"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1"
"0004026905","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","2176","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","E8","難病・小児慢性特定疾病 小児慢性特定疾病医療受給者証所持者数，対象疾患群・都道府県－指定都市－中核市(再掲)別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","難病・小児慢性特定疾病","小児慢性特定疾病医療受給者証所持者数，対象疾患群・都道府県－指定都市－中核市(再掲)別","注：データは各年度末現在の数値である。",""
"0004026909","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","72","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","F01-1","付表 興行場数，年次別 平成９年度以降","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","興行場数，年次別","注：2010年度（平成22年度）は、東日本大震災の影響により、宮城県のうち仙台市以外の市町村、福島県の相双保健福祉事務所管轄内の市町村が含まれていない。","平成９年度以降"
"0004026924","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","96","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","F01-1","付表 興行場数，年次別 昭和40年～平成８年","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","興行場数，年次別","","昭和40年～平成８年"
"0004026910","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","192","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","F01-2","付表 旅館業数，年次別 平成９年度以降","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","旅館業数，年次別","注：１．2010年度（平成22年度）は、東日本大震災の影響により、宮城県のうち仙台市以外の市町村、福島県の相双保健福祉事務所管轄内の市町村が含まれていない。<BR>　　２．旅館業法の改正（2018年（平成30年）6月15日施行）により｢ホテル営業｣｢旅館営業｣の営業種別が統合し｢旅館・ホテル営業｣となったため、2017年度（平成29年度）以前の｢旅館・ホテル営業｣は｢ホテル営業｣と｢旅館営業｣を合計した数である。","平成９年度以降"
"0004026925","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","256","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","F01-2","付表 旅館業数，年次別 昭和40年～平成８年","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","旅館業数，年次別","注：旅館業法の改正（2018年（平成30年）6月15日施行）により｢ホテル営業｣｢旅館営業｣の営業種別が統合し｢旅館・ホテル営業｣となったため、2017年度（平成29年度）以前の｢旅館・ホテル営業｣は｢ホテル営業｣と｢旅館営業｣を合計した数である。","昭和40年～平成８年"
"0004026911","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","48","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","F01-3","付表 公衆浴場数，年次別 平成９年度以降","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","公衆浴場数，年次別","注：１．2010年度（平成22年度）は、東日本大震災の影響により、宮城県のうち仙台市以外の市町村、福島県の相双保健福祉事務所管轄内の市町村が含まれていない。<BR>　　２．2006年（平成18年）以前の「一般公衆浴場」は「普通浴場」の数である。","平成９年度以降"
"0004026926","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","64","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","F01-3","付表 公衆浴場数，年次別 昭和40年～平成８年","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","公衆浴場数，年次別","注：2006年（平成18年）以前の「一般公衆浴場」は「普通浴場」の数である。","昭和40年～平成８年"
"0004026912","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","96","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","F01-4","付表 理容－美容所数，年次別 平成９年度以降","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","理容－美容所数，年次別","注：2010年度（平成22年度）は、東日本大震災の影響により、宮城県のうち仙台市以外の市町村、福島県の相双保健福祉事務所管轄内の市町村が含まれていない。","平成９年度以降"
"0004026927","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","128","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","F01-4","付表 理容－美容所数，年次別 昭和40年～平成８年","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","理容－美容所数，年次別","","昭和40年～平成８年"
"0004026913","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","24","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","F01-5","付表 クリーニング業数，年次別 平成９年度以降","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","クリーニング業数，年次別","注：2010年度（平成22年度）は、東日本大震災の影響により、宮城県のうち仙台市以外の市町村、福島県の相双保健福祉事務所管轄内の市町村が含まれていない。","平成９年度以降"
"0004026928","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","32","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","F01-5","付表 クリーニング業数，年次別 昭和40年～平成８年","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","クリーニング業数，年次別","","昭和40年～平成８年"
"0004026914","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","114","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","F02","付表 不妊手術件数・実施率（20～49歳人口10万対），性・年次別 平成14年度以降","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","不妊手術件数・実施率（20～49歳人口10万対），性・年次別","注：１．「実施率」は分母に、2003年度（平成15年度）までは15～49歳人口、2004年度（平成16年度）以降は20～49歳人口を用い、分子に「不妊手術件数」を用いて計算した。<BR>　　２．2010年度（平成22年度）は、東日本大震災の影響により、福島県の相双保健福祉事務所管轄内の市町村が含まれていない。","平成14年度以降"
"0004026930","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","282","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","F02","付表 不妊手術件数・実施率（20～49歳人口10万対），性・年次別 昭和30年～平成13年","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","不妊手術件数・実施率（20～49歳人口10万対），性・年次別","注：１．「母体保護統計報告」による暦年の数値である。<BR>　　２．「実施率」は分母に15～49歳人口を用い、分子に「不妊手術件数」を用いて計算した。","昭和30年～平成13年"
"0004026915","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","190","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","F03","付表 不妊手術件数，年齢階級・年次別 平成14年度以降","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","不妊手術件数，年齢階級・年次別","注：2010年度（平成22年度）は、東日本大震災の影響により、福島県の相双保健福祉事務所管轄内の市町村が含まれていない。","平成14年度以降"
"0004026931","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","470","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","F03","付表 不妊手術件数，年齢階級・年次別 昭和30年～平成13年","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","不妊手術件数，年齢階級・年次別","注：「母体保護統計報告」による暦年の数値である。","昭和30年～平成13年"
"0004026916","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","384","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","F04","付表 不妊手術件数，年次・都道府県別 平成17年度以降","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","不妊手術件数，年次・都道府県別","注：2010年度（平成22年度）は、東日本大震災の影響により、福島県の相双保健福祉事務所管轄内の市町村が含まれていない。","平成17年度以降"
"0004026916","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","384","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","F04","付表 不妊手術件数，年次・都道府県別 平成17年度以降","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","不妊手術件数，年次・都道府県別","注：2010年度（平成22年度）は、東日本大震災の影響により、福島県の相双保健福祉事務所管轄内の市町村が含まれていない。","平成17年度以降"
"0004026932","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","480","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","F04","付表 不妊手術件数，年次・都道府県別 昭和30年～平成12年","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","不妊手術件数，年次・都道府県別","注：「母体保護統計報告」による暦年の数値である。","昭和30年～平成12年"
"0004026932","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","480","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","F04","付表 不妊手術件数，年次・都道府県別 昭和30年～平成12年","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","不妊手術件数，年次・都道府県別","注：「母体保護統計報告」による暦年の数値である。","昭和30年～平成12年"
"0004026917","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","384","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","F05","付表 不妊手術実施率（20～49歳人口10万対），年次・都道府県別 平成17年度以降","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","不妊手術実施率（20～49歳人口10万対），年次・都道府県別","注：１．分母に、2003年度（平成15年度）までは15～49歳人口、2004年度（平成16年度）以降は20～49歳人口を用い、分子に「不妊手術件数」を用いて計算した。<BR>　　２．2010年度（平成22年度）は、東日本大震災の影響により、福島県の相双保健福祉事務所管轄内の市町村が含まれていない。","平成17年度以降"
"0004026917","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","384","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","F05","付表 不妊手術実施率（20～49歳人口10万対），年次・都道府県別 平成17年度以降","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","不妊手術実施率（20～49歳人口10万対），年次・都道府県別","注：１．分母に、2003年度（平成15年度）までは15～49歳人口、2004年度（平成16年度）以降は20～49歳人口を用い、分子に「不妊手術件数」を用いて計算した。<BR>　　２．2010年度（平成22年度）は、東日本大震災の影響により、福島県の相双保健福祉事務所管轄内の市町村が含まれていない。","平成17年度以降"
"0004026933","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","480","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","F05","付表 不妊手術実施率（20～49歳人口10万対），年次・都道府県別 昭和30年～平成12年","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","不妊手術実施率（20～49歳人口10万対），年次・都道府県別","注：１．「母体保護統計報告」による暦年の数値である。<BR>　　２．分母に15～49歳人口を用い、分子に「不妊手術件数」を用いて計算した。","昭和30年～平成12年"
"0004026933","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","480","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","F05","付表 不妊手術実施率（20～49歳人口10万対），年次・都道府県別 昭和30年～平成12年","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","不妊手術実施率（20～49歳人口10万対），年次・都道府県別","注：１．「母体保護統計報告」による暦年の数値である。<BR>　　２．分母に15～49歳人口を用い、分子に「不妊手術件数」を用いて計算した。","昭和30年～平成12年"
"0004026919","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","342","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","F06","付表 人工妊娠中絶件数，年齢階級・年次別 平成14年度以降","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","人工妊娠中絶件数，年齢階級・年次別","注：１．2010年度（平成22年度）は、東日本大震災の影響により、福島県の相双保健福祉事務所管轄内の市町村が含まれていない。<BR>　　２．2003～2012年度（平成15～24年度）の14歳は15歳未満の数値である。","平成14年度以降"
"0004026934","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","846","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","F06","付表 人工妊娠中絶件数，年齢階級・年次別 昭和30年～平成13年","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","人工妊娠中絶件数，年齢階級・年次別","注：「母体保護統計報告」による暦年の数値である。","昭和30年～平成13年"
"0004026920","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","285","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","F07","付表 人工妊娠中絶実施率（女子人口千対），年齢階級・年次別 平成14年度以降","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","人工妊娠中絶実施率（女子人口千対），年齢階級・年次別","注：１．「総数」は、分母に15～49歳の女子人口を用い、分子に15歳未満を含め、50歳以上を除いた「人工妊娠中絶件数」を用いて計算した。<BR>　　２．「20歳未満」は、分母に15～19歳の女子人口を用い、分子に15歳未満を含めた「人工妊娠中絶件数」を用いて計算した。<BR>　　３．2010年度（平成22年度）は、東日本大震災の影響により、福島県の相双保健福祉事務所管轄内の市町村が含まれていない。","平成14年度以降"
"0004026935","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","705","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","F07","付表 人工妊娠中絶実施率（女子人口千対），年齢階級・年次別 昭和30年～平成13年","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","人工妊娠中絶実施率（女子人口千対），年齢階級・年次別","注：１．「母体保護統計報告」による暦年の数値である。<BR>　　２．「総数」は、分母に15～49歳の女子人口を用い、分子に15歳未満を含め、50歳以上を除いた「人工妊娠中絶件数」を用いて計算した。<BR>　　３．「20歳未満」は、分母に15～19歳の女子人口を用い、分子に15歳未満を含めた「人工妊娠中絶件数」を用いて計算した。","昭和30年～平成13年"
"0004026921","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","384","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","F08","付表 人工妊娠中絶件数，年次・都道府県別 平成17年度以降","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","人工妊娠中絶件数，年次・都道府県別","注：2010年度（平成22年度）は、東日本大震災の影響により、福島県の相双保健福祉事務所管轄内の市町村が含まれていない。","平成17年度以降"
"0004026921","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","384","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","F08","付表 人工妊娠中絶件数，年次・都道府県別 平成17年度以降","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","人工妊娠中絶件数，年次・都道府県別","注：2010年度（平成22年度）は、東日本大震災の影響により、福島県の相双保健福祉事務所管轄内の市町村が含まれていない。","平成17年度以降"
"0004026936","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","480","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","F08","付表 人工妊娠中絶件数，年次・都道府県別 昭和30年～平成12年","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","人工妊娠中絶件数，年次・都道府県別","注：「母体保護統計報告」による暦年の数値である。","昭和30年～平成12年"
"0004026936","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","480","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","F08","付表 人工妊娠中絶件数，年次・都道府県別 昭和30年～平成12年","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","人工妊娠中絶件数，年次・都道府県別","注：「母体保護統計報告」による暦年の数値である。","昭和30年～平成12年"
"0004026922","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","384","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","F09","付表 人工妊娠中絶実施率（15～49歳女子人口千対），年次・都道府県別 平成17年度以降","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","人工妊娠中絶実施率（15～49歳女子人口千対），年次・都道府県別","注：１．分母に15～49歳の女子人口を用い、分子に50歳以上の数値を除いた「人工妊娠中絶件数」を用いて計算した。<BR>　　２．2010年度（平成22年度）は、東日本大震災の影響により、福島県の相双保健福祉事務所管轄内の市町村が含まれていない。","平成17年度以降"
"0004026922","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","384","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","F09","付表 人工妊娠中絶実施率（15～49歳女子人口千対），年次・都道府県別 平成17年度以降","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","人工妊娠中絶実施率（15～49歳女子人口千対），年次・都道府県別","注：１．分母に15～49歳の女子人口を用い、分子に50歳以上の数値を除いた「人工妊娠中絶件数」を用いて計算した。<BR>　　２．2010年度（平成22年度）は、東日本大震災の影響により、福島県の相双保健福祉事務所管轄内の市町村が含まれていない。","平成17年度以降"
"0004026937","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","480","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","F09","付表 人工妊娠中絶実施率（15～49歳女子人口千対），年次・都道府県別 昭和30年～平成12年","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","人工妊娠中絶実施率（15～49歳女子人口千対），年次・都道府県別","注：１．「母体保護統計報告」による暦年の数値である。<BR>　　２．分母に15～49歳の女子人口を用い、分子に50歳以上の数値を除いた「人工妊娠中絶件数」を用いて計算した。","昭和30年～平成12年"
"0004026937","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","都道府県","480","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","F09","付表 人工妊娠中絶実施率（15～49歳女子人口千対），年次・都道府県別 昭和30年～平成12年","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","人工妊娠中絶実施率（15～49歳女子人口千対），年次・都道府県別","注：１．「母体保護統計報告」による暦年の数値である。<BR>　　２．分母に15～49歳の女子人口を用い、分子に50歳以上の数値を除いた「人工妊娠中絶件数」を用いて計算した。","昭和30年～平成12年"
"0004026923","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","133","2026-03-09","","00450027","衛生行政報告例","00450","厚生労働省","F10","付表 人工妊娠中絶件数，妊娠週数・年次別 平成14年度以降","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","人工妊娠中絶件数，妊娠週数・年次別","注：2010年度（平成22年度）は、東日本大震災の影響により、福島県の相双保健福祉事務所管轄内の市町村が含まれていない。","平成14年度以降"
"0004026938","衛生行政報告例 衛生行政報告例 年度報","年度次","202004-202103","2025-03-27","0","全国","77","2025-03-27","","00450027","衛生行政報告例","00450","厚生労働省","F10","付表 人工妊娠中絶件数，妊娠週数・年次別 平成３年～平成13年","15","社会保障・衛生","04","保健衛生","衛生行政報告例","衛生行政報告例","年度報","付表","人工妊娠中絶件数，妊娠週数・年次別","注：「母体保護統計報告」による暦年の数値である。","平成３年～平成13年"
"0004048040","衛生行政報告例 令和3年度衛生行政報告例 年度報","年度次","202104-202203","2026-03-25","0","全国","65","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","1","医療 医療法第25条の規定に基づく立入検査延件数・処分・告発件数・新規開設に伴う使用許可件数・構造設備の変更に伴う使用許可件数，施設の種類別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","令和3年度衛生行政報告例","年度報","医療","医療法第25条の規定に基づく立入検査延件数・処分・告発件数・新規開設に伴う使用許可件数・構造設備の変更に伴う使用許可件数，施設の種類別","",""
"0004048056","衛生行政報告例 令和3年度衛生行政報告例 年度報","年度次","202104-202203","2026-03-25","0","全国","81","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","1","母体保護 不妊手術件数，年齢階級・性・事由別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","令和3年度衛生行政報告例","年度報","母体保護","不妊手術件数，年齢階級・性・事由別","",""
"0004048065","衛生行政報告例 令和3年度衛生行政報告例 年度報","年度次","202104-202203","2026-03-25","0","全国","3390","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","1","難病・小児慢性特定疾病 特定医療費（指定難病）受給者証所持者数，年齢階級・対象疾患別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","令和3年度衛生行政報告例","年度報","難病・小児慢性特定疾病","特定医療費（指定難病）受給者証所持者数，年齢階級・対象疾患別","注：データは各年度末現在の数値である。",""
"0004048135","衛生行政報告例 令和3年度衛生行政報告例 年度報","年度次","202104-202203","2026-03-25","0","全国","4896","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","1","精神保健福祉 精神障害者申請・通報・届出及び移送の状況，申請通報届出経路・処理状況・都道府県－指定都市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","令和3年度衛生行政報告例","年度報","精神保健福祉","精神障害者申請・通報・届出及び移送の状況，申請通報届出経路・処理状況・都道府県－指定都市（再掲）別","",""
"0004048135","衛生行政報告例 令和3年度衛生行政報告例 年度報","年度次","202104-202203","2026-03-25","0","都道府県","4896","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","1","精神保健福祉 精神障害者申請・通報・届出及び移送の状況，申請通報届出経路・処理状況・都道府県－指定都市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","令和3年度衛生行政報告例","年度報","精神保健福祉","精神障害者申請・通報・届出及び移送の状況，申請通報届出経路・処理状況・都道府県－指定都市（再掲）別","",""
"0004048156","衛生行政報告例 令和3年度衛生行政報告例 年度報","年度次","202104-202203","2026-03-25","0","全国","48","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","1","栄養 栄養士免許交付数，都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","令和3年度衛生行政報告例","年度報","栄養","栄養士免許交付数，都道府県別","",""
"0004048156","衛生行政報告例 令和3年度衛生行政報告例 年度報","年度次","202104-202203","2026-03-25","0","都道府県","48","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","1","栄養 栄養士免許交付数，都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","令和3年度衛生行政報告例","年度報","栄養","栄養士免許交付数，都道府県別","",""
"0004048164","衛生行政報告例 令和3年度衛生行政報告例 年度報","年度次","202104-202203","2026-03-25","0","全国","510","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","1","衛生検査 地方衛生研究所における衛生検査件数，依頼経路・検査の種類別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","令和3年度衛生行政報告例","年度報","衛生検査","地方衛生研究所における衛生検査件数，依頼経路・検査の種類別","注：地方衛生研究所には、これに準ずる施設も含まれる。",""
"0004048811","衛生行政報告例 令和3年度衛生行政報告例 年度報","年度次","202104-202203","2026-03-25","0","全国","494","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","1","食品衛生 旧食品衛生法に基づく許可を要する食品関係営業施設数・許可・廃業施設数・処分・告発件数・調査・監視指導施設数，営業の種類別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","令和3年度衛生行政報告例","年度報","食品衛生","旧食品衛生法に基づく許可を要する食品関係営業施設数・許可・廃業施設数・処分・告発件数・調査・監視指導施設数，営業の種類別","注：１）奈良県では食品関係営業施設を管理しているシステムの都合上、飲食店営業の営業施設数の内訳（一般食堂・レストラン等、仕出し屋・弁当屋、旅館、その他）の件数を算出することが出来ないため、　　　　本統計表には奈良県分の飲食店営業施設数が含まれていない。（中核市である奈良市分は含まれる）注：２）旧食品衛生法に基づく許可を取得していた食品関係営業施設が改正食品衛生法に基づく許可を取得した場合、または改正食品衛生法における届出業種に移行した場合、原則、　　　　本統計表の廃業施設数には含まれないが、一部の自治体において、食品関係営業施設の情報管理をしているシステムの都合上、当該施設を廃業施設として含めた件数となっている。　　　　なお、旧食品衛生法に基づく営業を廃し、新たに別の営業として改正食品衛生法に基づく許可を取得している施設は、廃業施設数に含まれる。注：３）奈良県では食品関係営業施設を管理しているシステムの都合上、旧食品衛生法による調査・監視指導施設数と改正食品衛生法による調査・監視指導施設数を分けて算出することが出来ないため、　　　　本統計表には奈良県分の調査・監視指導施設数が含まれていない。（中核市である奈良市分は含まれる）",""
"0004048036","衛生行政報告例 令和3年度衛生行政報告例 年度報","年度次","202104-202203","2026-03-25","0","全国","1560","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","1-1","乳肉衛生 乳の収去試験状況，収去件数・乳の種類・都道府県－指定都市－中核市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","令和3年度衛生行政報告例","年度報","乳肉衛生","乳の収去試験状況，収去件数・乳の種類・都道府県－指定都市－中核市（再掲）別","",""
"0004048036","衛生行政報告例 令和3年度衛生行政報告例 年度報","年度次","202104-202203","2026-03-25","0","都道府県","1560","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","1-1","乳肉衛生 乳の収去試験状況，収去件数・乳の種類・都道府県－指定都市－中核市（再掲）別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","令和3年度衛生行政報告例","年度報","乳肉衛生","乳の収去試験状況，収去件数・乳の種類・都道府県－指定都市－中核市（再掲）別","",""
"0004048045","衛生行政報告例 令和3年度衛生行政報告例 年度報","年度次","202104-202203","2026-03-25","0","全国","192","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","1-1","薬事 薬局数，都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","令和3年度衛生行政報告例","年度報","薬事","薬局数，都道府県別","注：データは各年度末現在の数値である。",""
"0004048045","衛生行政報告例 令和3年度衛生行政報告例 年度報","年度次","202104-202203","2026-03-25","0","都道府県","192","2026-03-25","","00450027","衛生行政報告例","00450","厚生労働省","1-1","薬事 薬局数，都道府県別","15","社会保障・衛生","04","保健衛生","衛生行政報告例","令和3年度衛生行政報告例","年度報","薬事","薬局数，都道府県別","注：データは各年度末現在の数値である。",""
