"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE"
"0003320982","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","590","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 うど","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","うど",""
"0003320983","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 うるい","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","うるい",""
"0003320984","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 エシャレット","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","エシャレット",""
"0003320985","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 オクラ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","オクラ",""
"0003320986","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","118","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 かいわれだいこん","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","かいわれだいこん",""
"0003320987","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 かんぴょう","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","かんぴょう",""
"0003320988","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 クレソン","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","クレソン",""
"0003320989","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 くわい","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","くわい",""
"0003320990","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 しそ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","しそ",""
"0003320991","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 食用ぎく","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","食用ぎく",""
"0003320992","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 食用ゆり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","食用ゆり",""
"0003320993","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 しろうり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","しろうり",""
"0003320994","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 ズッキーニ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","ズッキーニ",""
"0003320995","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 スナップエンドウ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","スナップエンドウ",""
"0003320996","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 せり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","せり",""
"0003320997","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 タアサイ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","タアサイ",""
"0003320998","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 たで","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","たで",""
"0003320999","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 つけな(こまつな及びみずなを除く）","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","つけな(こまつな及びみずなを除く）",""
"0003321000","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 つるむらさき","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","つるむらさき",""
"0003321001","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 とうがらし（辛味種）","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","とうがらし（辛味種）",""
"0003321002","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 とうがん","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","とうがん",""
"0003321003","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 なばな（主として花を食するもの）","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","なばな（主として花を食するもの）",""
"0003321004","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 なばな（主として葉茎を食するもの）","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","なばな（主として葉茎を食するもの）",""
"0003321005","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 にがうり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","にがうり",""
"0003321006","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 パクチー","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","パクチー",""
"0003321007","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 葉しょうが","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","葉しょうが",""
"0003321008","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 パセリ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","パセリ",""
"0003321009","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 花みょうが","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","花みょうが",""
"0003321010","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 パプリカ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","パプリカ",""
"0003321011","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 非結球レタス","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","非結球レタス",""
"0003321012","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","0","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 マッシュルーム","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","マッシュルーム",""
"0003321013","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 ミニかぼちゃ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","ミニかぼちゃ",""
"0003321014","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 芽キャベツ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","芽キャベツ",""
"0003321015","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 モロヘイヤ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","モロヘイヤ",""
"0003321016","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 山ごぼう（栽培）","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","山ごぼう（栽培）",""
"0003321017","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 らっきょう","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","らっきょう",""
"0003321018","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 ラディッシュ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","ラディッシュ",""
"0003321019","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 ルッコラ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","ルッコラ",""
"0003321020","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","531","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 わけぎ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","わけぎ",""
"0003321021","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","885","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-1","統計表 野菜の品目別、都道府県別生産状況  作物面積、収穫量等 わさびだいこん","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況  作物面積、収穫量等","","わさびだいこん",""
"0003321022","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 あさつき","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","あさつき",""
"0003321023","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 うど","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","うど",""
"0003321024","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 うるい","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","うるい",""
"0003321025","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 エシャレット","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","エシャレット",""
"0003321026","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 オクラ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","オクラ",""
"0003321027","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 かいわれだいこん","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","かいわれだいこん",""
"0003321028","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 かんぴょう","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","かんぴょう",""
"0003321029","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 クレソン","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","クレソン",""
"0003321030","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 くわい","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","くわい",""
"0003321031","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 しそ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","しそ",""
"0003321032","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 食用ぎく","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","食用ぎく",""
"0003321033","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 食用ゆり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","食用ゆり",""
"0003321034","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 しろうり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","しろうり",""
"0003321035","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 ズッキーニ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","ズッキーニ",""
"0003321036","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 スナップエンドウ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","スナップエンドウ",""
"0003321037","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 せり","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","せり",""
"0003321038","地域特産野菜生産状況調査 確報 平成28年産地域特産野菜生産状況","年次","201601-201612","2019-03-25","0","該当なし","282","2024-07-08","","00500501","地域特産野菜生産状況調査","00500","農林水産省","3-2","統計表 野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合 タアサイ","04","農林水産業","01","農業","地域特産野菜生産状況調査","確報","平成28年産地域特産野菜生産状況","統計表","野菜の品目別、都道府県別生産状況 品目別作付面積の主要市町村割合","","タアサイ",""
