"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE"
"0003173035","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","3471732","2021-09-30","","00200251","地方財政状況調査","00200","総務省","82","全国防災事業経費の歳出内訳及び財源内訳（その２） 事務組合分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","全国防災事業経費の歳出内訳及び財源内訳（その２）","事務組合分","",""
"0003172996","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","4075110","2021-09-30","","00200251","地方財政状況調査","00200","総務省","83","全国防災事業経費の歳出内訳及び財源内訳（その３） 市町村分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","全国防災事業経費の歳出内訳及び財源内訳（その３）","市町村分","",""
"0003173016","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","3419130","2021-09-30","","00200251","地方財政状況調査","00200","総務省","83","全国防災事業経費の歳出内訳及び財源内訳（その３） 事務組合分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","全国防災事業経費の歳出内訳及び財源内訳（その３）","事務組合分","",""
"0003172977","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","4367682","2021-09-30","","00200251","地方財政状況調査","00200","総務省","84","全国防災事業経費の歳出内訳及び財源内訳（その４） 市町村分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","全国防災事業経費の歳出内訳及び財源内訳（その４）","市町村分","",""
"0003173036","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","3664606","2021-09-30","","00200251","地方財政状況調査","00200","総務省","84","全国防災事業経費の歳出内訳及び財源内訳（その４） 事務組合分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","全国防災事業経費の歳出内訳及び財源内訳（その４）","事務組合分","",""
"0003172997","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","4513968","2021-09-30","","00200251","地方財政状況調査","00200","総務省","85","全国防災事業経費の歳出内訳及び財源内訳（その５） 市町村分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","全国防災事業経費の歳出内訳及び財源内訳（その５）","市町村分","",""
"0003173017","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","3787344","2021-09-30","","00200251","地方財政状況調査","00200","総務省","85","全国防災事業経費の歳出内訳及び財源内訳（その５） 事務組合分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","全国防災事業経費の歳出内訳及び財源内訳（その５）","事務組合分","",""
"0003172978","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","12873168","2021-09-30","","00200251","地方財政状況調査","00200","総務省","86","全国防災事業経費の歳出内訳及び財源内訳（その６） 市町村分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","全国防災事業経費の歳出内訳及び財源内訳（その６）","市町村分","",""
"0003173037","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","10800944","2021-09-30","","00200251","地方財政状況調査","00200","総務省","86","全国防災事業経費の歳出内訳及び財源内訳（その６） 事務組合分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","全国防災事業経費の歳出内訳及び財源内訳（その６）","事務組合分","",""
"0003172998","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","4712499","2021-09-30","","00200251","地方財政状況調査","00200","総務省","87","全国防災事業経費の歳出内訳及び財源内訳（その７） 市町村分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","全国防災事業経費の歳出内訳及び財源内訳（その７）","市町村分","",""
"0003173018","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","3953917","2021-09-30","","00200251","地方財政状況調査","00200","総務省","87","全国防災事業経費の歳出内訳及び財源内訳（その７） 事務組合分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","全国防災事業経費の歳出内訳及び財源内訳（その７）","事務組合分","",""
"0003172892","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","2359845","2022-04-27","","00200251","地方財政状況調査","00200","総務省","89","物件費の内訳 事務組合分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","物件費の内訳","事務組合分","",""
"0003172931","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","2771217","2022-04-27","","00200251","地方財政状況調査","00200","総務省","89","物件費の内訳 市町村分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","物件費の内訳","市町村分","",""
"0003173282","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","14130892","2021-09-30","","00200251","地方財政状況調査","00200","総務省","90","一般行政経費の状況 事務組合分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","一般行政経費の状況","事務組合分","",""
"0003173321","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","16466465","2021-09-30","","00200251","地方財政状況調査","00200","総務省","90","一般行政経費の状況 市町村分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","一般行政経費の状況","市町村分","",""
"0003173067","地方財政状況調査 市町村分 調査表","年度次","0","2017-07-07","0","該当なし","2779440","2021-08-20","","00200251","地方財政状況調査","00200","総務省","92","事業債年度別償還状況 市町村分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","事業債年度別償還状況","市町村分","",""
"0003173087","地方財政状況調査 市町村分 調査表","年度次","0","2017-07-07","0","該当なし","2417520","2021-03-09","","00200251","地方財政状況調査","00200","総務省","92","事業債年度別償還状況 事務組合分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","事業債年度別償還状況","事務組合分","",""
"0003172964","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","340626","2021-09-30","","00200251","地方財政状況調査","00200","総務省","93","年度次別一時借入金の状況 市町村分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","年度次別一時借入金の状況","市町村分","",""
"0003172984","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","3100635","2021-09-30","","00200251","地方財政状況調査","00200","総務省","93","月別一時借入金の状況 市町村分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","月別一時借入金の状況","市町村分","",""
"0003173004","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","2680110","2021-09-30","","00200251","地方財政状況調査","00200","総務省","93","月別一時借入金の状況 事務組合分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","月別一時借入金の状況","事務組合分","",""
"0003173023","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","293822","2021-09-30","","00200251","地方財政状況調査","00200","総務省","93","年度次別一時借入金の状況 事務組合分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","年度次別一時借入金の状況","事務組合分","",""
"0003173043","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","540415","2021-09-30","","00200251","地方財政状況調査","00200","総務省","94","後期高齢者医療事業会計決算の状況（市町村） 市町村分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","後期高齢者医療事業会計決算の状況（市町村）","市町村分","",""
"0003173102","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","459006","2021-09-30","","00200251","地方財政状況調査","00200","総務省","94","後期高齢者医療事業会計決算の状況（市町村） 事務組合分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","後期高齢者医療事業会計決算の状況（市町村）","事務組合分","",""
"0003173063","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","1020085","2021-09-30","","00200251","地方財政状況調査","00200","総務省","95","後期高齢者医療事業会計決算の状況（広域連合） 市町村分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","後期高齢者医療事業会計決算の状況（広域連合）","市町村分","",""
"0003173083","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","866922","2021-09-30","","00200251","地方財政状況調査","00200","総務省","95","後期高齢者医療事業会計決算の状況（広域連合） 事務組合分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","後期高齢者医療事業会計決算の状況（広域連合）","事務組合分","",""
"0003172990","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","1562288","2021-09-30","","00200251","地方財政状況調査","00200","総務省","96","選挙費の内訳 市町村分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","選挙費の内訳","市町村分","",""
"0003173010","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","1321824","2021-09-30","","00200251","地方財政状況調査","00200","総務省","96","選挙費の内訳 事務組合分","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","選挙費の内訳","事務組合分","",""
"0003172918","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","17180416","2021-10-14","","00200251","地方財政状況調査","00200","総務省","","","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","基金の状況（復旧・復興事業経費、全国防災事業経費含む）","市町村分","","基金の状況（復旧・復興事業経費、全国防災事業経費含む） 市町村分"
"0003172938","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","13603016","2021-10-14","","00200251","地方財政状況調査","00200","総務省","","","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","基金の状況（復旧・復興事業経費、全国防災事業経費含む）","事務組合分","","基金の状況（復旧・復興事業経費、全国防災事業経費含む） 事務組合分"
"0003172965","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","35088458","2021-10-15","","00200251","地方財政状況調査","00200","総務省","","","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","債務負担行為の状況 その１ 債務負担行為の状況","市町村分","","債務負担行為の状況 その１ 債務負担行為の状況 市町村分"
"0003173024","地方財政状況調査 市町村分 調査表","年度次","0","2021-03-15","0","該当なし","27881435","2021-10-15","","00200251","地方財政状況調査","00200","総務省","","","13","行財政","02","財政","地方財政状況調査","市町村分","調査表","債務負担行為の状況 その１ 債務負担行為の状況","事務組合分","","債務負担行為の状況 その１ 債務負担行為の状況 事務組合分"
"0003173048","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","846","2021-03-09","","00200251","地方財政状況調査","00200","総務省","00","表紙　普通会計における実質収支等","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","表紙　普通会計における実質収支等","","",""
"0003173107","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","7455","2021-03-09","","00200251","地方財政状況調査","00200","総務省","01","団体の概況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","団体の概況","","",""
"0003173068","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","14390","2021-03-09","","00200251","地方財政状況調査","00200","総務省","02","決算収支の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","決算収支の状況","","",""
"0003173263","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","212958","2021-03-09","","00200251","地方財政状況調査","00200","総務省","05","歳入の状況　その２　収入の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","歳入の状況　その２　収入の状況","","",""
"0003173108","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","403701","2024-11-20","","00200251","地方財政状況調査","00200","総務省","06","道府県税の徴収実績","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","道府県税の徴収実績","","",""
"0003173109","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","150360","2021-03-09","","00200251","地方財政状況調査","00200","総務省","15","歳出の状況　その１　性質別経費の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","歳出の状況　その１　性質別経費の状況","","",""
"0003173070","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","73620","2021-03-09","","00200251","地方財政状況調査","00200","総務省","16","歳出の状況　その２　人件費の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","歳出の状況　その２　人件費の状況","","",""
"0003173051","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","6048","2021-03-09","","00200251","地方財政状況調査","00200","総務省","17","歳出の状況　その４　高等学校使用料等の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","歳出の状況　その４　高等学校使用料等の状況","","",""
"0003173090","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","11168","2021-03-09","","00200251","地方財政状況調査","00200","総務省","17","歳出の状況　その３　各種手当の単価等の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","歳出の状況　その３　各種手当の単価等の状況","","",""
"0003173110","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","150228","2021-03-09","","00200251","地方財政状況調査","00200","総務省","18","歳出の状況　その３　性質別歳出の内訳　(1) 物件費の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","歳出の状況　その３　性質別歳出の内訳　(1) 物件費の状況","","",""
"0003173071","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","59362","2021-03-09","","00200251","地方財政状況調査","00200","総務省","19","歳出の状況　その３　性質別歳出の内訳　(2) 補助費等の状況、(3) 維持補修費及び公債費の状況、(4) 生活保護の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","歳出の状況　その３　性質別歳出の内訳　(2) 補助費等の状況、(3) 維持補修費及び公債費の状況、(4) 生活保護の状況","","",""
"0003173052","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","368615","2021-03-09","","00200251","地方財政状況調査","00200","総務省","20","歳出の状況　その４　維持補修費及び受託事業費の目的別の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","歳出の状況　その４　維持補修費及び受託事業費の目的別の状況","","",""
"0003173053","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","292110","2021-03-09","","00200251","地方財政状況調査","00200","総務省","25","投資的経費の状況　その１　普通建設事業費の状況　(5) 国直轄事業負担金等","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","投資的経費の状況　その１　普通建設事業費の状況　(5) 国直轄事業負担金等","","",""
"0003173093","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","77616","2021-03-09","","00200251","地方財政状況調査","00200","総務省","27","投資的経費の状況　その３　災害復旧事業費の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","投資的経費の状況　その３　災害復旧事業費の状況","","",""
"0003173054","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","5808","2021-03-09","","00200251","地方財政状況調査","00200","総務省","28","投資的経費の状況　その４　失業対策事業費の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","投資的経費の状況　その４　失業対策事業費の状況","","",""
"0003173113","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","236645","2021-03-09","","00200251","地方財政状況調査","00200","総務省","29","公営企業等に対する繰出し等の状況　その１　法非適用事業分","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","公営企業等に対する繰出し等の状況　その１　法非適用事業分","","",""
"0003173074","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","460400","2021-03-09","","00200251","地方財政状況調査","00200","総務省","30","公営企業等に対する繰出し等の状況　その２　法適用事業分","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","公営企業等に対する繰出し等の状況　その２　法適用事業分","","",""
"0003173114","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","39072","2021-03-09","","00200251","地方財政状況調査","00200","総務省","32","基金の状況　その３　その他特定目的基金・その他定額運用基金取崩し等の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","基金の状況　その３　その他特定目的基金・その他定額運用基金取崩し等の状況","","",""
"0003173056","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","124776","2021-03-09","","00200251","地方財政状況調査","00200","総務省","33","投資及び出資金、貸付金の状況　その１　投資及び出資金の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","投資及び出資金、貸付金の状況　その１　投資及び出資金の状況","","",""
"0003173115","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","250380","2021-03-09","","00200251","地方財政状況調査","00200","総務省","34","投資及び出資金、貸付金の状況　その２　貸付金の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","投資及び出資金、貸付金の状況　その２　貸付金の状況","","",""
"0003173076","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","50400","2021-03-09","","00200251","地方財政状況調査","00200","総務省","35","投資及び出資金、貸付金の状況　その３　基金の運用による貸付金及び出資金の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","投資及び出資金、貸付金の状況　その３　基金の運用による貸付金及び出資金の状況","","",""
"0003173096","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","204042","2021-03-09","","00200251","地方財政状況調査","00200","総務省","36","資金収支の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","資金収支の状況","","",""
"0003173057","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","736200","2021-09-30","","00200251","地方財政状況調査","00200","総務省","37","地方債の状況　その１　現在高の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","地方債の状況　その１　現在高の状況","","",""
"0003173077","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","12142","2021-03-09","","00200251","地方財政状況調査","00200","総務省","38","地方債の状況　その２　公債費比率等の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","地方債の状況　その２　公債費比率等の状況","","",""
"0003173116","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","55440","2021-03-09","","00200251","地方財政状況調査","00200","総務省","38","地方債の状況　その２　繰上償還額","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","地方債の状況　その２　繰上償還額","","",""
"0003173097","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","658416","2021-03-09","","00200251","地方財政状況調査","00200","総務省","39","地方債の状況　その２　借入先別及び利率別現在高の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","地方債の状況　その２　借入先別及び利率別現在高の状況","","",""
"0003173058","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","574443","2021-03-09","","00200251","地方財政状況調査","00200","総務省","40","地方債の状況　その３　年度別償還状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","地方債の状況　その３　年度別償還状況","","",""
"0003173098","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","623377","2021-03-09","","00200251","地方財政状況調査","00200","総務省","41","債務負担行為の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","債務負担行為の状況","","",""
"0003173059","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","57456","2021-03-09","","00200251","地方財政状況調査","00200","総務省","42","債務負担行為の状況　その２　目的別状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","債務負担行為の状況　その２　目的別状況","","",""
"0003173118","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","119626","2021-03-09","","00200251","地方財政状況調査","00200","総務省","45","道路交通安全対策の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","道路交通安全対策の状況","","",""
"0003173079","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","43776","2021-03-09","","00200251","地方財政状況調査","00200","総務省","46","公共用地先行取得の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","公共用地先行取得の状況","","",""
"0003173099","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","18048","2021-03-09","","00200251","地方財政状況調査","00200","総務省","49","土地開発基金の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","土地開発基金の状況","","",""
"0003173091","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","215605","2021-03-09","","00200251","地方財政状況調査","00200","総務省","50","歳出の状況　その３　性質別歳出の内訳　(5) 扶助費の内訳","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","歳出の状況　その３　性質別歳出の内訳　(5) 扶助費の内訳","","",""
"0003173119","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","3648","2021-03-09","","00200251","地方財政状況調査","00200","総務省","51","施設の使用料・手数料収入額","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","施設の使用料・手数料収入額","","",""
"0003173120","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","287691","2021-03-09","","00200251","地方財政状況調査","00200","総務省","51","施設の管理費等の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","施設の管理費等の状況","","",""
"0003173140","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","459402","2021-03-09","","00200251","地方財政状況調査","00200","総務省","52","市町村税の徴収実績（東京都のみ該当）","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","市町村税の徴収実績（東京都のみ該当）","","",""
"0003173160","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","235872","2021-03-09","","00200251","地方財政状況調査","00200","総務省","53","地域改善対策特定事業の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","地域改善対策特定事業の状況","","",""
"0003173161","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","385872","2021-03-09","","00200251","地方財政状況調査","00200","総務省","70","収益事業会計決算の状況　その１　収益事業会計決算の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","収益事業会計決算の状況　その１　収益事業会計決算の状況","","",""
"0003173122","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","9737","2021-03-09","","00200251","地方財政状況調査","00200","総務省","71","収益事業会計決算の状況　その２　宝くじ事業の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","収益事業会計決算の状況　その２　宝くじ事業の状況","","",""
"0003173181","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","153010","2021-03-09","","00200251","地方財政状況調査","00200","総務省","72","収益事業会計決算の状況　その３　収益金の使途状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","収益事業会計決算の状況　その３　収益金の使途状況","","",""
"0003173142","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","83542","2021-03-09","","00200251","地方財政状況調査","00200","総務省","73","交通災害共済事業会計決算の状況（直営分のみ）","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","交通災害共済事業会計決算の状況（直営分のみ）","","",""
"0003173162","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","55640","2021-03-09","","00200251","地方財政状況調査","00200","総務省","74","公立大学附属病院事業会計決算の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","公立大学附属病院事業会計決算の状況","","",""
"0003173123","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","50938","2021-03-09","","00200251","地方財政状況調査","00200","総務省","75","公営事業会計に係る事業債現在高等及び普通建設事業費等の調","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","公営事業会計に係る事業債現在高等及び普通建設事業費等の調","","",""
"0003173182","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","309120","2021-03-09","","00200251","地方財政状況調査","00200","総務省","76","公営事業会計に係る事業債の借入先別及び利率別調","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","公営事業会計に係る事業債の借入先別及び利率別調","","",""
"0003173049","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","35616","2021-03-09","","00200251","地方財政状況調査","00200","総務省","77","歳入の状況・その2　普通建設事業費支出金の内訳","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","歳入の状況・その2　普通建設事業費支出金の内訳","","",""
"0003173121","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","67385","2021-03-09","","00200251","地方財政状況調査","00200","総務省","80","道路関係経費の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","道路関係経費の状況","","",""
"0003173180","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","16464","2021-03-09","","00200251","地方財政状況調査","00200","総務省","80","道路関係経費財源の内訳","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","道路関係経費財源の内訳","","",""
"0003173075","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","116064","2021-03-09","","00200251","地方財政状況調査","00200","総務省","87","その他特定目的基金の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","その他特定目的基金の状況","","",""
"0003173095","地方財政状況調査 都道府県分 調査表","年度次","0","2017-03-24","0","該当なし","11760","2021-03-09","","00200251","地方財政状況調査","00200","総務省","87","地域福祉基金の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","地域福祉基金の状況","","",""
"0003173073","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","10752","2021-03-09","","00200251","地方財政状況調査","00200","総務省","88","投資的経費の状況　その２　用地取得費の状況　(4) 取得先別内訳","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","投資的経費の状況　その２　用地取得費の状況　(4) 取得先別内訳","","",""
"0003173322","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","478027","2021-03-09","","00200251","地方財政状況調査","00200","総務省","90","一般行政経費の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","一般行政経費の状況","","",""
"0003173072","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","59904","2021-03-09","","00200251","地方財政状況調査","00200","総務省","91","職員数の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","職員数の状況","","",""
"0003173111","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","52338","2021-03-09","","00200251","地方財政状況調査","00200","総務省","91","職員給の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","職員給の状況","","",""
"0003173340","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","6480","2021-03-09","","00200251","地方財政状況調査","00200","総務省","91","職員の年令及び給料の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","職員の年令及び給料の状況","","",""
"0003173143","地方財政状況調査 都道府県分 調査表","年度次","0","2017-07-07","0","該当なし","69120","2021-03-09","","00200251","地方財政状況調査","00200","総務省","92","公営事業会計に係る事業債の年度別償還状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","公営事業会計に係る事業債の年度別償還状況","","",""
"0003173078","地方財政状況調査 都道府県分 調査表","年度次","0","2019-06-14","0","該当なし","91290","2021-03-09","","00200251","地方財政状況調査","00200","総務省","93","月別一時借入金の状況","13","行財政","02","財政","地方財政状況調査","都道府県分","調査表","月別一時借入金の状況","","",""
