"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_CATEGORY"
"0003448915","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","2376","2025-02-20","","00200555","経済構造実態調査","00200","総務省","33-12","【33学習塾】統計表データ　事業従事者5人以上の部 第８表　業務種類別講座数、受講生数、年間延べ受講生数及び年間延べ講座開設時間数","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第８表　業務種類別講座数、受講生数、年間延べ受講生数及び年間延べ講座開設時間数","【33学習塾】統計表データ　事業従事者5人以上の部"
"0003448916","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","630","2025-02-20","","00200555","経済構造実態調査","00200","総務省","34-01","【34外国語会話教授業】統計表データ　全規模の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、受講者数・利用者数、１事業所当たり及び１人当たりの年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第１表　事業所数、従業者数、事業従事者数、年間売上高、受講者数・利用者数、１事業所当たり及び１人当たりの年間売上高","【34外国語会話教授業】統計表データ　全規模の部"
"0003448917","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","630","2025-02-20","","00200555","経済構造実態調査","00200","総務省","34-02","【34外国語会話教授業】統計表データ　全規模の部 第２表　経営組織別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第２表　経営組織別の事業所数、従業者数及び年間売上高","【34外国語会話教授業】統計表データ　全規模の部"
"0003448918","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1220","2025-02-20","","00200555","経済構造実態調査","00200","総務省","34-03","【34外国語会話教授業】統計表データ　全規模の部 第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び外国語会話教授業務の事業従事者数","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び外国語会話教授業務の事業従事者数","【34外国語会話教授業】統計表データ　全規模の部"
"0003448919","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","572","2025-02-20","","00200555","経済構造実態調査","00200","総務省","34-04","【34外国語会話教授業】統計表データ　事業従事者5人以上の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","【34外国語会話教授業】統計表データ　事業従事者5人以上の部"
"0003448920","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","615","2025-02-20","","00200555","経済構造実態調査","00200","総務省","34-05","【34外国語会話教授業】統計表データ　事業従事者5人以上の部 第２表　経営組織別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第２表　経営組織別の事業所数、従業者数及び年間売上高","【34外国語会話教授業】統計表データ　事業従事者5人以上の部"
"0003448921","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","707","2025-02-20","","00200555","経済構造実態調査","00200","総務省","34-06","【34外国語会話教授業】統計表データ　事業従事者5人以上の部 第３表　本社・支社別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第３表　本社・支社別の事業所数、従業者数及び年間売上高","【34外国語会話教授業】統計表データ　事業従事者5人以上の部"
"0003448922","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1760","2025-02-20","","00200555","経済構造実態調査","00200","総務省","34-07","【34外国語会話教授業】統計表データ　事業従事者5人以上の部 第４表　入会金別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第４表　入会金別の事業所数、従業者数及び年間売上高","【34外国語会話教授業】統計表データ　事業従事者5人以上の部"
"0003448923","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1276","2025-02-20","","00200555","経済構造実態調査","00200","総務省","34-08","【34外国語会話教授業】統計表データ　事業従事者5人以上の部 第５表　講座の１時間当たり単価別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第５表　講座の１時間当たり単価別の事業所数、従業者数及び年間売上高","【34外国語会話教授業】統計表データ　事業従事者5人以上の部"
"0003448924","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1192","2025-02-20","","00200555","経済構造実態調査","00200","総務省","34-09","【34外国語会話教授業】統計表データ　事業従事者5人以上の部 第６表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び外国語会話教授業務の事業従事者数","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第６表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び外国語会話教授業務の事業従事者数","【34外国語会話教授業】統計表データ　事業従事者5人以上の部"
"0003448925","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","352","2025-02-20","","00200555","経済構造実態調査","00200","総務省","34-10","【34外国語会話教授業】統計表データ　事業従事者5人以上の部 第７表　外国語会話教授業務の収入区分別の事業所数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第７表　外国語会話教授業務の収入区分別の事業所数及び年間売上高","【34外国語会話教授業】統計表データ　事業従事者5人以上の部"
"0003448926","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","836","2025-02-20","","00200555","経済構造実態調査","00200","総務省","34-11","【34外国語会話教授業】統計表データ　事業従事者5人以上の部 第８表　外国語会話教授業務の年間売上高、講座数、受講者数等及び教室・施設の床面積","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第８表　外国語会話教授業務の年間売上高、講座数、受講者数等及び教室・施設の床面積","【34外国語会話教授業】統計表データ　事業従事者5人以上の部"
"0003448927","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","630","2025-02-20","","00200555","経済構造実態調査","00200","総務省","35-01","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　全規模の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、受講者数・利用者数、１事業所当たり及び１人当たりの年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第１表　事業所数、従業者数、事業従事者数、年間売上高、受講者数・利用者数、１事業所当たり及び１人当たりの年間売上高","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　全規模の部"
"0003448928","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","630","2025-02-20","","00200555","経済構造実態調査","00200","総務省","35-02","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　全規模の部 第２表　経営組織別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第２表　経営組織別の事業所数、従業者数及び年間売上高","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　全規模の部"
"0003448929","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1218","2025-02-20","","00200555","経済構造実態調査","00200","総務省","35-03","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　全規模の部 第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び教養・技能教授業務（外国語会話教授業務を除く）の事業従事者数","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び教養・技能教授業務（外国語会話教授業務を除く）の事業従事者数","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　全規模の部"
"0003448930","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","572","2025-02-20","","00200555","経済構造実態調査","00200","総務省","35-04","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　事業従事者5人以上の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　事業従事者5人以上の部"
"0003448931","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","615","2025-02-20","","00200555","経済構造実態調査","00200","総務省","35-05","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　事業従事者5人以上の部 第２表　経営組織別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第２表　経営組織別の事業所数、従業者数及び年間売上高","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　事業従事者5人以上の部"
"0003448932","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","707","2025-02-20","","00200555","経済構造実態調査","00200","総務省","35-06","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　事業従事者5人以上の部 第３表　本社・支社別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第３表　本社・支社別の事業所数、従業者数及び年間売上高","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　事業従事者5人以上の部"
"0003448933","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1760","2025-02-20","","00200555","経済構造実態調査","00200","総務省","35-07","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　事業従事者5人以上の部 第４表　入会金別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第４表　入会金別の事業所数、従業者数及び年間売上高","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　事業従事者5人以上の部"
"0003448934","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1276","2025-02-20","","00200555","経済構造実態調査","00200","総務省","35-08","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　事業従事者5人以上の部 第５表　講座の１時間当たり単価別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第５表　講座の１時間当たり単価別の事業所数、従業者数及び年間売上高","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　事業従事者5人以上の部"
"0003448935","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","1190","2025-02-20","","00200555","経済構造実態調査","00200","総務省","35-09","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　事業従事者5人以上の部 第６表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び教養・技能教授業務（外国語会話教授業務を除く）の事業従事者数","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第６表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及び教養・技能教授業務（外国語会話教授業務を除く）の事業従事者数","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　事業従事者5人以上の部"
"0003448936","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","352","2025-02-20","","00200555","経済構造実態調査","00200","総務省","35-10","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　事業従事者5人以上の部 第７表　教養・技能教授業務（外国語会話教授業務を除く）の収入区分別の事業所数及び年間売上高","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第７表　教養・技能教授業務（外国語会話教授業務を除く）の収入区分別の事業所数及び年間売上高","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　事業従事者5人以上の部"
"0003448937","2019年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","201901-201912","2020-07-31","0","該当なし","836","2025-02-20","","00200555","経済構造実態調査","00200","総務省","35-11","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　事業従事者5人以上の部 第８表　教養・技能教授業務（外国語会話教授業務を除く）の年間売上高、講座数、受講者数等及び教室・施設の床面積","07","企業・家計・経済","01","企業活動","2019年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第８表　教養・技能教授業務（外国語会話教授業務を除く）の年間売上高、講座数、受講者数等及び教室・施設の床面積","【35教養・技能教授業（外国語会話教授業を除く）】統計表データ　事業従事者5人以上の部"
"0003425533","2020年経済構造実態調査（甲調査） 一次集計 企業等に関する集計","-","202001-202012","2021-03-31","0","全国","3414","2025-07-29","","00200555","経済構造実態調査","00200","総務省","00101","企業産業（小分類）、経営組織別企業等数及び売上（収入）金額","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（甲調査）","一次集計","企業等に関する集計","企業産業（小分類）、経営組織別企業等数及び売上（収入）金額",""
"0003433753","2020年経済構造実態調査（甲調査） 二次集計 企業等に関する集計1","-","202001-202012","2021-07-30","0","全国","34140","2025-07-29","","00200555","経済構造実態調査","00200","総務省","00201","企業産業（小分類）、経営組織別企業等数、売上（収入）金額、年間商品販売額、費用総額、主な費用項目及び付加価値額","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","企業産業（小分類）、経営組織別企業等数、売上（収入）金額、年間商品販売額、費用総額、主な費用項目及び付加価値額",""
"0003433754","2020年経済構造実態調査（甲調査） 二次集計 企業等に関する集計1","-","202001-202012","2021-07-30","0","全国","7000","2025-07-29","","00200555","経済構造実態調査","00200","総務省","002021","企業産業（中分類）、資本金階級別企業等数、売上（収入）金額、費用総額、主な費用項目及び付加価値額","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","企業産業（中分類）、資本金階級別企業等数、売上（収入）金額、費用総額、主な費用項目及び付加価値額",""
"0003433755","2020年経済構造実態調査（甲調査） 二次集計 企業等に関する集計1","-","202001-202012","2021-07-30","0","全国","6300","2025-07-29","","00200555","経済構造実態調査","00200","総務省","002022","企業産業（中分類）、売上（収入）金額階級別企業等数、売上（収入）金額、費用総額、主な費用項目及び付加価値額","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","企業産業（中分類）、売上（収入）金額階級別企業等数、売上（収入）金額、費用総額、主な費用項目及び付加価値額",""
"0003433756","2020年経済構造実態調査（甲調査） 二次集計 企業等に関する集計1","-","202001-202012","2021-07-30","0","全国","32433","2025-07-29","","00200555","経済構造実態調査","00200","総務省","00203","企業産業（小分類）、電子商取引の有無別企業等数、売上（収入）金額、費用総額、主な費用項目、付加価値額及び一般消費者と行った電子商取引の額","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","企業産業（小分類）、電子商取引の有無別企業等数、売上（収入）金額、費用総額、主な費用項目、付加価値額及び一般消費者と行った電子商取引の額",""
"0003433757","2020年経済構造実態調査（甲調査） 二次集計 企業等に関する集計1","-","202001-202012","2021-07-30","0","全国","2400","2025-07-29","","00200555","経済構造実態調査","00200","総務省","00204","企業産業（小分類）、経営組織別卸売業，小売業の企業等数、年間商品販売額、年間商品仕入額及び年初・年末商品手持額","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","企業産業（小分類）、経営組織別卸売業，小売業の企業等数、年間商品販売額、年間商品仕入額及び年初・年末商品手持額",""
"0003433773","2020年経済構造実態調査（甲調査） 二次集計 企業等に関する集計1","-","202001-202012","2021-07-30","0","全国","6","2025-07-29","","00200555","経済構造実態調査","00200","総務省","002051","経営組織別企業等数","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","経営組織別企業等数",""
"0003433758","2020年経済構造実態調査（甲調査） 二次集計 企業等に関する集計1","-","202001-202012","2021-07-30","0","全国","1584","2025-07-29","","00200555","経済構造実態調査","00200","総務省","002052","経営組織別事業活動産業（小分類）別売上（収入）金額","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","経営組織別事業活動産業（小分類）別売上（収入）金額",""
"0003433774","2020年経済構造実態調査（甲調査） 二次集計 企業等に関する集計1","-","202001-202012","2021-07-30","0","全国","19","2025-07-29","","00200555","経済構造実態調査","00200","総務省","002061","資本金階級・売上（収入）金額階級別企業等数","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","資本金階級・売上（収入）金額階級別企業等数",""
"0003433759","2020年経済構造実態調査（甲調査） 二次集計 企業等に関する集計1","-","202001-202012","2021-07-30","0","全国","1121","2025-07-29","","00200555","経済構造実態調査","00200","総務省","002062","資本金階級・売上（収入）金額階級別事業活動産業（中分類）別売上（収入）金額","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","資本金階級・売上（収入）金額階級別事業活動産業（中分類）別売上（収入）金額",""
"0003433793","2020年経済構造実態調査（甲調査） 二次集計 企業等に関する集計1","-","202001-202012","2021-07-30","0","全国","100","2025-07-29","","00200555","経済構造実態調査","00200","総務省","002071","企業産業（中分類）別企業等数","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","企業産業（中分類）別企業等数",""
"0003433760","2020年経済構造実態調査（甲調査） 二次集計 企業等に関する集計1","-","202001-202012","2021-07-30","0","全国","5900","2025-07-29","","00200555","経済構造実態調査","00200","総務省","002072","企業産業（中分類）別事業活動産業（中分類）別売上（収入）金額","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（甲調査）","二次集計","企業等に関する集計1","企業産業（中分類）別事業活動産業（中分類）別売上（収入）金額",""
"0003442518","2020年経済構造実態調査（甲調査） 三次集計 事業所に関する集計1","-","202001-202012","2021-10-29","0","全国","912","2025-07-29","","00200555","経済構造実態調査","00200","総務省","00401","産業（大分類）別売上（収入）金額―全国、都道府県","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（甲調査）","三次集計","事業所に関する集計1","産業（大分類）別売上（収入）金額―全国、都道府県",""
"0003442518","2020年経済構造実態調査（甲調査） 三次集計 事業所に関する集計1","-","202001-202012","2021-10-29","0","都道府県","912","2025-07-29","","00200555","経済構造実態調査","00200","総務省","00401","産業（大分類）別売上（収入）金額―全国、都道府県","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（甲調査）","三次集計","事業所に関する集計1","産業（大分類）別売上（収入）金額―全国、都道府県",""
"0003433761","2020年経済構造実態調査（甲調査） 二次集計 企業等に関する集計2","-","202001-202012","2021-07-30","0","全国","6216","2025-07-29","","00200555","経済構造実態調査","00200","総務省","00301","事業区分（中分類、一部小分類）別費用内訳割合","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（甲調査）","二次集計","企業等に関する集計2","事業区分（中分類、一部小分類）別費用内訳割合",""
"0003442519","2020年経済構造実態調査（甲調査） 三次集計 事業所に関する集計2","-","202001-202012","2021-10-29","0","全国","410","2025-07-29","","00200555","経済構造実態調査","00200","総務省","00501","産業（小分類）別卸売業，小売業の年間商品販売額、本支店間移動の額及び売場面積","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（甲調査）","三次集計","事業所に関する集計2","産業（小分類）別卸売業，小売業の年間商品販売額、本支店間移動の額及び売場面積",""
"0003442520","2020年経済構造実態調査（甲調査） 三次集計 事業所に関する集計2","-","202001-202012","2021-10-29","0","全国","720","2025-07-29","","00200555","経済構造実態調査","00200","総務省","00502","卸売業，小売業別の年間商品販売額、本支店間移動の額及び売場面積―全国、都道府県","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（甲調査）","三次集計","事業所に関する集計2","卸売業，小売業別の年間商品販売額、本支店間移動の額及び売場面積―全国、都道府県",""
"0003442520","2020年経済構造実態調査（甲調査） 三次集計 事業所に関する集計2","-","202001-202012","2021-10-29","0","都道府県","720","2025-07-29","","00200555","経済構造実態調査","00200","総務省","00502","卸売業，小売業別の年間商品販売額、本支店間移動の額及び売場面積―全国、都道府県","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（甲調査）","三次集計","事業所に関する集計2","卸売業，小売業別の年間商品販売額、本支店間移動の額及び売場面積―全国、都道府県",""
"0003449938","2020年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","202001-202012","2021-07-30","0","該当なし","688","2025-02-20","","00200555","経済構造実態調査","00200","総務省","01-01","【01ソフトウェア業】統計表データ　全規模の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","【01ソフトウェア業】統計表データ　全規模の部"
"0003449939","2020年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","202001-202012","2021-07-30","0","該当なし","615","2025-02-20","","00200555","経済構造実態調査","00200","総務省","01-02","【01ソフトウェア業】統計表データ　全規模の部 第２表　経営組織別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第２表　経営組織別の事業所数、従業者数及び年間売上高","【01ソフトウェア業】統計表データ　全規模の部"
"0003449940","2020年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","202001-202012","2021-07-30","0","該当なし","1319","2025-02-20","","00200555","経済構造実態調査","00200","総務省","01-03","【01ソフトウェア業】統計表データ　全規模の部 第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及びソフトウェア業務の事業従事者数","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及びソフトウェア業務の事業従事者数","【01ソフトウェア業】統計表データ　全規模の部"
"0003449941","2020年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","202001-202012","2021-07-30","0","該当なし","672","2025-02-20","","00200555","経済構造実態調査","00200","総務省","01-04","【01ソフトウェア業】統計表データ　事業従事者5人以上の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","【01ソフトウェア業】統計表データ　事業従事者5人以上の部"
"0003449942","2020年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","202001-202012","2021-07-30","0","該当なし","565","2025-02-20","","00200555","経済構造実態調査","00200","総務省","01-05","【01ソフトウェア業】統計表データ　事業従事者5人以上の部 第２表　経営組織別の事業所数、従業者数及び年間売上高","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第２表　経営組織別の事業所数、従業者数及び年間売上高","【01ソフトウェア業】統計表データ　事業従事者5人以上の部"
"0003449943","2020年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","202001-202012","2021-07-30","0","該当なし","1381","2025-02-20","","00200555","経済構造実態調査","00200","総務省","01-06","【01ソフトウェア業】統計表データ　事業従事者5人以上の部 第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及びソフトウェア業務の事業従事者数","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第３表　雇用形態別の男女別の従業者数、別経営の事業所から派遣されている人及びソフトウェア業務の事業従事者数","【01ソフトウェア業】統計表データ　事業従事者5人以上の部"
"0003449944","2020年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","202001-202012","2021-07-30","0","該当なし","602","2025-02-20","","00200555","経済構造実態調査","00200","総務省","01-07","【01ソフトウェア業】統計表データ　事業従事者5人以上の部 第４表　ソフトウェア業務の業務種類別の該当事業所数及び年間売上高","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第４表　ソフトウェア業務の業務種類別の該当事業所数及び年間売上高","【01ソフトウェア業】統計表データ　事業従事者5人以上の部"
"0003449945","2020年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","202001-202012","2021-07-30","0","該当なし","1146","2025-02-20","","00200555","経済構造実態調査","00200","総務省","01-08","【01ソフトウェア業】統計表データ　事業従事者5人以上の部 第５表　ソフトウェア業務の契約先産業別の該当事業所数及び年間売上高","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第５表　ソフトウェア業務の契約先産業別の該当事業所数及び年間売上高","【01ソフトウェア業】統計表データ　事業従事者5人以上の部"
"0003449946","2020年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","202001-202012","2021-07-30","0","該当なし","500","2025-02-20","","00200555","経済構造実態調査","00200","総務省","01-09","【01ソフトウェア業】統計表データ　事業従事者5人以上の部 第６表　年間営業用固定資産取得額","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第６表　年間営業用固定資産取得額","【01ソフトウェア業】統計表データ　事業従事者5人以上の部"
"0003449947","2020年経済構造実態調査（乙調査） 調査対象及び調査事項、統計表","-","202001-202012","2021-07-30","0","該当なし","688","2025-02-20","","00200555","経済構造実態調査","00200","総務省","02-01","【02情報処理・提供サービス業】統計表データ　全規模の部 第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","07","企業・家計・経済","01","企業活動","2020年経済構造実態調査（乙調査）","調査対象及び調査事項、統計表","","第１表　事業所数、従業者数、事業従事者数、年間売上高、１事業所当たり及び１人当たりの年間売上高","【02情報処理・提供サービス業】統計表データ　全規模の部"
