"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_CATEGORY"
"0003188122","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","144","2020-01-09","","00600480","法人建物調査","00600","国土交通省","71-4","7．建物の貸付に関する事項 組織形態及び上場の有無，建物の貸付面積別総延べ床面積＜借地(工場敷地以外)にある建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","組織形態及び上場の有無，建物の貸付面積別総延べ床面積＜借地(工場敷地以外)にある建物＞","報告書非掲載表","7．建物の貸付に関する事項"
"0003188160","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","513","2020-01-09","","00600480","法人建物調査","00600","国土交通省","71-5","7．建物の貸付に関する事項 建物所在地，建物の貸付面積別総延べ床面積＜借地(工場敷地以外)にある建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","建物所在地，建物の貸付面積別総延べ床面積＜借地(工場敷地以外)にある建物＞","報告書非掲載表","7．建物の貸付に関する事項"
"0003188141","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","2992","2020-01-09","","00600480","法人建物調査","00600","国土交通省","76-1","8．土地の有効利用に関する事項 建物の主な利用現況，宅地などの土地取得時期，建物の建築時期別建物数＜所有地(工場敷地以外)にある建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","建物の主な利用現況，宅地などの土地取得時期，建物の建築時期別建物数＜所有地(工場敷地以外)にある建物＞","報告書非掲載表","8．土地の有効利用に関する事項"
"0003188119","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","748","2020-01-09","","00600480","法人建物調査","00600","国土交通省","76-2","8．土地の有効利用に関する事項 建物の主な利用現況，宅地などの土地取得時期，新耐震基準別建物数＜所有地(工場敷地以外)にある建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","建物の主な利用現況，宅地などの土地取得時期，新耐震基準別建物数＜所有地(工場敷地以外)にある建物＞","報告書非掲載表","8．土地の有効利用に関する事項"
"0003188123","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","2992","2020-01-09","","00600480","法人建物調査","00600","国土交通省","77-1","8．土地の有効利用に関する事項 建物の主な利用現況，宅地などの土地取得時期，建物の建築時期別総延べ床面積＜所有地(工場敷地以外)にある建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","建物の主な利用現況，宅地などの土地取得時期，建物の建築時期別総延べ床面積＜所有地(工場敷地以外)にある建物＞","報告書非掲載表","8．土地の有効利用に関する事項"
"0003188161","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","748","2020-01-09","","00600480","法人建物調査","00600","国土交通省","77-2","8．土地の有効利用に関する事項 建物の主な利用現況，宅地などの土地取得時期，新耐震基準別総延べ床面積＜所有地(工場敷地以外)にある建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","建物の主な利用現況，宅地などの土地取得時期，新耐震基準別総延べ床面積＜所有地(工場敷地以外)にある建物＞","報告書非掲載表","8．土地の有効利用に関する事項"
"0003188142","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","272","2020-01-09","","00600480","法人建物調査","00600","国土交通省","78-1","8．土地の有効利用に関する事項 宅地などの土地取得時期，主な建物の建築時期別工場数＜所有地(工場敷地)にある建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","宅地などの土地取得時期，主な建物の建築時期別工場数＜所有地(工場敷地)にある建物＞","報告書非掲載表","8．土地の有効利用に関する事項"
"0003188180","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","68","2020-01-09","","00600480","法人建物調査","00600","国土交通省","78-2","8．土地の有効利用に関する事項 宅地などの土地取得時期，新耐震基準別工場数＜所有地(工場敷地)にある建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","宅地などの土地取得時期，新耐震基準別工場数＜所有地(工場敷地)にある建物＞","報告書非掲載表","8．土地の有効利用に関する事項"
"0003188124","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","272","2020-01-09","","00600480","法人建物調査","00600","国土交通省","79-1","8．土地の有効利用に関する事項 宅地などの土地取得時期，主な建物の建築時期別総延べ床面積＜所有地(工場敷地)にある建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","宅地などの土地取得時期，主な建物の建築時期別総延べ床面積＜所有地(工場敷地)にある建物＞","報告書非掲載表","8．土地の有効利用に関する事項"
"0003188162","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","68","2020-01-09","","00600480","法人建物調査","00600","国土交通省","79-2","8．土地の有効利用に関する事項 宅地などの土地取得時期，新耐震基準別総延べ床面積＜所有地(工場敷地)にある建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","宅地などの土地取得時期，新耐震基準別総延べ床面積＜所有地(工場敷地)にある建物＞","報告書非掲載表","8．土地の有効利用に関する事項"
"0003188143","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","1164","2020-01-09","","00600480","法人建物調査","00600","国土交通省","80-1","8．土地の有効利用に関する事項 宅地などの1区画の土地面積，建物の構造，建物の建築時期別建物数＜所有地(工場敷地以外)にある建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","宅地などの1区画の土地面積，建物の構造，建物の建築時期別建物数＜所有地(工場敷地以外)にある建物＞","報告書非掲載表","8．土地の有効利用に関する事項"
"0003188181","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","216","2020-01-09","","00600480","法人建物調査","00600","国土交通省","80-2","8．土地の有効利用に関する事項 宅地などの1区画の土地面積，建物の構造，新耐震基準別建物数＜所有地(工場敷地以外)にある建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","宅地などの1区画の土地面積，建物の構造，新耐震基準別建物数＜所有地(工場敷地以外)にある建物＞","報告書非掲載表","8．土地の有効利用に関する事項"
"0003188125","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","1164","2020-01-09","","00600480","法人建物調査","00600","国土交通省","81-1","8．土地の有効利用に関する事項 宅地などの1区画の土地面積，建物の構造，建物の建築時期別総延べ床面積＜所有地(工場敷地以外)にある建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","宅地などの1区画の土地面積，建物の構造，建物の建築時期別総延べ床面積＜所有地(工場敷地以外)にある建物＞","報告書非掲載表","8．土地の有効利用に関する事項"
"0003188163","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","216","2020-01-09","","00600480","法人建物調査","00600","国土交通省","81-2","8．土地の有効利用に関する事項 宅地などの1区画の土地面積，建物の建築時期・新耐震基準別総延べ床面積＜所有地(工場敷地以外)にある建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","宅地などの1区画の土地面積，建物の建築時期・新耐震基準別総延べ床面積＜所有地(工場敷地以外)にある建物＞","報告書非掲載表","8．土地の有効利用に関する事項"
"0003188144","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","1164","2020-01-09","","00600480","法人建物調査","00600","国土交通省","82-1","8．土地の有効利用に関する事項 宅地などの1区画の土地面積，主な建物の構造，主な建物の建築時期別工場数＜所有地(工場敷地)にある建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","宅地などの1区画の土地面積，主な建物の構造，主な建物の建築時期別工場数＜所有地(工場敷地)にある建物＞","報告書非掲載表","8．土地の有効利用に関する事項"
"0003188182","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","216","2020-01-09","","00600480","法人建物調査","00600","国土交通省","82-2","8．土地の有効利用に関する事項 宅地などの1区画の土地面積，主な建物の構造，主な建物の建築時期・新耐震基準別工場数＜所有地(工場敷地)にある建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","宅地などの1区画の土地面積，主な建物の構造，主な建物の建築時期・新耐震基準別工場数＜所有地(工場敷地)にある建物＞","報告書非掲載表","8．土地の有効利用に関する事項"
"0003188126","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","1164","2020-01-09","","00600480","法人建物調査","00600","国土交通省","83-1","8．土地の有効利用に関する事項 宅地などの1区画の土地面積，主な建物の構造，主な建物の建築時期別総延べ床面積＜所有地(工場敷地)にある建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","宅地などの1区画の土地面積，主な建物の構造，主な建物の建築時期別総延べ床面積＜所有地(工場敷地)にある建物＞","報告書非掲載表","8．土地の有効利用に関する事項"
"0003188164","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","216","2020-01-09","","00600480","法人建物調査","00600","国土交通省","83-2","8．土地の有効利用に関する事項 宅地などの1区画の土地面積，主な建物の構造，新耐震基準別総延べ床面積＜所有地(工場敷地)にある建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","宅地などの1区画の土地面積，主な建物の構造，新耐震基準別総延べ床面積＜所有地(工場敷地)にある建物＞","報告書非掲載表","8．土地の有効利用に関する事項"
"0003188145","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","1281","2020-01-09","","00600480","法人建物調査","00600","国土交通省","87-1","9．建物の資産額に関する事項 法人業種，建物の構造別帳簿価格・減価償却額・減価償却累計額＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","法人業種，建物の構造別帳簿価格・減価償却額・減価償却累計額＜工場敷地内の建物＞","報告書非掲載表","9．建物の資産額に関する事項"
"0003188183","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","1281","2020-01-09","","00600480","法人建物調査","00600","国土交通省","87-2","9．建物の資産額に関する事項 会社法人業種，建物の構造別帳簿価格・減価償却額・減価償却累計額＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","会社法人業種，建物の構造別帳簿価格・減価償却額・減価償却累計額＜工場敷地内の建物＞","報告書非掲載表","9．建物の資産額に関する事項"
"0003188127","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","378","2020-01-09","","00600480","法人建物調査","00600","国土交通省","87-3","9．建物の資産額に関する事項 資本金額，建物の構造別帳簿価格・減価償却額・減価償却累計額＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","資本金額，建物の構造別帳簿価格・減価償却額・減価償却累計額＜工場敷地内の建物＞","報告書非掲載表","9．建物の資産額に関する事項"
"0003188165","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","168","2020-01-09","","00600480","法人建物調査","00600","国土交通省","87-4","9．建物の資産額に関する事項 支所・支社・支店の数，建物の構造別帳簿価格・減価償却額・減価償却累計額＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","支所・支社・支店の数，建物の構造別帳簿価格・減価償却額・減価償却累計額＜工場敷地内の建物＞","報告書非掲載表","9．建物の資産額に関する事項"
"0003188146","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","1197","2020-01-09","","00600480","法人建物調査","00600","国土交通省","88-1","9．建物の資産額に関する事項 建物所在地，建物の構造別帳簿価格・減価償却額・減価償却累計額＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","建物所在地，建物の構造別帳簿価格・減価償却額・減価償却累計額＜工場敷地内の建物＞","報告書非掲載表","9．建物の資産額に関する事項"
"0003188184","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","1176","2020-01-09","","00600480","法人建物調査","00600","国土交通省","88-2","9．建物の資産額に関する事項 本社所在地，建物の構造別帳簿価格・減価償却額・減価償却累計額＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","本社所在地，建物の構造別帳簿価格・減価償却額・減価償却累計額＜工場敷地内の建物＞","報告書非掲載表","9．建物の資産額に関する事項"
"0003188128","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","336","2020-01-09","","00600480","法人建物調査","00600","国土交通省","89-1","9．建物の資産額に関する事項 組織形態及び上場の有無，建物の構造別帳簿価格・減価償却額・減価償却累計額＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","組織形態及び上場の有無，建物の構造別帳簿価格・減価償却額・減価償却累計額＜工場敷地内の建物＞","報告書非掲載表","9．建物の資産額に関する事項"
"0003188166","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","273","2020-01-09","","00600480","法人建物調査","00600","国土交通省","89-2","9．建物の資産額に関する事項 常用雇用者数，建物の構造別帳簿価格・減価償却額・減価償却累計額＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","常用雇用者数，建物の構造別帳簿価格・減価償却額・減価償却累計額＜工場敷地内の建物＞","報告書非掲載表","9．建物の資産額に関する事項"
"0003188147","法人建物調査 平成20年法人建物調査 全国編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","357","2020-01-09","","00600480","法人建物調査","00600","国土交通省","89-3","9．建物の資産額に関する事項 所有する土地の有無及び所有する土地の総面積，建物の構造別帳簿価格・減価償却額・減価償却累計額＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","全国編","所有する土地の有無及び所有する土地の総面積，建物の構造別帳簿価格・減価償却額・減価償却累計額＜工場敷地内の建物＞","報告書非掲載表","9．建物の資産額に関する事項"
"0003189240","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","336","2020-01-09","","00600480","法人建物調査","00600","国土交通省","1","1．建物の所有に関する総括的な事項 建物所在地，建物の構造別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，建物の構造別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189223","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","336","2020-01-09","","00600480","法人建物調査","00600","国土交通省","10","3．建物の構造に関する事項 建物所在地，建物の構造別建物数＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，建物の構造別建物数＜工場敷地以外の建物＞","報告書掲載表","3．建物の構造に関する事項"
"0003189164","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","336","2020-01-09","","00600480","法人建物調査","00600","国土交通省","11","3．建物の構造に関する事項 建物所在地，建物の構造別総延べ床面積＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，建物の構造別総延べ床面積＜工場敷地以外の建物＞","報告書掲載表","3．建物の構造に関する事項"
"0003189263","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","336","2020-01-09","","00600480","法人建物調査","00600","国土交通省","12","3．建物の構造に関する事項 建物所在地，主な建物の構造別工場数＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，主な建物の構造別工場数＜工場敷地内の建物＞","報告書掲載表","3．建物の構造に関する事項"
"0003189244","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","336","2020-01-09","","00600480","法人建物調査","00600","国土交通省","13","3．建物の構造に関する事項 建物所在地，主な建物の構造別総延べ床面積＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，主な建物の構造別総延べ床面積＜工場敷地内の建物＞","報告書掲載表","3．建物の構造に関する事項"
"0003189224","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","768","2020-01-09","","00600480","法人建物調査","00600","国土交通省","14-1","4．建物の建築時期に関する事項 建物所在地，建物の建築時期別建物数＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，建物の建築時期別建物数＜工場敷地以外の建物＞","報告書掲載表","4．建物の建築時期に関する事項"
"0003189165","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","192","2020-01-09","","00600480","法人建物調査","00600","国土交通省","14-2","4．建物の建築時期に関する事項 建物所在地，新耐震基準別建物数＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，新耐震基準別建物数＜工場敷地以外の建物＞","報告書掲載表","4．建物の建築時期に関する事項"
"0003189264","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","768","2020-01-09","","00600480","法人建物調査","00600","国土交通省","15-1","4．建物の建築時期に関する事項 建物所在地，建物の建築時期別総延べ床面積＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，建物の建築時期別総延べ床面積＜工場敷地以外の建物＞","報告書掲載表","4．建物の建築時期に関する事項"
"0003189245","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","192","2020-01-09","","00600480","法人建物調査","00600","国土交通省","15-2","4．建物の建築時期に関する事項 建物所在地，新耐震基準別総延べ床面積＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，新耐震基準別総延べ床面積＜工場敷地以外の建物＞","報告書掲載表","4．建物の建築時期に関する事項"
"0003189225","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","768","2020-01-09","","00600480","法人建物調査","00600","国土交通省","16-1","4．建物の建築時期に関する事項 建物所在地，主な建物の建築時期別工場数＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，主な建物の建築時期別工場数＜工場敷地内の建物＞","報告書掲載表","4．建物の建築時期に関する事項"
"0003189166","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","192","2020-01-09","","00600480","法人建物調査","00600","国土交通省","16-2","4．建物の建築時期に関する事項 建物所在地，新耐震基準別工場数＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，新耐震基準別工場数＜工場敷地内の建物＞","報告書掲載表","4．建物の建築時期に関する事項"
"0003189265","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","768","2020-01-09","","00600480","法人建物調査","00600","国土交通省","17-1","4．建物の建築時期に関する事項 建物所在地，主な建物の建築時期別総延べ床面積＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，主な建物の建築時期別総延べ床面積＜工場敷地内の建物＞","報告書掲載表","4．建物の建築時期に関する事項"
"0003189246","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","192","2020-01-09","","00600480","法人建物調査","00600","国土交通省","17-2","4．建物の建築時期に関する事項 建物所在地，新耐震基準別総延べ床面積＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，新耐震基準別総延べ床面積＜工場敷地内の建物＞","報告書掲載表","4．建物の建築時期に関する事項"
"0003189161","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","768","2020-01-09","","00600480","法人建物調査","00600","国土交通省","2-1","1．建物の所有に関する総括的な事項 建物所在地，建物の建築時期別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，建物の建築時期別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189260","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","192","2020-01-09","","00600480","法人建物調査","00600","国土交通省","2-2","1．建物の所有に関する総括的な事項 建物所在地，建物の建築時期・新耐震基準別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，建物の建築時期・新耐震基準別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189241","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","384","2020-01-09","","00600480","法人建物調査","00600","国土交通省","3-1","1．建物の所有に関する総括的な事項 建物所在地，建物の敷地の権原別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，建物の敷地の権原別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189221","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","192","2020-01-09","","00600480","法人建物調査","00600","国土交通省","3-2","1．建物の所有に関する総括的な事項 建物所在地，建物の敷地の権原・建物の証券化別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，建物の敷地の権原・建物の証券化別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189162","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","576","2020-01-09","","00600480","法人建物調査","00600","国土交通省","4-1","1．建物の所有に関する総括的な事項 建物所在地，建物の主な利用現況別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，建物の主な利用現況別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189261","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","816","2020-01-09","","00600480","法人建物調査","00600","国土交通省","4-2","1．建物の所有に関する総括的な事項 建物所在地，建物の利用現況別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，建物の利用現況別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189242","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","480","2020-01-09","","00600480","法人建物調査","00600","国土交通省","5","1．建物の所有に関する総括的な事項 建物所在地，建物の貸付の有無・建物の貸付面積別法人数","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，建物の貸付の有無・建物の貸付面積別法人数","報告書掲載表","1．建物の所有に関する総括的な事項"
"0003189222","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","432","2020-01-09","","00600480","法人建物調査","00600","国土交通省","6","2．建物の所有規模に関する事項 建物所在地，延べ床面積別建物数＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，延べ床面積別建物数＜工場敷地以外の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189163","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","528","2020-01-09","","00600480","法人建物調査","00600","国土交通省","7","2．建物の所有規模に関する事項 建物所在地，延べ床面積別総延べ床面積・１法人当たり総延べ床面積・１建物当たり延べ床面積＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，延べ床面積別総延べ床面積・１法人当たり総延べ床面積・１建物当たり延べ床面積＜工場敷地以外の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189262","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","432","2020-01-09","","00600480","法人建物調査","00600","国土交通省","8","2．建物の所有規模に関する事項 建物所在地，延べ床面積別工場数＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，延べ床面積別工場数＜工場敷地内の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189243","法人建物調査 平成20年法人建物調査 県庁所在市編 報告書掲載表","-","200801-200812","2020-01-08","0","該当なし","528","2020-01-09","","00600480","法人建物調査","00600","国土交通省","9","2．建物の所有規模に関する事項 建物所在地，延べ床面積別総延べ床面積・１法人当たり総延べ床面積・１工場当たり延べ床面積＜工場敷地内の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","県庁所在市編","建物所在地，延べ床面積別総延べ床面積・１法人当たり総延べ床面積・１工場当たり延べ床面積＜工場敷地内の建物＞","報告書掲載表","2．建物の所有規模に関する事項"
"0003189686","法人建物調査 平成20年法人建物調査 都道府県編 報告書非掲載表","-","200801-200812","2020-01-08","0","該当なし","3384","2020-01-09","","00600480","法人建物調査","00600","国土交通省","13-1","2．建物の所有規模に関する事項 建物の構造，延べ床面積別建物数＜工場敷地以外の建物＞","08","住宅・土地・建設","01","住宅・土地","法人建物調査","平成20年法人建物調査","都道府県編","建物の構造，延べ床面積別建物数＜工場敷地以外の建物＞","報告書非掲載表","2．建物の所有規模に関する事項"
