"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003385965","退職公務員生活状況調査 統計表 ８　その他","表52　公務に適切と思われる今後の高齢者雇用制度","-","201404-201503","2020-01-23","0","該当なし","144","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","８　その他","","表52　公務に適切と思われる今後の高齢者雇用制度","※「就労者」の母集団は、表18で「仕事に就いている」とした2,739人。<br>※「非就労者」の母集団は、表18で「仕事に就いていない」とした759人。"
"0003398616","退職公務員生活状況調査 統計表 ８　その他","表53　「現行の再任用制度で希望者全員を雇用」が適切と考える理由（複数回答）","-","201404-201503","2020-01-23","0","該当なし","76","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","８　その他","","表53　「現行の再任用制度で希望者全員を雇用」が適切と考える理由（複数回答）","※母集団は、表52で「現行の再任用制度で希望者全員を雇用」が適切とした1,361人。"
"0003398617","退職公務員生活状況調査 統計表 ８　その他","表54　「定年年齢の引上げ」が適切と考える理由（複数回答）","-","201404-201503","2020-01-23","0","該当なし","92","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","８　その他","","表54　「定年年齢の引上げ」が適切と考える理由（複数回答）","※母集団は、表52で「定年年齢の引上げ」が適切とした1,731人。"
"0003398618","退職公務員生活状況調査 統計表 ８　その他","表55　「定年制の廃止」が適切と考える理由（複数回答）","-","201404-201503","2020-01-23","0","該当なし","44","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","退職公務員生活状況調査","統計表","８　その他","","表55　「定年制の廃止」が適切と考える理由（複数回答）","※母集団は、表52で「定年制の廃止」が適切とした210人。"
"0003398619","平成２９年度 退職公務員生活状況調査 統計表 基本的事項 第１表　性別","第１表　性別","-","201704-201803","2020-01-23","0","該当なし","8","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","基本的事項","第１表　性別","第１表　性別","（注）　「割合（％）」については、合計欄には「100.0」と記載しているが、端数処理の関係から実際の合計は100％にならないことがある。以下同じ。"
"0003398620","平成２９年度 退職公務員生活状況調査 統計表 基本的事項 第２表　現在の居住地","第２表　現在の居住地","-","201704-201803","2020-01-23","0","該当なし","392","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","基本的事項","第２表　現在の居住地","第２表　現在の居住地",""
"0003398621","平成２９年度 退職公務員生活状況調査 統計表 基本的事項 第３表　定年退職時における給与制度の適用区分","第３表　定年退職時における給与制度の適用区分","-","201704-201803","2020-01-23","0","該当なし","32","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","基本的事項","第３表　定年退職時における給与制度の適用区分","第３表　定年退職時における給与制度の適用区分",""
"0003398622","平成２９年度 退職公務員生活状況調査 統計表 基本的事項 第６表　定年退職時までの国家公務員としての勤続年数","第６表　定年退職時までの国家公務員としての勤続年数","-","201704-201803","2020-01-23","0","該当なし","108","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","基本的事項","第６表　定年退職時までの国家公務員としての勤続年数","第６表　定年退職時までの国家公務員としての勤続年数",""
"0003398623","平成２９年度 退職公務員生活状況調査 統計表 定年退職時の就労希望の状況 第７表　定年退職時の就労希望の有無","第７表　定年退職時の就労希望の有無","-","201704-201803","2020-01-23","0","該当なし","32","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","定年退職時の就労希望の状況","第７表　定年退職時の就労希望の有無","第７表　定年退職時の就労希望の有無",""
"0003398624","平成２９年度 退職公務員生活状況調査 統計表 定年退職時の就労希望の状況 第８表　定年退職後も働きたいと思った理由（複数回答）","第８表　定年退職後も働きたいと思った理由（複数回答）","-","201704-201803","2020-01-23","0","該当なし","80","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","定年退職時の就労希望の状況","第８表　定年退職後も働きたいと思った理由（複数回答）","第８表　定年退職後も働きたいと思った理由（複数回答）","※母集団は、第７表で「定年退職後も働きたいと思った」とした2,442人。"
"0003398625","平成２９年度 退職公務員生活状況調査 統計表 定年退職時の就労希望の状況 第９表　働きたいと思った勤務形態","第９表　働きたいと思った勤務形態","-","201704-201803","2020-01-23","0","該当なし","64","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","定年退職時の就労希望の状況","第９表　働きたいと思った勤務形態","第９表　働きたいと思った勤務形態","※母集団は、第７表で「定年退職後も働きたいと思った」とした2,442人。"
"0003398626","平成２９年度 退職公務員生活状況調査 統計表 定年退職時の就労希望の状況 第10表　定年退職時に働き続けたいと思った年齢","第10表　定年退職時に働き続けたいと思った年齢","-","201704-201803","2020-01-23","0","該当なし","112","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","定年退職時の就労希望の状況","第10表　定年退職時に働き続けたいと思った年齢","第10表　定年退職時に働き続けたいと思った年齢","※母集団は、第７表で「定年退職後も働きたいと思った」とした2,442人。"
"0003398627","平成２９年度 退職公務員生活状況調査 統計表 定年退職時の就労希望の状況 第11表　定年退職後に最も働きたいと思った就労先","第11表　定年退職後に最も働きたいと思った就労先","-","201704-201803","2020-01-23","0","該当なし","72","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","定年退職時の就労希望の状況","第11表　定年退職後に最も働きたいと思った就労先","第11表　定年退職後に最も働きたいと思った就労先","※母集団は、第７表で「定年退職後も働きたいと思った」とした2,442人。"
"0003398628","平成２９年度 退職公務員生活状況調査 統計表 定年退職時の就労希望の状況 第12表　再任用職員として働きたいと思った理由（複数回答）","第12表　再任用職員として働きたいと思った理由（複数回答）","-","201704-201803","2020-01-23","0","該当なし","64","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","定年退職時の就労希望の状況","第12表　再任用職員として働きたいと思った理由（複数回答）","第12表　再任用職員として働きたいと思った理由（複数回答）","※母集団は、第11表で、定年退職後に最も働きたいと思った就労先を「国の機関のフルタイム・短時間再任用職員」とした1,916人。"
"0003398629","平成２９年度 退職公務員生活状況調査 統計表 定年退職時の就労希望の状況 第13表　再任用の希望に際し重視した事項（複数回答）","第13表　再任用の希望に際し重視した事項（複数回答）","-","201704-201803","2020-01-23","0","該当なし","64","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","定年退職時の就労希望の状況","第13表　再任用の希望に際し重視した事項（複数回答）","第13表　再任用の希望に際し重視した事項（複数回答）","※母集団は、第11表で、定年退職後に最も働きたいと思った就労先を「国の機関のフルタイム・短時間再任用職員」とした1,916人。"
"0003398630","平成２９年度 退職公務員生活状況調査 統計表 定年退職時の就労希望の状況 第14表　再任用希望調査での希望の状況","第14表　再任用希望調査での希望の状況","-","201704-201803","2020-01-23","0","該当なし","56","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","定年退職時の就労希望の状況","第14表　再任用希望調査での希望の状況","第14表　再任用希望調査での希望の状況",""
"0003398631","平成２９年度 退職公務員生活状況調査 統計表 現在の就労状況 第16表　現在の就労の有無","第16表　現在の就労の有無","-","201704-201803","2020-01-23","0","該当なし","32","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","現在の就労状況","第16表　現在の就労の有無","第16表　現在の就労の有無",""
"0003398632","平成２９年度 退職公務員生活状況調査 統計表 現在の就労状況 第17表　仕事に就いていない理由（複数回答）","第17表　仕事に就いていない理由（複数回答）","-","201704-201803","2020-01-23","0","該当なし","88","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","現在の就労状況","第17表　仕事に就いていない理由（複数回答）","第17表　仕事に就いていない理由（複数回答）","※母集団は、第16表で「仕事に就いていない」とした401人。"
"0003398633","平成２９年度 退職公務員生活状況調査 統計表 現在の就労状況 第18表　現在の就労先","第18表　現在の就労先","-","201704-201803","2020-01-23","0","該当なし","104","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","現在の就労状況","第18表　現在の就労先","第18表　現在の就労先","※母集団は、第16表で「仕事に就いている」とした2,493人。"
"0003375756","平成２９年度 退職公務員生活状況調査 統計表 現在の就労状況 第19表　現在の勤務形態","第19表　現在の勤務形態（男女別）","-","201704-201803","2020-01-23","0","該当なし","32","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","現在の就労状況","第19表　現在の勤務形態","第19表　現在の勤務形態（男女別）","※母集団は、第16表で「仕事に就いている」とした2,493人。"
"0003375757","平成２９年度 退職公務員生活状況調査 統計表 現在の就労状況 第19表　現在の勤務形態","第19表　現在の勤務形態（国の機関・民間企業等別）","-","201704-201803","2020-01-23","0","該当なし","40","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","現在の就労状況","第19表　現在の勤務形態","第19表　現在の勤務形態（国の機関・民間企業等別）","※「国の機関（再任用）」は、第18表で、現在の就労先を「国の機関のフルタイム・短時間再任用職員」とした者。「国の機関（非常勤職員等）」は、現在の就労先を「国の機関の非常勤職員等」とした者。「民間企業等」は、現在の就労先を「中期目標管理法人、国立研究開発法人、国立大学法人、大学共同利用機関法人」、「地方公共団体、地方独立行政法人」、「特殊法人・認可法人」、「学校、医療機関」、「公益社団法人、公益財団法人」、「一般社団法人、一般財団法人」又は「民間企業」とした者。以下同じ。"
"0003375850","平成２９年度 退職公務員生活状況調査 統計表 現在の就労状況 第20表　短時間勤務者の１週間当たりの平均勤務日数","第20表　短時間勤務者の１週間当たりの平均勤務日数（男女別）","-","201704-201803","2020-01-23","0","該当なし","100","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","現在の就労状況","第20表　短時間勤務者の１週間当たりの平均勤務日数","第20表　短時間勤務者の１週間当たりの平均勤務日数（男女別）","※母集団は、第19表で、現在の勤務形態を「短時間勤務」とした1,059人。"
"0003375851","平成２９年度 退職公務員生活状況調査 統計表 現在の就労状況 第20表　短時間勤務者の１週間当たりの平均勤務日数","第20表　短時間勤務者の１週間当たりの平均勤務日数（国の機関・民間企業等別）","-","201704-201803","2020-01-23","0","該当なし","125","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","現在の就労状況","第20表　短時間勤務者の１週間当たりの平均勤務日数","第20表　短時間勤務者の１週間当たりの平均勤務日数（国の機関・民間企業等別）","※母集団は、第19表で、現在の勤務形態を「短時間勤務」とした1,059人。"
"0003375852","平成２９年度 退職公務員生活状況調査 統計表 現在の就労状況 第21表　短時間勤務者の１週間当たりの平均勤務時間","第21表　短時間勤務者の１週間当たりの平均勤務時間（男女別）","-","201704-201803","2020-01-23","0","該当なし","92","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","現在の就労状況","第21表　短時間勤務者の１週間当たりの平均勤務時間","第21表　短時間勤務者の１週間当たりの平均勤務時間（男女別）","※母集団は、第19表で、現在の勤務形態を「短時間勤務」とした1,059人。"
"0003375853","平成２９年度 退職公務員生活状況調査 統計表 現在の就労状況 第21表　短時間勤務者の１週間当たりの平均勤務時間","第21表　短時間勤務者の１週間当たりの平均勤務時間（国の機関・民間企業等別）","-","201704-201803","2020-01-23","0","該当なし","103","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","現在の就労状況","第21表　短時間勤務者の１週間当たりの平均勤務時間","第21表　短時間勤務者の１週間当たりの平均勤務時間（国の機関・民間企業等別）","※母集団は、第19表で、現在の勤務形態を「短時間勤務」とした1,059人。"
"0003398634","平成２９年度 退職公務員生活状況調査 統計表 現在の就労状況 第22表　短時間勤務となった主な事情","第22表　短時間勤務となった主な事情","-","201704-201803","2020-01-23","0","該当なし","80","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","現在の就労状況","第22表　短時間勤務となった主な事情","第22表　短時間勤務となった主な事情","※母集団は、第19表で、現在の勤務形態を「短時間勤務」とした1,059人。"
"0003398635","平成２９年度 退職公務員生活状況調査 統計表 現在の就労状況 第23表　通勤時間","第23表　通勤時間","-","201704-201803","2020-01-23","0","該当なし","56","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","現在の就労状況","第23表　通勤時間","第23表　通勤時間","※母集団は、第16表で、「仕事に就いている」とした2,493人。"
"0003398636","平成２９年度 退職公務員生活状況調査 統計表 再任用職員の就労状況 第24表　再任用後の官署","第24表　再任用後の官署","-","201704-201803","2020-01-23","0","該当なし","40","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","再任用職員の就労状況","第24表　再任用後の官署","第24表　再任用後の官署","※母集団は、第18表で、現在の就労先を「国の機関のフルタイム・短時間再任用職員」とした2,015人。"
"0003398637","平成２９年度 退職公務員生活状況調査 統計表 再任用職員の就労状況 第25表　再任用に伴う転居の状況","第25表　再任用に伴う転居の状況","-","201704-201803","2020-01-23","0","該当なし","40","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","再任用職員の就労状況","第25表　再任用に伴う転居の状況","第25表　再任用に伴う転居の状況","※母集団は、第18表で、現在の就労先を「国の機関のフルタイム・短時間再任用職員」とした2,015人。"
"0003398638","平成２９年度 退職公務員生活状況調査 統計表 再任用職員の就労状況 第26表　再任用後の単身赴任手当受給の有無","第26表　再任用後の単身赴任手当受給の有無","-","201704-201803","2020-01-23","0","該当なし","32","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","再任用職員の就労状況","第26表　再任用後の単身赴任手当受給の有無","第26表　再任用後の単身赴任手当受給の有無","※母集団は、第18表で、現在の就労先を「国の機関のフルタイム・短時間再任用職員」とした2,015人。"
"0003398639","平成２９年度 退職公務員生活状況調査 統計表 再任用職員の就労状況 第27表　仕事内容・ポストにおける知識・経験の活用","第27表　仕事内容・ポストにおける知識・経験の活用","-","201704-201803","2020-01-23","0","該当なし","56","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","再任用職員の就労状況","第27表　仕事内容・ポストにおける知識・経験の活用","第27表　仕事内容・ポストにおける知識・経験の活用","※母集団は、第18表で、現在の就労先を「国の機関のフルタイム・短時間再任用職員」とした2,015人。"
"0003375768","平成２９年度 退職公務員生活状況調査 統計表 再任用職員の就労状況 第28表　再任用についての満足度","第28表　再任用についての満足度","-","201704-201803","2020-01-23","0","該当なし","280","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","再任用職員の就労状況","第28表　再任用についての満足度","第28表　再任用についての満足度","※母集団は、第18表で、現在の就労先を「国の機関のフルタイム・短時間再任用職員」とした2,015人。"
"0003398640","平成２９年度 退職公務員生活状況調査 統計表 再任用職員の就労状況 第29表　再任用という働き方の課題や問題点（複数回答）","第29表　再任用という働き方の課題や問題点（複数回答）","-","201704-201803","2020-01-23","0","該当なし","96","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","再任用職員の就労状況","第29表　再任用という働き方の課題や問題点（複数回答）","第29表　再任用という働き方の課題や問題点（複数回答）","※母集団は、第18表で、現在の就労先を「国の機関のフルタイム・短時間再任用職員」とした2,015人。"
"0003398641","平成２９年度 退職公務員生活状況調査 統計表 再任用職員の就労状況 第32表　給与法適用職員の再任用後のポスト","第32表　給与法適用職員の再任用後のポスト","-","201704-201803","2020-01-23","0","該当なし","40","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","再任用職員の就労状況","第32表　給与法適用職員の再任用後のポスト","第32表　給与法適用職員の再任用後のポスト","※母集団は、第18表で、現在の就労先を「国の機関のフルタイム・短時間再任用職員」とした者のうち、給与法適用職員1,772人。"
"0003398642","平成２９年度 退職公務員生活状況調査 統計表 民間企業等での就労状況 第33表　現在の職種","第33表　現在の職種","-","201704-201803","2020-01-23","0","該当なし","80","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","民間企業等での就労状況","第33表　現在の職種","第33表　現在の職種","※母集団は、第18表で、現在の就労先を「中期目標管理法人、国立研究開発法人、国立大学法人、大学共同利用機関法人」、「地方公共団体、地方独立行政法人」、「特殊法人・認可法人」、「学校、医療機関」、「公益社団法人、公益財団法人」、「一般社団法人、一般財団法人」又は「民間企業」とした386人。"
"0003398643","平成２９年度 退職公務員生活状況調査 統計表 民間企業等での就労状況 第34表　現在の仕事を探した方法","第34表　現在の仕事を探した方法","-","201704-201803","2020-01-23","0","該当なし","56","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","民間企業等での就労状況","第34表　現在の仕事を探した方法","第34表　現在の仕事を探した方法","※母集団は、第18表で、現在の就労先を「中期目標管理法人、国立研究開発法人、国立大学法人、大学共同利用機関法人」、「地方公共団体、地方独立行政法人」、「特殊法人・認可法人」、「学校、医療機関」、「公益社団法人、公益財団法人」、「一般社団法人、一般財団法人」又は「民間企業」とした386人"
"0003398644","平成２９年度 退職公務員生活状況調査 統計表 家族、家計等の状況 第35表　家族構成","第35表　家族構成","-","201704-201803","2020-01-23","0","該当なし","64","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","家族、家計等の状況","第35表　家族構成","第35表　家族構成",""
"0003398645","平成２９年度 退職公務員生活状況調査 統計表 家族、家計等の状況 第36表　家族の人数","第36表　家族の人数","-","201704-201803","2020-01-23","0","該当なし","64","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","家族、家計等の状況","第36表　家族の人数","第36表　家族の人数",""
"0003398646","平成２９年度 退職公務員生活状況調査 統計表 家族、家計等の状況 第37表　扶養している家族の人数","第37表　扶養している家族の人数","-","201704-201803","2020-01-23","0","該当なし","64","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","家族、家計等の状況","第37表　扶養している家族の人数","第37表　扶養している家族の人数",""
"0003375854","平成２９年度 退職公務員生活状況調査 統計表 家族、家計等の状況 第38表　世帯の平均収入月額","第38表　世帯の平均収入月額（就労状況・勤務形態別）","-","201704-201803","2020-01-23","0","該当なし","192","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","家族、家計等の状況","第38表　世帯の平均収入月額","第38表　世帯の平均収入月額（就労状況・勤務形態別）",""
"0003375855","平成２９年度 退職公務員生活状況調査 統計表 家族、家計等の状況 第38表　世帯の平均収入月額","第38表　世帯の平均収入月額（男女別）","-","201704-201803","2020-01-23","0","該当なし","128","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","家族、家計等の状況","第38表　世帯の平均収入月額","第38表　世帯の平均収入月額（男女別）",""
"0003375778","平成２９年度 退職公務員生活状況調査 統計表 家族、家計等の状況 第39表　本人の収入月額の金額階層","第39表　本人の収入月額の金額階層（男女別）","-","201704-201803","2020-01-23","0","該当なし","96","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","家族、家計等の状況","第39表　本人の収入月額の金額階層","第39表　本人の収入月額の金額階層（男女別）",""
"0003375779","平成２９年度 退職公務員生活状況調査 統計表 家族、家計等の状況 第39表　本人の収入月額の金額階層","第39表　本人の収入月額の金額階層（就労状況・勤務形態別）","-","201704-201803","2020-01-23","0","該当なし","144","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","家族、家計等の状況","第39表　本人の収入月額の金額階層","第39表　本人の収入月額の金額階層（就労状況・勤務形態別）",""
"0003375780","平成２９年度 退職公務員生活状況調査 統計表 家族、家計等の状況 第40表　世帯の平均支出月額","第40表　世帯の平均支出月額（男女別）","-","201704-201803","2020-01-23","0","該当なし","96","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","家族、家計等の状況","第40表　世帯の平均支出月額","第40表　世帯の平均支出月額（男女別）",""
"0003375781","平成２９年度 退職公務員生活状況調査 統計表 家族、家計等の状況 第40表　世帯の平均支出月額","第40表　世帯の平均支出月額（就労状況別）","-","201704-201803","2020-01-23","0","該当なし","96","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","家族、家計等の状況","第40表　世帯の平均支出月額","第40表　世帯の平均支出月額（就労状況別）",""
"0003398647","平成２９年度 退職公務員生活状況調査 統計表 家族、家計等の状況 第41表　住居の種類","第41表　住居の種類","-","201704-201803","2020-01-23","0","該当なし","56","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","家族、家計等の状況","第41表　住居の種類","第41表　住居の種類",""
"0003375783","平成２９年度 退職公務員生活状況調査 統計表 家族、家計等の状況 第42表　家計の状況","第42表　家計の状況（男女別）","-","201704-201803","2020-01-23","0","該当なし","56","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","家族、家計等の状況","第42表　家計の状況","第42表　家計の状況（男女別）",""
"0003375784","平成２９年度 退職公務員生活状況調査 統計表 家族、家計等の状況 第42表　家計の状況","第42表　家計の状況（就労状況別）","-","201704-201803","2020-01-23","0","該当なし","56","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","家族、家計等の状況","第42表　家計の状況","第42表　家計の状況（就労状況別）",""
"0003375785","平成２９年度 退職公務員生活状況調査 統計表 家族、家計等の状況 第43表　赤字が出る場合の対応（複数回答）","第43表　赤字が出る場合の対応（複数回答）（男女別）","-","201704-201803","2020-01-23","0","該当なし","72","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","家族、家計等の状況","第43表　赤字が出る場合の対応（複数回答）","第43表　赤字が出る場合の対応（複数回答）（男女別）","※母集団は、第42表で、「毎月のやりくりに苦労しており、時々赤字が出る」又は「どうやりくりしても、常に赤字が出て生活が苦しい」とした1,384人。"
"0003375786","平成２９年度 退職公務員生活状況調査 統計表 家族、家計等の状況 第43表　赤字が出る場合の対応（複数回答）","第43表　赤字が出る場合の対応（複数回答）（就労状況別）","-","201704-201803","2020-01-23","0","該当なし","72","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","家族、家計等の状況","第43表　赤字が出る場合の対応（複数回答）","第43表　赤字が出る場合の対応（複数回答）（就労状況別）","※母集団は、第42表で、「毎月のやりくりに苦労しており、時々赤字が出る」又は「どうやりくりしても、常に赤字が出て生活が苦しい」とした1,384人。"
"0003375787","平成２９年度 退職公務員生活状況調査 統計表 家族、家計等の状況 第44表　夫婦２人世帯で、ゆとりある生活を送るために必要と考える１ヶ月当たりの生活費の金額階層","第44表　夫婦２人世帯で、ゆとりある生活を送るために必要と考える１ヶ月当たりの生活費の金額階層（男女別）","-","201704-201803","2020-01-23","0","該当なし","108","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","家族、家計等の状況","第44表　夫婦２人世帯で、ゆとりある生活を送るために必要と考える１ヶ月当たりの生活費の金額階層","第44表　夫婦２人世帯で、ゆとりある生活を送るために必要と考える１ヶ月当たりの生活費の金額階層（男女別）","※母集団は、第35表で、家族構成は「夫婦二人暮らし」とした1,022人。"
"0003375788","平成２９年度 退職公務員生活状況調査 統計表 家族、家計等の状況 第44表　夫婦２人世帯で、ゆとりある生活を送るために必要と考える１ヶ月当たりの生活費の金額階層","第44表　夫婦２人世帯で、ゆとりある生活を送るために必要と考える１ヶ月当たりの生活費の金額階層（就労状況別）","-","201704-201803","2020-01-23","0","該当なし","100","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","家族、家計等の状況","第44表　夫婦２人世帯で、ゆとりある生活を送るために必要と考える１ヶ月当たりの生活費の金額階層","第44表　夫婦２人世帯で、ゆとりある生活を送るために必要と考える１ヶ月当たりの生活費の金額階層（就労状況別）","※母集団は、第35表で、家族構成は「夫婦二人暮らし」とした1,022人。"
"0003375789","平成２９年度 退職公務員生活状況調査 統計表 家族、家計等の状況 第45表　退職手当の使用予定（複数回答）","第45表　退職手当の使用予定（複数回答）（就労状況別）","-","201704-201803","2020-01-23","0","該当なし","104","2020-01-24","","00020151","退職公務員生活状況調査","00020","人事院","13","行財政","03","公務員","平成２９年度 退職公務員生活状況調査","統計表","家族、家計等の状況","第45表　退職手当の使用予定（複数回答）","第45表　退職手当の使用予定（複数回答）（就労状況別）",""
