"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0003421366","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","全国","1780","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","4-3","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払　麦　一筆方式・半相殺方式・全相殺方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","共済事故等による種別ごとの引受及び被害・支払　麦　一筆方式・半相殺方式・全相殺方式","","平成30年産農作物共済統計表","",""
"0003421366","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","都道府県","1780","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","4-3","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払　麦　一筆方式・半相殺方式・全相殺方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","共済事故等による種別ごとの引受及び被害・支払　麦　一筆方式・半相殺方式・全相殺方式","","平成30年産農作物共済統計表","",""
"0003421367","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","全国","1092","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","4-3","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払　麦　災害収入共済方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","共済事故等による種別ごとの引受及び被害・支払　麦　災害収入共済方式","","平成30年産農作物共済統計表","",""
"0003421367","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","都道府県","1092","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","4-3","都道府県別統計表 共済事故等による種別ごとの引受及び被害・支払　麦　災害収入共済方式","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","共済事故等による種別ごとの引受及び被害・支払　麦　災害収入共済方式","","平成30年産農作物共済統計表","",""
"0003421368","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","全国","3924","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","5","都道府県別統計表 麦の共済目的の種類等ごとの引受及び被害・支払","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","麦の共済目的の種類等ごとの引受及び被害・支払","","平成30年産農作物共済統計表","",""
"0003421368","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","都道府県","3924","2020-12-28","","00500604","農作物共済統計表","00500","農林水産省","5","都道府県別統計表 麦の共済目的の種類等ごとの引受及び被害・支払","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","麦の共済目的の種類等ごとの引受及び被害・支払","","平成30年産農作物共済統計表","",""
"0003421369","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","全国","1248","2020-12-29","","00500604","農作物共済統計表","00500","農林水産省","6","都道府県別統計表 面積引受率等","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","面積引受率等","","平成30年産農作物共済統計表","",""
"0003421369","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","都道府県","1248","2020-12-29","","00500604","農作物共済統計表","00500","農林水産省","6","都道府県別統計表 面積引受率等","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","面積引受率等","","平成30年産農作物共済統計表","",""
"0003421370","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","全国","864","2020-12-29","","00500604","農作物共済統計表","00500","農林水産省","7","都道府県別統計表 単位当たり収穫量","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","単位当たり収穫量","","平成30年産農作物共済統計表","",""
"0003421370","農作物共済統計表 確報 平成30年産農作物共済統計表","年次","201801-201812","2020-12-28","0","都道府県","864","2020-12-29","","00500604","農作物共済統計表","00500","農林水産省","7","都道府県別統計表 単位当たり収穫量","04","農林水産業","01","農業","農作物共済統計表","確報","都道府県別統計表","単位当たり収穫量","","平成30年産農作物共済統計表","",""
