"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_EXPLANATION","TITLE"
"0003237274","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","140","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","24","農業生産関連事業による経営の多角化状況調査 関連事業を行っている事業体(全国農業地域別)　総売上高規模別事業体数割合　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","関連事業を行っている事業体(全国農業地域別)　総売上高規模別事業体数割合　2003年","","","","注：　数値は、2000年世界農林業センサス時で農業生産を行いつつ関連事業を行っている事業体のうち、<br>　　　現在でも引き続き関連事業を行っている事業体である。<br>　　　なお、2000年世界農林業センサス以降に関連事業を開始した事業体は含まれていない。",""
"0003237275","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","9","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","24","農業生産関連事業による経営の多角化状況調査 関連事業を行っている事業体(全国農業地域別)　事業種類別事業体数割合(複数回答)　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","関連事業を行っている事業体(全国農業地域別)　事業種類別事業体数割合(複数回答)　2003年","","","","注：　数値は、2000年世界農林業センサス時で農業生産を行いつつ関連事業を行っている事業体のうち、<br>　　　現在でも引き続き関連事業を行っている事業体である。<br>　　　なお、2000年世界農林業センサス以降に関連事業を開始した事業体は含まれていない。",""
"0003237665","農業構造動態調査 確報","年次","200001-200012","2019-01-30","0","全国","980","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","24","主に委託している農家数規模別集落営農数割合－活動内容の種類別－　2000年","04","農林水産業","01","農業","農業構造動態調査","確報","","","主に委託している農家数規模別集落営農数割合－活動内容の種類別－　2000年","","","","",""
"0003237279","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","2002","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　直販を開始した理由(複数回答)　農業経営組織別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　直販を開始した理由(複数回答)　農業経営組織別　2003年","","","","",""
"0003237280","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1694","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　直販を開始した理由(複数回答)　経営耕地面積規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　直販を開始した理由(複数回答)　経営耕地面積規模別　2003年","","","","",""
"0003237281","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1540","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　直販を開始した理由(複数回答)　総売上高規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　直販を開始した理由(複数回答)　総売上高規模別　2003年","","","","",""
"0003237282","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","2002","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　直販した農産物の種類別事業体数割合(複数回答)　農業経営組織別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　直販した農産物の種類別事業体数割合(複数回答)　農業経営組織別　2003年","","","","",""
"0003237283","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1694","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　直販した農産物の種類別事業体数割合(複数回答)　経営耕地面積規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　直販した農産物の種類別事業体数割合(複数回答)　経営耕地面積規模別　2003年","","","","",""
"0003237284","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1540","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　直販した農産物の種類別事業体数割合(複数回答)　総売上高規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　直販した農産物の種類別事業体数割合(複数回答)　総売上高規模別　2003年","","","","",""
"0003237285","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","2002","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　直販した農産物のうち、最も収入が多い農産物別事業体数割合　農業経営組織別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　直販した農産物のうち、最も収入が多い農産物別事業体数割合　農業経営組織別　2003年","","","","",""
"0003237286","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1694","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　直販した農産物のうち、最も収入が多い農産物別事業体数割合　経営耕地面積規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　直販した農産物のうち、最も収入が多い農産物別事業体数割合　経営耕地面積規模別　2003年","","","","",""
"0003237287","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1540","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　直販した農産物のうち、最も収入が多い農産物別事業体数割合　総売上高規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　直販した農産物のうち、最も収入が多い農産物別事業体数割合　総売上高規模別　2003年","","","","",""
"0003237288","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","2366","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　最も収入が多い農産物の販売方法･販売先別事業体数割合(複数回答)　農業経営組織別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　最も収入が多い農産物の販売方法･販売先別事業体数割合(複数回答)　農業経営組織別　2003年","","","","",""
"0003237289","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","2002","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　最も収入が多い農産物の販売方法･販売先別事業体数割合(複数回答)　経営耕地面積規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　最も収入が多い農産物の販売方法･販売先別事業体数割合(複数回答)　経営耕地面積規模別　2003年","","","","",""
"0003237290","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1820","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　最も収入が多い農産物の販売方法･販売先別事業体数割合(複数回答)　総売上高規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　最も収入が多い農産物の販売方法･販売先別事業体数割合(複数回答)　総売上高規模別　2003年","","","","",""
"0003237291","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","2366","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　個別需要者への直販先の県内外割合別事業体数割合　農業経営組織別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　個別需要者への直販先の県内外割合別事業体数割合　農業経営組織別　2003年","","","","",""
"0003237292","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","2002","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　個別需要者への直販先の県内外割合別事業体数割合　経営耕地面積規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　個別需要者への直販先の県内外割合別事業体数割合　経営耕地面積規模別　2003年","","","","",""
"0003237293","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1820","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　個別需要者への直販先の県内外割合別事業体数割合　総売上高規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　個別需要者への直販先の県内外割合別事業体数割合　総売上高規模別　2003年","","","","",""
"0003237294","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","2184","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　直販に取り組むための支援策(複数回答)　農業経営組織別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　直販に取り組むための支援策(複数回答)　農業経営組織別　2003年","","","","注：直販を行っている又は今後行いたいと回答した事業体を100.0とした割合である。",""
"0003237295","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1848","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　直販に取り組むための支援策(複数回答)　経営耕地面積規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　直販に取り組むための支援策(複数回答)　経営耕地面積規模別　2003年","","","","注：直販を行っている又は今後行いたいと回答した事業体を100.0とした割合である。",""
"0003237296","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1680","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　直販に取り組むための支援策(複数回答)　総売上高規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　直販に取り組むための支援策(複数回答)　総売上高規模別　2003年","","","","注：直販を行っている又は今後行いたいと回答した事業体を100.0とした割合である。",""
"0003237666","農業構造動態調査 確報","年次","200001-200012","2019-01-30","0","全国","980","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","活動内容の種類別集落営農数割合－主要作目別－　2000年","04","農林水産業","01","農業","農業構造動態調査","確報","","","活動内容の種類別集落営農数割合－主要作目別－　2000年","","","","",""
"0003254424","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1638","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　事業開始年次別事業体数割合　農業経営組織別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　事業開始年次別事業体数割合　農業経営組織別　2003年","","","","注：1984年～1993年とは、1983年8年1日から1993年7月31日までの期間をいう。",""
"0003254425","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1386","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　事業開始年次別事業体数割合　経営耕地面積規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　事業開始年次別事業体数割合　経営耕地面積規模別　2003年","","","","注：1984年～1993年とは、1983年8年1日から1993年7月31日までの期間をいう。",""
"0003254426","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1260","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","25","農業生産関連事業による経営の多角化状況調査 直販に取り組んでいる事業体　事業開始年次別事業体数割合　総売上高規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","直販に取り組んでいる事業体　事業開始年次別事業体数割合　総売上高規模別　2003年","","","","注：1984年～1993年とは、1983年8年1日から1993年7月31日までの期間をいう。",""
"0003237300","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","2002","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　農産加工を開始した理由(複数回答)　農業経営組織別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　農産加工を開始した理由(複数回答)　農業経営組織別　2003年","","","","",""
"0003237301","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1694","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　農産加工を開始した理由(複数回答)　経営耕地面積規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　農産加工を開始した理由(複数回答)　経営耕地面積規模別　2003年","","","","",""
"0003237302","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1540","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　農産加工を開始した理由(複数回答)　総売上高規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　農産加工を開始した理由(複数回答)　総売上高規模別　2003年","","","","",""
"0003237303","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","2002","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　農産加工に使用した農産物(原料)の種類別事業体数割合(複数回答)　農業経営組織別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　農産加工に使用した農産物(原料)の種類別事業体数割合(複数回答)　農業経営組織別　2003年","","","","",""
"0003237304","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1694","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　農産加工に使用した農産物(原料)の種類別事業体数割合(複数回答)　経営耕地面積規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　農産加工に使用した農産物(原料)の種類別事業体数割合(複数回答)　経営耕地面積規模別　2003年","","","","",""
"0003237305","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1540","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　農産加工に使用した農産物(原料)の種類別事業体数割合(複数回答)　総売上高規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　農産加工に使用した農産物(原料)の種類別事業体数割合(複数回答)　総売上高規模別　2003年","","","","",""
"0003237306","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","2002","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　最も収入が多い農産物(原料)の種類別事業体数割合　農業経営組織別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　最も収入が多い農産物(原料)の種類別事業体数割合　農業経営組織別　2003年","","","","",""
"0003237307","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1694","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　最も収入が多い農産物(原料)の種類別事業体数割合　経営耕地面積規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　最も収入が多い農産物(原料)の種類別事業体数割合　経営耕地面積規模別　2003年","","","","",""
"0003237308","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1540","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　最も収入が多い農産物(原料)の種類別事業体数割合　総売上高規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　最も収入が多い農産物(原料)の種類別事業体数割合　総売上高規模別　2003年","","","","",""
"0003237309","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","2366","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　最も収入が多い農産物(原料)で加工された製品の販売方法･販売先別事業体数割合　農業経営組織別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　最も収入が多い農産物(原料)で加工された製品の販売方法･販売先別事業体数割合　農業経営組織別　2003年","","","","",""
"0003237310","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","2002","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　最も収入が多い農産物(原料)で加工された製品の販売方法･販売先別事業体数割合　経営耕地面積規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　最も収入が多い農産物(原料)で加工された製品の販売方法･販売先別事業体数割合　経営耕地面積規模別　2003年","","","","",""
"0003237311","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1820","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　最も収入が多い農産物(原料)で加工された製品の販売方法･販売先別事業体数割合　総売上高規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　最も収入が多い農産物(原料)で加工された製品の販売方法･販売先別事業体数割合　総売上高規模別　2003年","","","","",""
"0003237312","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","2366","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　個別需要者への販売先の県内外割合別事業体数割合　農業経営組織別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　個別需要者への販売先の県内外割合別事業体数割合　農業経営組織別　2003年","","","","",""
"0003237313","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","2002","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　個別需要者への販売先の県内外割合別事業体数割合　経営耕地面積規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　個別需要者への販売先の県内外割合別事業体数割合　経営耕地面積規模別　2003年","","","","",""
"0003237314","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1820","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　個別需要者への販売先の県内外割合別事業体数割合　総売上高規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　個別需要者への販売先の県内外割合別事業体数割合　総売上高規模別　2003年","","","","",""
"0003237315","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1274","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　最も収入が多い農産物(原料)の自給割合別事業体数割合　農業経営組織別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　最も収入が多い農産物(原料)の自給割合別事業体数割合　農業経営組織別　2003年","","","","",""
"0003237316","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1078","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　最も収入が多い農産物(原料)の自給割合別事業体数割合　経営耕地面積規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　最も収入が多い農産物(原料)の自給割合別事業体数割合　経営耕地面積規模別　2003年","","","","",""
"0003237317","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","980","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　最も収入が多い農産物(原料)の自給割合別事業体数割合　総売上高規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　最も収入が多い農産物(原料)の自給割合別事業体数割合　総売上高規模別　2003年","","","","",""
"0003237318","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","2184","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　農産加工に取り組むための支援策(複数回答)　農業経営組織別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　農産加工に取り組むための支援策(複数回答)　農業経営組織別　2003年","","","","注：農業加工を行っている又は今後行いたいと回答した事業体を100.0とした割合である。",""
"0003237319","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1848","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　農産加工に取り組むための支援策(複数回答)　経営耕地面積規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　農産加工に取り組むための支援策(複数回答)　経営耕地面積規模別　2003年","","","","注：農産加工を行っている又は今後行いたいと回答した事業体を100.0とした割合である。",""
"0003237320","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1680","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　農産加工に取り組むための支援策(複数回答)　総売上高規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　農産加工に取り組むための支援策(複数回答)　総売上高規模別　2003年","","","","注：農産加工を行っている又は今後行いたいと回答した事業体を100.0とした割合である。",""
"0003237667","農業構造動態調査 確報","年次","200001-200012","2019-01-30","0","全国","686","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","活動内容の種類別集落営農数割合－活動内容の種類別－　2000年","04","農林水産業","01","農業","農業構造動態調査","確報","","","活動内容の種類別集落営農数割合－活動内容の種類別－　2000年","","","","",""
"0003254427","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1638","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　事業開始年次別事業体数割合　農業経営組織別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　事業開始年次別事業体数割合　農業経営組織別　2003年","","","","注：1984年～1993年とは、1983年8年1日から1993年7月31日までの期間をいう。",""
"0003254428","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1386","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　事業開始年次別事業体数割合　経営耕地面積規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　事業開始年次別事業体数割合　経営耕地面積規模別　2003年","","","","注：1984年～1993年とは、1983年8年1日から1993年7月31日までの期間をいう。",""
"0003254429","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1260","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","26","農業生産関連事業による経営の多角化状況調査 農産加工に取り組んでいる事業体　事業開始年次別事業体数割合　総売上高規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","農産加工に取り組んでいる事業体　事業開始年次別事業体数割合　総売上高規模別　2003年","","","","注：1984年～1993年とは、1983年8年1日から1993年7月31日までの期間をいう。",""
"0003237324","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","2002","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","27","農業生産関連事業による経営の多角化状況調査 観光農園に取り組んでいる事業体　観光農園を開始した理由(複数回答)　農業経営組織別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","観光農園に取り組んでいる事業体　観光農園を開始した理由(複数回答)　農業経営組織別　2003年","","","","",""
"0003237325","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1694","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","27","農業生産関連事業による経営の多角化状況調査 観光農園に取り組んでいる事業体　観光農園を開始した理由(複数回答)　経営耕地面積規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","観光農園に取り組んでいる事業体　観光農園を開始した理由(複数回答)　経営耕地面積規模別　2003年","","","","",""
"0003237326","農業構造動態調査 確報","年次","200301-200312","2019-01-30","0","全国","1540","2023-03-28","","00500211","農業構造動態調査","00500","農林水産省","27","農業生産関連事業による経営の多角化状況調査 観光農園に取り組んでいる事業体　観光農園を開始した理由(複数回答)　総売上高規模別　2003年","04","農林水産業","01","農業","農業構造動態調査","確報","","農業生産関連事業による経営の多角化状況調査","観光農園に取り組んでいる事業体　観光農園を開始した理由(複数回答)　総売上高規模別　2003年","","","","",""
