"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4"
"0003313561","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","8673","2023-03-24","","00450022","患者調査","00450","厚生労働省","21","下巻第２１表　退院患者平均在院日数（患者住所地），都道府県 × 傷病分類 × 病院－一般診療所別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２１表　退院患者平均在院日数（患者住所地），都道府県 × 傷病分類 × 病院－一般診療所別","","",""
"0003313907","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","1965","2023-03-24","","00450022","患者調査","00450","厚生労働省","22","下巻第２２表　病院の推計入院患者数（患者住所地），二次医療圏内－二次医療圏外（県内－県外）× 二次医療圏別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２２表　病院の推計入院患者数（患者住所地），二次医療圏内－二次医療圏外（県内－県外）× 二次医療圏別","","",""
"0003313907","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","1965","2023-03-24","","00450022","患者調査","00450","厚生労働省","22","下巻第２２表　病院の推計入院患者数（患者住所地），二次医療圏内－二次医療圏外（県内－県外）× 二次医療圏別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２２表　病院の推計入院患者数（患者住所地），二次医療圏内－二次医療圏外（県内－県外）× 二次医療圏別","","",""
"0003313908","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","12544","2023-03-24","","00450022","患者調査","00450","厚生労働省","23","下巻第２３表　病院の推計入院患者数（施設所在地），病床の種類・二次医療圏内－二次医療圏外（県内－県外）× 二次医療圏別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２３表　病院の推計入院患者数（施設所在地），病床の種類・二次医療圏内－二次医療圏外（県内－県外）× 二次医療圏別","","",""
"0003313908","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","12544","2023-03-24","","00450022","患者調査","00450","厚生労働省","23","下巻第２３表　病院の推計入院患者数（施設所在地），病床の種類・二次医療圏内－二次医療圏外（県内－県外）× 二次医療圏別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２３表　病院の推計入院患者数（施設所在地），病床の種類・二次医療圏内－二次医療圏外（県内－県外）× 二次医療圏別","","",""
"0003313909","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","784","2023-03-24","","00450022","患者調査","00450","厚生労働省","24","下巻第２４表　病院の推計入院患者数の圏内への流入患者割合－圏外への流出患者割合，二次医療圏別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２４表　病院の推計入院患者数の圏内への流入患者割合－圏外への流出患者割合，二次医療圏別","","",""
"0003313909","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","784","2023-03-24","","00450022","患者調査","00450","厚生労働省","24","下巻第２４表　病院の推計入院患者数の圏内への流入患者割合－圏外への流出患者割合，二次医療圏別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２４表　病院の推計入院患者数の圏内への流入患者割合－圏外への流出患者割合，二次医療圏別","","",""
"0003313910","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","8820","2023-03-24","","00450022","患者調査","00450","厚生労働省","25-1","下巻第２５－１表　病院の推計入院患者数（施設所在地），二次医療圏×性・年齢階級別（全国，北海道～静岡）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２５－１表　病院の推計入院患者数（施設所在地），二次医療圏×性・年齢階級別（全国，北海道～静岡）","","",""
"0003313910","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","8820","2023-03-24","","00450022","患者調査","00450","厚生労働省","25-1","下巻第２５－１表　病院の推計入院患者数（施設所在地），二次医療圏×性・年齢階級別（全国，北海道～静岡）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２５－１表　病院の推計入院患者数（施設所在地），二次医療圏×性・年齢階級別（全国，北海道～静岡）","","",""
"0003313911","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","8820","2023-03-24","","00450022","患者調査","00450","厚生労働省","25-2","下巻第２５－２表　病院の推計入院患者数（施設所在地），二次医療圏×性・年齢階級別（愛知～沖縄）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２５－２表　病院の推計入院患者数（施設所在地），二次医療圏×性・年齢階級別（愛知～沖縄）","","",""
"0003313911","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","8820","2023-03-24","","00450022","患者調査","00450","厚生労働省","25-2","下巻第２５－２表　病院の推計入院患者数（施設所在地），二次医療圏×性・年齢階級別（愛知～沖縄）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２５－２表　病院の推計入院患者数（施設所在地），二次医療圏×性・年齢階級別（愛知～沖縄）","","",""
"0003313912","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","8820","2023-03-24","","00450022","患者調査","00450","厚生労働省","26-1","下巻第２６－１表　病院の推計入院患者数（患者住所地），二次医療圏×性・年齢階級別（全国，北海道～静岡）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２６－１表　病院の推計入院患者数（患者住所地），二次医療圏×性・年齢階級別（全国，北海道～静岡）","","",""
"0003313912","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","8820","2023-03-24","","00450022","患者調査","00450","厚生労働省","26-1","下巻第２６－１表　病院の推計入院患者数（患者住所地），二次医療圏×性・年齢階級別（全国，北海道～静岡）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２６－１表　病院の推計入院患者数（患者住所地），二次医療圏×性・年齢階級別（全国，北海道～静岡）","","",""
"0003313913","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","8865","2023-03-24","","00450022","患者調査","00450","厚生労働省","26-2","下巻第２６－２表　病院の推計入院患者数（患者住所地），二次医療圏×性・年齢階級別（愛知～不詳）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２６－２表　病院の推計入院患者数（患者住所地），二次医療圏×性・年齢階級別（愛知～不詳）","","",""
"0003313913","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","8865","2023-03-24","","00450022","患者調査","00450","厚生労働省","26-2","下巻第２６－２表　病院の推計入院患者数（患者住所地），二次医療圏×性・年齢階級別（愛知～不詳）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２６－２表　病院の推計入院患者数（患者住所地），二次医療圏×性・年齢階級別（愛知～不詳）","","",""
"0003313914","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","11564","2023-03-24","","00450022","患者調査","00450","厚生労働省","27-1","下巻第２７－１表　病院の推計入院患者数（施設所在地），二次医療圏×傷病分類別（全国，北海道～静岡）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２７－１表　病院の推計入院患者数（施設所在地），二次医療圏×傷病分類別（全国，北海道～静岡）","","",""
"0003313914","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","11564","2023-03-24","","00450022","患者調査","00450","厚生労働省","27-1","下巻第２７－１表　病院の推計入院患者数（施設所在地），二次医療圏×傷病分類別（全国，北海道～静岡）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２７－１表　病院の推計入院患者数（施設所在地），二次医療圏×傷病分類別（全国，北海道～静岡）","","",""
"0003313915","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","11564","2023-03-24","","00450022","患者調査","00450","厚生労働省","27-2","下巻第２７－２表　病院の推計入院患者数（施設所在地），二次医療圏×傷病分類別（愛知～沖縄）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２７－２表　病院の推計入院患者数（施設所在地），二次医療圏×傷病分類別（愛知～沖縄）","","",""
"0003313915","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","11564","2023-03-24","","00450022","患者調査","00450","厚生労働省","27-2","下巻第２７－２表　病院の推計入院患者数（施設所在地），二次医療圏×傷病分類別（愛知～沖縄）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２７－２表　病院の推計入院患者数（施設所在地），二次医療圏×傷病分類別（愛知～沖縄）","","",""
"0003313916","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","11564","2023-03-24","","00450022","患者調査","00450","厚生労働省","28-1","下巻第２８－１表　病院の推計入院患者数（患者住所地），二次医療圏×傷病分類別（全国，北海道～静岡）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２８－１表　病院の推計入院患者数（患者住所地），二次医療圏×傷病分類別（全国，北海道～静岡）","","",""
"0003313916","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","11564","2023-03-24","","00450022","患者調査","00450","厚生労働省","28-1","下巻第２８－１表　病院の推計入院患者数（患者住所地），二次医療圏×傷病分類別（全国，北海道～静岡）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２８－１表　病院の推計入院患者数（患者住所地），二次医療圏×傷病分類別（全国，北海道～静岡）","","",""
"0003313917","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","11623","2023-03-24","","00450022","患者調査","00450","厚生労働省","28-2","下巻第２８－２表　病院の推計入院患者数（患者住所地），二次医療圏×傷病分類別（愛知～不詳）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２８－２表　病院の推計入院患者数（患者住所地），二次医療圏×傷病分類別（愛知～不詳）","","",""
"0003313917","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","11623","2023-03-24","","00450022","患者調査","00450","厚生労働省","28-2","下巻第２８－２表　病院の推計入院患者数（患者住所地），二次医療圏×傷病分類別（愛知～不詳）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２８－２表　病院の推計入院患者数（患者住所地），二次医療圏×傷病分類別（愛知～不詳）","","",""
"0003313918","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","8820","2023-03-24","","00450022","患者調査","00450","厚生労働省","29-1","下巻第２９－１表　病院の推計退院患者数（施設所在地），二次医療圏×性・年齢階級別（全国，北海道～静岡）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２９－１表　病院の推計退院患者数（施設所在地），二次医療圏×性・年齢階級別（全国，北海道～静岡）","","",""
"0003313918","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","8820","2023-03-24","","00450022","患者調査","00450","厚生労働省","29-1","下巻第２９－１表　病院の推計退院患者数（施設所在地），二次医療圏×性・年齢階級別（全国，北海道～静岡）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２９－１表　病院の推計退院患者数（施設所在地），二次医療圏×性・年齢階級別（全国，北海道～静岡）","","",""
"0003313919","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","8820","2023-03-24","","00450022","患者調査","00450","厚生労働省","29-2","下巻第２９－２表　病院の推計退院患者数（施設所在地），二次医療圏×性・年齢階級別（愛知～沖縄）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２９－２表　病院の推計退院患者数（施設所在地），二次医療圏×性・年齢階級別（愛知～沖縄）","","",""
"0003313919","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","8820","2023-03-24","","00450022","患者調査","00450","厚生労働省","29-2","下巻第２９－２表　病院の推計退院患者数（施設所在地），二次医療圏×性・年齢階級別（愛知～沖縄）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第２９－２表　病院の推計退院患者数（施設所在地），二次医療圏×性・年齢階級別（愛知～沖縄）","","",""
"0003313523","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","4704","2023-03-24","","00450022","患者調査","00450","厚生労働省","3","下巻第３表　推計患者数，施設所在地（都道府県） × 患者住所地（都道府県） × 入院－外来別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第３表　推計患者数，施設所在地（都道府県） × 患者住所地（都道府県） × 入院－外来別","","",""
"0003313523","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","4704","2023-03-24","","00450022","患者調査","00450","厚生労働省","3","下巻第３表　推計患者数，施設所在地（都道府県） × 患者住所地（都道府県） × 入院－外来別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第３表　推計患者数，施設所在地（都道府県） × 患者住所地（都道府県） × 入院－外来別","","",""
"0003313920","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","8820","2023-03-24","","00450022","患者調査","00450","厚生労働省","30-1","下巻第３０－１表　病院の推計退院患者数（患者住所地），二次医療圏×性・年齢階級別（全国，北海道～静岡）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第３０－１表　病院の推計退院患者数（患者住所地），二次医療圏×性・年齢階級別（全国，北海道～静岡）","","",""
"0003313920","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","8820","2023-03-24","","00450022","患者調査","00450","厚生労働省","30-1","下巻第３０－１表　病院の推計退院患者数（患者住所地），二次医療圏×性・年齢階級別（全国，北海道～静岡）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第３０－１表　病院の推計退院患者数（患者住所地），二次医療圏×性・年齢階級別（全国，北海道～静岡）","","",""
"0003313921","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","8865","2023-03-24","","00450022","患者調査","00450","厚生労働省","30-2","下巻第３０－２表　病院の推計退院患者数（患者住所地），二次医療圏×性・年齢階級別（愛知～不詳）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第３０－２表　病院の推計退院患者数（患者住所地），二次医療圏×性・年齢階級別（愛知～不詳）","","",""
"0003313921","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","8865","2023-03-24","","00450022","患者調査","00450","厚生労働省","30-2","下巻第３０－２表　病院の推計退院患者数（患者住所地），二次医療圏×性・年齢階級別（愛知～不詳）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第３０－２表　病院の推計退院患者数（患者住所地），二次医療圏×性・年齢階級別（愛知～不詳）","","",""
"0003313922","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","11564","2023-03-24","","00450022","患者調査","00450","厚生労働省","31-1","下巻第３１－１表　病院の推計退院患者数（施設所在地），二次医療圏×傷病分類別（全国，北海道～静岡）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第３１－１表　病院の推計退院患者数（施設所在地），二次医療圏×傷病分類別（全国，北海道～静岡）","","",""
"0003313922","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","11564","2023-03-24","","00450022","患者調査","00450","厚生労働省","31-1","下巻第３１－１表　病院の推計退院患者数（施設所在地），二次医療圏×傷病分類別（全国，北海道～静岡）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第３１－１表　病院の推計退院患者数（施設所在地），二次医療圏×傷病分類別（全国，北海道～静岡）","","",""
"0003313923","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","11564","2023-03-24","","00450022","患者調査","00450","厚生労働省","31-2","下巻第３１－２表　病院の推計退院患者数（施設所在地），二次医療圏×傷病分類別（愛知～沖縄）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第３１－２表　病院の推計退院患者数（施設所在地），二次医療圏×傷病分類別（愛知～沖縄）","","",""
"0003313923","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","11564","2023-03-24","","00450022","患者調査","00450","厚生労働省","31-2","下巻第３１－２表　病院の推計退院患者数（施設所在地），二次医療圏×傷病分類別（愛知～沖縄）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第３１－２表　病院の推計退院患者数（施設所在地），二次医療圏×傷病分類別（愛知～沖縄）","","",""
"0003313924","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","11564","2023-03-24","","00450022","患者調査","00450","厚生労働省","32-1","下巻第３２－１表　病院の推計退院患者数（患者住所地），二次医療圏×傷病分類別（全国，北海道～静岡）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第３２－１表　病院の推計退院患者数（患者住所地），二次医療圏×傷病分類別（全国，北海道～静岡）","","",""
"0003313924","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","11564","2023-03-24","","00450022","患者調査","00450","厚生労働省","32-1","下巻第３２－１表　病院の推計退院患者数（患者住所地），二次医療圏×傷病分類別（全国，北海道～静岡）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第３２－１表　病院の推計退院患者数（患者住所地），二次医療圏×傷病分類別（全国，北海道～静岡）","","",""
"0003313925","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","11623","2023-03-24","","00450022","患者調査","00450","厚生労働省","32-2","下巻第３２－２表　病院の推計退院患者数（患者住所地），二次医療圏×傷病分類別（愛知～不詳）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第３２－２表　病院の推計退院患者数（患者住所地），二次医療圏×傷病分類別（愛知～不詳）","","",""
"0003313925","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","11623","2023-03-24","","00450022","患者調査","00450","厚生労働省","32-2","下巻第３２－２表　病院の推計退院患者数（患者住所地），二次医療圏×傷病分類別（愛知～不詳）","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第３２－２表　病院の推計退院患者数（患者住所地），二次医療圏×傷病分類別（愛知～不詳）","","",""
"0003313905","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","1200","2023-03-24","","00450022","患者調査","00450","厚生労働省","4","下巻第４表　推計患者数（施設所在地），入院－外来・施設の種類・県内－県外 × 都道府県別；推計流入患者数・割合，入院－外来 × 都道府県別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第４表　推計患者数（施設所在地），入院－外来・施設の種類・県内－県外 × 都道府県別；推計流入患者数・割合，入院－外来 × 都道府県別","","",""
"0003313905","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","1200","2023-03-24","","00450022","患者調査","00450","厚生労働省","4","下巻第４表　推計患者数（施設所在地），入院－外来・施設の種類・県内－県外 × 都道府県別；推計流入患者数・割合，入院－外来 × 都道府県別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第４表　推計患者数（施設所在地），入院－外来・施設の種類・県内－県外 × 都道府県別；推計流入患者数・割合，入院－外来 × 都道府県別","","",""
"0003313906","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","1225","2023-03-24","","00450022","患者調査","00450","厚生労働省","5","下巻第５表　推計患者数（患者住所地），入院－外来・施設の種類・県内－県外 × 都道府県別；推計流出患者数・割合，入院－外来 × 都道府県別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第５表　推計患者数（患者住所地），入院－外来・施設の種類・県内－県外 × 都道府県別；推計流出患者数・割合，入院－外来 × 都道府県別","","",""
"0003313906","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","1225","2023-03-24","","00450022","患者調査","00450","厚生労働省","5","下巻第５表　推計患者数（患者住所地），入院－外来・施設の種類・県内－県外 × 都道府県別；推計流出患者数・割合，入院－外来 × 都道府県別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第５表　推計患者数（患者住所地），入院－外来・施設の種類・県内－県外 × 都道府県別；推計流出患者数・割合，入院－外来 × 都道府県別","","",""
"0003313526","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","12960","2019-03-30","","00450022","患者調査","00450","厚生労働省","6","下巻第６表　推計患者数（施設所在地），入院－外来・県内－県外 × 性・年齢階級 × 都道府県別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第６表　推計患者数（施設所在地），入院－外来・県内－県外 × 性・年齢階級 × 都道府県別","","",""
"0003313526","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","12960","2019-03-30","","00450022","患者調査","00450","厚生労働省","6","下巻第６表　推計患者数（施設所在地），入院－外来・県内－県外 × 性・年齢階級 × 都道府県別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第６表　推計患者数（施設所在地），入院－外来・県内－県外 × 性・年齢階級 × 都道府県別","","",""
"0003313527","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","12960","2019-03-30","","00450022","患者調査","00450","厚生労働省","7","下巻第７表　推計患者数（患者住所地），入院－外来・県内－県外 × 性・年齢階級 × 都道府県別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第７表　推計患者数（患者住所地），入院－外来・県内－県外 × 性・年齢階級 × 都道府県別","","",""
"0003313527","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","12960","2019-03-30","","00450022","患者調査","00450","厚生労働省","7","下巻第７表　推計患者数（患者住所地），入院－外来・県内－県外 × 性・年齢階級 × 都道府県別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第７表　推計患者数（患者住所地），入院－外来・県内－県外 × 性・年齢階級 × 都道府県別","","",""
"0003313528","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","16992","2023-03-24","","00450022","患者調査","00450","厚生労働省","8","下巻第８表　推計患者数（施設所在地），入院－外来・県内－県外 × 傷病分類 × 都道府県別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第８表　推計患者数（施設所在地），入院－外来・県内－県外 × 傷病分類 × 都道府県別","","",""
"0003313528","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","16992","2023-03-24","","00450022","患者調査","00450","厚生労働省","8","下巻第８表　推計患者数（施設所在地），入院－外来・県内－県外 × 傷病分類 × 都道府県別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第８表　推計患者数（施設所在地），入院－外来・県内－県外 × 傷病分類 × 都道府県別","","",""
"0003313529","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","全国","16992","2023-03-24","","00450022","患者調査","00450","厚生労働省","9","下巻第９表　推計患者数（患者住所地），入院－外来・県内－県外 × 傷病分類 × 都道府県別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第９表　推計患者数（患者住所地），入院－外来・県内－県外 × 傷病分類 × 都道府県別","","",""
"0003313529","患者調査 平成29年患者調査 下巻（都道府県・二次医療圏）","年次","201701-201712","2019-03-29","0","都道府県","16992","2023-03-24","","00450022","患者調査","00450","厚生労働省","9","下巻第９表　推計患者数（患者住所地），入院－外来・県内－県外 × 傷病分類 × 都道府県別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","下巻（都道府県・二次医療圏）","下巻第９表　推計患者数（患者住所地），入院－外来・県内－県外 × 傷病分類 × 都道府県別","","",""
"0003315794","患者調査 平成29年患者調査 閲覧（報告書非掲載表）","年次","201701-201712","2019-03-29","0","該当なし","13275","2023-03-24","","00450022","患者調査","00450","厚生労働省","1","閲覧第１表　推計患者数，性・年齢階級×傷病分類×病院－一般診療所別","15","社会保障・衛生","05","医療","患者調査","平成29年患者調査","閲覧（報告書非掲載表）","閲覧第１表　推計患者数，性・年齢階級×傷病分類×病院－一般診療所別","","",""
