"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY3"
"0003227723","漁業経営調査 長期累年 漁業経営調査報告","年次","201501-201512","2018-12-27","0","該当なし","220","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","","","04","農林水産業","04","水産業","漁業経営調査","長期累年","","会社経営体調査（漁船漁業平均）（2006年～）","（注記）<br>2006年に調査項目の見直しを行ったため、2005年以前とは接続しません。","漁業経営調査報告","会社経営体調査（漁船漁業平均）（2006年～）","","",""
"0003227724","漁業経営調査 長期累年 漁業経営調査報告","年次","201501-201512","2018-12-27","0","該当なし","220","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","","","04","農林水産業","04","水産業","漁業経営調査","長期累年","","共同経営体調査（漁船漁業平均）（2006年～）","（注記）<br>2006年に調査項目の見直しを行ったため、2005年以前とは接続しません。","漁業経営調査報告","共同経営体調査（漁船漁業平均）（2006年～）","","",""
"0003235292","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","1944","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1","累年統計 海面漁業漁家","04","農林水産業","04","水産業","漁業経営調査","確報","累年統計","海面漁業漁家","注：<br>１　漁業依存度＝漁業所得÷漁家所得<br>２　漁業固定資産装備率＝漁業投下固定資本額÷最盛期の漁業従業員数<br>３　漁業所得による家計費充足率＝漁業所得÷家計費<br>４　世帯員一人当たり可処分所得＝可処分所得÷年始め世帯員数<br>５　世帯員一人当たり家計費＝家計費÷年始め世帯員数<br>６　平均消費性向＝家計費÷可処分所得","漁業経済調査報告（漁家の部）","","","",""
"0003235300","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","1155","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","10","海面漁業漁家統計 主とする漁業種類別統計　操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","主とする漁業種類別統計　操業状況","","漁業経済調査報告（漁家の部）","","","",""
"0003235301","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","1551","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","11","海面漁業漁家統計 主とする漁業種類別統計　漁家の収支","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","主とする漁業種類別統計　漁家の収支","","漁業経済調査報告（漁家の部）","","","",""
"0003249111","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","1056","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","12","海面漁業漁家統計 主とする漁業種類別統計　漁家の財産","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","主とする漁業種類別統計　漁家の財産","","漁業経済調査報告（漁家の部）","","","",""
"0003235303","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","540","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","13","海面漁業漁家統計 最盛期の漁業従事者数別統計　総括","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","最盛期の漁業従事者数別統計　総括","","漁業経済調査報告（漁家の部）","","","",""
"0003235304","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","240","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","14","海面漁業漁家統計 最盛期の漁業従事者数別統計　漁家の概況","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","最盛期の漁業従事者数別統計　漁家の概況","","漁業経済調査報告（漁家の部）","","","",""
"0003235305","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","700","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","15","海面漁業漁家統計 最盛期の漁業従事者数別統計　操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","最盛期の漁業従事者数別統計　操業状況","","漁業経済調査報告（漁家の部）","","","",""
"0003235306","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","940","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","16","海面漁業漁家統計 最盛期の漁業従事者数別統計　漁家の収支","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","最盛期の漁業従事者数別統計　漁家の収支","","漁業経済調査報告（漁家の部）","","","",""
"0003249112","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","640","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","17","海面漁業漁家統計 最盛期の漁業従事者数別統計　漁家の財産","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","最盛期の漁業従事者数別統計　漁家の財産","","漁業経済調査報告（漁家の部）","","","",""
"0003235308","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","405","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","18","海面漁業漁家統計 漁業依存度別統計　総括","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","漁業依存度別統計　総括","","漁業経済調査報告（漁家の部）","","","",""
"0003235309","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","180","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","19","海面漁業漁家統計 漁業依存度別統計　漁家の概況","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","漁業依存度別統計　漁家の概況","","漁業経済調査報告（漁家の部）","","","",""
"0003235339","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年度次","200004-200103","2018-12-27","0","該当なし","2610","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","2","累年統計 海面養殖業漁家","04","農林水産業","04","水産業","漁業経営調査","確報","累年統計","海面養殖業漁家","","漁業経済調査報告（漁家の部）","","","",""
"0003235310","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","525","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","20","海面漁業漁家統計 漁業依存度別統計　操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","漁業依存度別統計　操業状況","","漁業経済調査報告（漁家の部）","","","",""
"0003235311","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","705","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","21","海面漁業漁家統計 漁業依存度別統計　漁家の収支","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","漁業依存度別統計　漁家の収支","","漁業経済調査報告（漁家の部）","","","",""
"0003249113","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","480","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","22","海面漁業漁家統計 漁業依存度別統計　漁家の財産","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","漁業依存度別統計　漁家の財産","","漁業経済調査報告（漁家の部）","","","",""
"0003235313","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","675","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","23","海面漁業漁家統計 出漁日数別統計　総括","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","出漁日数別統計　総括","","漁業経済調査報告（漁家の部）","","","",""
"0003235314","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","300","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","24","海面漁業漁家統計 出漁日数別統計　漁家の概況","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","出漁日数別統計　漁家の概況","","漁業経済調査報告（漁家の部）","","","",""
"0003235315","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","875","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","25","海面漁業漁家統計 出漁日数別統計　操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","出漁日数別統計　操業状況","","漁業経済調査報告（漁家の部）","","","",""
"0003235316","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","1175","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","26","海面漁業漁家統計 出漁日数別統計　漁家の収支","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","出漁日数別統計　漁家の収支","","漁業経済調査報告（漁家の部）","","","",""
"0003249114","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","800","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","27","海面漁業漁家統計 出漁日数別統計　漁家の財産","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","出漁日数別統計　漁家の財産","","漁業経済調査報告（漁家の部）","","","",""
"0003235318","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","675","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","28","海面漁業漁家統計 投下労働時間別統計　総括","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","投下労働時間別統計　総括","","漁業経済調査報告（漁家の部）","","","",""
"0003235319","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","300","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","29","海面漁業漁家統計 投下労働時間別統計　漁家の概況","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","投下労働時間別統計　漁家の概況","","漁業経済調査報告（漁家の部）","","","",""
"0003235293","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","2160","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","3","海面漁業漁家統計 海区階層別統計　総括","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","海区階層別統計　総括","","漁業経済調査報告（漁家の部）","","","",""
"0003235320","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","875","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","30","海面漁業漁家統計 投下労働時間別統計　操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","投下労働時間別統計　操業状況","","漁業経済調査報告（漁家の部）","","","",""
"0003235321","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","1175","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","31","海面漁業漁家統計 投下労働時間別統計　漁家の収支","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","投下労働時間別統計　漁家の収支","","漁業経済調査報告（漁家の部）","","","",""
"0003249115","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","800","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","32","海面漁業漁家統計 投下労働時間別統計　漁家の財産","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","投下労働時間別統計　漁家の財産","","漁業経済調査報告（漁家の部）","","","",""
"0003240200","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","675","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","33","海面漁業漁家統計 漁業投下固定資本額別統計　総括","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","漁業投下固定資本額別統計　総括","","漁業経済調査報告（漁家の部）","","","",""
"0003240201","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","300","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","34","海面漁業漁家統計 漁業投下固定資本額別統計　漁家の概況","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","漁業投下固定資本額別統計　漁家の概況","","漁業経済調査報告（漁家の部）","","","",""
"0003240202","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","875","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","35","海面漁業漁家統計 漁業投下固定資本額別統計　操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","漁業投下固定資本額別統計　操業状況","","漁業経済調査報告（漁家の部）","","","",""
"0003240203","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","1175","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","36","海面漁業漁家統計 漁業投下固定資本額別統計　漁家の収支","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","漁業投下固定資本額別統計　漁家の収支","","漁業経済調査報告（漁家の部）","","","",""
"0003249116","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","800","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","37","海面漁業漁家統計 漁業投下固定資本額別統計　漁家の財産","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","漁業投下固定資本額別統計　漁家の財産","","漁業経済調査報告（漁家の部）","","","",""
"0003235328","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","1080","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","38","海面漁業漁家統計 漁家経済余剰別統計　総括","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","漁家経済余剰別統計　総括","","漁業経済調査報告（漁家の部）","","","",""
"0003235329","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","480","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","39","海面漁業漁家統計 漁家経済余剰別統計　漁家の概況","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","漁家経済余剰別統計　漁家の概況","","漁業経済調査報告（漁家の部）","","","",""
"0003235294","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","2754","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","4","海面漁業漁家統計 海区階層別統計　漁家の概況","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","海区階層別統計　漁家の概況","","漁業経済調査報告（漁家の部）","","","",""
"0003235330","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","1400","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","40","海面漁業漁家統計 漁家経済余剰別統計　操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","漁家経済余剰別統計　操業状況","","漁業経済調査報告（漁家の部）","","","",""
"0003235331","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","1880","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","41","海面漁業漁家統計 漁家経済余剰別統計　漁家の収支","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","漁家経済余剰別統計　漁家の収支","","漁業経済調査報告（漁家の部）","","","",""
"0003249117","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","1280","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","42","海面漁業漁家統計 漁家経済余剰別統計　漁家の財産","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","漁家経済余剰別統計　漁家の財産","","漁業経済調査報告（漁家の部）","","","",""
"0003235333","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年度次","200004-200103","2018-12-27","0","該当なし","880","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","43","海面養殖業漁家統計 地帯面積規模別統計　総括","04","農林水産業","04","水産業","漁業経営調査","確報","海面養殖業漁家統計","地帯面積規模別統計　総括","","漁業経済調査報告（漁家の部）","","","",""
"0003235334","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年度次","200004-200103","2018-12-27","0","該当なし","1122","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","44","海面養殖業漁家統計 地帯面積規模別統計　漁家の概況","04","農林水産業","04","水産業","漁業経営調査","確報","海面養殖業漁家統計","地帯面積規模別統計　漁家の概況","","漁業経済調査報告（漁家の部）","","","",""
"0003235335","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年度次","200004-200103","2018-12-27","0","該当なし","1232","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","45","海面養殖業漁家統計 地帯面積規模別統計　操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","海面養殖業漁家統計","地帯面積規模別統計　操業状況","","漁業経済調査報告（漁家の部）","","","",""
"0003235336","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年度次","200004-200103","2018-12-27","0","該当なし","1540","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","46","海面養殖業漁家統計 地帯面積規模別統計　漁家の収支","04","農林水産業","04","水産業","漁業経営調査","確報","海面養殖業漁家統計","地帯面積規模別統計　漁家の収支","","漁業経済調査報告（漁家の部）","","","",""
"0003249118","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年度次","200004-200103","2018-12-27","0","該当なし","1936","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","47","海面養殖業漁家統計 地帯面積規模別統計　漁家の財産","04","農林水産業","04","水産業","漁業経営調査","確報","海面養殖業漁家統計","地帯面積規模別統計　漁家の財産","","漁業経済調査報告（漁家の部）","","","",""
"0003235338","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年度次","200004-200103","2018-12-27","0","該当なし","1518","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","48","海面養殖業漁家統計 養殖部門別統計","04","農林水産業","04","水産業","漁業経営調査","確報","海面養殖業漁家統計","養殖部門別統計","","漁業経済調査報告（漁家の部）","","","",""
"0003235295","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","3024","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","5","海面漁業漁家統計 海区階層別統計　操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","海区階層別統計　操業状況","","漁業経済調査報告（漁家の部）","","","",""
"0003235296","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","3834","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","6","海面漁業漁家統計 海区階層別統計　漁家の収支","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","海区階層別統計　漁家の収支","","漁業経済調査報告（漁家の部）","","","",""
"0003249110","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","4751","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","7","海面漁業漁家統計 海区階層別統計　漁家の財産","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","海区階層別統計　漁家の財産","","漁業経済調査報告（漁家の部）","","","",""
"0003235298","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","891","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","8","海面漁業漁家統計 主とする漁業種類別統計　総括","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","主とする漁業種類別統計　総括","","漁業経済調査報告（漁家の部）","","","",""
"0003235299","漁業経営調査 確報 漁業経済調査報告（漁家の部）","年次","200001-200012","2018-12-27","0","該当なし","396","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","9","海面漁業漁家統計 主とする漁業種類別統計　漁家の概況","04","農林水産業","04","水産業","漁業経営調査","確報","海面漁業漁家統計","主とする漁業種類別統計　漁家の概況","","漁業経済調査報告（漁家の部）","","","",""
"0003235340","漁業経営調査 確報 漁業経済調査報告（企業体の部）","年度次","200004-200103","2018-12-27","0","該当なし","2127","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-1","累年統計 経営体統計","04","農林水産業","04","水産業","漁業経営調査","確報","累年統計","経営体統計","注 ：<br> 1　漁業利益＝漁業収入-漁業経営費(漁業支出+見積り家族労賃)<br> 2　当期利益＝経営利益±特別損益－法人税又は所得税<br> 3　漁業用固定資産＝漁船+魚網・はえ縄+その他の漁業用固定資産+漁業権<br> 4　売上利益率＝漁業利益÷漁業収入×100<br> 5　物的経費＝漁船費～諸施設費までの計+賃借料金の1/4+事務費の1/3+漁業関係租税の1/4+その他の漁業支出の1/3+減価償却費<br> 6　付加価値生産額＝漁業収入-物的経費<br> 7　付加価値生産性＝（漁業収入-物的経費）÷最盛期の従事者数<br> 8　一人当たり賃金＝労賃÷最盛期の従事者数<br> 9　資本装備率＝漁業投下固定資本÷最盛期の従事者数<br> 10　自己資本比率＝（自己資本÷資産計）×100<br> 11　総資本利益率＝〔当期利益÷期首・期末（自己資本+負債）平均〕×100","漁業経済調査報告（企業体の部）","","","",""
"0003235341","漁業経営調査 確報 漁業経済調査報告（企業体の部）","年度次","200004-200103","2018-12-27","0","該当なし","4515","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","1-2","累年統計 漁労体統計","04","農林水産業","04","水産業","漁業経営調査","確報","累年統計","漁労体統計","注：<br>1　漁業投下資本利益率＝漁業利益÷漁業投下資本計×100<br>2　資本装備率＝漁業投下固定資本÷通常従事者数<br>3　労働１人日当たり水揚高＝（漁業収入×1000）÷延労働日数計<br>4　労働１人日当たり雇用労賃＝（雇用労賃+見積り家族労賃）÷延労働日数計<br>5　労働率＝（雇用労賃+見積り家族労賃）÷漁業収入×100<br>6　経常経費の「その他」には負債利子を含む","漁業経済調査報告（企業体の部）","","","",""
"0003235342","漁業経営調査 確報 漁業経済調査報告（企業体の部）","年度次","200004-200103","2018-12-27","0","該当なし","663","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","2-1","経営体統計 操業状況","04","農林水産業","04","水産業","漁業経営調査","確報","経営体統計","操業状況","","漁業経済調査報告（企業体の部）","","","",""
"0003249119","漁業経営調査 確報 漁業経済調査報告（企業体の部）","年度次","200004-200103","2018-12-27","0","該当なし","7019","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","2-2","経営体統計 財産状況","04","農林水産業","04","水産業","漁業経営調査","確報","経営体統計","財産状況","","漁業経済調査報告（企業体の部）","","","",""
"0003235344","漁業経営調査 確報 漁業経済調査報告（企業体の部）","年度次","200004-200103","2018-12-27","0","該当なし","2448","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","2-3","経営体統計 損益状況","04","農林水産業","04","水産業","漁業経営調査","確報","経営体統計","損益状況","","漁業経済調査報告（企業体の部）","","","",""
"0003249120","漁業経営調査 確報 漁業経済調査報告（企業体の部）","年度次","200004-200103","2018-12-27","0","該当なし","612","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","2-4","経営体統計 所有動力漁船の年内増減","04","農林水産業","04","水産業","漁業経営調査","確報","経営体統計","所有動力漁船の年内増減","","漁業経済調査報告（企業体の部）","","","",""
"0003235346","漁業経営調査 確報 漁業経済調査報告（企業体の部）","年度次","200004-200103","2018-12-27","0","該当なし","714","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","2-5","経営体統計 漁業投下資本額","04","農林水産業","04","水産業","漁業経営調査","確報","経営体統計","漁業投下資本額","","漁業経済調査報告（企業体の部）","","","",""
"0003235347","漁業経営調査 確報 漁業経済調査報告（企業体の部）","年度次","200004-200103","2018-12-27","0","該当なし","969","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","2-6","経営体統計 経営の成果","04","農林水産業","04","水産業","漁業経営調査","確報","経営体統計","経営の成果","","漁業経済調査報告（企業体の部）","","","",""
"0003235480","漁業経営調査 確報 漁業経済調査報告（企業体の部）","年度次","200004-200103","2018-12-27","0","該当なし","2142","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","3-1","漁労体統計 漁業種類別・規模別・専兼別漁労体統計","04","農林水産業","04","水産業","漁業経営調査","確報","漁労体統計","漁業種類別・規模別・専兼別漁労体統計","","漁業経済調査報告（企業体の部）","","","",""
"0003235349","漁業経営調査 確報 漁業経済調査報告（企業体の部）","年度次","200004-200103","2018-12-27","0","該当なし","1989","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","3-2","漁労体統計 漁業種類別・規模別・出漁日数別漁労体統計","04","農林水産業","04","水産業","漁業経営調査","確報","漁労体統計","漁業種類別・規模別・出漁日数別漁労体統計","","漁業経済調査報告（企業体の部）","","","",""
"0003235350","漁業経営調査 確報 漁業経済調査報告（企業体の部）","年度次","200004-200103","2018-12-27","0","該当なし","2601","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","3-3","漁労体統計 漁業種類別・規模別・水域区分別漁労体統計","04","農林水産業","04","水産業","漁業経営調査","確報","漁労体統計","漁業種類別・規模別・水域区分別漁労体統計","","漁業経済調査報告（企業体の部）","","","",""
"0003235351","漁業経営調査 確報 漁業経済調査報告（企業体の部）","年度次","200004-200103","2018-12-27","0","該当なし","175","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","4","大規模漁業会社統計（１会社当たり平均値） 漁船及び漁船乗組員、財産（期末現在）","04","農林水産業","04","水産業","漁業経営調査","確報","大規模漁業会社統計（１会社当たり平均値）","漁船及び漁船乗組員、財産（期末現在）","","漁業経済調査報告（企業体の部）","","","",""
"0003235352","漁業経営調査 確報 漁業経済調査報告（企業体の部）","年度次","200004-200103","2018-12-27","0","該当なし","180","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","4","大規模漁業会社統計（１会社当たり平均値） 固定資産の年度内増減額、損益","04","農林水産業","04","水産業","漁業経営調査","確報","大規模漁業会社統計（１会社当たり平均値）","固定資産の年度内増減額、損益","","漁業経済調査報告（企業体の部）","","","",""
"0003235353","漁業経営調査 確報 漁業経済調査報告（企業体の部）","年度次","200004-200103","2018-12-27","0","該当なし","245","2023-01-20","","00500203","漁業経営統計調査","00500","農林水産省","4","大規模漁業会社統計（１会社当たり平均値） 販売費及び一般管理費、漁労事業原価","04","農林水産業","04","水産業","漁業経営調査","確報","大規模漁業会社統計（１会社当たり平均値）","販売費及び一般管理費、漁労事業原価","","漁業経済調査報告（企業体の部）","","","",""
