"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_NAME"
"0004024185","病院報告 令和４年病院報告 閲覧（閲覧表） 二次医療圏","年次","202201-202212","2025-02-27","0","全国","766","2026-02-20","","00450023","病院報告","00450","厚生労働省","E26","１日平均外来患者数，一般病院（再掲）・二次医療圏別","15","社会保障・衛生","05","医療","病院報告","令和４年病院報告","閲覧（閲覧表）","二次医療圏","１日平均外来患者数，一般病院（再掲）・二次医療圏別"
"0004024120","病院報告 病院報告（毎月分概数）","月次","0","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","1","病院の１日平均在院患者数，病床の種類・都道府県別","15","社会保障・衛生","05","医療","病院報告","病院報告（毎月分概数）","","","病院の１日平均在院患者数，病床の種類・都道府県別"
"0004024120","病院報告 病院報告（毎月分概数）","月次","0","2026-02-20","0","都道府県","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","1","病院の１日平均在院患者数，病床の種類・都道府県別","15","社会保障・衛生","05","医療","病院報告","病院報告（毎月分概数）","","","病院の１日平均在院患者数，病床の種類・都道府県別"
"0004024142","病院報告 病院報告（毎月分概数）","月次","0","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","10","病院・療養病床を有する診療所の療養病床，患者数・病床数・都道府県別","15","社会保障・衛生","05","医療","病院報告","病院報告（毎月分概数）","","","病院・療養病床を有する診療所の療養病床，患者数・病床数・都道府県別"
"0004024142","病院報告 病院報告（毎月分概数）","月次","0","2026-02-20","0","都道府県","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","10","病院・療養病床を有する診療所の療養病床，患者数・病床数・都道府県別","15","社会保障・衛生","05","医療","病院報告","病院報告（毎月分概数）","","","病院・療養病床を有する診療所の療養病床，患者数・病床数・都道府県別"
"0004024143","病院報告 病院報告（毎月分概数）","月次","0","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","11","療養病床を有する診療所の療養病床の１日平均在院患者数・病床利用率・平均在院日数，都道府県別","15","社会保障・衛生","05","医療","病院報告","病院報告（毎月分概数）","","","療養病床を有する診療所の療養病床の１日平均在院患者数・病床利用率・平均在院日数，都道府県別"
"0004024143","病院報告 病院報告（毎月分概数）","月次","0","2026-02-20","0","都道府県","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","11","療養病床を有する診療所の療養病床の１日平均在院患者数・病床利用率・平均在院日数，都道府県別","15","社会保障・衛生","05","医療","病院報告","病院報告（毎月分概数）","","","療養病床を有する診療所の療養病床の１日平均在院患者数・病床利用率・平均在院日数，都道府県別"
"0004024140","病院報告 病院報告（毎月分概数）","月次","0","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","2","病院の１日平均外来患者数・外来患者延数，病院の種類・都道府県別","15","社会保障・衛生","05","医療","病院報告","病院報告（毎月分概数）","","","病院の１日平均外来患者数・外来患者延数，病院の種類・都道府県別"
"0004024140","病院報告 病院報告（毎月分概数）","月次","0","2026-02-20","0","都道府県","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","2","病院の１日平均外来患者数・外来患者延数，病院の種類・都道府県別","15","社会保障・衛生","05","医療","病院報告","病院報告（毎月分概数）","","","病院の１日平均外来患者数・外来患者延数，病院の種類・都道府県別"
"0004024141","病院報告 病院報告（毎月分概数）","月次","0","2026-02-20","0","全国","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","3-9","病院の月末病床利用率・平均在院日数・在院患者延数・月末在院患者数・病床数・新入院患者数・退院患者数，病床の種類・都道府県別","15","社会保障・衛生","05","医療","病院報告","病院報告（毎月分概数）","","","病院の月末病床利用率・平均在院日数・在院患者延数・月末在院患者数・病床数・新入院患者数・退院患者数，病床の種類・都道府県別"
"0004024141","病院報告 病院報告（毎月分概数）","月次","0","2026-02-20","0","都道府県","0","2026-02-20","","00450023","病院報告","00450","厚生労働省","3-9","病院の月末病床利用率・平均在院日数・在院患者延数・月末在院患者数・病床数・新入院患者数・退院患者数，病床の種類・都道府県別","15","社会保障・衛生","05","医療","病院報告","病院報告（毎月分概数）","","","病院の月末病床利用率・平均在院日数・在院患者延数・月末在院患者数・病床数・新入院患者数・退院患者数，病床の種類・都道府県別"
"0004029003","病院報告 令和５年病院報告 全国編 総覧","年次","202301-202312","2025-07-16","0","全国","108","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z1-1","総括表（病院の種類）","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","総覧","総括表（病院の種類）"
"0004029004","病院報告 令和５年病院報告 全国編 総覧","年次","202301-202312","2025-07-16","0","全国","84","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z1-2","総括表（病床の種類）","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","総覧","総括表（病床の種類）"
"0004029005","病院報告 令和５年病院報告 全国編 年次推移","年次","202301-202312","2025-07-16","0","全国","540","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z2","在院患者延数・新入院患者数・退院患者数，病床－病院の種類・年次別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","年次推移","在院患者延数・新入院患者数・退院患者数，病床－病院の種類・年次別"
"0004029006","病院報告 令和５年病院報告 全国編 年次推移","年次","202301-202312","2025-07-16","0","全国","60","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z5","外来患者延数，病院の種類・年次別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","年次推移","外来患者延数，病院の種類・年次別"
"0004029007","病院報告 令和５年病院報告 全国編 年次推移","年次","202301-202312","2025-07-16","0","全国","105","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z6-1","１日平均在院患者数，病床の種類・年次別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","年次推移","１日平均在院患者数，病床の種類・年次別"
"0004029008","病院報告 令和５年病院報告 全国編 年次推移","年次","202301-202312","2025-07-16","0","全国","30","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z6-2","１日平均外来患者数，年次別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","年次推移","１日平均外来患者数，年次別"
"0004029009","病院報告 令和５年病院報告 全国編 年次推移","年次","202301-202312","2025-07-16","0","全国","375","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z7","病床利用率，平均在院日数，病床－病院の種類・年次別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","年次推移","病床利用率，平均在院日数，病床－病院の種類・年次別"
"0004029012","病院報告 令和５年病院報告 全国編 月別推移","年次","202301-202312","2025-07-16","0","全国","39","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z13","外来患者延数，月・病院の種類別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","月別推移","外来患者延数，月・病院の種類別"
"0004029013","病院報告 令和５年病院報告 全国編 月別推移","年次","202301-202312","2025-07-16","0","全国","78","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z14","地域医療支援病院，月・患者数・月末病床利用率・平均在院日数別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","月別推移","地域医療支援病院，月・患者数・月末病床利用率・平均在院日数別"
"0004029010","病院報告 令和５年病院報告 全国編 月別推移","年次","202301-202312","2025-07-16","0","全国","858","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z9-1","在院患者延数・月末在院患者数・新入院患者数・退院患者数・月末病床利用率・病床数，月・病院ー病床の種類別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","月別推移","在院患者延数・月末在院患者数・新入院患者数・退院患者数・月末病床利用率・病床数，月・病院ー病床の種類別"
"0004029011","病院報告 令和５年病院報告 全国編 月別推移","年次","202301-202312","2025-07-16","0","全国","559","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z9-2","在院患者延数・月末在院患者数・新入院患者数・退院患者数・平均在院日数・月末病床利用率・病床数，月・病床の種類別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","月別推移","在院患者延数・月末在院患者数・新入院患者数・退院患者数・平均在院日数・月末病床利用率・病床数，月・病床の種類別"
"0004029014","病院報告 令和５年病院報告 全国編 開設者","年次","202301-202312","2025-07-16","0","全国","2232","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z18","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病院－病床の種類・開設者（小分類）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","開設者","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病院－病床の種類・開設者（小分類）別"
"0004029015","病院報告 令和５年病院報告 全国編 開設者","年次","202301-202312","2025-07-16","0","全国","124","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z21","外来患者延数，病院の種類・開設者（小分類）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","開設者","外来患者延数，病院の種類・開設者（小分類）別"
"0004029016","病院報告 令和５年病院報告 全国編 開設者","年次","202301-202312","2025-07-16","0","全国","310","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z22","病院数（６月末現在），病院の種類・開設者（小分類）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","開設者","病院数（６月末現在），病院の種類・開設者（小分類）別"
"0004029017","病院報告 令和５年病院報告 全国編 開設者","年次","202301-202312","2025-07-16","0","全国","1302","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z26","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病床の種類・開設者（小分類）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","開設者","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病床の種類・開設者（小分類）別"
"0004029018","病院報告 令和５年病院報告 全国編 病床規模","年次","202301-202312","2025-07-16","0","全国","1080","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z32","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病院－病床の種類・病床規模別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","病床規模","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病院－病床の種類・病床規模別"
"0004029019","病院報告 令和５年病院報告 全国編 病床規模","年次","202301-202312","2025-07-16","0","全国","60","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z35","外来患者延数，病院の種類・病床規模別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","病床規模","外来患者延数，病院の種類・病床規模別"
"0004029020","病院報告 令和５年病院報告 全国編 病床規模","年次","202301-202312","2025-07-16","0","全国","150","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z36","病院数（６月末現在），病院の種類・病床規模別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","病床規模","病院数（６月末現在），病院の種類・病床規模別"
"0004029021","病院報告 令和５年病院報告 全国編 病床規模","年次","202301-202312","2025-07-16","0","全国","630","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z40","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病床の種類・病床規模別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","病床規模","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病床の種類・病床規模別"
"0004029022","病院報告 令和５年病院報告 全国編 療養病床","年次","202301-202312","2025-07-16","0","全国","196","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z46","療養病床・介護療養病床の患者数・病床利用率・平均在院日数，開設者（大分類）・病院－診療所別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","療養病床","療養病床・介護療養病床の患者数・病床利用率・平均在院日数，開設者（大分類）・病院－診療所別"
"0004029023","病院報告 令和５年病院報告 全国編 療養病床","年次","202301-202312","2025-07-16","0","全国","234","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z47","病院・診療所の療養病床，月・患者数・月末病床利用率・平均在院日数・月末病床数別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","療養病床","病院・診療所の療養病床，月・患者数・月末病床利用率・平均在院日数・月末病床数別"
"0004029024","病院報告 令和５年病院報告 全国編 療養病床","年次","202301-202312","2025-07-16","0","全国","234","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z50","病院・診療所の介護療養病床，月・患者数・月末病床利用率・平均在院日数・月末病床数別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","療養病床","病院・診療所の介護療養病床，月・患者数・月末病床利用率・平均在院日数・月末病床数別"
"0004029035","病院報告 令和５年病院報告 全国編 １日平均患者数","年次","202301-202312","2025-07-16","0","全国","496","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z52","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数・１日平均外来患者数，病院の種類・開設者（小分類）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","１日平均患者数","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数・１日平均外来患者数，病院の種類・開設者（小分類）別"
"0004029036","病院報告 令和５年病院報告 全国編 １日平均患者数","年次","202301-202312","2025-07-16","0","全国","315","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z56","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数，病床の種類・病床規模別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","１日平均患者数","１日平均在院患者数・１日平均新入院患者数・１日平均退院患者数，病床の種類・病床規模別"
"0004029037","病院報告 令和５年病院報告 全国編 １日平均患者数","年次","202301-202312","2025-07-16","0","全国","60","2026-02-20","","00450023","病院報告","00450","厚生労働省","Z59","１日平均外来患者数，病院の種類・病床規模別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","全国編","１日平均患者数","１日平均外来患者数，病院の種類・病床規模別"
"0004029025","病院報告 令和５年病院報告 都道府県編 都道府県・指定都市・特別区・中核市","年次","202301-202312","2025-07-16","0","全国","9432","2026-02-20","","00450023","病院報告","00450","厚生労働省","T1","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病院－病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","都道府県・指定都市・特別区・中核市","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病院－病床の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029025","病院報告 令和５年病院報告 都道府県編 都道府県・指定都市・特別区・中核市","年次","202301-202312","2025-07-16","0","都道府県","9432","2026-02-20","","00450023","病院報告","00450","厚生労働省","T1","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病院－病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","都道府県・指定都市・特別区・中核市","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病院－病床の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029026","病院報告 令和５年病院報告 都道府県編 都道府県・指定都市・特別区・中核市","年次","202301-202312","2025-07-16","0","全国","524","2026-02-20","","00450023","病院報告","00450","厚生労働省","T4","外来患者延数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","都道府県・指定都市・特別区・中核市","外来患者延数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029026","病院報告 令和５年病院報告 都道府県編 都道府県・指定都市・特別区・中核市","年次","202301-202312","2025-07-16","0","都道府県","524","2026-02-20","","00450023","病院報告","00450","厚生労働省","T4","外来患者延数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","都道府県・指定都市・特別区・中核市","外来患者延数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029027","病院報告 令和５年病院報告 都道府県編 都道府県・指定都市・特別区・中核市","年次","202301-202312","2025-07-16","0","全国","1310","2026-02-20","","00450023","病院報告","00450","厚生労働省","T5","病院数（６月末現在），病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","都道府県・指定都市・特別区・中核市","病院数（６月末現在），病院の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029027","病院報告 令和５年病院報告 都道府県編 都道府県・指定都市・特別区・中核市","年次","202301-202312","2025-07-16","0","都道府県","1310","2026-02-20","","00450023","病院報告","00450","厚生労働省","T5","病院数（６月末現在），病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","都道府県・指定都市・特別区・中核市","病院数（６月末現在），病院の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029028","病院報告 令和５年病院報告 都道府県編 都道府県・指定都市・特別区・中核市","年次","202301-202312","2025-07-16","0","全国","5633","2026-02-20","","00450023","病院報告","00450","厚生労働省","T9","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","都道府県・指定都市・特別区・中核市","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029028","病院報告 令和５年病院報告 都道府県編 都道府県・指定都市・特別区・中核市","年次","202301-202312","2025-07-16","0","都道府県","5633","2026-02-20","","00450023","病院報告","00450","厚生労働省","T9","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","都道府県・指定都市・特別区・中核市","在院患者延数・新入院患者数・退院患者数・病床利用率・病床数（６月末現在）・平均在院日数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029030","病院報告 令和５年病院報告 都道府県編 人口10万対1日平均患者数","年次","202301-202312","2025-07-16","0","全国","1179","2026-02-20","","00450023","病院報告","00450","厚生労働省","T19-1","人口１０万対１日平均在院患者数・人口１０万対１日平均新入院患者数・人口１０万対１日平均退院患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","人口10万対1日平均患者数","人口１０万対１日平均在院患者数・人口１０万対１日平均新入院患者数・人口１０万対１日平均退院患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029030","病院報告 令和５年病院報告 都道府県編 人口10万対1日平均患者数","年次","202301-202312","2025-07-16","0","都道府県","1179","2026-02-20","","00450023","病院報告","00450","厚生労働省","T19-1","人口１０万対１日平均在院患者数・人口１０万対１日平均新入院患者数・人口１０万対１日平均退院患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","人口10万対1日平均患者数","人口１０万対１日平均在院患者数・人口１０万対１日平均新入院患者数・人口１０万対１日平均退院患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029031","病院報告 令和５年病院報告 都道府県編 人口10万対1日平均患者数","年次","202301-202312","2025-07-16","0","全国","2358","2026-02-20","","00450023","病院報告","00450","厚生労働省","T19-2","人口１０万対１日平均在院患者数・人口１０万対１日平均新入院患者数・人口１０万対１日平均退院患者数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","人口10万対1日平均患者数","人口１０万対１日平均在院患者数・人口１０万対１日平均新入院患者数・人口１０万対１日平均退院患者数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029031","病院報告 令和５年病院報告 都道府県編 人口10万対1日平均患者数","年次","202301-202312","2025-07-16","0","都道府県","2358","2026-02-20","","00450023","病院報告","00450","厚生労働省","T19-2","人口１０万対１日平均在院患者数・人口１０万対１日平均新入院患者数・人口１０万対１日平均退院患者数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","人口10万対1日平均患者数","人口１０万対１日平均在院患者数・人口１０万対１日平均新入院患者数・人口１０万対１日平均退院患者数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029032","病院報告 令和５年病院報告 都道府県編 人口10万対1日平均患者数","年次","202301-202312","2025-07-16","0","全国","524","2026-02-20","","00450023","病院報告","00450","厚生労働省","T22","人口１０万対１日平均外来患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","人口10万対1日平均患者数","人口１０万対１日平均外来患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029032","病院報告 令和５年病院報告 都道府県編 人口10万対1日平均患者数","年次","202301-202312","2025-07-16","0","都道府県","524","2026-02-20","","00450023","病院報告","00450","厚生労働省","T22","人口１０万対１日平均外来患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","人口10万対1日平均患者数","人口１０万対１日平均外来患者数，病院の種類・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029033","病院報告 令和５年病院報告 都道府県編 療養病床","年次","202301-202312","2025-07-16","0","全国","1834","2026-02-20","","00450023","病院報告","00450","厚生労働省","T23","病院・診療所の療養病床，患者数・病床利用率・平均在院日数・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","療養病床","病院・診療所の療養病床，患者数・病床利用率・平均在院日数・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029033","病院報告 令和５年病院報告 都道府県編 療養病床","年次","202301-202312","2025-07-16","0","都道府県","1834","2026-02-20","","00450023","病院報告","00450","厚生労働省","T23","病院・診療所の療養病床，患者数・病床利用率・平均在院日数・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","療養病床","病院・診療所の療養病床，患者数・病床利用率・平均在院日数・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029034","病院報告 令和５年病院報告 都道府県編 療養病床","年次","202301-202312","2025-07-16","0","全国","1834","2026-02-20","","00450023","病院報告","00450","厚生労働省","T25","病院・診療所の介護療養病床，患者数・病床利用率・平均在院日数・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","療養病床","病院・診療所の介護療養病床，患者数・病床利用率・平均在院日数・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029034","病院報告 令和５年病院報告 都道府県編 療養病床","年次","202301-202312","2025-07-16","0","都道府県","1834","2026-02-20","","00450023","病院報告","00450","厚生労働省","T25","病院・診療所の介護療養病床，患者数・病床利用率・平均在院日数・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","療養病床","病院・診療所の介護療養病床，患者数・病床利用率・平均在院日数・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029029","病院報告 令和５年病院報告 都道府県編 病床規模","年次","202301-202312","2025-07-16","0","全国","3144","2026-02-20","","00450023","病院報告","00450","厚生労働省","T15","在院患者延数・新入院患者数・退院患者数・外来患者延数，病床規模・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","病床規模","在院患者延数・新入院患者数・退院患者数・外来患者延数，病床規模・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029029","病院報告 令和５年病院報告 都道府県編 病床規模","年次","202301-202312","2025-07-16","0","都道府県","3144","2026-02-20","","00450023","病院報告","00450","厚生労働省","T15","在院患者延数・新入院患者数・退院患者数・外来患者延数，病床規模・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","病床規模","在院患者延数・新入院患者数・退院患者数・外来患者延数，病床規模・都道府県－指定都市・特別区・中核市（再掲）別"
"0004029062","病院報告 令和５年病院報告 都道府県編 病床規模","年次","202301-202312","2025-07-16","0","全国","288","2026-02-20","","00450023","病院報告","00450","厚生労働省","T40","病院数（６月末現在），病床規模・都道府県別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","病床規模","病院数（６月末現在），病床規模・都道府県別"
"0004029062","病院報告 令和５年病院報告 都道府県編 病床規模","年次","202301-202312","2025-07-16","0","都道府県","288","2026-02-20","","00450023","病院報告","00450","厚生労働省","T40","病院数（６月末現在），病床規模・都道府県別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","病床規模","病院数（６月末現在），病床規模・都道府県別"
"0004029043","病院報告 令和５年病院報告 二次医療圏編 二次医療圏","年次","202301-202312","2025-07-16","0","全国","2298","2026-02-20","","00450023","病院報告","00450","厚生労働省","N1","病床利用率・平均在院日数，療養病床－一般病床（再掲）・二次医療圏別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","二次医療圏編","二次医療圏","病床利用率・平均在院日数，療養病床－一般病床（再掲）・二次医療圏別"
"0004029044","病院報告 令和５年病院報告 二次医療圏編 二次医療圏","年次","202301-202312","2025-07-16","0","全国","1532","2026-02-20","","00450023","病院報告","00450","厚生労働省","N3","１日平均在院患者数，一般病院（再掲）・二次医療圏別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","二次医療圏編","二次医療圏","１日平均在院患者数，一般病院（再掲）・二次医療圏別"
"0004029045","病院報告 令和５年病院報告 二次医療圏編 二次医療圏","年次","202301-202312","2025-07-16","0","全国","766","2026-02-20","","00450023","病院報告","00450","厚生労働省","N4","１日平均外来患者数，一般病院（再掲）・二次医療圏別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","二次医療圏編","二次医療圏","１日平均外来患者数，一般病院（再掲）・二次医療圏別"
"0004029038","病院報告 令和５年病院報告 都道府県編 開設者","年次","202301-202312","2025-07-16","0","全国","22008","2026-02-20","","00450023","病院報告","00450","厚生労働省","T27","在院患者延数・新入院患者数・退院患者数・外来患者延数，開設者（中分類）・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","開設者","在院患者延数・新入院患者数・退院患者数・外来患者延数，開設者（中分類）・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別"
"0004029038","病院報告 令和５年病院報告 都道府県編 開設者","年次","202301-202312","2025-07-16","0","都道府県","22008","2026-02-20","","00450023","病院報告","00450","厚生労働省","T27","在院患者延数・新入院患者数・退院患者数・外来患者延数，開設者（中分類）・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別","15","社会保障・衛生","05","医療","病院報告","令和５年病院報告","都道府県編","開設者","在院患者延数・新入院患者数・退院患者数・外来患者延数，開設者（中分類）・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別"
