"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_CATEGORY"
"0003348001","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","364","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕Ｑ１〔機器の利用状況〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕Ｑ１〔機器の利用状況〕","-"
"0003348002","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","1235","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕Ｑ２〔機器の専用・共用（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕Ｑ２〔機器の専用・共用（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","-"
"0003348003","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","390","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕【全数】Ｑ３〔ネット利用状況（ネット利用まとめ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕【全数】Ｑ３〔ネット利用状況（ネット利用まとめ）〕","-"
"0003348004","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","1235","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕【全数】Ｑ３〔ネット利用状況〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕【全数】Ｑ３〔ネット利用状況〕","-"
"0003348005","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","819","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕Ｑ４〔ネットの単独操作（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕Ｑ４〔ネットの単独操作（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","-"
"0003348006","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","2704","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕Ｑ５〔ネット利用項目（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕Ｑ５〔ネット利用項目（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","-"
"0003348007","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","2223","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕Ｑ６〔ネット利用時間（Ａ１～Ｇ１の合計時間）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕Ｑ６〔ネット利用時間（Ａ１～Ｇ１の合計時間）〕","-"
"0003348008","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","156","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕Ｑ７〔インターネット利用上での経験〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕Ｑ７〔インターネット利用上での経験〕","-"
"0003348009","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","2067","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕Ｑ８〔保護者としての取組（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕Ｑ８〔保護者としての取組（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","-"
"0003348010","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","169","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕Ｑ９〔インターネット利用についての家庭のルール〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕Ｑ９〔インターネット利用についての家庭のルール〕","-"
"0003348011","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","182","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕Ｑ１０〔子供のインターネットに関する啓発や学習の経験〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕Ｑ１０〔子供のインターネットに関する啓発や学習の経験〕","-"
"0003348012","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","208","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕Ｑ１１〔保護者のインターネットに関する啓発や学習の経験〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕Ｑ１１〔保護者のインターネットに関する啓発や学習の経験〕","-"
"0003348013","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","195","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕Ｑ１２〔インターネット利用におけるトラブルの相談〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕Ｑ１２〔インターネット利用におけるトラブルの相談〕","-"
"0003348014","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","65","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕Ｑ１３〔フィルタリングの認知度〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕Ｑ１３〔フィルタリングの認知度〕","-"
"0003348015","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","234","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕Ｑ１４〔子供のインターネット利用に必要な取組〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕Ｑ１４〔子供のインターネット利用に必要な取組〕","-"
"0003348016","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","91","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕Ｆ１〔子供との続柄〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕Ｆ１〔子供との続柄〕","-"
"0003348017","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","143","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕Ｆ２〔年齢〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕Ｆ２〔年齢〕","-"
"0003348018","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","299","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕Ｆ１・Ｆ２〔続柄・年代別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕Ｆ１・Ｆ２〔続柄・年代別〕","-"
"0003348019","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","273","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕Ｆ３・Ｆ４〔子供の性・年齢別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕Ｆ３・Ｆ４〔子供の性・年齢別〕","-"
"0003348020","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","52","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕Ｆ６〔兄・姉の有無〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕Ｆ６〔兄・姉の有無〕","-"
"0003348021","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","78","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","124","- Ｆ２〔年齢〕Ｆ７〔兄・姉の年齢〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ２〔年齢〕Ｆ７〔兄・姉の年齢〕","-"
"0003348022","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","92","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕調査方法〔訪問・ＷＥＢ・郵送〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕調査方法〔訪問・ＷＥＢ・郵送〕","-"
"0003348023","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","69","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｆ３〔子供の性別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｆ３〔子供の性別〕","-"
"0003348024","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","253","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｆ４〔子供の年齢別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｆ４〔子供の年齢別〕","-"
"0003348025","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","299","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｆ５〔通園・通学別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｆ５〔通園・通学別〕","-"
"0003348026","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","都道府県","161","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕〔地域〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕〔地域〕","-"
"0003348027","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","都道府県","138","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕〔都市規模〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕〔都市規模〕","-"
"0003348028","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","都道府県","1104","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕〔都道府県〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕〔都道府県〕","-"
"0003348029","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","644","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｑ１〔機器の利用状況〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｑ１〔機器の利用状況〕","-"
"0003348030","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","2185","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｑ２〔機器の専用・共用（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｑ２〔機器の専用・共用（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","-"
"0003348031","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","690","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕【全数】Ｑ３〔ネット利用状況（ネット利用まとめ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕【全数】Ｑ３〔ネット利用状況（ネット利用まとめ）〕","-"
"0003348032","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","2185","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕【全数】Ｑ３〔ネット利用状況〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕【全数】Ｑ３〔ネット利用状況〕","-"
"0003348033","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","1449","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｑ４〔ネットの単独操作（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｑ４〔ネットの単独操作（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","-"
"0003348034","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","4784","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｑ５〔ネット利用項目（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｑ５〔ネット利用項目（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","-"
"0003348035","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","3933","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｑ６〔ネット利用時間（Ａ１～Ｇ１の合計時間）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｑ６〔ネット利用時間（Ａ１～Ｇ１の合計時間）〕","-"
"0003348036","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","276","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｑ７〔インターネット利用上での経験〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｑ７〔インターネット利用上での経験〕","-"
"0003348037","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","3657","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｑ８〔保護者としての取組（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｑ８〔保護者としての取組（Ａ１スマホ～Ｇ１インターネット接続テレビ）〕","-"
"0003348038","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","299","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｑ９〔インターネット利用についての家庭のルール〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｑ９〔インターネット利用についての家庭のルール〕","-"
"0003348039","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","322","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｑ１０〔子供のインターネットに関する啓発や学習の経験〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｑ１０〔子供のインターネットに関する啓発や学習の経験〕","-"
"0003348040","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","368","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｑ１１〔保護者のインターネットに関する啓発や学習の経験〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｑ１１〔保護者のインターネットに関する啓発や学習の経験〕","-"
"0003348041","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","345","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｑ１２〔インターネット利用におけるトラブルの相談〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｑ１２〔インターネット利用におけるトラブルの相談〕","-"
"0003348042","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","115","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｑ１３〔フィルタリングの認知度〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｑ１３〔フィルタリングの認知度〕","-"
"0003348043","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","414","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｑ１４〔子供のインターネット利用に必要な取組〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｑ１４〔子供のインターネット利用に必要な取組〕","-"
"0003348044","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","161","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｆ１〔子供との続柄〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｆ１〔子供との続柄〕","-"
"0003348045","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","253","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｆ２〔年齢〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｆ２〔年齢〕","-"
"0003348046","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","529","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｆ１・Ｆ２〔続柄・年代別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｆ１・Ｆ２〔続柄・年代別〕","-"
"0003348047","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","483","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｆ３・Ｆ４〔子供の性・年齢別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｆ３・Ｆ４〔子供の性・年齢別〕","-"
"0003348048","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","92","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｆ６〔兄・姉の有無〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｆ６〔兄・姉の有無〕","-"
"0003348049","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","138","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","125","- Ｆ１・Ｆ２〔続柄・年代別〕Ｆ７〔兄・姉の年齢〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ１・Ｆ２〔続柄・年代別〕Ｆ７〔兄・姉の年齢〕","-"
"0003348050","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","16","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","126","- Ｆ３〔子供の性別〕調査方法〔訪問・ＷＥＢ・郵送〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ３〔子供の性別〕調査方法〔訪問・ＷＥＢ・郵送〕","-"
"0003348051","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","12","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","126","- Ｆ３〔子供の性別〕Ｆ３〔子供の性別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ３〔子供の性別〕Ｆ３〔子供の性別〕","-"
"0003348052","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","44","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","126","- Ｆ３〔子供の性別〕Ｆ４〔子供の年齢別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ３〔子供の性別〕Ｆ４〔子供の年齢別〕","-"
"0003348053","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","該当なし","52","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","126","- Ｆ３〔子供の性別〕Ｆ５〔通園・通学別〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ３〔子供の性別〕Ｆ５〔通園・通学別〕","-"
"0003348054","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","都道府県","28","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","126","- Ｆ３〔子供の性別〕〔地域〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ３〔子供の性別〕〔地域〕","-"
"0003348055","低年齢層の子供のインターネット利用環境実態調査","年度次","201604-201703","2019-10-30","0","都道府県","24","2019-10-31","","00100109","低年齢層の子供のインターネット利用環境実態調査","00170","こども家庭庁","126","- Ｆ３〔子供の性別〕〔都市規模〕","12","教育・文化・スポーツ・生活","03","文化・スポーツ・生活","低年齢層の子供のインターネット利用環境実態調査","Ｆ３〔子供の性別〕〔都市規模〕","-"
