"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2"
"0003138500","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","4332","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","41","７．事業所規模別結果（１０００人以上、５００～９９９人含む） 産業別労働時間指数（総実働労時間）－年平均－ 2006～2008年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（総実働労時間）－年平均－","2006～2008年","","年報","７．事業所規模別結果（１０００人以上、５００～９９９人含む）","",""
"0003030680","毎月勤労統計調査　全国調査 年報","-","0","2011-04-01","0","該当なし","4484","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","42","産業別労働時間指数（所定内労働時間）－年平均－","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（所定内労働時間）－年平均－","","","年報","","",""
"0003138451","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","4332","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","42","７．事業所規模別結果（１０００人以上、５００～９９９人含む） 産業別労働時間指数（所定内労働時間）－年平均－ 2006～2008年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（所定内労働時間）－年平均－","2006～2008年","","年報","７．事業所規模別結果（１０００人以上、５００～９９９人含む）","",""
"0003138467","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","3072","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","42","７．事業所規模別結果（１０００人以上、５００～９９９人含む） 産業別労働時間指数（所定内労働時間）－年平均－ 2001～2003年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（所定内労働時間）－年平均－","2001～2003年","","年報","７．事業所規模別結果（１０００人以上、５００～９９９人含む）","",""
"0003138468","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","5244","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","42","７．事業所規模別結果（１０００人以上、５００～９９９人含む） 産業別労働時間指数（所定内労働時間）－年平均－ 2011年～","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（所定内労働時間）－年平均－","2011年～","","年報","７．事業所規模別結果（１０００人以上、５００～９９９人含む）","",""
"0003138487","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","4636","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","42","７．事業所規模別結果（１０００人以上、５００～９９９人含む） 産業別労働時間指数（所定内労働時間）－年平均－ 2009～2010年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（所定内労働時間）－年平均－","2009～2010年","","年報","７．事業所規模別結果（１０００人以上、５００～９９９人含む）","",""
"0003138501","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","3876","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","42","７．事業所規模別結果（１０００人以上、５００～９９９人含む） 産業別労働時間指数（所定内労働時間）－年平均－ 2004～2005年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（所定内労働時間）－年平均－","2004～2005年","","年報","７．事業所規模別結果（１０００人以上、５００～９９９人含む）","",""
"0003030681","毎月勤労統計調査　全国調査 年報","-","0","2011-04-01","0","該当なし","4484","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","43","産業別労働時間指数（所定外労働時間）－年平均－","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（所定外労働時間）－年平均－","","","年報","","",""
"0003138452","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","3876","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","43","７．事業所規模別結果（１０００人以上、５００～９９９人含む） 産業別労働時間指数（所定外労働時間）－年平均－ 2004～2005年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（所定外労働時間）－年平均－","2004～2005年","","年報","７．事業所規模別結果（１０００人以上、５００～９９９人含む）","",""
"0003138469","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","4636","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","43","７．事業所規模別結果（１０００人以上、５００～９９９人含む） 産業別労働時間指数（所定外労働時間）－年平均－ 2009～2010年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（所定外労働時間）－年平均－","2009～2010年","","年報","７．事業所規模別結果（１０００人以上、５００～９９９人含む）","",""
"0003138488","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","4332","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","43","７．事業所規模別結果（１０００人以上、５００～９９９人含む） 産業別労働時間指数（所定外労働時間）－年平均－ 2006～2008年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（所定外労働時間）－年平均－","2006～2008年","","年報","７．事業所規模別結果（１０００人以上、５００～９９９人含む）","",""
"0003138502","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","3072","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","43","７．事業所規模別結果（１０００人以上、５００～９９９人含む） 産業別労働時間指数（所定外労働時間）－年平均－ 2001～2003年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（所定外労働時間）－年平均－","2001～2003年","","年報","７．事業所規模別結果（１０００人以上、５００～９９９人含む）","",""
"0003138503","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","5244","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","43","７．事業所規模別結果（１０００人以上、５００～９９９人含む） 産業別労働時間指数（所定外労働時間）－年平均－ 2011年～","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（所定外労働時間）－年平均－","2011年～","","年報","７．事業所規模別結果（１０００人以上、５００～９９９人含む）","",""
"0003030682","毎月勤労統計調査　全国調査 年報","-","0","2011-04-01","0","該当なし","4484","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","44","産業別常用雇用指数－年平均－","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別常用雇用指数－年平均－","","","年報","","",""
"0003138470","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","4332","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","44","７．事業所規模別結果（１０００人以上、５００～９９９人含む） 産業別常用雇用指数－年平均－ 2006～2008年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別常用雇用指数－年平均－","2006～2008年","","年報","７．事業所規模別結果（１０００人以上、５００～９９９人含む）","",""
"0003138489","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","3876","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","44","７．事業所規模別結果（１０００人以上、５００～９９９人含む） 産業別常用雇用指数－年平均－ 2004～2005年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別常用雇用指数－年平均－","2004～2005年","","年報","７．事業所規模別結果（１０００人以上、５００～９９９人含む）","",""
"0003138504","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","4636","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","44","７．事業所規模別結果（１０００人以上、５００～９９９人含む） 産業別常用雇用指数－年平均－ 2009～2010年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別常用雇用指数－年平均－","2009～2010年","","年報","７．事業所規模別結果（１０００人以上、５００～９９９人含む）","",""
"0003138513","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","3072","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","44","７．事業所規模別結果（１０００人以上、５００～９９９人含む） 産業別常用雇用指数－年平均－ 2001～2003年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別常用雇用指数－年平均－","2001～2003年","","年報","７．事業所規模別結果（１０００人以上、５００～９９９人含む）","",""
"0003138514","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","5244","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","44","７．事業所規模別結果（１０００人以上、５００～９９９人含む） 産業別常用雇用指数－年平均－ 2011年～","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別常用雇用指数－年平均－","2011年～","","年報","７．事業所規模別結果（１０００人以上、５００～９９９人含む）","",""
"0003030683","毎月勤労統計調査　全国調査 年報","-","0","2011-04-01","0","該当なし","4484","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","45","産業別賃金指数（現金給与総額）－年度平均－","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別賃金指数（現金給与総額）－年度平均－","","","年報","","",""
"0003138471","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","3876","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","45","８．年度平均指数 産業別賃金指数（現金給与総額）－年度平均－ 2004～2005年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別賃金指数（現金給与総額）－年度平均－","2004～2005年","","年報","８．年度平均指数","",""
"0003138490","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","3008","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","45","８．年度平均指数 産業別賃金指数（現金給与総額）－年度平均－ 2001～2003年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別賃金指数（現金給与総額）－年度平均－","2001～2003年","","年報","８．年度平均指数","",""
"0003138491","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","5244","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","45","８．年度平均指数 産業別賃金指数（現金給与総額）－年度平均－ 2011年～","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別賃金指数（現金給与総額）－年度平均－","2011年～","","年報","８．年度平均指数","",""
"0003138505","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","4332","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","45","８．年度平均指数 産業別賃金指数（現金給与総額）－年度平均－ 2006～2008年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別賃金指数（現金給与総額）－年度平均－","2006～2008年","","年報","８．年度平均指数","",""
"0003138515","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","4636","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","45","８．年度平均指数 産業別賃金指数（現金給与総額）－年度平均－ 2009～2010年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別賃金指数（現金給与総額）－年度平均－","2009～2010年","","年報","８．年度平均指数","",""
"0003030684","毎月勤労統計調査　全国調査 年報","-","0","2011-04-01","0","該当なし","4484","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","46","産業別賃金指数（きまって支給する給与）－年度平均－","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別賃金指数（きまって支給する給与）－年度平均－","","","年報","","",""
"0003138472","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","3008","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","46","８．年度平均指数 産業別賃金指数（きまって支給する給与）－年度平均－ 2001～2003年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別賃金指数（きまって支給する給与）－年度平均－","2001～2003年","","年報","８．年度平均指数","",""
"0003138492","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","4636","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","46","８．年度平均指数 産業別賃金指数（きまって支給する給与）－年度平均－ 2009～2010年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別賃金指数（きまって支給する給与）－年度平均－","2009～2010年","","年報","８．年度平均指数","",""
"0003138506","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","3876","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","46","８．年度平均指数 産業別賃金指数（きまって支給する給与）－年度平均－ 2004～2005年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別賃金指数（きまって支給する給与）－年度平均－","2004～2005年","","年報","８．年度平均指数","",""
"0003138516","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","4332","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","46","８．年度平均指数 産業別賃金指数（きまって支給する給与）－年度平均－ 2006～2008年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別賃金指数（きまって支給する給与）－年度平均－","2006～2008年","","年報","８．年度平均指数","",""
"0003138533","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","5244","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","46","８．年度平均指数 産業別賃金指数（きまって支給する給与）－年度平均－ 2011年～","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別賃金指数（きまって支給する給与）－年度平均－","2011年～","","年報","８．年度平均指数","",""
"0003030685","毎月勤労統計調査　全国調査 年報","-","0","2011-04-01","0","該当なし","3800","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","47","産業別賃金指数（所定内給与）－年度平均－","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別賃金指数（所定内給与）－年度平均－","","","年報","","",""
"0003138507","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","1920","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","47","８．年度平均指数 産業別賃金指数（所定内給与）－年度平均－ 2001～2003年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別賃金指数（所定内給与）－年度平均－","2001～2003年","","年報","８．年度平均指数","",""
"0003138508","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","4560","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","47","８．年度平均指数 産業別賃金指数（所定内給与）－年度平均－ 2011年～","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別賃金指数（所定内給与）－年度平均－","2011年～","","年報","８．年度平均指数","",""
"0003138517","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","3192","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","47","８．年度平均指数 産業別賃金指数（所定内給与）－年度平均－ 2004～2005年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別賃金指数（所定内給与）－年度平均－","2004～2005年","","年報","８．年度平均指数","",""
"0003138534","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","3952","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","47","８．年度平均指数 産業別賃金指数（所定内給与）－年度平均－ 2009～2010年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別賃金指数（所定内給与）－年度平均－","2009～2010年","","年報","８．年度平均指数","",""
"0003138553","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","3648","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","47","８．年度平均指数 産業別賃金指数（所定内給与）－年度平均－ 2006～2008年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別賃金指数（所定内給与）－年度平均－","2006～2008年","","年報","８．年度平均指数","",""
"0003030253","毎月勤労統計調査　全国調査 年報","-","0","2011-04-01","0","該当なし","632","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","48","実質賃金指数－年度平均－","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","実質賃金指数－年度平均－","","","年報","","",""
"0003138509","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","648","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","48","８．年度平均指数 実質賃金指数－年度平均－ 2009～2010年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","実質賃金指数－年度平均－","2009～2010年","","年報","８．年度平均指数","",""
"0003138518","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","564","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","48","８．年度平均指数 実質賃金指数－年度平均－ 2001～2003年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","実質賃金指数－年度平均－","2001～2003年","","年報","８．年度平均指数","",""
"0003138519","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","712","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","48","８．年度平均指数 実質賃金指数－年度平均－ 2011年～","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","実質賃金指数－年度平均－","2011年～","","年報","８．年度平均指数","",""
"0003138535","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","616","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","48","８．年度平均指数 実質賃金指数－年度平均－ 2006～2008年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","実質賃金指数－年度平均－","2006～2008年","","年報","８．年度平均指数","",""
"0003138554","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","408","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","48","８．年度平均指数 実質賃金指数－年度平均－ 2004～2005年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","実質賃金指数－年度平均－","2004～2005年","","年報","８．年度平均指数","",""
"0003030686","毎月勤労統計調査　全国調査 年報","-","0","2011-04-01","0","該当なし","4484","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","49","産業別労働時間指数（総実労働時間）－年度平均－","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（総実労働時間）－年度平均－","","","年報","","",""
"0003138510","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","4332","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","49","８．年度平均指数 産業別労働時間指数（総実労働時間）－年度平均－ 2006～2008年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（総実労働時間）－年度平均－","2006～2008年","","年報","８．年度平均指数","",""
"0003138520","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","4636","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","49","８．年度平均指数 産業別労働時間指数（総実労働時間）－年度平均－ 2009～2010年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（総実労働時間）－年度平均－","2009～2010年","","年報","８．年度平均指数","",""
"0003138536","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","3876","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","49","８．年度平均指数 産業別労働時間指数（総実労働時間）－年度平均－ 2004～2005年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（総実労働時間）－年度平均－","2004～2005年","","年報","８．年度平均指数","",""
"0003138555","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","3008","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","49","８．年度平均指数 産業別労働時間指数（総実労働時間）－年度平均－ 2001～2003年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（総実労働時間）－年度平均－","2001～2003年","","年報","８．年度平均指数","",""
"0003138556","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","5244","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","49","８．年度平均指数 産業別労働時間指数（総実労働時間）－年度平均－ 2011年～","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（総実労働時間）－年度平均－","2011年～","","年報","８．年度平均指数","",""
"0003030712","毎月勤労統計調査　全国調査 年報","-","0","2011-04-01","0","該当なし","792","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","5","事業所規模別賃金指数","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","事業所規模別賃金指数","","","年報","","",""
"0003138270","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","1728","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","5","１．指数 事業所規模別賃金指数 月次 2001～2003年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","事業所規模別賃金指数","月次","","年報","１．指数","2001～2003年",""
"0003138271","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","1728","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","5","１．指数 事業所規模別賃金指数 月次 2006～2008年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","事業所規模別賃金指数","月次","","年報","１．指数","2006～2008年",""
"0003138272","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","2304","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","5","１．指数 事業所規模別賃金指数 月次 2011年～","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","事業所規模別賃金指数","月次","","年報","１．指数","2011年～",""
"0003138280","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","264","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","5","１．指数 事業所規模別賃金指数 年次 2004～2005年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","事業所規模別賃金指数","年次","","年報","１．指数","2004～2005年",""
"0003138281","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","264","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","5","１．指数 事業所規模別賃金指数 年次 2009～2010年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","事業所規模別賃金指数","年次","","年報","１．指数","2009～2010年",""
"0003138296","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","600","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","5","１．指数 事業所規模別賃金指数 年次 2001～2003年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","事業所規模別賃金指数","年次","","年報","１．指数","2001～2003年",""
"0003138297","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","312","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","5","１．指数 事業所規模別賃金指数 年次 2006～2008年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","事業所規模別賃金指数","年次","","年報","１．指数","2006～2008年",""
"0003138298","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","360","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","5","１．指数 事業所規模別賃金指数 年次 2011年～","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","事業所規模別賃金指数","年次","","年報","１．指数","2011年～",""
"0003138316","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","1152","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","5","１．指数 事業所規模別賃金指数 月次 2004～2005年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","事業所規模別賃金指数","月次","","年報","１．指数","2004～2005年",""
"0003138317","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","1152","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","5","１．指数 事業所規模別賃金指数 月次 2009～2010年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","事業所規模別賃金指数","月次","","年報","１．指数","2009～2010年",""
"0003030687","毎月勤労統計調査　全国調査 年報","-","0","2011-04-01","0","該当なし","4484","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","50","産業別労働時間指数（所定内労働時間）－年度平均－","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（所定内労働時間）－年度平均－","","","年報","","",""
"0003138511","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","3876","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","50","８．年度平均指数 産業別労働時間指数（所定内労働時間）－年度平均－ 2004～2005年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（所定内労働時間）－年度平均－","2004～2005年","","年報","８．年度平均指数","",""
"0003138521","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","4332","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","50","８．年度平均指数 産業別労働時間指数（所定内労働時間）－年度平均－ 2006～2008年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（所定内労働時間）－年度平均－","2006～2008年","","年報","８．年度平均指数","",""
"0003138537","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","3008","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","50","８．年度平均指数 産業別労働時間指数（所定内労働時間）－年度平均－ 2001～2003年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（所定内労働時間）－年度平均－","2001～2003年","","年報","８．年度平均指数","",""
"0003138538","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","5244","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","50","８．年度平均指数 産業別労働時間指数（所定内労働時間）－年度平均－ 2011年～","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（所定内労働時間）－年度平均－","2011年～","","年報","８．年度平均指数","",""
"0003138557","毎月勤労統計調査　全国調査 年報","年次","0","2016-03-31","0","該当なし","4636","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","50","８．年度平均指数 産業別労働時間指数（所定内労働時間）－年度平均－ 2009～2010年","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（所定内労働時間）－年度平均－","2009～2010年","","年報","８．年度平均指数","",""
"0003030688","毎月勤労統計調査　全国調査 年報","-","0","2011-04-01","0","該当なし","4484","2021-10-12","","00450071","毎月勤労統計調査","00450","厚生労働省","51","産業別労働時間指数（所定外労働時間）－年度平均－","03","労働・賃金","02","賃金・労働条件","毎月勤労統計調査　全国調査","産業別労働時間指数（所定外労働時間）－年度平均－","","","年報","","",""
