"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY3"
"0003162696","通信利用動向調査 世帯構成員編","Ｆ４　都市規模 世帯類型 平成18年以降","年次","0","2016-12-28","0","該当なし","632","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","Ｆ４　都市規模","世帯類型","平成18年以降",""
"0003162697","通信利用動向調査 世帯構成員編","Ｆ４　都市規模 都道府県 平成18年以降","年次","0","2016-12-28","0","該当なし","1920","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","Ｆ４　都市規模","都道府県","平成18年以降",""
"0003162698","通信利用動向調査 世帯構成員編","問１（１）保有する情報通信機器_複数回答（対象：全員） 都市区分 平成18年以降","年次","0","2016-12-28","0","該当なし","144","2019-02-04","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（１）保有する情報通信機器_複数回答（対象：全員）","都市区分","平成18年以降",""
"0003162699","通信利用動向調査 世帯構成員編","問１（２）過去１年間のインターネット利用経験_単一回答（対象：無回答除く全員） 都市区分 平成18年以降","年次","0","2016-12-28","0","該当なし","216","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）過去１年間のインターネット利用経験_単一回答（対象：無回答除く全員）","都市区分","平成18年以降",""
"0003162703","通信利用動向調査 世帯構成員編","問４（４）映像・音声コンテンツサービスの利用目的_複数回答（対象：映像・音声コンテンツ利用者） 世帯類型 平成18年以降","年次","0","2016-12-28","0","該当なし","792","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問４（４）映像・音声コンテンツサービスの利用目的_複数回答（対象：映像・音声コンテンツ利用者）","世帯類型","平成18年以降",""
"0003162704","通信利用動向調査 世帯構成員編","問４（４）映像・音声コンテンツサービスの利用目的_複数回答（対象：映像・音声コンテンツ利用者） 映像・音声コンテンツの利用サービス 平成18年以降","年次","0","2016-12-28","0","該当なし","576","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問４（４）映像・音声コンテンツサービスの利用目的_複数回答（対象：映像・音声コンテンツ利用者）","映像・音声コンテンツの利用サービス","平成18年以降",""
"0003162705","通信利用動向調査 世帯構成員編","問５（１）機器を利用する際のセキュリティ面での不安の有無_単一回答（対象：スマートフォンまたはタブレット型端末を用いてインターネットを利用する者） 世帯類型 平成18年以降","年次","0","2016-12-28","0","該当なし","48","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問５（１）機器を利用する際のセキュリティ面での不安の有無_単一回答（対象：スマートフォンまたはタブレット型端末を用いてインターネットを利用する者）","世帯類型","平成18年以降",""
"0003162706","通信利用動向調査 世帯構成員編","問５（１）機器を利用する際のセキュリティ面での不安の有無_単一回答（対象：スマートフォンまたはタブレット型端末を用いてインターネットを利用する者） インターネット利用機器 平成18年以降","年次","0","2016-12-28","0","該当なし","24","2019-02-10","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問５（１）機器を利用する際のセキュリティ面での不安の有無_単一回答（対象：スマートフォンまたはタブレット型端末を用いてインターネットを利用する者）","インターネット利用機器","平成18年以降",""
"0003162707","通信利用動向調査 世帯構成員編","問５（１）補問　セキュリティ面に対しての具体的な不安内容_複数回答（対象：セキュリティ面に対して不安を感じている者） 世帯人数 平成18年以降","年次","0","2016-12-28","0","該当なし","704","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問５（１）補問　セキュリティ面に対しての具体的な不安内容_複数回答（対象：セキュリティ面に対して不安を感じている者）","世帯人数","平成18年以降",""
"0003162708","通信利用動向調査 世帯構成員編","問５（１）補問　セキュリティ面に対しての具体的な不安内容_複数回答（対象：セキュリティ面に対して不安を感じている者） 都道府県 平成18年以降","年次","0","2016-12-28","0","該当なし","4224","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問５（１）補問　セキュリティ面に対しての具体的な不安内容_複数回答（対象：セキュリティ面に対して不安を感じている者）","都道府県","平成18年以降",""
"0003162711","通信利用動向調査 世帯構成員編","問５（２）補問　行っている具体的なセキュリティ対策_複数回答（対象：セキュリティ対策を行っている者） 世帯類型 平成18年以降","年次","0","2017-06-15","0","該当なし","996","2019-02-03","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問５（２）補問　行っている具体的なセキュリティ対策_複数回答（対象：セキュリティ対策を行っている者）","世帯類型","平成18年以降",""
"0003162712","通信利用動向調査 世帯構成員編","問５（２）補問　行っている具体的なセキュリティ対策_複数回答（対象：セキュリティ対策を行っている者） インターネット利用機器 平成18年以降","年次","0","2017-06-15","0","該当なし","464","2019-02-03","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問５（２）補問　行っている具体的なセキュリティ対策_複数回答（対象：セキュリティ対策を行っている者）","インターネット利用機器","平成18年以降",""
"0003162713","通信利用動向調査 世帯構成員編","問５（３）機器を利用していて実際に経験したこと_複数回答（対象：スマートフォンまたはタブレット型端末を用いてインターネットを利用する者） 世帯類型 平成18年以降","年次","0","2017-06-15","0","該当なし","984","2019-02-03","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問５（３）機器を利用していて実際に経験したこと_複数回答（対象：スマートフォンまたはタブレット型端末を用いてインターネットを利用する者）","世帯類型","平成18年以降",""
"0003162714","通信利用動向調査 世帯構成員編","問５（３）機器を利用していて実際に経験したこと_複数回答（対象：スマートフォンまたはタブレット型端末を用いてインターネットを利用する者） インターネット利用機器 平成18年以降","年次","0","2017-06-15","0","該当なし","456","2019-02-03","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問５（３）機器を利用していて実際に経験したこと_複数回答（対象：スマートフォンまたはタブレット型端末を用いてインターネットを利用する者）","インターネット利用機器","平成18年以降",""
"0003162715","通信利用動向調査 世帯構成員編","Ｆ４　都市規模 本人が世帯主/非世帯主 平成18年以降","年次","0","2016-12-28","0","該当なし","216","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","Ｆ４　都市規模","本人が世帯主/非世帯主","平成18年以降",""
"0003162716","通信利用動向調査 世帯構成員編","Ｆ４　都市規模 所属世帯年収 平成18年以降","年次","0","2016-12-28","0","該当なし","720","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","Ｆ４　都市規模","所属世帯年収","平成18年以降",""
"0003162717","通信利用動向調査 世帯構成員編","Ｆ５　世帯人数 都市区分 平成18年以降","年次","0","2016-12-28","0","該当なし","600","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","Ｆ５　世帯人数","都市区分","平成18年以降",""
"0003162718","通信利用動向調査 世帯構成員編","問１（１)保有する情報通信機器_複数回答（加工１）（対象：保有機器に回答のある者） 都市区分 平成18年以降","年次","0","2016-12-28","0","該当なし","64","2019-02-04","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（１)保有する情報通信機器_複数回答（加工１）（対象：保有機器に回答のある者）","都市区分","平成18年以降",""
"0003162719","通信利用動向調査 世帯構成員編","問１（２）補問 インターネットの利用機器_複数回答（対象：全員） 都市区分 平成18年以降","年次","0","2016-12-28","0","該当なし","728","2019-02-10","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）補問 インターネットの利用機器_複数回答（対象：全員）","都市区分","平成18年以降",""
"0003162721","通信利用動向調査 世帯構成員編","問４（４）映像・音声コンテンツサービスの利用目的_複数回答（対象：映像・音声コンテンツ利用者） 本人の性別・年齢 平成18年以降","年次","0","2016-12-28","0","該当なし","4374","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問４（４）映像・音声コンテンツサービスの利用目的_複数回答（対象：映像・音声コンテンツ利用者）","本人の性別・年齢","平成18年以降",""
"0003162722","通信利用動向調査 世帯構成員編","問４（４）映像・音声コンテンツサービスの利用目的_複数回答（対象：映像・音声コンテンツ利用者） 地方 平成18年以降","年次","0","2016-12-28","0","該当なし","1080","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問４（４）映像・音声コンテンツサービスの利用目的_複数回答（対象：映像・音声コンテンツ利用者）","地方","平成18年以降",""
"0003162723","通信利用動向調査 世帯構成員編","問５（１）機器を利用する際のセキュリティ面での不安の有無_単一回答（対象：スマートフォンまたはタブレット型端末を用いてインターネットを利用する者） 本人の性別・年齢 平成18年以降","年次","0","2016-12-28","0","該当なし","306","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問５（１）機器を利用する際のセキュリティ面での不安の有無_単一回答（対象：スマートフォンまたはタブレット型端末を用いてインターネットを利用する者）","本人の性別・年齢","平成18年以降",""
"0003162724","通信利用動向調査 世帯構成員編","問５（１）機器を利用する際のセキュリティ面での不安の有無_単一回答（対象：スマートフォンまたはタブレット型端末を用いてインターネットを利用する者） 地方 平成18年以降","年次","0","2016-12-28","0","該当なし","72","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問５（１）機器を利用する際のセキュリティ面での不安の有無_単一回答（対象：スマートフォンまたはタブレット型端末を用いてインターネットを利用する者）","地方","平成18年以降",""
"0003162725","通信利用動向調査 世帯構成員編","問５（１）補問　セキュリティ面に対しての具体的な不安内容_複数回答（対象：セキュリティ面に対して不安を感じている者） 本人が世帯主/非世帯主 平成18年以降","年次","0","2016-12-28","0","該当なし","264","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問５（１）補問　セキュリティ面に対しての具体的な不安内容_複数回答（対象：セキュリティ面に対して不安を感じている者）","本人が世帯主/非世帯主","平成18年以降",""
"0003162726","通信利用動向調査 世帯構成員編","問５（１）補問　セキュリティ面に対しての具体的な不安内容_複数回答（対象：セキュリティ面に対して不安を感じている者） 所属世帯年収 平成18年以降","年次","0","2016-12-28","0","該当なし","858","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問５（１）補問　セキュリティ面に対しての具体的な不安内容_複数回答（対象：セキュリティ面に対して不安を感じている者）","所属世帯年収","平成18年以降",""
"0003162730","通信利用動向調査 世帯構成員編","問５（２）補問　行っている具体的なセキュリティ対策_複数回答（対象：セキュリティ対策を行っている者） 本人の性別・年齢 平成18年以降","年次","0","2017-06-15","0","該当なし","5520","2019-02-03","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問５（２）補問　行っている具体的なセキュリティ対策_複数回答（対象：セキュリティ対策を行っている者）","本人の性別・年齢","平成18年以降",""
"0003162731","通信利用動向調査 世帯構成員編","問５（２）補問　行っている具体的なセキュリティ対策_複数回答（対象：セキュリティ対策を行っている者） 地方 平成18年以降","年次","0","2017-06-15","0","該当なし","1392","2019-02-03","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問５（２）補問　行っている具体的なセキュリティ対策_複数回答（対象：セキュリティ対策を行っている者）","地方","平成18年以降",""
"0003162732","通信利用動向調査 世帯構成員編","問５（３）機器を利用していて実際に経験したこと_複数回答（対象：スマートフォンまたはタブレット型端末を用いてインターネットを利用する者） 本人の性別・年齢 平成18年以降","年次","0","2017-06-15","0","該当なし","5382","2019-02-03","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問５（３）機器を利用していて実際に経験したこと_複数回答（対象：スマートフォンまたはタブレット型端末を用いてインターネットを利用する者）","本人の性別・年齢","平成18年以降",""
"0003162733","通信利用動向調査 世帯構成員編","問５（３）機器を利用していて実際に経験したこと_複数回答（対象：スマートフォンまたはタブレット型端末を用いてインターネットを利用する者） 地方 平成18年以降","年次","0","2017-06-15","0","該当なし","1368","2019-02-03","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問５（３）機器を利用していて実際に経験したこと_複数回答（対象：スマートフォンまたはタブレット型端末を用いてインターネットを利用する者）","地方","平成18年以降",""
"0003162734","通信利用動向調査 世帯構成員編","Ｆ２　性別 都市区分 平成18年以降","年次","0","2016-12-28","0","該当なし","216","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","Ｆ２　性別","都市区分","平成18年以降",""
"0003162735","通信利用動向調査 世帯構成員編","Ｆ４　都市規模 世帯人数 平成18年以降","年次","0","2016-12-28","0","該当なし","576","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","Ｆ４　都市規模","世帯人数","平成18年以降",""
"0003162736","通信利用動向調査 世帯構成員編","Ｆ４　都市規模 地方 平成18年以降","年次","0","2016-12-28","0","該当なし","768","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","Ｆ４　都市規模","地方","平成18年以降",""
"0003162737","通信利用動向調査 世帯構成員編","Ｆ７　所属世帯年収 都市区分 平成18年以降","年次","0","2016-12-28","0","該当なし","792","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","Ｆ７　所属世帯年収","都市区分","平成18年以降",""
"0003162738","通信利用動向調査 世帯構成員編","問１（２）過去１年間のインターネット利用経験_単一回答（対象：全員） 都市区分 平成18年以降","年次","0","2016-12-28","0","該当なし","288","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）過去１年間のインターネット利用経験_単一回答（対象：全員）","都市区分","平成18年以降",""
"0003162739","通信利用動向調査 世帯構成員編","問１（２)補問 インターネットの利用機器_複数回答（加工１）（対象：利用機器に回答のあるインターネット利用者） 都市区分 平成18年以降","年次","0","2016-12-28","0","該当なし","304","2019-02-10","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２)補問 インターネットの利用機器_複数回答（加工１）（対象：利用機器に回答のあるインターネット利用者）","都市区分","平成18年以降",""
"0003162740","通信利用動向調査 世帯構成員編","問１（１）保有する情報通信機器（加工２）（対象：保有機器に回答のある者） 都市区分 平成18年以降","年次","0","2016-12-28","0","該当なし","128","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（１）保有する情報通信機器（加工２）（対象：保有機器に回答のある者）","都市区分","平成18年以降",""
"0003162741","通信利用動向調査 世帯構成員編","問１（２）補問 インターネットの利用機器_複数回答（対象：インターネット利用者） 都市区分 平成18年以降","年次","0","2016-12-28","0","該当なし","592","2019-02-10","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）補問 インターネットの利用機器_複数回答（対象：インターネット利用者）","都市区分","平成18年以降",""
"0003162742","通信利用動向調査 世帯構成員編","問１（２）(加工)　ブロードバンド利用_単一回答（対象：全員） 本人が世帯主/非世帯主 平成18年以降","年次","0","2016-12-28","0","該当なし","24","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）(加工)　ブロードバンド利用_単一回答（対象：全員）","本人が世帯主/非世帯主","平成18年以降",""
"0003162743","通信利用動向調査 世帯構成員編","問１（２）(加工)　ブロードバンド利用_単一回答（対象：全員） 所属世帯年収 平成18年以降","年次","0","2016-12-28","0","該当なし","80","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）(加工)　ブロードバンド利用_単一回答（対象：全員）","所属世帯年収","平成18年以降",""
"0003162744","通信利用動向調査 世帯構成員編","問１（２）(加工)　自宅でのブロードバンド利用_単一回答（対象：全員） 本人が世帯主/非世帯主 平成18年以降","年次","0","2016-12-28","0","該当なし","216","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）(加工)　自宅でのブロードバンド利用_単一回答（対象：全員）","本人が世帯主/非世帯主","平成18年以降",""
"0003162745","通信利用動向調査 世帯構成員編","問１（２）(加工)　自宅でのブロードバンド利用_単一回答（対象：全員） 所属世帯年収 平成18年以降","年次","0","2016-12-28","0","該当なし","720","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）(加工)　自宅でのブロードバンド利用_単一回答（対象：全員）","所属世帯年収","平成18年以降",""
"0003162746","通信利用動向調査 世帯構成員編","問１（２）(加工)　自宅でのブロードバンド利用_単一回答（対象：自宅パソコン等からのインターネット利用者） 本人が世帯主/非世帯主 平成18年以降","年次","0","2016-12-28","0","該当なし","216","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）(加工)　自宅でのブロードバンド利用_単一回答（対象：自宅パソコン等からのインターネット利用者）","本人が世帯主/非世帯主","平成18年以降",""
"0003162747","通信利用動向調査 世帯構成員編","問１（２）(加工)　自宅でのブロードバンド利用_単一回答（対象：自宅パソコン等からのインターネット利用者） 所属世帯年収 平成18年以降","年次","0","2016-12-28","0","該当なし","720","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）(加工)　自宅でのブロードバンド利用_単一回答（対象：自宅パソコン等からのインターネット利用者）","所属世帯年収","平成18年以降",""
"0003162749","通信利用動向調査 世帯構成員編","問１（４）インターネットの利用場所（加工）（対象：インターネット利用者） 都市区分 平成18年以降","年次","0","2016-12-28","0","該当なし","256","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）インターネットの利用場所（加工）（対象：インターネット利用者）","都市区分","平成18年以降",""
"0003162750","通信利用動向調査 世帯構成員編","問１（４）家庭外でのインターネットの利用場所（加工(2)）（対象：家庭外からのインターネット利用者。ただし、無回答は除く。） 本人の性別・年齢 平成18年以降","年次","0","2017-06-15","0","該当なし","4104","2019-02-03","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）家庭外でのインターネットの利用場所（加工(2)）（対象：家庭外からのインターネット利用者。ただし、無回答は除く。）","本人の性別・年齢","平成18年以降",""
"0003162751","通信利用動向調査 世帯構成員編","問１（４）家庭外でのインターネットの利用場所（加工(2)）（対象：家庭外からのインターネット利用者。ただし、無回答は除く。） 都市区分 平成18年以降","年次","0","2016-12-28","0","該当なし","256","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）家庭外でのインターネットの利用場所（加工(2)）（対象：家庭外からのインターネット利用者。ただし、無回答は除く。）","都市区分","平成18年以降",""
"0003162752","通信利用動向調査 世帯構成員編","問１（４）家庭外でのインターネットの利用場所（加工(2)）（対象：家庭外からのインターネット利用者。ただし、無回答は除く。） 家庭外での主な通信手段 平成18年以降","年次","0","2016-12-28","0","該当なし","320","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）家庭外でのインターネットの利用場所（加工(2)）（対象：家庭外からのインターネット利用者。ただし、無回答は除く。）","家庭外での主な通信手段","平成18年以降",""
"0003162753","通信利用動向調査 世帯構成員編","問１（４）補問１　家庭外でインターネットを利用する際の通信手段_複数回答（対象：家庭外からのインターネット利用者） 世帯類型 平成18年以降","年次","0","2016-12-28","0","該当なし","432","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問１　家庭外でインターネットを利用する際の通信手段_複数回答（対象：家庭外からのインターネット利用者）","世帯類型","平成18年以降",""
"0003162754","通信利用動向調査 世帯構成員編","問１（４）補問１　家庭外でインターネットを利用する際の通信手段_複数回答（対象：家庭外からのインターネット利用者） 地方 平成18年以降","年次","0","2016-12-28","0","該当なし","576","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問１　家庭外でインターネットを利用する際の通信手段_複数回答（対象：家庭外からのインターネット利用者）","地方","平成18年以降",""
"0003162755","通信利用動向調査 世帯構成員編","問１（４）補問１　家庭外でインターネットを利用する際の主な通信手段_単一回答（対象：家庭外からのインターネット利用者） 本人の性別・年齢 平成18年以降","年次","0","2016-12-28","0","該当なし","2268","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問１　家庭外でインターネットを利用する際の主な通信手段_単一回答（対象：家庭外からのインターネット利用者）","本人の性別・年齢","平成18年以降",""
"0003162756","通信利用動向調査 世帯構成員編","問１（４）補問１　家庭外でインターネットを利用する際の主な通信手段_単一回答（対象：家庭外からのインターネット利用者） 都市区分 平成18年以降","年次","0","2016-12-28","0","該当なし","192","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問１　家庭外でインターネットを利用する際の主な通信手段_単一回答（対象：家庭外からのインターネット利用者）","都市区分","平成18年以降",""
"0003162757","通信利用動向調査 世帯構成員編","問１（４）補問２　公衆無線LAN利用時の情報セキュリティ対策_複数回答（対象：公衆無線LAN利用者） 都市区分 平成18年以降","年次","0","2016-12-28","0","該当なし","168","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（４）補問２　公衆無線LAN利用時の情報セキュリティ対策_複数回答（対象：公衆無線LAN利用者）","都市区分","平成18年以降",""
"0003162758","通信利用動向調査 世帯構成員編","問２（１）補問１　過去１年間にインターネットで購入した物品・サービス_複数回答（対象：15歳以上のインターネットでの購入経験者） 都市区分 平成18年以降","年次","0","2016-12-28","0","該当なし","688","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問２（１）補問１　過去１年間にインターネットで購入した物品・サービス_複数回答（対象：15歳以上のインターネットでの購入経験者）","都市区分","平成18年以降",""
"0003162759","通信利用動向調査 世帯構成員編","問２（１）補問４　インターネットで商品・サービスを購入した際の最も高額な利用金額_単一回答（対象：15歳以上のインターネットでの購入経験者） 本人の性別・年齢 平成18年以降","年次","0","2016-12-28","0","該当なし","945","2019-02-01","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問２（１）補問４　インターネットで商品・サービスを購入した際の最も高額な利用金額_単一回答（対象：15歳以上のインターネットでの購入経験者）","本人の性別・年齢","平成18年以降",""
"0003162760","通信利用動向調査 世帯構成員編","問１（２）補問 インターネットの利用機器（加工２）（対象：利用機器に回答のあるインターネット利用者） 都市区分 平成18年以降","年次","0","2016-12-28","0","該当なし","592","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）補問 インターネットの利用機器（加工２）（対象：利用機器に回答のあるインターネット利用者）","都市区分","平成18年以降",""
"0003162761","通信利用動向調査 世帯構成員編","問１（２）(加工)　ブロードバンド利用_単一回答（対象：全員） 世帯人数 平成18年以降","年次","0","2016-12-28","0","該当なし","64","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）(加工)　ブロードバンド利用_単一回答（対象：全員）","世帯人数","平成18年以降",""
"0003162762","通信利用動向調査 世帯構成員編","問１（２）(加工)　ブロードバンド利用_単一回答（対象：全員） 地方 平成18年以降","年次","0","2016-12-28","0","該当なし","96","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）(加工)　ブロードバンド利用_単一回答（対象：全員）","地方","平成18年以降",""
"0003162763","通信利用動向調査 世帯構成員編","問１（２）(加工)　自宅でのブロードバンド利用_単一回答（対象：全員） 世帯人数 平成18年以降","年次","0","2016-12-28","0","該当なし","576","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）(加工)　自宅でのブロードバンド利用_単一回答（対象：全員）","世帯人数","平成18年以降",""
"0003162764","通信利用動向調査 世帯構成員編","問１（２）(加工)　自宅でのブロードバンド利用_単一回答（対象：全員） 地方 平成18年以降","年次","0","2016-12-28","0","該当なし","768","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）(加工)　自宅でのブロードバンド利用_単一回答（対象：全員）","地方","平成18年以降",""
"0003162765","通信利用動向調査 世帯構成員編","問１（２）(加工)　自宅でのブロードバンド利用_単一回答（対象：自宅パソコン等からのインターネット利用者） 世帯人数 平成18年以降","年次","0","2016-12-28","0","該当なし","576","2019-01-28","","00200356","通信利用動向調査","00200","総務省","11","情報通信・科学技術","01","情報通信・放送","通信利用動向調査","世帯構成員編","問１（２）(加工)　自宅でのブロードバンド利用_単一回答（対象：自宅パソコン等からのインターネット利用者）","世帯人数","平成18年以降",""
