"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2"
"0003004552","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","150822","2023-07-22","","00200532","就業構造基本調査","00200","総務省","05900","男女，教育，年齢，職業訓練・自己啓発の有無，職業訓練・自己啓発の内容別15歳以上人口　","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","男女，教育，年齢，職業訓練・自己啓発の有無，職業訓練・自己啓発の内容別15歳以上人口　","",""
"0003004553","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","28728","2023-07-22","","00200532","就業構造基本調査","00200","総務省","06001","男女，年齢，職業訓練・自己啓発の有無，職業訓練・自己啓発の内容別有業者数　","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","男女，年齢，職業訓練・自己啓発の有無，職業訓練・自己啓発の内容別有業者数　","",""
"0003004554","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","21546","2023-07-22","","00200532","就業構造基本調査","00200","総務省","06002","男女，年齢，職業訓練・自己啓発の有無，職業訓練・自己啓発の内容別有業者数　","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","男女，年齢，職業訓練・自己啓発の有無，職業訓練・自己啓発の内容別有業者数　","",""
"0003004555","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","19152","2023-07-22","","00200532","就業構造基本調査","00200","総務省","06003","男女，年齢，職業訓練・自己啓発の有無，職業訓練・自己啓発の内容別有業者数　","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","男女，年齢，職業訓練・自己啓発の有無，職業訓練・自己啓発の内容別有業者数　","",""
"0003004556","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","95760","2023-07-22","","00200532","就業構造基本調査","00200","総務省","06100","産業，男女，職業訓練・自己啓発の有無，年齢別有業者数　","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","産業，男女，職業訓練・自己啓発の有無，年齢別有業者数　","",""
"0003004557","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","52668","2023-07-22","","00200532","就業構造基本調査","00200","総務省","06200","職業，男女，職業訓練・自己啓発の有無，年齢別有業者数　","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","職業，男女，職業訓練・自己啓発の有無，年齢別有業者数　","",""
"0003004558","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","177156","2023-07-22","","00200532","就業構造基本調査","00200","総務省","06300","就業希望意識，教育，男女，年齢，職業訓練・自己啓発の有無別有業者数　","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","就業希望意識，教育，男女，年齢，職業訓練・自己啓発の有無別有業者数　","",""
"0003004559","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","134064","2023-07-22","","00200532","就業構造基本調査","00200","総務省","06400","従業上の地位，雇用形態，男女，職業訓練・自己啓発の有無，従業者規模別有業者数　","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","従業上の地位，雇用形態，男女，職業訓練・自己啓発の有無，従業者規模別有業者数　","",""
"0003004560","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","23940","2023-07-22","","00200532","就業構造基本調査","00200","総務省","06500","男女，就業希望の有無，求職活動の有無，年齢，職業訓練･自己啓発の有無別無業者数　","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","男女，就業希望の有無，求職活動の有無，年齢，職業訓練･自己啓発の有無別無業者数　","",""
"0003004561","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","52668","2023-07-22","","00200532","就業構造基本調査","00200","総務省","06600","非求職理由，男女，職業訓練･自己啓発の有無，年齢別就業希望者数（非求職者）　","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","非求職理由，男女，職業訓練･自己啓発の有無，年齢別就業希望者数（非求職者）　","",""
"0003004562","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","43092","2023-07-22","","00200532","就業構造基本調査","00200","総務省","06700","希望する仕事の形態，男女，職業訓練・自己啓発の有無，年齢別就業希望者数　","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","希望する仕事の形態，男女，職業訓練・自己啓発の有無，年齢別就業希望者数　","",""
"0003004563","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","76608","2023-07-22","","00200532","就業構造基本調査","00200","総務省","06800","離職理由，男女，職業訓練・自己啓発の有無，年齢別就業希望者（昭和53年以降に前職を辞めた無業者）　","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","離職理由，男女，職業訓練・自己啓発の有無，年齢別就業希望者（昭和53年以降に前職を辞めた無業者）　","",""
"0003004564","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","102144","2023-07-22","","00200532","就業構造基本調査","00200","総務省","06901","世帯主の就業状態，世帯主の従業上の地位，世帯主の年齢，世帯人員・親族世帯人員・有業親族世帯人員別世帯数","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","世帯主の就業状態，世帯主の従業上の地位，世帯主の年齢，世帯人員・親族世帯人員・有業親族世帯人員別世帯数","",""
"0003004565","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","19152","2023-07-22","","00200532","就業構造基本調査","00200","総務省","06902","世帯主の就業状態，世帯主の従業上の地位，世帯主の年齢別平均世帯人員，平均親族世帯人員，平均有業親族世帯人員","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","世帯主の就業状態，世帯主の従業上の地位，世帯主の年齢別平均世帯人員，平均親族世帯人員，平均有業親族世帯人員","",""
"0003004566","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","83790","2023-07-22","","00200532","就業構造基本調査","00200","総務省","07000","世帯主・世帯員の就業状態，世帯主の従業上の地位，世帯主の年齢，世帯所得別世帯数　","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","世帯主・世帯員の就業状態，世帯主の従業上の地位，世帯主の年齢，世帯所得別世帯数　","",""
"0003004567","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","83790","2023-07-22","","00200532","就業構造基本調査","00200","総務省","07100","一般・単身世帯，世帯の家族類型，世帯主の年齢，世帯所得別世帯数","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","一般・単身世帯，世帯の家族類型，世帯主の年齢，世帯所得別世帯数","",""
"0003004568","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","68400","2023-07-22","","00200532","就業構造基本調査","00200","総務省","07200","世帯の家族類型，世帯の収入の種類，有業親族世帯人員，世帯所得別世帯数（一般世帯）　","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","世帯の家族類型，世帯の収入の種類，有業親族世帯人員，世帯所得別世帯数（一般世帯）　","",""
"0003004569","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","167580","2023-07-22","","00200532","就業構造基本調査","00200","総務省","07300","世帯の家族類型，６歳未満の子供の有無，世帯所得，妻の就業状態，妻の年齢別世帯数","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","世帯の家族類型，６歳未満の子供の有無，世帯所得，妻の就業状態，妻の年齢別世帯数","",""
"0003004570","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","205200","2023-07-22","","00200532","就業構造基本調査","00200","総務省","07400","世帯の家族類型，世帯所得，夫の就業状態，妻の従業上の地位，妻の雇用形態別世帯数（妻が有業の世帯）","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","世帯の家族類型，世帯所得，夫の就業状態，妻の従業上の地位，妻の雇用形態別世帯数（妻が有業の世帯）","",""
"0003004571","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","109440","2023-07-22","","00200532","就業構造基本調査","00200","総務省","07500","世帯の家族類型，妻の就業状態，妻の現職の就業理由，夫の前職の離職理由別世帯数（夫が離職非就業者の世帯）","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","世帯の家族類型，妻の就業状態，妻の現職の就業理由，夫の前職の離職理由別世帯数（夫が離職非就業者の世帯）","",""
"0003004572","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","70794","2023-07-22","","00200532","就業構造基本調査","00200","総務省","07600","男女，ふだんの就業状態，就業希望の有無，求職活動の有無，就業希望時期，９月末１週間の就業状態別15歳以上人口","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","男女，ふだんの就業状態，就業希望の有無，求職活動の有無，就業希望時期，９月末１週間の就業状態別15歳以上人口","",""
"0003004573","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","107730","2023-07-22","","00200532","就業構造基本調査","00200","総務省","07700","ふだんの就業状態，９月末１週間の就業状態，男女，年齢別15歳以上人口　","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","ふだんの就業状態，９月末１週間の就業状態，男女，年齢別15歳以上人口　","",""
"0003004574","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","134064","2023-07-22","","00200532","就業構造基本調査","00200","総務省","07800","ふだんの就業状態，就業希望の有無，求職活動の有無，就業希望理由・希望する仕事の種類・希望する仕事の形態，男女，年齢別９月末１週間に仕事を探していた者の数","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","ふだんの就業状態，就業希望の有無，求職活動の有無，就業希望理由・希望する仕事の種類・希望する仕事の形態，男女，年齢別９月末１週間に仕事を探していた者の数","",""
"0003004575","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","64638","2023-07-22","","00200532","就業構造基本調査","00200","総務省","07900","男女，ふだんの就業状態，就業希望の有無，求職活動の有無・就業希望時期，求職期間，希望する仕事の形態別９月末１週間に仕事を探していた者の数","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","男女，ふだんの就業状態，就業希望の有無，求職活動の有無・就業希望時期，求職期間，希望する仕事の形態別９月末１週間に仕事を探していた者の数","",""
"0003004576","平成19年就業構造基本調査 都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","-","200710","2008-07-03","0","該当なし","117990","2023-07-22","","00200532","就業構造基本調査","00200","総務省","08000","世帯主・世帯員の９月末１週間の就業状態，世帯の収入の種類，世帯所得別世帯数","03","労働・賃金","01","労働力","平成19年就業構造基本調査","都道府県編（全国，全国市部，都道府県，都道府県市部，政令指定都市）","世帯主・世帯員の９月末１週間の就業状態，世帯の収入の種類，世帯所得別世帯数","",""
"0003004967","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","19152","2023-07-22","","00200532","就業構造基本調査","00200","総務省","010101","年齢，男女，就業状態，就業希望意識・就業希望の有無，求職活動の有無別15歳以上人口 全国，都道府県","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","年齢，男女，就業状態，就業希望意識・就業希望の有無，求職活動の有無別15歳以上人口","全国，都道府県",""
"0003004968","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","1008","2023-07-22","","00200532","就業構造基本調査","00200","総務省","010102","年齢，男女別無業者比率 全国，都道府県","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","年齢，男女別無業者比率","全国，都道府県",""
"0003004969","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","1008","2023-07-22","","00200532","就業構造基本調査","00200","総務省","010103","年齢，男女別就業希望者比率 全国，都道府県","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","年齢，男女別就業希望者比率","全国，都道府県",""
"0003004970","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","1008","2023-07-22","","00200532","就業構造基本調査","00200","総務省","010104","年齢，男女別求職者比率 全国，都道府県","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","年齢，男女別求職者比率","全国，都道府県",""
"0003004971","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","33516","2023-07-22","","00200532","就業構造基本調査","00200","総務省","010201","年齢，男女，就業状態，就業希望意識・就業希望の有無，求職活動の有無別15歳以上人口 県庁所在都市，人口30万人以上の市","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","年齢，男女，就業状態，就業希望意識・就業希望の有無，求職活動の有無別15歳以上人口","県庁所在都市，人口30万人以上の市",""
"0003004972","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","1764","2023-07-22","","00200532","就業構造基本調査","00200","総務省","010202","年齢，男女別無業者比率 県庁所在都市，人口30万人以上の市","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","年齢，男女別無業者比率","県庁所在都市，人口30万人以上の市",""
"0003004973","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","1764","2023-07-22","","00200532","就業構造基本調査","00200","総務省","010203","年齢，男女別就業希望者比率 県庁所在都市，人口30万人以上の市","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","年齢，男女別就業希望者比率","県庁所在都市，人口30万人以上の市",""
"0003004974","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","1764","2023-07-22","","00200532","就業構造基本調査","00200","総務省","010204","年齢，男女別求職者比率 県庁所在都市，人口30万人以上の市","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","年齢，男女別求職者比率","県庁所在都市，人口30万人以上の市",""
"0003004975","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","8352","2023-07-22","","00200532","就業構造基本調査","00200","総務省","020100","男女，配偶関係，就業状態，年齢別15歳以上人口 全国，都道府県","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","男女，配偶関係，就業状態，年齢別15歳以上人口","全国，都道府県",""
"0003004976","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","14616","2023-07-22","","00200532","就業構造基本調査","00200","総務省","020200","男女，配偶関係，就業状態，年齢別15歳以上人口 県庁所在都市，人口30万人以上の市","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","男女，配偶関係，就業状態，年齢別15歳以上人口","県庁所在都市，人口30万人以上の市",""
"0003004977","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","3360","2023-07-22","","00200532","就業構造基本調査","00200","総務省","030100","男女，配偶関係，年齢別有業率 全国，都道府県","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","男女，配偶関係，年齢別有業率","全国，都道府県",""
"0003004978","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","5880","2023-07-22","","00200532","就業構造基本調査","00200","総務省","030200","男女，配偶関係，年齢別有業率 県庁所在都市，人口30万人以上の市","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","男女，配偶関係，年齢別有業率","県庁所在都市，人口30万人以上の市",""
"0003004979","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","31248","2023-07-22","","00200532","就業構造基本調査","00200","総務省","040100","男女，年齢，就業状態，教育，求職活動の有無別15歳以上人口 全国，都道府県","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","男女，年齢，就業状態，教育，求職活動の有無別15歳以上人口","全国，都道府県",""
"0003005463","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","44100","2023-07-22","","00200532","就業構造基本調査","00200","総務省","040200","男女，年齢，就業状態，教育，求職活動の有無別15歳以上人口 県庁所在都市，人口30万人以上の市","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","男女，年齢，就業状態，教育，求職活動の有無別15歳以上人口","県庁所在都市，人口30万人以上の市",""
"0003004981","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","5040","2023-07-22","","00200532","就業構造基本調査","00200","総務省","050100","年齢，男女，就業異動別15歳以上人口 全国，都道府県","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","年齢，男女，就業異動別15歳以上人口","全国，都道府県",""
"0003004982","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","8820","2023-07-22","","00200532","就業構造基本調査","00200","総務省","050200","年齢，男女，就業異動別15歳以上人口 県庁所在都市，人口30万人以上の市","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","年齢，男女，就業異動別15歳以上人口","県庁所在都市，人口30万人以上の市",""
"0003004983","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","6048","2023-07-22","","00200532","就業構造基本調査","00200","総務省","060100","年齢，男女，過去１年以内の就業異動別15歳以上人口 全国，都道府県","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","年齢，男女，過去１年以内の就業異動別15歳以上人口","全国，都道府県",""
"0003004984","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","10584","2023-07-22","","00200532","就業構造基本調査","00200","総務省","060200","年齢，男女，過去１年以内の就業異動別15歳以上人口 県庁所在都市，人口30万人以上の市","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","年齢，男女，過去１年以内の就業異動別15歳以上人口","県庁所在都市，人口30万人以上の市",""
"0003004985","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","21168","2023-07-22","","00200532","就業構造基本調査","00200","総務省","070101","男女，年齢，従業上の地位，雇用形態，起業の有無別有業者数 全国，都道府県","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","男女，年齢，従業上の地位，雇用形態，起業の有無別有業者数","全国，都道府県",""
"0003004986","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","1008","2023-07-22","","00200532","就業構造基本調査","00200","総務省","070102","男女，年齢別雇用者比率 全国，都道府県","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","男女，年齢別雇用者比率","全国，都道府県",""
"0003004987","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","1008","2023-07-22","","00200532","就業構造基本調査","00200","総務省","070103","男女，年齢別正規の職員・従業者比率 全国，都道府県","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","男女，年齢別正規の職員・従業者比率","全国，都道府県",""
"0003004988","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","1008","2023-07-22","","00200532","就業構造基本調査","00200","総務省","070104","男女，年齢別パート・アルバイト比率 全国，都道府県","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","男女，年齢別パート・アルバイト比率","全国，都道府県",""
"0003004989","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","37044","2023-07-22","","00200532","就業構造基本調査","00200","総務省","070201","男女，年齢，従業上の地位，雇用形態，起業の有無別有業者数 県庁所在都市，人口30万人以上の市","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","男女，年齢，従業上の地位，雇用形態，起業の有無別有業者数","県庁所在都市，人口30万人以上の市",""
"0003004990","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","1764","2023-07-22","","00200532","就業構造基本調査","00200","総務省","070202","男女，年齢別雇用者比率 県庁所在都市，人口30万人以上の市","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","男女，年齢別雇用者比率","県庁所在都市，人口30万人以上の市",""
"0003004991","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","1764","2023-07-22","","00200532","就業構造基本調査","00200","総務省","070203","男女，年齢別正規の職員・従業者比率 県庁所在都市，人口30万人以上の市","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","男女，年齢別正規の職員・従業者比率","県庁所在都市，人口30万人以上の市",""
"0003004992","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","1764","2023-07-22","","00200532","就業構造基本調査","00200","総務省","070204","男女，年齢別パート・アルバイト比率 県庁所在都市，人口30万人以上の市","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","男女，年齢別パート・アルバイト比率","県庁所在都市，人口30万人以上の市",""
"0003004993","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","30240","2023-07-22","","00200532","就業構造基本調査","00200","総務省","080100","男女，年齢，産業別有業者数 全国，都道府県","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","男女，年齢，産業別有業者数","全国，都道府県",""
"0003004994","平成19年就業構造基本調査 地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","-","200710","2008-07-03","0","該当なし","52920","2023-07-22","","00200532","就業構造基本調査","00200","総務省","080200","男女，年齢，産業別有業者数 県庁所在都市，人口30万人以上の市","03","労働・賃金","01","労働力","平成19年就業構造基本調査","地域別主要結果編（全国，都道府県，県庁所在都市，人口30万以上の市）","男女，年齢，産業別有業者数","県庁所在都市，人口30万人以上の市",""
