"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4"
"0003111099","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","111722376","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","08000","産業（小分類）、従業者規模（８区分）、経営組織（５区分）別全事業所数、男女別従業者数及び常用雇用者数－都道府県、市区町村","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、従業者規模（８区分）、経営組織（５区分）別全事業所数、男女別従業者数及び常用雇用者数－都道府県、市区町村","","","","",""
"0003111119","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","115740","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","09100","産業（小分類）、経営組織（４区分）別事業所数、男女別従業者数及び常用雇用者数（国及び地方公共団体）－都道府県","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、経営組織（４区分）別事業所数、男女別従業者数及び常用雇用者数（国及び地方公共団体）－都道府県","","","","",""
"0003111062","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","787916","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","09200","産業（中分類）、経営組織（４区分）別事業所数、男女別従業者数及び常用雇用者数（国及び地方公共団体）－市区町村","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（中分類）、経営組織（４区分）別事業所数、男女別従業者数及び常用雇用者数（国及び地方公共団体）－市区町村","","","","",""
"0003111081","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","220253","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","10001","産業（小分類）、単独・本所・支所（３区分）、従業者規模（15区分）、経営組織（４区分）別民営事業所数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、単独・本所・支所（３区分）、従業者規模（15区分）、経営組織（４区分）別民営事業所数－全国","","","","",""
"0003120293","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","2656385","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","10002","産業（小分類）、単独・本所・支所（３区分）、従業者規模（15区分）、経営組織（４区分）別従業上の地位（６区分）、男女別従業者数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、単独・本所・支所（３区分）、従業者規模（15区分）、経営組織（４区分）別従業上の地位（６区分）、男女別従業者数－全国","","","","",""
"0003111120","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","497066","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","11000","産業（大分類）、従業者規模（８区分）、単独・本所・支所（３区分）、経営組織（４区分）別民営事業所数及び男女別従業者数－全国、都道府県","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（大分類）、従業者規模（８区分）、単独・本所・支所（３区分）、経営組織（４区分）別民営事業所数及び男女別従業者数－全国、都道府県","","","","",""
"0003111063","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","69752","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","12001","産業（小分類）、常用雇用者規模（15区分）、経営組織（８区分）別全事業所数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、常用雇用者規模（15区分）、経営組織（８区分）別全事業所数－全国","","","","",""
"0003111082","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","509265","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","12002","産業（小分類）、常用雇用者規模（15区分）、経営組織（８区分）別従業上の地位（３区分）、男女別従業者数－全国（総数、民営）","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、常用雇用者規模（15区分）、経営組織（８区分）別従業上の地位（３区分）、男女別従業者数－全国（総数、民営）","","","","",""
"0003111101","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","76820","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","12003","産業（小分類）、常用雇用者規模（15区分）、経営組織（８区分）別従業上の地位（３区分）、男女別従業者数－全国（国、地方公共団体）","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、常用雇用者規模（15区分）、経営組織（８区分）別従業上の地位（３区分）、男女別従業者数－全国（国、地方公共団体）","","","","",""
"0003111121","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","1541689","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","13001","産業（小分類）、常用雇用者規模（10区分）、経営組織（５区分）別全事業所数－都道府県、大都市","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、常用雇用者規模（10区分）、経営組織（５区分）別全事業所数－都道府県、大都市","","","","",""
"0003111064","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","12037996","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","13002","産業（小分類）、常用雇用者規模（10区分）、経営組織（５区分）別従業上の地位（３区分）、男女別従業者数－都道府県、大都市（総数、民営）","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、常用雇用者規模（10区分）、経営組織（５区分）別従業上の地位（３区分）、男女別従業者数－都道府県、大都市（総数、民営）","","","","",""
"0003111083","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","358847","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","13003","産業（小分類）、常用雇用者規模（10区分）、経営組織（５区分）別従業上の地位（３区分）、男女別従業者数－都道府県、大都市（国、地方公共団体）","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、常用雇用者規模（10区分）、経営組織（５区分）別従業上の地位（３区分）、男女別従業者数－都道府県、大都市（国、地方公共団体）","","","","",""
"0003111102","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","10712731","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","14000","産業（中分類）、常用雇用者規模（６区分）、経営組織（２区分）別全事業所数、男女別従業者数及び常用雇用者数－市区町村","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（中分類）、常用雇用者規模（６区分）、経営組織（２区分）別全事業所数、男女別従業者数及び常用雇用者数－市区町村","","","","",""
"0003111122","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","333249","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","15101","産業（小分類）、常用雇用者規模（15区分）別民営事業所数－全国、都道府県","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、常用雇用者規模（15区分）別民営事業所数－全国、都道府県","","","","",""
"0003111125","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","5427230","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","15102","産業（小分類）、常用雇用者規模（15区分）別従業上の地位（６区分）、男女別従業者数－全国、都道府県","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、常用雇用者規模（15区分）別従業上の地位（６区分）、男女別従業者数－全国、都道府県","","","","",""
"0003111084","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","721976","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","15200","産業（中分類）、常用雇用者規模（15区分）別民営事業所数、男女別従業者数及び常用雇用者数－県庁所在市・人口30万以上市","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（中分類）、常用雇用者規模（15区分）別民営事業所数、男女別従業者数及び常用雇用者数－県庁所在市・人口30万以上市","","","","",""
"0003111103","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","672822","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","16001","産業（中分類）、常用雇用者規模（10区分）、単独・本所・支所（３区分）、経営組織（４区分）別民営事業所数－全国、都道府県","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（中分類）、常用雇用者規模（10区分）、単独・本所・支所（３区分）、経営組織（４区分）別民営事業所数－全国、都道府県","","","","",""
"0003111123","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","5506097","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","16002","産業（中分類）、常用雇用者規模（10区分）、単独・本所・支所（３区分）、経営組織（４区分）別従業上の地位（３区分）、男女別従業者数－全国、都道府県","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（中分類）、常用雇用者規模（10区分）、単独・本所・支所（３区分）、経営組織（４区分）別従業上の地位（３区分）、男女別従業者数－全国、都道府県","","","","",""
"0003111126","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","6650","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","17001","産業（中分類）、臨時雇用者を除く従業者規模（11区分）、経営組織（４区分）別民営事業所数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（中分類）、臨時雇用者を除く従業者規模（11区分）、経営組織（４区分）別民営事業所数－全国","","","","",""
"0003111145","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","51676","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","17002","産業（中分類）、臨時雇用者を除く従業者規模（11区分）、経営組織（４区分）別従業上の地位（６区分：総数のみ）、男女別従業者数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（中分類）、臨時雇用者を除く従業者規模（11区分）、経営組織（４区分）別従業上の地位（６区分：総数のみ）、男女別従業者数－全国","","","","",""
"0003111104","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","291219","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","18101","産業（小分類）、従業者規模（８区分）、経営組織（７区分）、出向・派遣従業者の有無別民営事業所数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、従業者規模（８区分）、経営組織（７区分）、出向・派遣従業者の有無別民営事業所数－全国","","","","",""
"0003111124","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","404041","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","18102","産業（小分類）、従業者規模（８区分）、経営組織（７区分）、出向・派遣従業者の有無別男女別従業者数及び出向・派遣従業者数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、従業者規模（８区分）、経営組織（７区分）、出向・派遣従業者の有無別男女別従業者数及び出向・派遣従業者数－全国","","","","",""
"0003112989","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","397670","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","18201","産業（大分類）、従業者規模（８区分）、経営組織（７区分）、出向・派遣従業者の有無別民営事業所数－都道府県","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（大分類）、従業者規模（８区分）、経営組織（７区分）、出向・派遣従業者の有無別民営事業所数－都道府県","","","","",""
"0003112990","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","529930","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","18202","産業（大分類）、従業者規模（８区分）、経営組織（７区分）、出向・派遣従業者の有無別男女別従業者数及び出向・派遣従業者数－都道府県","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（大分類）、従業者規模（８区分）、経営組織（７区分）、出向・派遣従業者の有無別男女別従業者数及び出向・派遣従業者数－都道府県","","","","",""
"0003111165","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","184664","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","19001","産業（小分類）、従業者規模（８区分）、単独・本所・支所（３区分）、出向・派遣従業者の有無別民営事業所数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、従業者規模（８区分）、単独・本所・支所（３区分）、出向・派遣従業者の有無別民営事業所数－全国","","","","",""
"0003111185","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","274912","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","19002","産業（小分類）、従業者規模（８区分）、単独・本所・支所（３区分）、出向・派遣従業者の有無別男女別従業者数及び出向・派遣従業者数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、従業者規模（８区分）、単独・本所・支所（３区分）、出向・派遣従業者の有無別男女別従業者数及び出向・派遣従業者数－全国","","","","",""
"0003111128","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","25211","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","20100","産業（大分類）、事業従事者規模（９区分）、経営組織（４区分）、事業従事者数に占める出向・派遣従業者数比率（７区分）別民営事業所数及び男女別事業従事者数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（大分類）、事業従事者規模（９区分）、経営組織（４区分）、事業従事者数に占める出向・派遣従業者数比率（７区分）別民営事業所数及び男女別事業従事者数－全国","","","","",""
"0003111147","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","3094559","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","20200","産業（小分類）、事業従事者規模（９区分）、経営組織（４区分）別民営事業所数及び男女別事業従事者数－全国、都道府県","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、事業従事者規模（９区分）、経営組織（４区分）別民営事業所数及び男女別事業従事者数－全国、都道府県","","","","",""
"0003111166","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","83004","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","21100","産業（小分類）、経営組織（４区分）、事業従事者数に占める出向・派遣従業者数比率（７区分）別民営事業所数及び男女別事業従事者数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、経営組織（４区分）、事業従事者数に占める出向・派遣従業者数比率（７区分）別民営事業所数及び男女別事業従事者数－全国","","","","",""
"0003111186","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","484422","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","21200","産業（中分類）、経営組織（４区分）、事業従事者数に占める出向・派遣従業者数比率（７区分）別民営事業所数及び男女別事業従事者数－全国、都道府県","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（中分類）、経営組織（４区分）、事業従事者数に占める出向・派遣従業者数比率（７区分）別民営事業所数及び男女別事業従事者数－全国、都道府県","","","","",""
"0003111129","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","124056","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","22000","産業（中分類）、単独・本所・支所（３区分）、従業者規模（８区分）、経営組織（７区分）、別経営の事業所からの出向・派遣従業者規模（６区分）別民営事業所数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（中分類）、単独・本所・支所（３区分）、従業者規模（８区分）、経営組織（７区分）、別経営の事業所からの出向・派遣従業者規模（６区分）別民営事業所数－全国","","","","",""
"0003111148","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","1324612","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","23000","産業（小分類）、企業産業（中分類）、単独・本所・支所（３区分）、経営組織（３区分）別民営事業所数、男女別従業者数及び常用雇用者数（外国の会社及び法人でない団体を除く）－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、企業産業（中分類）、単独・本所・支所（３区分）、経営組織（３区分）別民営事業所数、男女別従業者数及び常用雇用者数（外国の会社及び法人でない団体を除く）－全国","","","","",""
"0003111167","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","206052","2024-05-31","","00200552","経済センサス‐基礎調査","00200","総務省","24100","産業（小分類）、単独・本所・支所（３区分）、経営組織（４区分）、事業所で行っている産業（大分類）別民営事業所数及び男女別従業者数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、単独・本所・支所（３区分）、経営組織（４区分）、事業所で行っている産業（大分類）別民営事業所数及び男女別従業者数－全国","","","","",""
"0003111187","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","1197369","2024-05-31","","00200552","経済センサス‐基礎調査","00200","総務省","24200","産業（中分類）、単独・本所・支所（３区分）、経営組織（４区分）、事業所で行っている産業（大分類）別民営事業所数及び男女別従業者数－都道府県","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（中分類）、単独・本所・支所（３区分）、経営組織（４区分）、事業所で行っている産業（大分類）別民営事業所数及び男女別従業者数－都道府県","","","","",""
"0003111130","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","395375","2024-05-31","","00200552","経済センサス‐基礎調査","00200","総務省","25100","産業（小分類）、経営組織（５区分）、従業者規模（８区分）、事業所で行っている産業（大分類）別全事業所数及び男女別従業者数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、経営組織（５区分）、従業者規模（８区分）、事業所で行っている産業（大分類）別全事業所数及び男女別従業者数－全国","","","","",""
"0003111149","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","2241949","2024-05-31","","00200552","経済センサス‐基礎調査","00200","総務省","25200","産業（中分類）、経営組織（５区分）、従業者規模（８区分）、事業所で行っている産業（大分類）別全事業所数及び男女別従業者数－都道府県","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（中分類）、経営組織（５区分）、従業者規模（８区分）、事業所で行っている産業（大分類）別全事業所数及び男女別従業者数－都道府県","","","","",""
"0003111168","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","12336505","2024-05-31","","00200552","経済センサス‐基礎調査","00200","総務省","25300","産業（大分類）、経営組織（５区分）、従業者規模（８区分）、事業所で行っている産業（大分類）別全事業所数及び男女別従業者数－市区町村","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（大分類）、経営組織（５区分）、従業者規模（８区分）、事業所で行っている産業（大分類）別全事業所数及び男女別従業者数－市区町村","","","","",""
"0003111188","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","19180","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","26001","製造業の産業（小分類）、従業者規模（８区分）、業態（３区分）、経営組織（４区分）別民営事業所数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","製造業の産業（小分類）、従業者規模（８区分）、業態（３区分）、経営組織（４区分）別民営事業所数－全国","","","","",""
"0003111131","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","158569","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","26002","製造業の産業（小分類）、従業者規模（８区分）、業態（３区分）、経営組織（４区分）別従業上の地位（３区分）、男女別従業者数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","製造業の産業（小分類）、従業者規模（８区分）、業態（３区分）、経営組織（４区分）別従業上の地位（３区分）、男女別従業者数－全国","","","","",""
"0003111150","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","10190","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","27001","製造業の産業（小分類）、単独・本所・支所（３区分）、業態（３区分）、経営組織（４区分）別民営事業所数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","製造業の産業（小分類）、単独・本所・支所（３区分）、業態（３区分）、経営組織（４区分）別民営事業所数－全国","","","","",""
"0003111169","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","89513","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","27002","製造業の産業（小分類）、単独・本所・支所（３区分）、業態（３区分）、経営組織（４区分）別従業上の地位（３区分）、男女別従業者数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","製造業の産業（小分類）、単独・本所・支所（３区分）、業態（３区分）、経営組織（４区分）別従業上の地位（３区分）、男女別従業者数－全国","","","","",""
"0003111189","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","956682","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","28000","産業（中分類）、単独・本所・支所（３区分）、本所の所在地別民営事業所数及び男女別従業者数（外国の会社及び法人でない団体を除く）－全国、都道府県、県庁所在市・人口30万以上市","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（中分類）、単独・本所・支所（３区分）、本所の所在地別民営事業所数及び男女別従業者数（外国の会社及び法人でない団体を除く）－全国、都道府県、県庁所在市・人口30万以上市","","","","",""
"0003111132","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","202199","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","29000","産業（中分類）、常用雇用者規模（10区分）、資本金階級（10区分）、単独・本所（２区分）別民営事業所数、男女別従業者数及び常用雇用者数（外国の会社を除く会社の単独及び本所事業所）－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（中分類）、常用雇用者規模（10区分）、資本金階級（10区分）、単独・本所（２区分）別民営事業所数、男女別従業者数及び常用雇用者数（外国の会社を除く会社の単独及び本所事業所）－全国","","","","",""
"0003111151","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","156256","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","30000","産業（中分類）、開設時期（13区分）、資本金階級（10区分）、単独・本所（２区分）別民営事業所数及び男女別従業者数（外国の会社を除く会社の単独及び本所事業所）－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（中分類）、開設時期（13区分）、資本金階級（10区分）、単独・本所（２区分）別民営事業所数及び男女別従業者数（外国の会社を除く会社の単独及び本所事業所）－全国","","","","",""
"0003117657","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-11-30","0","該当なし","595217","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","31101","産業（小分類）、単独・本所・支所（３区分）、開設時期（13区分）、経営組織（４区分）別民営事業所数及び男女別従業者数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、単独・本所・支所（３区分）、開設時期（13区分）、経営組織（４区分）別民営事業所数及び男女別従業者数－全国","","","","",""
"0003117601","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-11-30","0","該当なし","256313","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","31102","産業（小分類）、単独・本所・支所（３区分）、開設時期（13区分）、従業者規模（10区分）別民営事業所数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、単独・本所・支所（３区分）、開設時期（13区分）、従業者規模（10区分）別民営事業所数－全国","","","","",""
"0003117640","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-11-30","0","該当なし","718874","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","31103","産業（小分類）、単独・本所・支所（３区分）、開設時期（13区分）、従業者規模（10区分）別男女別従業者数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、単独・本所・支所（３区分）、開設時期（13区分）、従業者規模（10区分）別男女別従業者数－全国","","","","",""
"0003111190","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-11-30","0","該当なし","3408381","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","31200","産業（中分類）、開設時期（13区分）、単独・本所・支所（３区分）、経営組織（４区分）別民営事業所数及び男女別従業者数－都道府県","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（中分類）、開設時期（13区分）、単独・本所・支所（３区分）、経営組織（４区分）別民営事業所数及び男女別従業者数－都道府県","","","","",""
"0003111133","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-11-30","0","該当なし","5456667","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","31300","産業（大分類）、開設時期（13区分）、経営組織（４区分）別民営事業所数及び男女別従業者数－都道府県、市区町村","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（大分類）、開設時期（13区分）、経営組織（４区分）別民営事業所数及び男女別従業者数－都道府県、市区町村","","","","",""
"0003111152","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","201651","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","32100","産業（小分類）、経営組織（４区分）、単独・本所・支所（３区分）、存続・新設・廃業（平成24年～26年）別民営事業所数及び男女別従業者数－全国","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（小分類）、経営組織（４区分）、単独・本所・支所（３区分）、存続・新設・廃業（平成24年～26年）別民営事業所数及び男女別従業者数－全国","","","","",""
"0003111171","平成26年経済センサス‐基礎調査 事業所に関する集計","-","201407","2015-12-14","0","該当なし","1351000","2025-05-30","","00200552","経済センサス‐基礎調査","00200","総務省","32200","産業（中分類）、経営組織（４区分）、単独・本所・支所（３区分）、存続・新設・廃業（平成24年～26年）別民営事業所数及び男女別従業者数－都道府県","07","企業・家計・経済","01","企業活動","平成26年経済センサス‐基礎調査","事業所に関する集計","産業（中分類）、経営組織（４区分）、単独・本所・支所（３区分）、存続・新設・廃業（平成24年～26年）別民営事業所数及び男女別従業者数－都道府県","","","","",""
