"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_CATEGORY","TITLE"
"0003273536","保護統計 保護観察所","年次","201601-201612","2023-09-27","0","該当なし","10568","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-22","保護観察 観察所別　開始人員の不良集団関係","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　開始人員の不良集団関係","（注）交通短期保護観察対象者及び更生指導対象者の数は含まない。","保護観察",""
"0003273539","保護統計 保護観察所","年次","201601-201612","2023-09-27","0","該当なし","9414","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-23","保護観察 観察所別　開始人員の薬物等使用関係","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　開始人員の薬物等使用関係","（注）交通短期保護観察対象者及び更生指導対象者の数は含まない。","保護観察",""
"0003273542","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","15145","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-24","保護観察 開始人員の保護観察種別　観察所別　来日外国人","14","司法・安全・環境","01","司法","保護統計","保護観察所","開始人員の保護観察種別　観察所別　来日外国人","（注）交通短期保護観察対象者及び更生指導対象者の数は含まない。","保護観察",""
"0003297720","保護統計 保護観察所","年次","201601-201612","2023-09-27","0","該当なし","1276","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-25","保護観察 保護観察終了者の終了事由・終了時状況別　累年比較１","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察終了者の終了事由・終了時状況別　累年比較１","（注）１　1号観察終了者には、交通短期保護観察対象者及び更生指導対象者は含まない。<br>　２　「期間満了者の終了時状況」の「旧法対象者」は期間満了時に特殊な状態にあった者を除いたもののうち、<br>　更生保護法の施行に伴う成績の評定の廃止後もなお従前の例により処遇を行うこととされた同法附則第5条第1項の表の上欄に掲げる者について計上したものであり，<br>　それ以外の者で期間満了となった者については、「更生保護法対象者」として計上している。<br>　また、「期間満了者の終了時状況」の「その他」は、長期入院治療又は長期旅行のため、事実上保護観察を実施していない間に期間満了により終了した場合等である。<br>　３　3号観察の終了事由における「その他」は、刑法第29条の規定により仮釈放が失効し終了した場合を含む。","保護観察",""
"0003297768","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","61165","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-26","保護観察 観察所別　保護観察終了者の終了事由及び終了時状況　(2016年～2022年)","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　保護観察終了者の終了事由及び終了時状況　(2016年～2022年)","（注）１　「期間満了者のうち特殊な状態にあるもの」の「その他」は、長期入院治療又は長期旅行のため、事実上保護観察を実施していない間に期間満了により終了した場合等である。　<br>　２　3号観察の終了事由における「その他」は、刑法第29条の規定により仮釈放が失効し終了した場合を含む。","保護観察",""
"0003323696","保護統計 保護観察所","年次","201601-201612","2024-07-31","0","該当なし","22464","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-27","保護観察 １号及び２号観察終了者の終了事由・終了時状況別　経過期間","14","司法・安全・環境","01","司法","保護統計","保護観察所","１号及び２号観察終了者の終了事由・終了時状況別　経過期間","（注）１　「経過期間」とは、保護観察を開始した日から終了した日までの期間をいう。<br>　２　1号観察終了者には、交通短期保護観察対象者及び更生指導対象者は含まない。<br>　３　2016年の統計表については、「期間満了者のうち特殊な状態にあるもの」の「その他」は、長期入院治療又は長期旅行のため、事実上保護観察を実施していない間に期間満了により終了した場合等である。<br>　４　2015年の統計表については、「期間満了者の終了時状況」の「良好・普通・不良」は期間満了時に特殊な状態にあった者を除いたもののうち、<br>　更生保護法の施行に伴う成績の評定の廃止後もなお従前の例により処遇を行うこととされた同法附則第5条第1項の表の上欄に掲げる者について計上したものであり、<br>　それ以外の者で期間満了となった者については、「更生保護法対象者」として計上している。<br>　また、「期間満了者の終了時状況」の「その他」は、長期入院治療又は長期旅行のため、事実上保護観察を実施していない間に期間満了により終了した場合等である。","保護観察",""
"0003297770","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","3135","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-28","保護観察 ３号観察終了者の終了事由・終了時状況別　経過期間","14","司法・安全・環境","01","司法","保護統計","保護観察所","３号観察終了者の終了事由・終了時状況別　経過期間","（注）１　2008年から2015年の統計表については、統計表の「期間満了者の終了時状況」の「良好・普通・不良」は期間満了時に特殊な状態にあった者を除いたもののうち、<br>　更生保護法の施行に伴う成績の評定の廃止後もなお従前の例により処遇を行うこととされた同法附則第5条第1項の表の上欄に掲げる者について計上したものであり、<br>　それ以外の者で期間満了となった者については、「更生保護法対象者」として計上している。<br>　２　「期間満了者の終了時状況」の「その他」は、長期入院治療又は長期旅行のため、事実上保護観察を実施していない間に期間満了により終了した場合等である。<br>　３　「経過期間」とは、保護観察を開始した日から終了した日までの期間をいう。","保護観察",""
"0003297772","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","1566","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-29","保護観察 ４号観察終了者の終了事由・終了時状況別　経過期間","14","司法・安全・環境","01","司法","保護統計","保護観察所","４号観察終了者の終了事由・終了時状況別　経過期間","（注）１　2008年から2015年の統計表については、「期間満了者の終了時状況」の「良好・普通・不良」は期間満了時に特殊な状態にあった者を除いたもののうち、<br>　更生保護法の施行に伴う成績の評定の廃止後もなお従前の例により処遇を行うこととされた同法附則第5条第1項の表の上欄に掲げる者について計上したものであり、<br>　それ以外の者で期間満了となった者については、「更生保護法対象者」として計上している。<br>　２　「期間満了者の終了時状況」の「その他」は、長期入院治療又は長期旅行のため、事実上保護観察を実施していない間に期間満了により終了した場合等である。<br>　３　「経過期間」とは、保護観察を開始した日から終了した日までの期間をいう。","保護観察",""
"0003297722","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","315","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-30","保護観察 ４号観察終了者の終了事由及び終了時状況別　種別内訳　(2016年～2022年)","14","司法・安全・環境","01","司法","保護統計","保護観察所","４号観察終了者の終了事由及び終了時状況別　種別内訳　(2016年～2022年)","（注）「期間満了者のうち特殊な状態にあるもの」の「その他」は、長期入院治療又は長期旅行のため、事実上保護観察を実施していない間に期間満了により終了した場合等である。","保護観察",""
"0003323697","保護統計 保護観察所","年次","201601-201612","2024-07-31","0","該当なし","46629","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-31","保護観察 保護観察終了者の終了事由・終了時状況別　罪名及び非行名","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察終了者の終了事由・終了時状況別　罪名及び非行名","（注）１　1号観察終了者には、交通短期保護観察対象者及び更生指導対象者は含まない。<br>　２　「期間満了者のうち特殊な状態にあるもの」の「その他」は、長期入院治療又は長期旅行のため、事実上保護観察を実施していない間に期間満了により終了した場合等である。<br>　３　「文書偽造等」とは「文書偽造・有価証券偽造・支払用カード電磁的記録関係・印章偽造・不正指令電磁的記録関係」のことである。","保護観察",""
"0003323698","保護統計 保護観察所","年次","201601-201612","2024-07-31","0","該当なし","22806","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-32","保護観察 保護観察終了者の終了事由・終了時状況別　開始時刑事処分歴及び保護処分歴","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察終了者の終了事由・終了時状況別　開始時刑事処分歴及び保護処分歴","（注）１　一人について前歴となる処分が2以上の事由に該当する場合は、掲載の順序に従いそれぞれ最初の事由により計上している。<br>　２　1号観察終了者には、交通短期保護観察対象者及び更生指導対象者は含まない。<br>　３　「期間満了者のうち特殊な状態にあるもの」の「その他」は、長期入院治療又は長期旅行のため、事実上保護観察を実施していない間に期間満了により終了した場合等である。<br>　４　3号観察の終了事由における「その他」は、刑法第29条の規定により仮釈放が失効し終了した場合を含む。","保護観察",""
"0003323699","保護統計 保護観察所","年次","201601-201612","2024-07-31","0","該当なし","6174","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-33","保護観察 保護観察終了者の終了事由・終了時状況別　保護観察回数","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察終了者の終了事由・終了時状況別　保護観察回数","（注）１　1号観察終了者には、交通短期保護観察対象者及び更生指導対象者は含まない。<br>　２　「期間満了者のうち特殊な状態にあるもの」の「その他」は、長期入院治療又は長期旅行のため、事実上保護観察を実施していない間に期間満了により終了した場合等である。<br>　３　3号観察の終了事由における「その他」は、刑法第29条の規定により仮釈放が失効し終了した場合を含む。","保護観察",""
"0003323721","保護統計 保護観察所","年次","201601-201612","2024-07-31","0","該当なし","7056","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-34","保護観察 保護観察終了者の終了事由・終了時状況別　保護区間移動回数","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察終了者の終了事由・終了時状況別　保護区間移動回数","（注）１　1号観察終了者には、交通短期保護観察対象者及び更生指導対象者は含まない。<br>　２　「期間満了者のうち特殊な状態にあるもの」の「その他」は、長期入院治療又は長期旅行のため、事実上保護観察を実施していない間に期間満了により終了した場合等である。<br>　３　3号観察の終了事由における「その他」は、刑法第29条の規定により仮釈放が失効し終了した場合を含む。","保護観察",""
"0003323722","保護統計 保護観察所","年次","201601-201612","2024-07-31","0","該当なし","11000","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-35","保護観察 保護観察終了者の終了事由・終了時状況別　開始時不良集団関係","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察終了者の終了事由・終了時状況別　開始時不良集団関係","（注）１　1号観察終了者には、交通短期保護観察対象者及び更生指導対象者は含まない。<br>　２　2008年から2015年の統計表のについては、「期間満了者の終了時状況」の「良好・普通・不良」は期間満了時に特殊な状態にあった者を除いたもののうち、<br>　更生保護法の施行に伴う成績の評定の廃止後もなお従前の例により処遇を行うこととされた同法附則第5条第1項の表の上欄に掲げる者について計上したものであり、<br>　それ以外の者で期間満了となった者については、「更生保護法対象者」として計上している。<br>　３　「期間満了者の終了時状況」の「その他」は、長期入院治療又は長期旅行のため、事実上保護観察を実施していない間に期間満了により終了した場合等である。","保護観察",""
"0003323723","保護統計 保護観察所","年次","201601-201612","2024-07-31","0","該当なし","10019","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-36","保護観察 保護観察終了者の終了事由・終了時状況別　開始時薬物等使用関係","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察終了者の終了事由・終了時状況別　開始時薬物等使用関係","（注）１　1号観察終了者には、交通短期保護観察対象者及び更生指導対象者は含まない。<br>　２　「期間満了者のうち特殊な状態にあるもの」の「その他」は、長期入院治療又は長期旅行のため、事実上保護観察を実施していない間に期間満了により終了した場合等である。<br>　３　3号観察の終了事由における「その他」は、刑法第29条の規定により仮釈放が失効し終了した場合を含む。<br>　4　2021年以降において、「麻薬・あへん・大麻」には保護観察を開始した日が令和２年12月31日以前である者を、「大麻」及び「麻薬・あへん」には保護観察を開始した日が令和３年１月１日以降である者を計上している。","保護観察",""
"0003297729","保護統計 保護観察所","年次","201601-201612","2024-07-31","0","該当なし","1650","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-37","保護観察 保護観察終了者の終了事由・終了時状況別　生計状況（2016年～2022年）","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察終了者の終了事由・終了時状況別　生計状況（2016年～2022年）","（注）１　1号観察終了者には、交通短期保護観察対象者及び更生指導対象者は含まない。<br>　２　「期間満了者のうち特殊な状態にあるもの」の「その他」は、長期入院治療又は長期旅行のため、事実上保護観察を実施していない間に期間満了により終了した場合等である。<br>　３　3号観察の終了事由における「その他」は、刑法第29条の規定により仮釈放が失効し終了した場合を含む。<br>　４　「貧困等」には、生活保護受給者を含む。<br>　５　保護観察終了者の生計状況については2016(平成28)年６月から集計対象としている。","保護観察",""
"0003323734","保護統計 保護観察所","年次","201601-201612","2024-07-31","0","該当なし","63708","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-38","保護観察 保護観察終了者の終了事由・終了時状況別　職業","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察終了者の終了事由・終了時状況別　職業","（注）１　1号観察終了者には、交通短期保護観察対象者及び更生指導対象者は含まない。<br>　２　2008年から2015年の統計表のについては、「期間満了者の終了時状況」の「良好・普通・不良」は期間満了時に特殊な状態にあった者を除いたもののうち、<br>　更生保護法の施行に伴う成績の評定の廃止後もなお従前の例により処遇を行うこととされた同法附則第5条第1項の表の上欄に掲げる者について計上したものであり、<br>　それ以外の者で期間満了となった者については、「更生保護法対象者」として計上している。<br>　３　「期間満了者の終了時状況」の「その他」は、長期入院治療又は長期旅行のため、事実上保護観察を実施していない間に期間満了により終了した場合等である。","保護観察",""
"0003323761","保護統計 保護観察所","年次","201601-201612","2024-07-31","0","該当なし","24696","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-39","保護観察 保護観察終了者の終了事由・終了時状況別　宿泊を伴う救護及び援護の実施状況","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察終了者の終了事由・終了時状況別　宿泊を伴う救護及び援護の実施状況","（注）１　1号観察終了者には、交通短期保護観察対象者及び更生指導対象者は含まない。<br>　２　2008年から2015年の統計表のについては、「期間満了者の終了時状況」の「良好・普通・不良」は期間満了時に特殊な状態にあった者を除いたもののうち、<br>　更生保護法の施行に伴う成績の評定の廃止後もなお従前の例により処遇を行うこととされた同法附則第5条第1項の表の上欄に掲げる者について計上したものであり、<br>　それ以外の者で期間満了となった者については、「更生保護法対象者」として計上している。<br>　３　「期間満了者の終了時状況」の「その他」は、長期入院治療又は長期旅行のため、事実上保護観察を実施していない間に期間満了により終了した場合等である。","保護観察",""
"0003320826","保護統計 保護観察所","年次","201601-201612","2024-07-31","0","該当なし","5931","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-40","保護観察 年次別　１号観察に付されたものの成行き調査","14","司法・安全・環境","01","司法","保護統計","保護観察所","年次別　１号観察に付されたものの成行き調査","（注）１　この表は、保護観察を開始した日から５年以内に保護観察中の非行により保護処分又は刑事処分（起訴猶予を含む。）を受けたものを年次別に計上したものである。<br>　２　「人員(A)」は開始人員を計上している。<br>　３　「左の処分(B)の内容」には、起訴猶予は含まれていない。また、同欄の「実刑」には、懲役・禁錮刑のほか、罰金刑及び拘留・科料刑も含まれる。<br>　４　１号観察終了者には、交通短期保護観察対象者及び更生指導対象者は含まれていない。","保護観察",""
"0003320827","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","5955","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-41","保護観察 年次別　２号観察に付されたものの成行き調査","14","司法・安全・環境","01","司法","保護統計","保護観察所","年次別　２号観察に付されたものの成行き調査","（注）１　この表は、保護観察を開始した日から５年以内に保護観察中の非行により保護処分又は刑事処分（起訴猶予を含む。）を受けたものを年次別に計上したものである。<br>　２　「人員(A)」は開始人員を計上している。<br>　３　「左の処分(B)の内容」には、起訴猶予は含まれていない。また、同欄の「実刑」には、懲役・禁錮刑のほか、罰金刑及び拘留・科料刑も含まれる。","保護観察",""
"0003320828","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","4590","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-42","保護観察 年次別　３号観察に付されたものの成行き調査","14","司法・安全・環境","01","司法","保護統計","保護観察所","年次別　３号観察に付されたものの成行き調査","（注）この表は、保護観察を開始した日から5年以内に、仮釈放を取り消された者を年次別に計上したものである。ただし、余罪（刑法第29条1項第2号・第3号）により仮釈放を取り消された者は含まない。","保護観察",""
"0003273579","保護統計 保護観察所","年次","201501-201512","2019-03-29","0","該当なし","22386","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-43","保護観察 開始時罪名・非行名別　保護観察中の犯罪・非行による処分(2006年～2015年)","14","司法・安全・環境","01","司法","保護統計","保護観察所","開始時罪名・非行名別　保護観察中の犯罪・非行による処分(2006年～2015年)","（注）１　この表は，保護観察中の犯罪又は非行により刑の言渡し，起訴猶予の処分又は保護処分を受けた者についての調査である。<br>　２　1号観察終了者には，交通短期保護観察対象者は含まない。<br>　３　「文書偽造等」とは「文書偽造・有価証券偽造・支払用カード電磁的記録関係・印章偽造・不正指令電磁的記録関係」のことである。","保護観察",""
"0003320825","保護統計 保護観察所","年次","201501-201512","2023-07-31","0","該当なし","4590","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-43","保護観察 年次別　４号観察に付されたものの成行き調査","14","司法・安全・環境","01","司法","保護統計","保護観察所","年次別　４号観察に付されたものの成行き調査","（注）この表は、刑の執行猶予を取り消された者を年次別に計上したものである。ただし、余罪（刑法第26条第2号・第3号，刑法第26条の2第3号）により刑の執行猶予を取り消された者は含まない。","保護観察",""
"0003273580","保護統計 保護観察所","年次","201601-201612","2024-07-31","0","該当なし","19961","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-44","保護観察 開始時罪名・非行名別　保護観察中の犯罪・非行による処分(2016年～)","14","司法・安全・環境","01","司法","保護統計","保護観察所","開始時罪名・非行名別　保護観察中の犯罪・非行による処分(2016年～)","（注）１　この表は、保護観察中の犯罪又は非行により刑の言渡し、起訴猶予の処分又は保護処分を受けた者についての調査である。<br>　２　1号観察終了者には、交通短期保護観察対象者及び更生指導対象者は含まない。<br>　３　「文書偽造等」とは「文書偽造・有価証券偽造・支払用カード電磁的記録関係・印章偽造・不正指令電磁的記録関係」のことである。","保護観察",""
"0003273581","保護統計 保護観察所","年次","201601-201612","2024-07-31","0","該当なし","45717","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-45","保護観察 開始時罪名・非行名別　保護観察中の犯罪・非行による処分までの経過期間","14","司法・安全・環境","01","司法","保護統計","保護観察所","開始時罪名・非行名別　保護観察中の犯罪・非行による処分までの経過期間","（注）１　この表は、保護観察中の犯罪又は非行により刑の言渡し、起訴猶予の処分又は保護処分を受けた者についての調査である。<br>　２　1号観察終了者には、交通短期保護観察対象者及び更生指導対象者は含まない。<br>　３　「文書偽造等」とは「文書偽造・有価証券偽造・支払用カード電磁的記録関係・印章偽造・不正指令電磁的記録関係」のことである。<br>　４　経過期間は、保護観察を開始した日から処分を受けた日までの期間による。","保護観察",""
"0003273582","保護統計 保護観察所","年次","201601-201612","2024-07-31","0","該当なし","27765","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-46","保護観察 開始時非行名別　１号観察中の犯罪・非行による罪名・非行名","14","司法・安全・環境","01","司法","保護統計","保護観察所","開始時非行名別　１号観察中の犯罪・非行による罪名・非行名","（注）１　この表は、保護観察中の犯罪又は非行により刑の言渡し、起訴猶予の処分又は保護処分を受けた者についての調査である。<br>　２　1号観察終了者には、交通短期保護観察対象者及び更生指導対象者は含まない。<br>　３　「文書偽造等」とは「文書偽造・有価証券偽造・支払用カード電磁的記録関係・印章偽造・不正指令電磁的記録関係」のことである。","保護観察",""
"0003273583","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","27726","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-47","保護観察 開始時非行名別　２号観察中の犯罪・非行による罪名・非行名","14","司法・安全・環境","01","司法","保護統計","保護観察所","開始時非行名別　２号観察中の犯罪・非行による罪名・非行名","（注）１　この表は、保護観察中の犯罪又は非行により刑の言渡し、起訴猶予の処分又は保護処分を受けた者についての調査である。<br>　２　「文書偽造等」とは「文書偽造・有価証券偽造・支払用カード電磁的記録関係・印章偽造・不正指令電磁的記録関係」のことである。","保護観察",""
"0003276761","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","35804","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-48","保護観察 開始時罪名別　３号観察中の犯罪による罪名（全部実刑）、（一部猶予）","14","司法・安全・環境","01","司法","保護統計","保護観察所","開始時罪名別　３号観察中の犯罪による罪名（全部実刑）、（一部猶予）","（注）１　この表は、保護観察中の犯罪又は非行により刑の言渡し、起訴猶予の処分又は保護処分を受けた者についての調査である。<br>　２　「文書偽造等」とは「文書偽造・有価証券偽造・支払用カード電磁的記録関係・印章偽造・不正指令電磁的記録関係」のことである。","保護観察",""
"0003276762","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","35804","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-50","保護観察 開始時罪名別　４号観察中の犯罪による罪名（一部猶予）、（全部猶予）","14","司法・安全・環境","01","司法","保護統計","保護観察所","開始時罪名別　４号観察中の犯罪による罪名（一部猶予）、（全部猶予）","（注）１　この表は、保護観察中の犯罪又は非行により刑の言渡し、起訴猶予の処分又は保護処分を受けた者についての調査である。<br>　２　「文書偽造等」とは「文書偽造・有価証券偽造・支払用カード電磁的記録関係・印章偽造・不正指令電磁的記録関係」のことである。","保護観察",""
"0003273586","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","8868","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-52","保護観察 観察所別　引致人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　引致人員","","保護観察",""
"0003273588","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","11021","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-53","保護観察 観察所別　留置等の人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　留置等の人員","","保護観察",""
"0003274144","保護統計 保護観察所","年次","201601-201612","2024-07-31","0","該当なし","11245","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-54","生活環境調整 観察所別　生活環境調整の開始及び終了人員（総数）　(2008年～2022年)","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　生活環境調整の開始及び終了人員（総数）　(2008年～2022年)","","生活環境調整",""
"0003274149","保護統計 保護観察所","年次","201601-201612","2024-07-31","0","該当なし","9100","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-55","生活環境調整 観察所別　生活環境調整の開始及び終了人員（受刑者）　(2016年～2022年）","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　生活環境調整の開始及び終了人員（受刑者）　(2016年～2022年）","","生活環境調整",""
"0003274151","保護統計 保護観察所","年次","201601-201612","2024-07-31","0","該当なし","16908","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-56","生活環境調整 観察所別　生活環境調整の開始及び終了人員（少年院・婦人補導院在院者）　(2008年～2022年)","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　生活環境調整の開始及び終了人員（少年院・婦人補導院在院者）　(2008年～2022年)","（注）婦人補導院在院者の人員は、内数で計上している。","生活環境調整",""
"0003273599","保護統計 保護観察所","年次","201601-201612","2024-07-31","0","該当なし","326","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-57","補導援護・応急の救護及び更生緊急保護 更生緊急保護の申出人員　累年比較","14","司法・安全・環境","01","司法","保護統計","保護観察所","更生緊急保護の申出人員　累年比較","（注）１　2006年から2007年の統計表については、犯罪者予防更生法第48条の2第1項の更生緊急保護の措置の申出を受けた人員を計上している。<br>　２　2008年から2015年の統計表については、更生保護法第85条第1項の更生緊急保護の措置の申出を受けた人員を計上している。","補導援護・応急の救護及び更生緊急保護",""
"0003273602","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","2478","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-58","補導援護・応急の救護及び更生緊急保護 保護観察・更生緊急保護種別　自庁による補導援護・応急の救護及び更生緊急保護の実施人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察・更生緊急保護種別　自庁による補導援護・応急の救護及び更生緊急保護の実施人員","（注）１　この表は、更生保護法第62条第2項の救護（第88条の規定によりその例によることとされる場合及び売春防止法第26条第2項の規定により準用する場合を含む。）の規定による<br>　応急の救護及び更生保護法第85条第1項の更生緊急保護の各措置を実施したものについての調査である。<br>　２　「措置別人員」の欄には、1人について2以上の保護の措置を実施した場合は、実施した保護の措置別にそれぞれ計上している。<br>　３　「措置別人員」のうち「一時保護事業を営む者へのあっせん」については、2016年6月から集計対象としているため、2016年の平成28年の数値については同年6月から12月までの集計結果である。<br>　４　「刑の執行終了」については、2016年6月から「満期釈放」及び「仮釈放」の区分に分けて集計していることから、2016年の「うち満期釈放」及び「うち仮釈放」の欄の数値については、<br>　同年６月から12月までの集計結果である。したがって、同年の「うち満期釈放」及び「うち仮釈放」の合計は、「刑の執行終了」の総数とは一致しない。","補導援護・応急の救護及び更生緊急保護",""
"0003273604","保護統計 保護観察所","年次","201601-201612","2024-07-31","0","該当なし","5055","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-59","補導援護・応急の救護及び更生緊急保護 保護観察・更生緊急保護種別　委託による補導援護・応急の救護及び更生緊急保護の実施人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","保護観察・更生緊急保護種別　委託による補導援護・応急の救護及び更生緊急保護の実施人員","（注）１　この表は、更生保護法第61条第2項（第88条の規定によりその例によることとされる場合及び売春防止法第26条第2項の規定により準用する場合を含む。）の規定により委託して行う宿泊供与を伴う補導援護、<br>　更生保護法第62条第3項（第88条の規定によりその例によることとされる場合及び売春防止法第26条第2項の規定により準用する場合を含む。）の規定による宿泊供与を伴う応急の救護及び<br>　更生保護法第85条第1項の宿泊供与を伴う更生緊急保護の各措置を実施したものについての調査である。<br>　２　「更生保護施設以外への委託」の「新たに開始」及び「終了人員」のうち、「うち種別異動」については、2016年6月から集計対象としているため、2016年の数値は2016年6月から同年12月までの集計結果である。","補導援護・応急の救護及び更生緊急保護",""
"0003325203","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","6955","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-60","補導援護・応急の救護及び更生緊急保護 観察所別　自庁による補導援護・応急の救護の実施人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　自庁による補導援護・応急の救護の実施人員","（注）１　2006年から2007年の統計表については、犯罪者予防更生法第40条第2項（法第53条第2項及び売春防止法第26条第2項の規定により準用する場合を含む。）の救護及び観察法第6条第2項の援護の措置を実施したものについての調査である。<br>　２　2008年から2016年の統計表については、更生保護法第62条第2項（第88条の規定によりその例によることとされる場合及び売春防止法第26条第2項の規定により準用する場合を含む。）の規定による<br>　応急の救護の措置を実施したものについての調査である。<br>　３　「措置別人員」のうち「一時保護事業を営む者へのあっせん」については、2016年6月から集計対象としているため、2016年の数値は2016年6月から同年12月までの集計結果である。","補導援護・応急の救護及び更生緊急保護",""
"0003325204","保護統計 保護観察所","年次","201601-201612","2023-07-31","0","該当なし","6955","2024-09-04","","00250007","保護統計調査","00250","法務省","16-00-61","補導援護・応急の救護及び更生緊急保護 観察所別　自庁による更生緊急保護の実施人員","14","司法・安全・環境","01","司法","保護統計","保護観察所","観察所別　自庁による更生緊急保護の実施人員","（注）１　2006年から2007年の統計表については、犯罪者予防更生法第48条の2第1項の更生緊急保護の措置を実施したものについての調査である。<br>　２　2008年から2016年の統計表については、更生保護法第85条第1項の更生緊急保護の措置を実施したものについての調査である。<br>　３　「措置別人員」のうち「一時保護事業を営む者へのあっせん」については、2016年6月から集計対象としているため、2016年の数値は2016年6月から同年12月までの集計結果である。","補導援護・応急の救護及び更生緊急保護",""
