"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE.@no","TITLE.$"
"0003283059","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 高速道路における当事者種別（第１当事者）別死亡交通事故件数の推移（各年12月末）　（2017年）","年次","0","2020-10-05","0","該当なし","88","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","高速道路における当事者種別（第１当事者）別死亡交通事故件数の推移（各年12月末）　（2017年）","注１　各年12月末の値である。<br>　２　トレーラーは、大型貨物、中型貨物、準中型貨物及び普通貨物の内数であり、小計には含まれない。<br>　３　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。<br>　４　表中の中型貨物、準中型貨物及び普通貨物の区分は、2017年3月12施行の改正道路交通法によるものである。ただし、2017年3月11日以前の事故にについては施行前の区分による。","",""
"0003283593","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 高速道路における当事者種別（第１当事者）別死亡交通事故件数の推移（各年12月末）　（2008年-2016年）","年次","0","2020-10-05","0","該当なし","378","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","高速道路における当事者種別（第１当事者）別死亡交通事故件数の推移（各年12月末）　（2008年-2016年）","注１　トレーラーは、大型貨物、中型貨物及び普通貨物の内数であり、小計には含まれない。<br>　２　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。<br>　３　表中の大型貨物、中型貨物及び普通貨物の区分は、2007年6月２日施行の改正道路交通法によるものである。","",""
"0003287811","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 高速道路における供用延長100km当たり法令違反別（第１当事者）死亡事故件数の推移","年次","0","2020-10-05","0","該当なし","143","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","高速道路における供用延長100km当たり法令違反別（第１当事者）死亡事故件数の推移","注１　算出に用いた供用延長は各年の前年の値であり、都道府県警察からの報告を基に警察庁が集計したものである。<br>　２　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。","",""
"0003287812","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 高速道路における法令違反別（第1当事者）死亡事故件数の推移","年次","0","2020-10-05","0","該当なし","167","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","高速道路における法令違反別（第1当事者）死亡事故件数の推移","注　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。","",""
"0003317644","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 地形別・道路形状別死亡事故件数の推移","年次","0","2020-10-05","0","該当なし","558","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","地形別・道路形状別死亡事故件数の推移","注１　「信号機無」には、信号機不作動の場合を含む。<br>　２　「踏切」とは、踏切上の事故で、当事者が列車でない場合を含む。<br>　３　「その他の場所」とは、広場等車道幅員が容易に測定できない道路であって、高速道路等に設けられたサービスエリア等を含む。","",""
"0003317645","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 事故類型別・道路形状別死亡事故件数","年次","0","2020-10-05","0","該当なし","2296","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","事故類型別・道路形状別死亡事故件数","注１　「列車」とは、列車が当事者となった踏切上の事故をいう。<br>　２　「信号機無」には、信号機不作動の場合を含む。<br>　３　「踏切」とは、踏切上の事故で、当事者が列車でない場合を含む。<br>　４　「その他の場所」とは、広場等車道幅員が容易に測定できない場所であって、高速道路等に設けられたサービスエリア等を含む。","",""
"0003317646","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 道路交通法違反の取締り状況　告知・送致件数","年次","0","2020-10-05","0","該当なし","205","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","道路交通法違反の取締り状況　告知・送致件数","","",""
"0003317647","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 道路交通法違反の取締り状況　行政処分の点数告知件数","年次","0","2020-10-05","0","該当なし","30","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","道路交通法違反の取締り状況　行政処分の点数告知件数","","",""
"0003317648","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 道路交通法違反の取締り状況　放置違反金納付命令件数","年次","0","2020-10-05","0","該当なし","5","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","道路交通法違反の取締り状況　放置違反金納付命令件数","","",""
"0003389112","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 高速道路における供用延長100km当たり法令違反別（第１当事者）死亡事故件数の推移(2018年～)","年次","0","2020-10-05","0","該当なし","154","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","高速道路における供用延長100km当たり法令違反別（第１当事者）死亡事故件数の推移(2018年～)","注１　算出に用いた供用延長は各年の前年の値であり、都道府県警察からの報告を基に警察庁が集計したものである。<br>　２　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。","",""
"0003389113","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について 高速道路における法令違反別（第1当事者）死亡事故件数の推移(2018年～)","年次","0","2020-10-05","0","該当なし","154","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","交通死亡事故の発生状況及び道路交通法違反取締り状況等について","交通死亡事故の発生状況及び道路交通法違反取締り状況について","高速道路における法令違反別（第1当事者）死亡事故件数の推移(2018年～)","注　「第１当事者」とは、事故当事者のうち最も過失の重い者をいう。","",""
"0003283341","３０日以内交通事故死者の状況について","","年次","0","2020-10-05","0","該当なし","78","2020-10-05","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","３０日以内交通事故死者の状況について","30日以内交通事故死者の状況","30日以内死者数等の推移","注１　比率は、24時間死者に対する30日以内死者の比率である。<br> 　２　負傷者数及び重傷者数には30日死者を含む。","1","30日以内交通事故死者の状況 30日以内死者数等の推移"
"0003287760","３０日以内交通事故死者の状況について","","年次","0","2020-10-05","0","該当なし","182","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","３０日以内交通事故死者の状況について","30日以内交通事故死者の状況","状態別死者数の欧米諸国との比較","注１　欧米諸国の数値は、｢国際道路交通事故データベース（ＩＲＴＡＤ)」による。<br> 　２　貨物車及び特殊車は、その他に含む。<br> 　３　合計は各国の入力事情等により、状態別の和とは一致しない場合がある。","10","30日以内交通事故死者の状況 状態別死者数の欧米諸国との比較"
"0003281586","３０日以内交通事故死者の状況について","","年次","0","2020-10-05","0","全国","1008","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","３０日以内交通事故死者の状況について","30日以内交通事故死者の状況","都道府県別30日以内交通事故死者数","注１　比率は、24時間死者に対する30日以内死者の比率である。<br>　２　算出に用いた人口は、各年の前年の人口であり、総務省統計資料「国勢調査」又は「人口推計」（各年10月１日現在人口（補間補正を行っていないもの））による。","11","30日以内交通事故死者の状況 都道府県別30日以内交通事故死者数"
"0003281586","３０日以内交通事故死者の状況について","","年次","0","2020-10-05","0","市区町村","1008","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","３０日以内交通事故死者の状況について","30日以内交通事故死者の状況","都道府県別30日以内交通事故死者数","注１　比率は、24時間死者に対する30日以内死者の比率である。<br>　２　算出に用いた人口は、各年の前年の人口であり、総務省統計資料「国勢調査」又は「人口推計」（各年10月１日現在人口（補間補正を行っていないもの））による。","11","30日以内交通事故死者の状況 都道府県別30日以内交通事故死者数"
"0003281577","３０日以内交通事故死者の状況について","","年次","0","2020-10-05","0","該当なし","819","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","３０日以内交通事故死者の状況について","30日以内交通事故死者の状況","年齢層別人口10万人当たり死者数の推移（30日以内、24時間、30日）","注　算出に用いた人口は、各年の前年の人口であり、総務省統計資料「国勢調査」又は「人口推計」（各年10月１日現在人口（補間補正を行っていないもの））による。","2","30日以内交通事故死者の状況 年齢層別人口10万人当たり死者数の推移（30日以内、24時間、30日）"
"0003281578","３０日以内交通事故死者の状況について","","年次","0","2020-10-05","0","該当なし","819","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","３０日以内交通事故死者の状況について","30日以内交通事故死者の状況","年齢層別30日以内死者数の推移（30日以内、24時間、30日）","","3","30日以内交通事故死者の状況 年齢層別30日以内死者数の推移（30日以内、24時間、30日）"
"0003281579","３０日以内交通事故死者の状況について","","年次","0","2020-10-05","0","該当なし","296","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","３０日以内交通事故死者の状況について","30日以内交通事故死者の状況","状態別30日以内死者数の推移（各年12月末）","","4","30日以内交通事故死者の状況 状態別30日以内死者数の推移（各年12月末）"
"0003281580","３０日以内交通事故死者の状況について","","年次","0","2020-10-05","0","該当なし","84","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","３０日以内交通事故死者の状況について","30日以内交通事故死者の状況","損傷部位別・状態別30日以内死者数","","5","30日以内交通事故死者の状況 損傷部位別・状態別30日以内死者数"
"0003281581","３０日以内交通事故死者の状況について","","年次","0","2020-10-05","0","該当なし","75","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","３０日以内交通事故死者の状況について","30日以内交通事故死者の状況","人口10万人当たり死者数の欧米諸国との比較（各年12月末）","注１　欧米諸国の数値は、「国際道路交通事故データベース（ＩＲＴＡＤ）」による。<br> 　２　日本の数値は、前年の人口により算出している。","6","30日以内交通事故死者の状況 人口10万人当たり死者数の欧米諸国との比較（各年12月末）"
"0003281582","３０日以内交通事故死者の状況について","","年次","0","2020-10-05","0","該当なし","75","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","３０日以内交通事故死者の状況について","30日以内交通事故死者の状況","30日以内死者数の欧米諸国との比較（各年12月末）","注　欧米諸国の数値は、「国際道路交通事故データベース（ＩＲＴＡＤ）」による。","7","30日以内交通事故死者の状況 30日以内死者数の欧米諸国との比較（各年12月末）"
"0003281583","３０日以内交通事故死者の状況について","","年次","0","2020-10-05","0","該当なし","375","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","３０日以内交通事故死者の状況について","30日以内交通事故死者の状況","年齢層別30日以内死者数の欧米諸国との比較（各年12月末）","注１　欧米諸国の数値は、「国際道路交通事故データベース（ＩＲＴＡＤ）」による。<br> 　２　計には年齢不詳が含まれるため、年齢層別の和とは一致しない場合がある。","8","30日以内交通事故死者の状況 年齢層別30日以内死者数の欧米諸国との比較（各年12月末）"
"0003281584","３０日以内交通事故死者の状況について","","年次","0","2020-10-05","0","該当なし","525","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","３０日以内交通事故死者の状況について","30日以内交通事故死者の状況","状態別30日以内死者数の欧米諸国との比較（各年12月末）","注１　欧米諸国の数値は、「国際道路交通事故データベース（ＩＲＴＡＤ）｣による。<br> 　２　貨物車及び特殊車は、その他に含む。<br> 　３　計は各国の入力事情等により、状態別の和とは一致しない場合がある。","9","30日以内交通事故死者の状況 状態別30日以内死者数の欧米諸国との比較（各年12月末）"
"0003389134","３０日以内交通事故死者の状況について","30日以内交通事故死者の状況 30日以内交通事故死者の状況","年次","0","2020-10-05","0","該当なし","3","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","３０日以内交通事故死者の状況について","30日以内交通事故死者の状況","30日以内交通事故死者の状況","注１　「30日以内死者」とは、「24時間死者」と「30日死者」の合計で、交通事故発生から30日以内に死亡した者をいう。<br>  ２　「24時間死者」とは、交通事故発生から24時間以内に死亡した者をいう。<br>  ３　「30日死者」とは、交通事故発生から24時間経過後30日以内に死亡した者をいう。","",""
"0003389135","３０日以内交通事故死者の状況について","30日以内交通事故死者の状況 交通事故発生から死亡までの経過日数","年次","0","2020-10-05","0","該当なし","30","2020-10-06","","00130002","道路の交通に関する統計","00130","警察庁","14","司法・安全・環境","04","事故","３０日以内交通事故死者の状況について","30日以内交通事故死者の状況","交通事故発生から死亡までの経過日数","","",""
