"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY3","TITLE","TITLE_SPEC.TABLE_EXPLANATION"
"0003039600","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","2703","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長と体重の相関表（‰） 女 10歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と体重の相関表（‰）","女","10歳","","",""
"0003039601","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","2646","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長と体重の相関表（‰） 女 11歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と体重の相関表（‰）","女","11歳","","",""
"0003039602","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","3100","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長と体重の相関表（‰） 女 12歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と体重の相関表（‰）","女","12歳","","",""
"0003039603","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","2806","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長と体重の相関表（‰） 女 13歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と体重の相関表（‰）","女","13歳","","",""
"0003039604","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","2816","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長と体重の相関表（‰） 女 14歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と体重の相関表（‰）","女","14歳","","",""
"0003039605","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","2580","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長と体重の相関表（‰） 女 15歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と体重の相関表（‰）","女","15歳","","",""
"0003039606","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","2537","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長と体重の相関表（‰） 女 16歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と体重の相関表（‰）","女","16歳","","",""
"0003039607","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","2596","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長と体重の相関表（‰） 女 17歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と体重の相関表（‰）","女","17歳","","",""
"0003039608","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","78","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 5歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","男","5歳","","",""
"0003039609","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","80","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 6歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","男","6歳","","",""
"0003039610","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","88","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 7歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","男","7歳","","",""
"0003039611","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","86","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 8歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","男","8歳","","",""
"0003039612","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","92","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 9歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","男","9歳","","",""
"0003039613","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","98","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 10歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","男","10歳","","",""
"0003039614","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","110","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 11歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","男","11歳","","",""
"0003039615","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","112","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 12歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","男","12歳","","",""
"0003039616","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","114","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 13歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","男","13歳","","",""
"0003039617","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","108","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 14歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","男","14歳","","",""
"0003039618","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","104","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 15歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","男","15歳","","",""
"0003039619","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","104","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 16歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","男","16歳","","",""
"0003039620","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","94","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 男 17歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","男","17歳","","",""
"0003039621","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","72","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 5歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","女","5歳","","",""
"0003039622","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","80","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 6歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","女","6歳","","",""
"0003039623","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","84","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 7歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","女","7歳","","",""
"0003039624","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","90","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 8歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","女","8歳","","",""
"0003039625","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","96","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 9歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","女","9歳","","",""
"0003039626","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","102","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 10歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","女","10歳","","",""
"0003039627","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","98","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 11歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","女","11歳","","",""
"0003039628","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","100","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 12歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","女","12歳","","",""
"0003039629","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","92","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 13歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","女","13歳","","",""
"0003039630","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","88","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 14歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","女","14歳","","",""
"0003039631","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","86","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 15歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","女","15歳","","",""
"0003039632","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","86","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 16歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","女","16歳","","",""
"0003039633","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","88","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","11","身長別体重の平均値 女 17歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別体重の平均値","女","17歳","","",""
"0003039634","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","975","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 5歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","男","5歳","","",""
"0003039635","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1080","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 6歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","男","6歳","","",""
"0003039636","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1276","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 7歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","男","7歳","","",""
"0003039637","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1118","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 8歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","男","8歳","","",""
"0003039638","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1472","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 9歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","男","9歳","","",""
"0003039639","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1568","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 10歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","男","10歳","","",""
"0003039640","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1870","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 11歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","男","11歳","","",""
"0003039641","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1904","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 12歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","男","12歳","","",""
"0003039642","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1653","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 13歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","男","13歳","","",""
"0003039643","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1674","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 14歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","男","14歳","","",""
"0003039644","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1612","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 15歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","男","15歳","","",""
"0003039645","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1716","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 16歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","男","16歳","","",""
"0003039646","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1598","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 男 17歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","男","17歳","","",""
"0003039647","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","792","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 5歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","女","5歳","","",""
"0003039648","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1000","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 6歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","女","6歳","","",""
"0003039649","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1176","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 7歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","女","7歳","","",""
"0003039650","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1260","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 8歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","女","8歳","","",""
"0003039651","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1440","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 9歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","女","9歳","","",""
"0003039652","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1632","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 10歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","女","10歳","","",""
"0003039653","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1568","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 11歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","女","11歳","","",""
"0003039654","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1600","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 12歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","女","12歳","","",""
"0003039655","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1380","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 13歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","女","13歳","","",""
"0003039656","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1276","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 14歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","女","14歳","","",""
"0003039657","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1204","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 15歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","女","15歳","","",""
"0003039658","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1161","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 16歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","女","16歳","","",""
"0003039659","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","1144","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長と座高の相関表（‰） 女 17歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長と座高の相関表（‰）","女","17歳","","",""
"0003039660","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","78","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 5歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別　座高の平均値・標準偏差","男","5歳","","",""
"0003039661","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","80","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 6歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別　座高の平均値・標準偏差","男","6歳","","",""
"0003039662","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","88","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 7歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別　座高の平均値・標準偏差","男","7歳","","",""
"0003039663","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","86","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 8歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別　座高の平均値・標準偏差","男","8歳","","",""
"0003039664","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","92","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 9歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別　座高の平均値・標準偏差","男","9歳","","",""
"0003039665","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","98","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 10歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別　座高の平均値・標準偏差","男","10歳","","",""
"0003039666","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","110","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 11歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別　座高の平均値・標準偏差","男","11歳","","",""
"0003039667","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","112","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 12歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別　座高の平均値・標準偏差","男","12歳","","",""
"0003039668","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","114","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 13歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別　座高の平均値・標準偏差","男","13歳","","",""
"0003039669","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","108","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 14歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別　座高の平均値・標準偏差","男","14歳","","",""
"0003039670","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","104","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 15歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別　座高の平均値・標準偏差","男","15歳","","",""
"0003039671","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","104","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 16歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別　座高の平均値・標準偏差","男","16歳","","",""
"0003039672","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","94","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 男 17歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別　座高の平均値・標準偏差","男","17歳","","",""
"0003039673","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","72","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 女 5歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別　座高の平均値・標準偏差","女","5歳","","",""
"0003039674","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","80","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 女 6歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別　座高の平均値・標準偏差","女","6歳","","",""
"0003039675","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","84","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 女 7歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別　座高の平均値・標準偏差","女","7歳","","",""
"0003039676","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","90","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 女 8歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別　座高の平均値・標準偏差","女","8歳","","",""
"0003039677","学校保健統計調査 平成２０年度 閲覧公表","年度次","200804-200903","2011-03-25","0","該当なし","96","2021-03-26","","00400002","学校保健統計調査","00400","文部科学省","12","身長別　座高の平均値・標準偏差 女 9歳","15","社会保障・衛生","04","保健衛生","学校保健統計調査","平成２０年度","閲覧公表","身長別　座高の平均値・標準偏差","女","9歳","","",""
