"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1"
"0003234067","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-1","統計表 第６表-１　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・計 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-１　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・計","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度に関して高齢受給者（７０歳以上）は被保険者および被扶養者分から除かれている。","食事・生活療養"
"0003234068","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-1","統計表 第６表-１　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・計 入院+食事・生活療養（医科）","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-１　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・計","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度に関して高齢受給者（７０歳以上）は被保険者および被扶養者分から除かれている。","入院+食事・生活療養（医科）"
"0003234140","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-10","統計表 第６表-1０　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　国民健康保険・計 入院","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1０　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　国民健康保険・計","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院"
"0003234141","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","9207","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-10","統計表 第６表-1０　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　国民健康保険・計 入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1０　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　国民健康保険・計","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院外"
"0003234142","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-10","統計表 第６表-1０　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　国民健康保険・計 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1０　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　国民健康保険・計","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","食事・生活療養"
"0003234143","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-10","統計表 第６表-1０　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　国民健康保険・計 入院+食事・生活療養（医科）","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1０　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　国民健康保険・計","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院+食事・生活療養（医科）"
"0003234144","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-11","統計表 第６表-1１　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　市町村国保・一般被保険者 入院","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1１　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　市町村国保・一般被保険者","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院"
"0003234145","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","9207","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-11","統計表 第６表-1１　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　市町村国保・一般被保険者 入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1１　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　市町村国保・一般被保険者","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院外"
"0003234146","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-11","統計表 第６表-1１　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　市町村国保・一般被保険者 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1１　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　市町村国保・一般被保険者","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","食事・生活療養"
"0003234147","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-11","統計表 第６表-1１　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　市町村国保・一般被保険者 入院+食事・生活療養（医科）","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1１　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　市町村国保・一般被保険者","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院+食事・生活療養（医科）"
"0003234148","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-12","統計表 第６表-1２　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　市町村国保・退職被保険者 入院","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1２　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　市町村国保・退職被保険者","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院"
"0003234149","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","9207","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-12","統計表 第６表-1２　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　市町村国保・退職被保険者 入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1２　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　市町村国保・退職被保険者","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院外"
"0003234150","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-12","統計表 第６表-1２　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　市町村国保・退職被保険者 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1２　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　市町村国保・退職被保険者","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","食事・生活療養"
"0003234151","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-12","統計表 第６表-1２　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　市町村国保・退職被保険者 入院+食事・生活療養（医科）","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1２　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　市町村国保・退職被保険者","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院+食事・生活療養（医科）"
"0003234152","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","6144","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-13","統計表 第６表-1３　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　国民健康保険組合 入院","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1３　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　国民健康保険組合","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院"
"0003234153","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","6912","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-13","統計表 第６表-1３　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　国民健康保険組合 入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1３　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　国民健康保険組合","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院外"
"0003234154","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","6144","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-13","統計表 第６表-1３　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　国民健康保険組合 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1３　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　国民健康保険組合","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","食事・生活療養"
"0003234155","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","6144","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-13","統計表 第６表-1３　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　国民健康保険組合 入院+食事・生活療養（医科）","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1３　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　国民健康保険組合","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院+食事・生活療養（医科）"
"0003234156","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","6144","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-14","統計表 第６表-1４　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・計 入院","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1４　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・計","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院"
"0003234157","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","6912","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-14","統計表 第６表-1４　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・計 入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1４　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・計","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院外"
"0003234158","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","6144","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-14","統計表 第６表-1４　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・計 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1４　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・計","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","食事・生活療養"
"0003234159","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","6144","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-14","統計表 第６表-1４　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・計 入院+食事・生活療養（医科）","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1４　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・計","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院+食事・生活療養（医科）"
"0003234161","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","6168","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-15","統計表 第６表-1５　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・現役並み所得者 入院","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1５　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・現役並み所得者","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院"
"0003234162","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","6939","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-15","統計表 第６表-1５　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・現役並み所得者 入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1５　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・現役並み所得者","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院外"
"0003234163","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","6168","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-15","統計表 第６表-1５　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・現役並み所得者 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1５　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・現役並み所得者","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","食事・生活療養"
"0003234164","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","6168","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-15","統計表 第６表-1５　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・現役並み所得者 入院+食事・生活療養（医科）","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1５　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・現役並み所得者","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院+食事・生活療養（医科）"
"0003234165","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-16","統計表 第６表-1６　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・一般（現役並み所得者以外） 入院","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1６　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・一般（現役並み所得者以外）","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院"
"0003234166","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","9207","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-16","統計表 第６表-1６　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・一般（現役並み所得者以外） 入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1６　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・一般（現役並み所得者以外）","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院外"
"0003234167","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-16","統計表 第６表-1６　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・一般（現役並み所得者以外） 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1６　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・一般（現役並み所得者以外）","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","食事・生活療養"
"0003234168","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-16","統計表 第６表-1６　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・一般（現役並み所得者以外） 入院+食事・生活療養（医科）","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-1６　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　後期高齢者医療制度・一般（現役並み所得者以外）","注）本表は、提出のあったデータで疾病コードの記載があるものを集計している。","入院+食事・生活療養（医科）"
"0003234070","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-2","統計表 第６表-２　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被保険者 入院","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-２　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被保険者","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度に関して高齢受給者（７０歳以上）は被保険者および被扶養者分から除かれている。","入院"
"0003234071","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","9207","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-2","統計表 第６表-２　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被保険者 入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-２　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被保険者","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度に関して高齢受給者（７０歳以上）は被保険者および被扶養者分から除かれている。","入院外"
"0003234072","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-2","統計表 第６表-２　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被保険者 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-２　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被保険者","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度に関して高齢受給者（７０歳以上）は被保険者および被扶養者分から除かれている。","食事・生活療養"
"0003234073","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-2","統計表 第６表-２　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被保険者 入院+食事・生活療養（医科）","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-２　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被保険者","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度に関して高齢受給者（７０歳以上）は被保険者および被扶養者分から除かれている。","入院+食事・生活療養（医科）"
"0003234075","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-3","統計表 第６表-３　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被扶養者 入院","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-３　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被扶養者","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度に関して高齢受給者（７０歳以上）は被保険者および被扶養者分から除かれている。","入院"
"0003234076","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","9207","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-3","統計表 第６表-３　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被扶養者 入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-３　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被扶養者","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度に関して高齢受給者（７０歳以上）は被保険者および被扶養者分から除かれている。","入院外"
"0003234077","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-3","統計表 第６表-３　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被扶養者 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-３　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被扶養者","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度に関して高齢受給者（７０歳以上）は被保険者および被扶養者分から除かれている。","食事・生活療養"
"0003234078","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-3","統計表 第６表-３　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被扶養者 入院+食事・生活療養（医科）","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-３　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　全国健康保険協会管掌健康保険（一般）・被扶養者","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度に関して高齢受給者（７０歳以上）は被保険者および被扶養者分から除かれている。","入院+食事・生活療養（医科）"
"0003234083","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-4","統計表 第６表-４　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　組合管掌健康保険・計 入院","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-４　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　組合管掌健康保険・計","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度に関して高齢受給者（７０歳以上）は被保険者および被扶養者分から除かれている。","入院"
"0003234085","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","9207","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-4","統計表 第６表-４　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　組合管掌健康保険・計 入院外","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-４　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　組合管掌健康保険・計","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度に関して高齢受給者（７０歳以上）は被保険者および被扶養者分から除かれている。","入院外"
"0003234086","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-4","統計表 第６表-４　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　組合管掌健康保険・計 食事・生活療養","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-４　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　組合管掌健康保険・計","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度に関して高齢受給者（７０歳以上）は被保険者および被扶養者分から除かれている。","食事・生活療養"
"0003234087","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-4","統計表 第６表-４　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　組合管掌健康保険・計 入院+食事・生活療養（医科）","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-４　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　組合管掌健康保険・計","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度に関して高齢受給者（７０歳以上）は被保険者および被扶養者分から除かれている。","入院+食事・生活療養（医科）"
"0003234088","医療給付実態調査 報告書","年度次","201504-201603","2022-10-31","0","全国","8184","2024-09-11","","00450389","医療給付実態調査","00450","厚生労働省","6-5","統計表 第６表-５　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　組合管掌健康保険・被保険者 入院","15","社会保障・衛生","02","社会保険","医療給付実態調査","報告書","統計表","第６表-５　 疾病分類別、診療種類別、点数（金額）階級別、件数、日数（回数）、点数（金額）　組合管掌健康保険・被保険者","注）1. 本表は、提出のあったデータで疾病コードの記載があるものを集計している。　　2. 被用者保険の各制度に関して高齢受給者（７０歳以上）は被保険者および被扶養者分から除かれている。","入院"
