"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_EXPLANATION"
"0003080046","社会教育調査 平成２３年度 統計表 体育施設調査（社会体育施設）","-","0","2013-03-29","0","該当なし","90","2019-11-12","","00400004","社会教育調査","00400","文部科学省","199","都道府県別社会体育施設における事業実施状況（設置者別）（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（社会体育施設）","都道府県別社会体育施設における事業実施状況（設置者別）（前年度間）","","","",""
"0003080009","社会教育調査 平成２３年度 統計表 体育施設調査（社会体育施設）","-","0","2013-03-29","0","該当なし","1248","2019-11-20","","00400004","社会教育調査","00400","文部科学省","200","社会体育施設における民間社会教育事業者との連携・協力状況（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（社会体育施設）","社会体育施設における民間社会教育事業者との連携・協力状況（前年度間）","","","",""
"0003079996","社会教育調査 平成２３年度 統計表 体育施設調査（社会体育施設）","-","0","2013-03-29","0","該当なし","432","2019-11-20","","00400004","社会教育調査","00400","文部科学省","201","社会体育施設における関係機関との事業の共催状況（前年度間）（複数回答可）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（社会体育施設）","社会体育施設における関係機関との事業の共催状況（前年度間）（複数回答可）","","","",""
"0003080029","社会教育調査 平成２３年度 統計表 体育施設調査（社会体育施設）","-","0","2013-03-29","0","該当なし","432","2013-05-22","","00400004","社会教育調査","00400","文部科学省","202","社会体育施設における情報提供方法（都道府県別）（前年度間）（複数回答可）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（社会体育施設）","社会体育施設における情報提供方法（都道府県別）（前年度間）（複数回答可）","","","",""
"0003080047","社会教育調査 平成２３年度 統計表 体育施設調査（社会体育施設）","-","0","2013-03-29","0","該当なし","54","2019-11-12","","00400004","社会教育調査","00400","文部科学省","202","社会体育施設における情報提供方法（設置者別）（前年度間）（複数回答可）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（社会体育施設）","社会体育施設における情報提供方法（設置者別）（前年度間）（複数回答可）","","","",""
"0003080010","社会教育調査 平成２３年度 統計表 体育施設調査（民間体育施設）","-","0","2013-03-29","0","該当なし","364","2019-11-20","","00400004","社会教育調査","00400","文部科学省","203","設置者別種類別民間体育施設数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（民間体育施設）","設置者別種類別民間体育施設数","","","",""
"0003079997","社会教育調査 平成２３年度 統計表 体育施設調査（民間体育施設）","-","0","2013-03-29","0","該当なし","672","2019-11-12","","00400004","社会教育調査","00400","文部科学省","204","設置者別都道府県別民間体育施設数及び団体数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（民間体育施設）","設置者別都道府県別民間体育施設数及び団体数","","","",""
"0003080048","社会教育調査 平成２３年度 統計表 体育施設調査（民間体育施設）","-","0","2013-03-29","0","該当なし","2496","2019-11-20","","00400004","社会教育調査","00400","文部科学省","205","種類別都道府県別民間体育施設数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（民間体育施設）","種類別都道府県別民間体育施設数","","","",""
"0003080030","社会教育調査 平成２３年度 統計表 体育施設調査（民間体育施設）","-","0","2013-03-29","0","該当なし","1776","2019-11-12","","00400004","社会教育調査","00400","文部科学省","206","民間体育施設の職員数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（民間体育施設）","民間体育施設の職員数","","","",""
"0003080011","社会教育調査 平成２３年度 統計表 体育施設調査（民間体育施設）","-","0","2013-03-29","0","該当なし","2880","2019-11-20","","00400004","社会教育調査","00400","文部科学省","207","指導系職員の配置状況","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（民間体育施設）","指導系職員の配置状況","","","",""
"0003079998","社会教育調査 平成２３年度 統計表 体育施設調査（民間体育施設）","-","0","2013-03-29","0","該当なし","140","2019-11-20","","00400004","社会教育調査","00400","文部科学省","208","民間体育施設におけるボランティア活動状況（設置者別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（民間体育施設）","民間体育施設におけるボランティア活動状況（設置者別）","","","",""
"0003080049","社会教育調査 平成２３年度 統計表 体育施設調査（民間体育施設）","-","0","2013-03-29","0","該当なし","960","2019-11-20","","00400004","社会教育調査","00400","文部科学省","208","民間体育施設におけるボランティア活動状況（都道府県別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（民間体育施設）","民間体育施設におけるボランティア活動状況（都道府県別）","","","",""
"0003080031","社会教育調査 平成２３年度 統計表 体育施設調査（民間体育施設）","-","0","2013-03-29","0","該当なし","679","2019-11-20","","00400004","社会教育調査","00400","文部科学省","209","設置者別民間体育施設の規模","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（民間体育施設）","設置者別民間体育施設の規模","","","",""
"0003080012","社会教育調査 平成２３年度 統計表 体育施設調査（民間体育施設）","-","0","2013-03-29","0","該当なし","520","2019-11-20","","00400004","社会教育調査","00400","文部科学省","210","民間体育施設の種類別施設・設備の状況","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（民間体育施設）","民間体育施設の種類別施設・設備の状況","","","",""
"0003079999","社会教育調査 平成２３年度 統計表 体育施設調査（民間体育施設）","-","0","2013-03-29","0","該当なし","528","2019-11-12","","00400004","社会教育調査","00400","文部科学省","211","民間体育施設の都道府県別施設・設備の状況","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（民間体育施設）","民間体育施設の都道府県別施設・設備の状況","","","",""
"0003080050","社会教育調査 平成２３年度 統計表 体育施設調査（民間体育施設）","-","0","2013-03-29","0","該当なし","288","2019-11-20","","00400004","社会教育調査","00400","文部科学省","212","受動喫煙防止のための対策の実施状況","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（民間体育施設）","受動喫煙防止のための対策の実施状況","","","",""
"0003080032","社会教育調査 平成２３年度 統計表 体育施設調査（民間体育施設）","-","0","2013-03-29","0","該当なし","2496","2019-11-20","","00400004","社会教育調査","00400","文部科学省","213","民間体育施設の夜間開設（19時～21時）施設数（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（民間体育施設）","民間体育施設の夜間開設（19時～21時）施設数（前年度間）","","","",""
"0003080013","社会教育調査 平成２３年度 統計表 体育施設調査（民間体育施設）","-","0","2013-03-29","0","該当なし","384","2019-11-20","","00400004","社会教育調査","00400","文部科学省","214","民間体育施設の利用者数（単位：千人）（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（民間体育施設）","民間体育施設の利用者数（単位：千人）（前年度間）","","","",""
"0003080051","社会教育調査 平成２３年度 統計表 体育施設調査（民間体育施設）","-","0","2013-03-29","0","該当なし","720","2013-05-14","","00400004","社会教育調査","00400","文部科学省","215","都道府県別民間体育施設における事業実施状況（都道府県別）（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（民間体育施設）","都道府県別民間体育施設における事業実施状況（都道府県別）（前年度間）","","","",""
"0003080060","社会教育調査 平成２３年度 統計表 体育施設調査（民間体育施設）","-","0","2013-03-29","0","該当なし","105","2019-11-12","","00400004","社会教育調査","00400","文部科学省","215","都道府県別民間体育施設における事業実施状況（設置者別）（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（民間体育施設）","都道府県別民間体育施設における事業実施状況（設置者別）（前年度間）","","","",""
"0003080014","社会教育調査 平成２３年度 統計表 体育施設調査（民間体育施設）","-","0","2013-03-29","0","該当なし","432","2013-05-22","","00400004","社会教育調査","00400","文部科学省","216","民間体育施設における情報提供方法（都道府県別）（前年度間）（複数回答可）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（民間体育施設）","民間体育施設における情報提供方法（都道府県別）（前年度間）（複数回答可）","","","",""
"0003080033","社会教育調査 平成２３年度 統計表 体育施設調査（民間体育施設）","-","0","2013-03-29","0","該当なし","63","2019-11-12","","00400004","社会教育調査","00400","文部科学省","216","民間体育施設における情報提供方法（設置者別）（前年度間）（複数回答可）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","体育施設調査（民間体育施設）","民間体育施設における情報提供方法（設置者別）（前年度間）（複数回答可）","","","",""
"0003080061","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","1824","2019-11-20","","00400004","社会教育調査","00400","文部科学省","217","設置者別指定管理者別文化会館数（公立）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","設置者別指定管理者別文化会館数（公立）","","","",""
"0003080052","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","576","2019-11-12","","00400004","社会教育調査","00400","文部科学省","218","所管別設置者別文化会館数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","所管別設置者別文化会館数","","","",""
"0003080015","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","2352","2019-11-12","","00400004","社会教育調査","00400","文部科学省","219","文化会館の職員数（都道府県別）（うち公立）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","文化会館の職員数（都道府県別）（うち公立）","","","",""
"0003080034","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","392","2019-11-12","","00400004","社会教育調査","00400","文部科学省","219","文化会館の職員数（設置者別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","文化会館の職員数（設置者別）","","","",""
"0003080062","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","96","2019-11-20","","00400004","社会教育調査","00400","文部科学省","220","指定管理者別文化会館の職員数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","指定管理者別文化会館の職員数","","","",""
"0003080035","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","960","2019-11-20","","00400004","社会教育調査","00400","文部科学省","221","文化会館におけるボランティア活動状況（都道府県別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","文化会館におけるボランティア活動状況（都道府県別）","","","",""
"0003080053","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","160","2019-11-20","","00400004","社会教育調査","00400","文部科学省","221","文化会館におけるボランティア活動状況（設置者別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","文化会館におけるボランティア活動状況（設置者別）","","","",""
"0003080016","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","152","2019-11-20","","00400004","社会教育調査","00400","文部科学省","222","開館年別建物の単独・複合別文化会館数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","開館年別建物の単独・複合別文化会館数","","","",""
"0003080054","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","720","2019-11-20","","00400004","社会教育調査","00400","文部科学省","223","建築年別・構造別文化会館数（都道府県別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","建築年別・構造別文化会館数（都道府県別）","","","",""
"0003080063","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","180","2019-11-20","","00400004","社会教育調査","00400","文部科学省","223","建築年別・構造別文化会館数（設置者別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","建築年別・構造別文化会館数（設置者別）","","","",""
"0003080017","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","432","2019-11-12","","00400004","社会教育調査","00400","文部科学省","224","建物面積別文化会館数（都道府県別）（うち公立）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","建物面積別文化会館数（都道府県別）（うち公立）","","","",""
"0003080036","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","72","2019-11-12","","00400004","社会教育調査","00400","文部科学省","224","建物面積別文化会館数（設置者別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","建物面積別文化会館数（設置者別）","","","",""
"0003080055","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","768","2019-11-12","","00400004","社会教育調査","00400","文部科学省","225","文化会館の施設・設備の所有館数（都道府県別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","文化会館の施設・設備の所有館数（都道府県別）","","","",""
"0003080064","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","128","2019-11-12","","00400004","社会教育調査","00400","文部科学省","225","文化会館の施設・設備の所有館数（設置者別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","文化会館の施設・設備の所有館数（設置者別）","","","",""
"0003080037","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","288","2019-11-20","","00400004","社会教育調査","00400","文部科学省","226","受動喫煙防止のための対策の実施状況","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","受動喫煙防止のための対策の実施状況","","","",""
"0003080018","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","40","2019-11-12","","00400004","社会教育調査","00400","文部科学省","227","ホール数別文化会館数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","ホール数別文化会館数","","","",""
"0003080065","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","80","2019-11-12","","00400004","社会教育調査","00400","文部科学省","228","文化会館の固定席数別ホール数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","文化会館の固定席数別ホール数","","","",""
"0003080038","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","90","2013-05-14","","00400004","社会教育調査","00400","文部科学省","229","文化会館の稼働日数別ホール数（貸館事業）（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","文化会館の稼働日数別ホール数（貸館事業）（前年度間）","","","",""
"0003080056","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","70","2013-05-14","","00400004","社会教育調査","00400","文部科学省","229","文化会館の稼働日数別ホール数（事業）（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","文化会館の稼働日数別ホール数（事業）（前年度間）","","","",""
"0003080019","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","96","2019-11-20","","00400004","社会教育調査","00400","文部科学省","230","年間開館日数別日曜日又は祝日開館の有無別文化会館数（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","年間開館日数別日曜日又は祝日開館の有無別文化会館数（前年度間）","","","",""
"0003080066","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","80","2013-05-15","","00400004","社会教育調査","00400","文部科学省","231","開館・閉館時刻別文化会館数（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","開館・閉館時刻別文化会館数（前年度間）","","","",""
"0003080039","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","720","2019-11-12","","00400004","社会教育調査","00400","文部科学省","232","文化会館における事業の実施状況（都道府県別）（うち公立）（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","文化会館における事業の実施状況（都道府県別）（うち公立）（前年度間）","","","",""
"0003080057","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","120","2019-11-12","","00400004","社会教育調査","00400","文部科学省","232","文化会館における事業の実施状況（設置者別）（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","文化会館における事業の実施状況（設置者別）（前年度間）","","","",""
"0003083359","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","1632","2019-11-20","","00400004","社会教育調査","00400","文部科学省","233","文化会館における民間社会教育事業者との連携・協力状況（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","文化会館における民間社会教育事業者との連携・協力状況（前年度間）","","","",""
"0003080058","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","432","2019-11-20","","00400004","社会教育調査","00400","文部科学省","234","文化会館における関係機関との事業の共催状況（前年度間）（複数回答可）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","文化会館における関係機関との事業の共催状況（前年度間）（複数回答可）","","","",""
"0003080081","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","432","2013-05-22","","00400004","社会教育調査","00400","文部科学省","235","文化会館における情報提供方法（都道府県別）（うち公立）（前年度間）（複数回答可）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","文化会館における情報提供方法（都道府県別）（うち公立）（前年度間）（複数回答可）","","","",""
"0003080100","社会教育調査 平成２３年度 統計表 文化会館調査","-","0","2013-03-29","0","該当なし","72","2019-11-12","","00400004","社会教育調査","00400","文部科学省","235","文化会館における情報提供方法（設置者別）（前年度間）（複数回答可）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","文化会館調査","文化会館における情報提供方法（設置者別）（前年度間）（複数回答可）","","","",""
"0003080068","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","1728","2019-11-20","","00400004","社会教育調査","00400","文部科学省","236","設置者別指定管理者別生涯学習センター数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","設置者別指定管理者別生涯学習センター数","","","",""
"0003080059","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","864","2019-11-12","","00400004","社会教育調査","00400","文部科学省","237","設置者別所管別生涯学習センター数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","設置者別所管別生涯学習センター数","","","",""
"0003080082","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","2448","2019-11-12","","00400004","社会教育調査","00400","文部科学省","238","生涯学習センターの職員数（都道府県別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","生涯学習センターの職員数（都道府県別）","","","",""
"0003080101","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","306","2019-11-12","","00400004","社会教育調査","00400","文部科学省","238","生涯学習センターの職員数（設置者別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","生涯学習センターの職員数（設置者別）","","","",""
"0003080069","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","120","2019-11-20","","00400004","社会教育調査","00400","文部科学省","239","生涯学習センターにおけるボランティア活動状況（設置者別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","生涯学習センターにおけるボランティア活動状況（設置者別）","","","",""
"0003080120","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","960","2019-11-20","","00400004","社会教育調査","00400","文部科学省","239","生涯学習センターにおけるボランティア活動状況（都道府県別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","生涯学習センターにおけるボランティア活動状況（都道府県別）","","","",""
"0003080102","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","198","2019-11-20","","00400004","社会教育調査","00400","文部科学省","240","開館年別建物の単独・複合別生涯学習センター数","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","開館年別建物の単独・複合別生涯学習センター数","","","",""
"0003080070","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","624","2019-11-20","","00400004","社会教育調査","00400","文部科学省","241","建築年別・構造別生涯学習センター数（都道府県別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","建築年別・構造別生涯学習センター数（都道府県別）","","","",""
"0003080083","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","130","2019-11-20","","00400004","社会教育調査","00400","文部科学省","241","建築年別・構造別生涯学習センター数（設置者別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","建築年別・構造別生涯学習センター数（設置者別）","","","",""
"0003080103","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","624","2019-11-12","","00400004","社会教育調査","00400","文部科学省","242","建物面積別生涯学習センター数（都道府県別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","建物面積別生涯学習センター数（都道府県別）","","","",""
"0003080121","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","78","2019-11-12","","00400004","社会教育調査","00400","文部科学省","242","建物面積別生涯学習センター数（設置者別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","建物面積別生涯学習センター数（設置者別）","","","",""
"0003080071","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","1008","2019-11-12","","00400004","社会教育調査","00400","文部科学省","243","生涯学習センターの施設・設備の所有館数（都道府県別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","生涯学習センターの施設・設備の所有館数（都道府県別）","","","",""
"0003080084","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","126","2019-11-12","","00400004","社会教育調査","00400","文部科学省","243","生涯学習センターの施設・設備の所有館数（設置者別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","生涯学習センターの施設・設備の所有館数（設置者別）","","","",""
"0003080122","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","288","2019-11-20","","00400004","社会教育調査","00400","文部科学省","244","受動喫煙防止のための対策の実施状況","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","受動喫煙防止のための対策の実施状況","","","",""
"0003080085","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","432","2019-11-12","","00400004","社会教育調査","00400","文部科学省","245","生涯学習センターにおけるコンピュータ導入状況（都道府県別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","生涯学習センターにおけるコンピュータ導入状況（都道府県別）","","","",""
"0003080104","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","54","2019-11-12","","00400004","社会教育調査","00400","文部科学省","245","生涯学習センターにおけるコンピュータ導入状況（設置者別）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","生涯学習センターにおけるコンピュータ導入状況（設置者別）","","","",""
"0003080072","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","72","2019-11-20","","00400004","社会教育調査","00400","文部科学省","246","年間開館日数別日曜日又は祝日開館の有無別生涯学習センター数（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","年間開館日数別日曜日又は祝日開館の有無別生涯学習センター数（前年度間）","","","",""
"0003080123","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","80","2013-05-16","","00400004","社会教育調査","00400","文部科学省","247","開館・閉館時刻別生涯学習センター数（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","開館・閉館時刻別生涯学習センター数（前年度間）","","","",""
"0003080086","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","528","2013-05-15","","00400004","社会教育調査","00400","文部科学省","248","生涯学習センターにおける事業実施状況（都道府県別）（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","生涯学習センターにおける事業実施状況（都道府県別）（前年度間）","","","",""
"0003080105","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","66","2019-11-12","","00400004","社会教育調査","00400","文部科学省","248","生涯学習センターにおける事業実施状況（設置者別）（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","生涯学習センターにおける事業実施状況（設置者別）（前年度間）","","","",""
"0003080073","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","66","2019-11-12","","00400004","社会教育調査","00400","文部科学省","249","生涯学習センターにおける指導者研修事業の実施状況（設置者別）（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","生涯学習センターにおける指導者研修事業の実施状況（設置者別）（前年度間）","","","",""
"0003080124","社会教育調査 平成２３年度 統計表 生涯学習センター","-","0","2013-03-29","0","該当なし","528","2013-05-16","","00400004","社会教育調査","00400","文部科学省","249","生涯学習センターにおける指導者研修事業の実施状況（都道府県別）（前年度間）","12","教育・文化・スポーツ・生活","02","社会教育","社会教育調査","平成２３年度","統計表","生涯学習センター","生涯学習センターにおける指導者研修事業の実施状況（都道府県別）（前年度間）","","","",""
