"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE","TITLE_SPEC.TABLE_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3"
"0003124744","医療施設調査 平成２６年医療施設（静態・動態）調査 閲覧","-","0","2015-11-19","0","該当なし","672","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E92","歯科診療所数（重複計上），保健事業・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２６年医療施設（静態・動態）調査","閲覧","歯科診療所数（重複計上），保健事業・都道府県－指定都市・特別区・中核市（再掲）別","","",""
"0003148782","医療施設調査 平成２６年医療施設（静態・動態）調査 閲覧","-","0","2015-11-19","0","該当なし","672","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E93","歯科診療所数，救急医療体制・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２６年医療施設（静態・動態）調査","閲覧","歯科診療所数，救急医療体制・都道府県－指定都市・特別区・中核市（再掲）別","","",""
"0003124756","医療施設調査 平成２６年医療施設（静態・動態）調査 閲覧","-","0","2015-11-19","0","該当なし","6384","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E94","歯科診療所数（重複計上），表示診療時間・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２６年医療施設（静態・動態）調査","閲覧","歯科診療所数（重複計上），表示診療時間・都道府県－指定都市・特別区・中核市（再掲）別","","",""
"0003124790","医療施設調査 平成２６年医療施設（静態・動態）調査 閲覧","-","0","2015-11-19","0","該当なし","784","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E95","歯科診療所数（重複計上），技工物作成の委託の状況・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２６年医療施設（静態・動態）調査","閲覧","歯科診療所数（重複計上），技工物作成の委託の状況・都道府県－指定都市・特別区・中核市（再掲）別","","",""
"0003124745","医療施設調査 平成２６年医療施設（静態・動態）調査 閲覧","-","0","2015-11-19","0","該当なし","896","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E96","歯科診療所数，レセプト処理用コンピューターの導入状況・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２６年医療施設（静態・動態）調査","閲覧","歯科診療所数，レセプト処理用コンピューターの導入状況・都道府県－指定都市・特別区・中核市（再掲）別","","",""
"0003124773","医療施設調査 平成２６年医療施設（静態・動態）調査 閲覧","-","0","2015-11-19","0","該当なし","896","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E97","歯科診療所数，診療録電子化（電子カルテ）の状況・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２６年医療施設（静態・動態）調査","閲覧","歯科診療所数，診療録電子化（電子カルテ）の状況・都道府県－指定都市・特別区・中核市（再掲）別","","",""
"0003124757","医療施設調査 平成２６年医療施設（静態・動態）調査 閲覧","-","0","2015-11-19","0","該当なし","2240","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E98","歯科診療所数，医療安全体制の責任者・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２６年医療施設（静態・動態）調査","閲覧","歯科診療所数，医療安全体制の責任者・都道府県－指定都市・特別区・中核市（再掲）別","","",""
"0003124791","医療施設調査 平成２６年医療施設（静態・動態）調査 閲覧","-","0","2015-11-19","0","該当なし","1120","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E99","歯科診療所数（重複計上），歯科設備・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２６年医療施設（静態・動態）調査","閲覧","歯科診療所数（重複計上），歯科設備・都道府県－指定都市・特別区・中核市（再掲）別","","",""
"0003156769","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","468","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J1","施設数・構成割合・人口10万対施設数，年次・施設の種類別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","施設数・構成割合・人口10万対施設数，年次・施設の種類別","","",""
"0003154302","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","1395","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J10","病院数，開設者・病院の種類・病床の規模別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","病院数，開設者・病院の種類・病床の規模別","","",""
"0003154263","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","420","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J11","病院数（重複計上），特殊病床等の占める割合・病床の規模別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","病院数（重複計上），特殊病床等の占める割合・病床の規模別","","",""
"0003154284","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","403","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J12","病床数，病床－病院の種類・開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","病床数，病床－病院の種類・開設者別","","",""
"0003154322","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","195","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J13","病床数，病床－病院の種類・病床の規模別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","病床数，病床－病院の種類・病床の規模別","","",""
"0003154303","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","1395","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J14","病床数，開設者・病院の種類・病床の規模別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","病床数，開設者・病院の種類・病床の規模別","","",""
"0003154264","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","279","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J15","病院数，社会保険診療等・開設者・精神科病院－一般病院別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","病院数，社会保険診療等・開設者・精神科病院－一般病院別","","",""
"0003154285","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","2728","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J16","病院数（重複計上），開設者・診療科目・精神科病院－一般病院別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","病院数（重複計上），開設者・診療科目・精神科病院－一般病院別","","",""
"0003154323","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","1320","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J17","病院数（重複計上），病床の規模・診療科目・精神科病院－一般病院別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","病院数（重複計上），病床の規模・診療科目・精神科病院－一般病院別","","",""
"0003154304","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","300","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J18","一般診療所数；病床数，病床の有無・病床の規模・開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","一般診療所数；病床数，病床の有無・病床の規模・開設者別","","",""
"0003154265","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","180","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J19","歯科診療所数；病床数，病床の有無・病床の規模・開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","歯科診療所数；病床数，病床の有無・病床の規模・開設者別","","",""
"0003154300","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-11-11","0","該当なし","351","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J2","病床数・人口10万対病床数・1病床当たり人口，年次・病床の種類別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","病床数・人口10万対病床数・1病床当たり人口，年次・病床の種類別","","",""
"0003154286","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","90","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J20","休止・休診中施設数，開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","休止・休診中施設数，開設者別","","",""
"0003154324","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","1488","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J21","病院数；病床数，開設－廃止－休止－再開・病床の種類・開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","病院数；病床数，開設－廃止－休止－再開・病床の種類・開設者別","","",""
"0003154305","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","720","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J22","病院数；病床数，開設－廃止－休止－再開・病床の種類・病床の規模別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","病院数；病床数，開設－廃止－休止－再開・病床の種類・病床の規模別","","",""
"0003154266","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","360","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J23","病院の変更増床数・減床数，病床の種類・開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","病院の変更増床数・減床数，病床の種類・開設者別","","",""
"0003154287","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","180","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J24","病院の変更増床数・減床数，病床の種類・病床の規模別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","病院の変更増床数・減床数，病床の種類・病床の規模別","","",""
"0003154325","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","675","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J25","病院数，病院の病床規模の変更状況・精神科病院－一般病院別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","病院数，病院の病床規模の変更状況・精神科病院－一般病院別","","",""
"0003154306","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","1080","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J26","一般診療所数；病床数，開設－廃止－休止－再開・療養病床を有する一般診療所（再掲）・開設者・病床の有無別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","一般診療所数；病床数，開設－廃止－休止－再開・療養病床を有する一般診療所（再掲）・開設者・病床の有無別","","",""
"0003154267","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","120","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J27","一般診療所の変更増床数・減床数，療養病床を有する一般診療所（再掲）・開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","一般診療所の変更増床数・減床数，療養病床を有する一般診療所（再掲）・開設者別","","",""
"0003154288","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","16","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J28","一般診療所の変更増床数・減床数，療養病床を有する一般診療所（再掲）・病床の規模別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","一般診療所の変更増床数・減床数，療養病床を有する一般診療所（再掲）・病床の規模別","","",""
"0003154326","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","810","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J29","歯科診療所数；病床数，開設－廃止－休止－再開・開設者・病床の有無別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","歯科診療所数；病床数，開設－廃止－休止－再開・開設者・病床の有無別","","",""
"0003154261","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","680","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J3","病院数・病床数，年次・開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","病院数・病床数，年次・開設者別","","",""
"0003154282","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","330","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J4","一般診療所数，年次・開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","一般診療所数，年次・開設者別","","",""
"0003154320","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","330","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J5","歯科診療所数，年次・開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","歯科診療所数，年次・開設者別","","",""
"0003154301","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","810","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J6","病院数・構成割合，年次・病床の規模・精神科病院－一般病院（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","病院数・構成割合，年次・病床の規模・精神科病院－一般病院（再掲）別","","",""
"0003154262","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","396","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J7","一般病院数（重複計上），年次・診療科目別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","一般病院数（重複計上），年次・診療科目別","","",""
"0003154283","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","558","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J8","病院数，病院－病床の種類・開設者別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","病院数，病院－病床の種類・開設者別","","",""
"0003154321","医療施設調査 平成２７年医療施設（動態）調査 上巻","年次","201501-201512","2016-09-06","0","該当なし","270","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","J9","病院数，病院－病床の種類・病床の規模別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","上巻","病院数，病院－病床の種類・病床の規模別","","",""
"0003155360","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-11-11","0","該当なし","480","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G1","病院数，年次・都道府県別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","病院数，年次・都道府県別","","",""
"0003154270","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-09-06","0","該当なし","10602","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G10","病床数，開設者・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","病床数，開設者・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別","","",""
"0003154291","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-09-06","0","該当なし","5130","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G11","病床数，病床の規模・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","病床数，病床の規模・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別","","",""
"0003154329","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-11-11","0","該当なし","1482","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G12","人口10万対病床数，病床－病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","人口10万対病床数，病床－病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","","",""
"0003154310","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-09-06","0","該当なし","1026","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G13","病院数，社会保険診療等・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","病院数，社会保険診療等・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別","","",""
"0003154271","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-09-06","0","該当なし","10032","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G14","病院数（重複計上），診療科目・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","病院数（重複計上），診療科目・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別","","",""
"0003154292","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-09-06","0","該当なし","13680","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G15","一般診療所数，開設者・都道府県－指定都市・特別区・中核市（再掲）・病床の有無別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","一般診療所数，開設者・都道府県－指定都市・特別区・中核市（再掲）・病床の有無別","","",""
"0003156848","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-09-06","0","該当なし","1140","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G16","一般診療所数；病床数，病床の有無・病床の規模・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","一般診療所数；病床数，病床の有無・病床の規模・都道府県－指定都市・特別区・中核市（再掲）別","","",""
"0003154311","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-09-06","0","該当なし","6840","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G17","一般診療所の病床数，開設者・都道府県－指定都市・特別区・中核市（再掲）・療養病床（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","一般診療所の病床数，開設者・都道府県－指定都市・特別区・中核市（再掲）・療養病床（再掲）別","","",""
"0003154272","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-11-11","0","該当なし","228","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G18","人口10万対一般診療所の病床数，療養病床（再掲）・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","人口10万対一般診療所の病床数，療養病床（再掲）・都道府県－指定都市・特別区・中核市（再掲）別","","",""
"0003154293","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-09-06","0","該当なし","10260","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G19","歯科診療所数，開設者・都道府県－指定都市・特別区・中核市（再掲）・病床の有無別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","歯科診療所数，開設者・都道府県－指定都市・特別区・中核市（再掲）・病床の有無別","","",""
"0003155380","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-11-11","0","該当なし","480","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G2","一般診療所数，年次・都道府県別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","一般診療所数，年次・都道府県別","","",""
"0003154331","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-09-06","0","該当なし","570","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G20","歯科診療所の病床数，開設者・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","歯科診療所の病床数，開設者・都道府県－指定都市・特別区・中核市（再掲）別","","",""
"0003154312","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-09-06","0","該当なし","342","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G21","休止・休診中施設数，都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","休止・休診中施設数，都道府県－指定都市・特別区・中核市（再掲）別","","",""
"0003154273","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-09-06","0","該当なし","5472","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G22","病院数；病床数，開設－廃止－休止－再開・都道府県－指定都市・特別区・中核市（再掲）・病床の種類別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","病院数；病床数，開設－廃止－休止－再開・都道府県－指定都市・特別区・中核市（再掲）・病床の種類別","","",""
"0003155520","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-09-06","0","該当なし","1368","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G23","病院の変更増床数・減床数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","病院の変更増床数・減床数，病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","","",""
"0003154332","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-09-06","0","該当なし","1824","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G24","一般診療所数；病床数，開設－廃止－休止－再開・都道府県－指定都市・特別区・中核市（再掲）・療養病床を有する一般診療所（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","一般診療所数；病床数，開設－廃止－休止－再開・都道府県－指定都市・特別区・中核市（再掲）・療養病床を有する一般診療所（再掲）別","","",""
"0003154313","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-09-06","0","該当なし","912","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G25","歯科診療所数；病床数，開設－廃止－休止－再開・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","歯科診療所数；病床数，開設－廃止－休止－再開・都道府県－指定都市・特別区・中核市（再掲）別","","",""
"0003155400","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-11-11","0","該当なし","480","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G3","歯科診療所数，年次・都道府県別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","歯科診療所数，年次・都道府県別","","",""
"0003155361","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-11-11","0","該当なし","480","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G4","病院の病床数，年次・都道府県別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","病院の病床数，年次・都道府県別","","",""
"0003155296","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-11-11","0","該当なし","480","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G5","一般診療所の病床数，年次・都道府県別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","一般診療所の病床数，年次・都道府県別","","",""
"0003154269","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-09-06","0","該当なし","2052","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G6","病院数，病院－病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","病院数，病院－病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","","",""
"0003154290","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-09-06","0","該当なし","10602","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G7","病院数，開設者・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","病院数，開設者・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別","","",""
"0003154328","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-09-06","0","該当なし","5130","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G8","病院数，病床の規模・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","病院数，病床の規模・都道府県－指定都市・特別区・中核市（再掲）・精神科病院－一般病院別","","",""
"0003154309","医療施設調査 平成２７年医療施設（動態）調査 下巻","年次","201501-201512","2016-09-06","0","該当なし","1482","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","G9","病床数，病床－病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","下巻","病床数，病床－病院の種類・都道府県－指定都市・特別区・中核市（再掲）別","","",""
"0003154274","医療施設調査 平成２７年医療施設（動態）調査 閲覧","年次","201501-201512","2016-09-06","0","該当なし","29731","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E1","病院数；病床数，病院－病床の種類・二次医療圏・市区町村別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","閲覧","病院数；病床数，病院－病床の種類・二次医療圏・市区町村別","","",""
"0003154297","医療施設調査 平成２７年医療施設（動態）調査 閲覧","年次","201501-201512","2016-11-11","0","該当なし","2052","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E10","人口10万対病院数，病院－病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","閲覧","人口10万対病院数，病院－病床の種類・都道府県－指定都市・特別区・中核市（再掲）別","","",""
"0003154335","医療施設調査 平成２７年医療施設（動態）調査 閲覧","年次","201501-201512","2016-11-11","0","該当なし","10260","2025-03-13","","00450021","医療施設調査","00450","厚生労働省","E11","人口10万対一般診療所数，開設者・都道府県－指定都市・特別区・中核市（再掲）・病床の有無別","15","社会保障・衛生","05","医療","医療施設調査","平成２７年医療施設（動態）調査","閲覧","人口10万対一般診療所数，開設者・都道府県－指定都市・特別区・中核市（再掲）・病床の有無別","","",""
