"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3"
"0003171323","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201610","2017-04-14","0","該当なし","87","2024-09-30","","00200524","人口推計","00200","総務省","014","参考表　男女別人口の計算表－総人口，日本人人口，外国人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　男女別人口の計算表－総人口，日本人人口，外国人人口","平成27年国勢調査基準","","参考表"
"0003215863","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201710","2018-04-13","0","該当なし","87","2024-09-30","","00200524","人口推計","00200","総務省","014","参考表　男女別人口の計算表－総人口，日本人人口，外国人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　男女別人口の計算表－総人口，日本人人口，外国人人口","平成27年国勢調査基準","","参考表"
"0003312325","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201810","2019-04-12","0","該当なし","87","2024-09-30","","00200524","人口推計","00200","総務省","014","参考表　男女別人口の計算表－総人口，日本人人口，外国人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　男女別人口の計算表－総人口，日本人人口，外国人人口","平成27年国勢調査基準","","参考表"
"0003412326","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201910","2020-04-14","0","該当なし","87","2024-09-30","","00200524","人口推計","00200","総務省","014","参考表　男女別人口の計算表－総人口，日本人人口，外国人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　男女別人口の計算表－総人口，日本人人口，外国人人口","平成27年国勢調査基準","","参考表"
"0003171268","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201610","2017-04-14","0","該当なし","2490","2024-09-30","","00200524","人口推計","00200","総務省","015","参考表　年齢（各歳），男女別人口の計算表－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（各歳），男女別人口の計算表－総人口，日本人人口","平成27年国勢調査基準","","参考表"
"0003215864","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201710","2018-04-13","0","該当なし","2490","2024-09-30","","00200524","人口推計","00200","総務省","015","参考表　年齢（各歳），男女別人口の計算表－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（各歳），男女別人口の計算表－総人口，日本人人口","平成27年国勢調査基準","","参考表"
"0003312326","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201810","2019-04-12","0","該当なし","2490","2024-09-30","","00200524","人口推計","00200","総務省","015","参考表　年齢（各歳），男女別人口の計算表－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（各歳），男女別人口の計算表－総人口，日本人人口","平成27年国勢調査基準","","参考表"
"0003412327","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201910","2020-04-14","0","該当なし","2490","2024-09-30","","00200524","人口推計","00200","総務省","015","参考表　年齢（各歳），男女別人口の計算表－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（各歳），男女別人口の計算表－総人口，日本人人口","平成27年国勢調査基準","","参考表"
"0003171286","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201610","2017-04-14","0","該当なし","120","2024-09-30","","00200524","人口推計","00200","総務省","016","参考表　年齢（５歳階級），男女別死亡者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（５歳階級），男女別死亡者数－日本人，外国人","平成27年国勢調査基準","","参考表"
"0003215865","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201710","2018-04-13","0","該当なし","120","2024-09-30","","00200524","人口推計","00200","総務省","016","参考表　年齢（５歳階級），男女別死亡者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（５歳階級），男女別死亡者数－日本人，外国人","平成27年国勢調査基準","","参考表"
"0003312327","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201810","2019-04-12","0","該当なし","120","2024-09-30","","00200524","人口推計","00200","総務省","016","参考表　年齢（５歳階級），男女別死亡者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（５歳階級），男女別死亡者数－日本人，外国人","平成27年国勢調査基準","","参考表"
"0003412328","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201910","2020-04-14","0","該当なし","120","2024-09-30","","00200524","人口推計","00200","総務省","016","参考表　年齢（５歳階級），男女別死亡者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（５歳階級），男女別死亡者数－日本人，外国人","平成27年国勢調査基準","","参考表"
"0003171306","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201610","2017-04-14","0","該当なし","240","2024-09-30","","00200524","人口推計","00200","総務省","017","参考表　年齢（５歳階級），男女別出入国者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（５歳階級），男女別出入国者数－日本人，外国人","平成27年国勢調査基準","","参考表"
"0003215866","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201710","2018-04-13","0","該当なし","240","2024-09-30","","00200524","人口推計","00200","総務省","017","参考表　年齢（５歳階級），男女別出入国者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（５歳階級），男女別出入国者数－日本人，外国人","平成27年国勢調査基準","","参考表"
"0003312328","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201810","2019-04-12","0","該当なし","240","2024-09-30","","00200524","人口推計","00200","総務省","017","参考表　年齢（５歳階級），男女別出入国者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（５歳階級），男女別出入国者数－日本人，外国人","平成27年国勢調査基準","","参考表"
"0003412329","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201910","2020-04-14","0","該当なし","240","2024-09-30","","00200524","人口推計","00200","総務省","017","参考表　年齢（５歳階級），男女別出入国者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（５歳階級），男女別出入国者数－日本人，外国人","平成27年国勢調査基準","","参考表"
"0003171324","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201610","2017-04-14","0","該当なし","1584","2024-09-30","","00200524","人口推計","00200","総務省","018","参考表　都道府県，男女別人口の計算表－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別人口の計算表－総人口，日本人人口","平成27年国勢調査基準","","参考表"
"0003215867","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201710","2018-04-13","0","該当なし","1584","2024-09-30","","00200524","人口推計","00200","総務省","018","参考表　都道府県，男女別人口の計算表－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別人口の計算表－総人口，日本人人口","平成27年国勢調査基準","","参考表"
"0003312329","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201810","2019-04-12","0","該当なし","1584","2024-09-30","","00200524","人口推計","00200","総務省","018","参考表　都道府県，男女別人口の計算表－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別人口の計算表－総人口，日本人人口","平成27年国勢調査基準","","参考表"
"0003412330","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201910","2020-04-14","0","該当なし","1584","2024-09-30","","00200524","人口推計","00200","総務省","018","参考表　都道府県，男女別人口の計算表－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別人口の計算表－総人口，日本人人口","平成27年国勢調査基準","","参考表"
"0003171269","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201610","2017-04-14","0","該当なし","576","2024-09-30","","00200524","人口推計","00200","総務省","019","参考表　都道府県，男女別出生児数及び死亡者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別出生児数及び死亡者数－日本人，外国人","平成27年国勢調査基準","","参考表"
"0003215868","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201710","2018-04-13","0","該当なし","576","2024-09-30","","00200524","人口推計","00200","総務省","019","参考表　都道府県，男女別出生児数及び死亡者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別出生児数及び死亡者数－日本人，外国人","平成27年国勢調査基準","","参考表"
"0003312330","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201810","2019-04-12","0","該当なし","576","2024-09-30","","00200524","人口推計","00200","総務省","019","参考表　都道府県，男女別出生児数及び死亡者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別出生児数及び死亡者数－日本人，外国人","平成27年国勢調査基準","","参考表"
"0003412331","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201910","2020-04-14","0","該当なし","576","2024-09-30","","00200524","人口推計","00200","総務省","019","参考表　都道府県，男女別出生児数及び死亡者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別出生児数及び死亡者数－日本人，外国人","平成27年国勢調査基準","","参考表"
"0003171287","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201610","2017-04-14","0","該当なし","576","2024-09-30","","00200524","人口推計","00200","総務省","020","参考表　都道府県，男女別都道府県間転出入者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別都道府県間転出入者数－日本人，外国人","平成27年国勢調査基準","","参考表"
"0003215869","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201710","2018-04-13","0","該当なし","576","2024-09-30","","00200524","人口推計","00200","総務省","020","参考表　都道府県，男女別都道府県間転出入者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別都道府県間転出入者数－日本人，外国人","平成27年国勢調査基準","","参考表"
"0003312331","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201810","2019-04-12","0","該当なし","576","2024-09-30","","00200524","人口推計","00200","総務省","020","参考表　都道府県，男女別都道府県間転出入者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別都道府県間転出入者数－日本人，外国人","平成27年国勢調査基準","","参考表"
"0003412332","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201910","2020-04-14","0","該当なし","576","2024-09-30","","00200524","人口推計","00200","総務省","020","参考表　都道府県，男女別都道府県間転出入者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別都道府県間転出入者数－日本人，外国人","平成27年国勢調査基準","","参考表"
"0003171307","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201610","2017-04-14","0","該当なし","576","2024-09-30","","00200524","人口推計","00200","総務省","021","参考表　都道府県，男女別出入国者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別出入国者数－日本人，外国人","平成27年国勢調査基準","","参考表"
"0003215870","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201710","2018-04-13","0","該当なし","576","2024-09-30","","00200524","人口推計","00200","総務省","021","参考表　都道府県，男女別出入国者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別出入国者数－日本人，外国人","平成27年国勢調査基準","","参考表"
"0003312332","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201810","2019-04-12","0","該当なし","576","2024-09-30","","00200524","人口推計","00200","総務省","021","参考表　都道府県，男女別出入国者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別出入国者数－日本人，外国人","平成27年国勢調査基準","","参考表"
"0003412333","人口推計 各年10月1日現在人口 平成27年国勢調査基準 参考表","年次","201910","2020-04-14","0","該当なし","576","2024-09-30","","00200524","人口推計","00200","総務省","021","参考表　都道府県，男女別出入国者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別出入国者数－日本人，外国人","平成27年国勢調査基準","","参考表"
"0004008040","人口推計 各年10月1日現在人口 平成22年国勢調査基準 統計表","年次","0","2023-08-10","0","該当なし","3876","2023-11-06","","00200524","人口推計","00200","総務省","001","年齢（各歳），男女別人口及び人口性比－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","年齢（各歳），男女別人口及び人口性比－総人口，日本人人口","平成22年国勢調査基準","","統計表"
"0004008041","人口推計 各年10月1日現在人口 平成22年国勢調査基準 統計表","年次","0","2023-08-10","0","該当なし","8856","2024-09-30","","00200524","人口推計","00200","総務省","002","年齢（５歳階級），男女，月別人口－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","年齢（５歳階級），男女，月別人口－総人口，日本人人口","平成22年国勢調査基準","","統計表"
"0004008042","人口推計 各年10月1日現在人口 平成22年国勢調査基準 統計表","年次","0","2023-08-10","0","該当なし","1296","2024-09-30","","00200524","人口推計","00200","総務省","003","年齢（５歳階級），男女別人口及び割合－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","年齢（５歳階級），男女別人口及び割合－総人口","平成22年国勢調査基準","","統計表"
"0004008043","人口推計 各年10月1日現在人口 平成22年国勢調査基準 統計表","年次","0","2023-08-10","0","該当なし","1536","2023-11-06","","00200524","人口推計","00200","総務省","004","都道府県，男女別人口及び人口性比－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県，男女別人口及び人口性比－総人口，日本人人口","平成22年国勢調査基準","","統計表"
"0004008044","人口推計 各年10月1日現在人口 平成22年国勢調査基準 統計表","年次","0","2023-08-10","0","該当なし","2304","2024-09-30","","00200524","人口推計","00200","総務省","005","都道府県，男女別人口－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県，男女別人口－総人口，日本人人口","平成22年国勢調査基準","","統計表"
"0004008045","人口推計 各年10月1日現在人口 平成22年国勢調査基準 統計表","年次","0","2023-08-10","0","該当なし","384","2024-09-30","","00200524","人口推計","00200","総務省","006","都道府県別人口の割合－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県別人口の割合－総人口","平成22年国勢調査基準","","統計表"
"0004008046","人口推計 各年10月1日現在人口 平成22年国勢調査基準 統計表","年次","0","2023-08-10","0","該当なし","384","2024-09-30","","00200524","人口推計","00200","総務省","007","都道府県別人口増減率－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県別人口増減率－総人口","平成22年国勢調査基準","","統計表"
"0004008047","人口推計 各年10月1日現在人口 平成22年国勢調査基準 統計表","年次","0","2023-08-10","0","該当なし","384","2024-09-30","","00200524","人口推計","00200","総務省","008","都道府県別自然増減率－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県別自然増減率－総人口","平成22年国勢調査基準","","統計表"
"0004008048","人口推計 各年10月1日現在人口 平成22年国勢調査基準 統計表","年次","0","2023-08-10","0","該当なし","384","2024-09-30","","00200524","人口推計","00200","総務省","009","都道府県別社会増減率－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県別社会増減率－総人口","平成22年国勢調査基準","","統計表"
"0004008049","人口推計 各年10月1日現在人口 平成22年国勢調査基準 統計表","年次","0","2023-08-10","0","該当なし","13680","2024-09-30","","00200524","人口推計","00200","総務省","010","都道府県，年齢（5歳階級），男女別人口－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県，年齢（5歳階級），男女別人口－総人口","平成22年国勢調査基準","","統計表"
"0004008050","人口推計 各年10月1日現在人口 平成22年国勢調査基準 統計表","年次","0","2023-08-10","0","該当なし","3456","2024-09-30","","00200524","人口推計","00200","総務省","011","都道府県，年齢（3区分），男女別人口－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県，年齢（3区分），男女別人口－総人口","平成22年国勢調査基準","","統計表"
"0004008051","人口推計 各年10月1日現在人口 平成22年国勢調査基準 統計表","年次","0","2023-08-10","0","該当なし","3456","2024-09-30","","00200524","人口推計","00200","総務省","012","都道府県，年齢（3区分），男女別人口の割合－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県，年齢（3区分），男女別人口の割合－総人口","平成22年国勢調査基準","","統計表"
"0004008052","人口推計 各年10月1日現在人口 平成22年国勢調査基準 統計表","年次","0","2023-08-10","0","該当なし","2304","2024-09-30","","00200524","人口推計","00200","総務省","013","都道府県，男女別年齢構造指数－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","都道府県，男女別年齢構造指数－総人口","平成22年国勢調査基準","","統計表"
"0003046409","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201110","2012-04-17","0","該当なし","87","2024-09-30","","00200524","人口推計","00200","総務省","014","参考表　男女別人口の計算表－総人口，日本人人口，外国人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　男女別人口の計算表－総人口，日本人人口，外国人人口","平成22年国勢調査基準","","参考表"
"0003080185","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201210","2013-04-16","0","該当なし","87","2024-09-30","","00200524","人口推計","00200","総務省","014","参考表　男女別人口の計算表－総人口，日本人人口，外国人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　男女別人口の計算表－総人口，日本人人口，外国人人口","平成22年国勢調査基準","","参考表"
"0003094403","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201310","2014-04-15","0","該当なし","87","2024-09-30","","00200524","人口推計","00200","総務省","014","参考表　男女別人口の計算表－総人口，日本人人口，外国人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　男女別人口の計算表－総人口，日本人人口，外国人人口","平成22年国勢調査基準","","参考表"
"0003104196","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201410","2015-04-17","0","該当なし","87","2024-09-30","","00200524","人口推計","00200","総務省","014","参考表　男女別人口の計算表－総人口，日本人人口，外国人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　男女別人口の計算表－総人口，日本人人口，外国人人口","平成22年国勢調査基準","","参考表"
"0003046410","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201110","2012-04-17","0","該当なし","2490","2024-09-30","","00200524","人口推計","00200","総務省","015","参考表　年齢（各歳），男女別人口の計算表－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（各歳），男女別人口の計算表－総人口，日本人人口","平成22年国勢調査基準","","参考表"
"0003080204","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201210","2013-04-16","0","該当なし","2490","2024-09-30","","00200524","人口推計","00200","総務省","015","参考表　年齢（各歳），男女別人口の計算表－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（各歳），男女別人口の計算表－総人口，日本人人口","平成22年国勢調査基準","","参考表"
"0003094423","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201310","2014-04-15","0","該当なし","2490","2024-09-30","","00200524","人口推計","00200","総務省","015","参考表　年齢（各歳），男女別人口の計算表－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（各歳），男女別人口の計算表－総人口，日本人人口","平成22年国勢調査基準","","参考表"
"0003104215","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201410","2015-04-17","0","該当なし","2490","2024-09-30","","00200524","人口推計","00200","総務省","015","参考表　年齢（各歳），男女別人口の計算表－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（各歳），男女別人口の計算表－総人口，日本人人口","平成22年国勢調査基準","","参考表"
"0003046411","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201110","2012-04-17","0","該当なし","120","2024-09-30","","00200524","人口推計","00200","総務省","016","参考表　年齢（５歳階級），男女別死亡者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（５歳階級），男女別死亡者数－日本人，外国人","平成22年国勢調査基準","","参考表"
"0003080223","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201210","2013-04-16","0","該当なし","120","2024-09-30","","00200524","人口推計","00200","総務省","016","参考表　年齢（５歳階級），男女別死亡者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（５歳階級），男女別死亡者数－日本人，外国人","平成22年国勢調査基準","","参考表"
"0003094388","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201310","2014-04-15","0","該当なし","120","2024-09-30","","00200524","人口推計","00200","総務省","016","参考表　年齢（５歳階級），男女別死亡者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（５歳階級），男女別死亡者数－日本人，外国人","平成22年国勢調査基準","","参考表"
"0003104143","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201410","2015-04-17","0","該当なし","120","2024-09-30","","00200524","人口推計","00200","総務省","016","参考表　年齢（５歳階級），男女別死亡者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（５歳階級），男女別死亡者数－日本人，外国人","平成22年国勢調査基準","","参考表"
"0003046412","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201110","2012-04-17","0","該当なし","240","2024-09-30","","00200524","人口推計","00200","総務省","017","参考表　年齢（５歳階級），男女別出入国者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（５歳階級），男女別出入国者数－日本人，外国人","平成22年国勢調査基準","","参考表"
"0003080166","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201210","2013-04-16","0","該当なし","240","2024-09-30","","00200524","人口推計","00200","総務省","017","参考表　年齢（５歳階級），男女別出入国者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（５歳階級），男女別出入国者数－日本人，外国人","平成22年国勢調査基準","","参考表"
"0003094356","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201310","2014-04-15","0","該当なし","240","2024-09-30","","00200524","人口推計","00200","総務省","017","参考表　年齢（５歳階級），男女別出入国者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（５歳階級），男女別出入国者数－日本人，外国人","平成22年国勢調査基準","","参考表"
"0003104176","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201410","2015-04-17","0","該当なし","240","2024-09-30","","00200524","人口推計","00200","総務省","017","参考表　年齢（５歳階級），男女別出入国者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　年齢（５歳階級），男女別出入国者数－日本人，外国人","平成22年国勢調査基準","","参考表"
"0003104195","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201410","2015-04-17","0","該当なし","1584","2024-09-30","","00200524","人口推計","00200","総務省","018","参考表　都道府県，男女別人口の計算表－総人口，日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別人口の計算表－総人口，日本人人口","平成22年国勢調査基準","","参考表"
"0003046413","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201110","2012-04-17","0","該当なし","720","2024-09-30","","00200524","人口推計","00200","総務省","01801","参考表　都道府県，男女別人口の計算表－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別人口の計算表－総人口","平成22年国勢調査基準","","参考表"
"0003080186","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201210","2013-04-16","0","該当なし","720","2024-09-30","","00200524","人口推計","00200","総務省","01801","参考表　都道府県，男女別人口の計算表－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別人口の計算表－総人口","平成22年国勢調査基準","","参考表"
"0003094404","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201310","2014-04-15","0","該当なし","720","2024-09-30","","00200524","人口推計","00200","総務省","01801","参考表　都道府県，男女別人口の計算表－総人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別人口の計算表－総人口","平成22年国勢調査基準","","参考表"
"0003046414","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201110","2012-04-17","0","該当なし","864","2024-09-30","","00200524","人口推計","00200","総務省","01802","参考表　都道府県，男女別人口の計算表－日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別人口の計算表－日本人人口","平成22年国勢調査基準","","参考表"
"0003080205","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201210","2013-04-16","0","該当なし","864","2024-09-30","","00200524","人口推計","00200","総務省","01802","参考表　都道府県，男女別人口の計算表－日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別人口の計算表－日本人人口","平成22年国勢調査基準","","参考表"
"0003094424","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201310","2014-04-15","0","該当なし","864","2024-09-30","","00200524","人口推計","00200","総務省","01802","参考表　都道府県，男女別人口の計算表－日本人人口","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別人口の計算表－日本人人口","平成22年国勢調査基準","","参考表"
"0003046415","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201110","2012-04-17","0","該当なし","576","2024-09-30","","00200524","人口推計","00200","総務省","019","参考表　都道府県，男女別出生児数及び死亡者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別出生児数及び死亡者数－日本人，外国人","平成22年国勢調査基準","","参考表"
"0003080224","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201210","2013-04-16","0","該当なし","576","2024-09-30","","00200524","人口推計","00200","総務省","019","参考表　都道府県，男女別出生児数及び死亡者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別出生児数及び死亡者数－日本人，外国人","平成22年国勢調査基準","","参考表"
"0003094389","人口推計 各年10月1日現在人口 平成22年国勢調査基準 参考表","年次","201310","2014-04-15","0","該当なし","576","2024-09-30","","00200524","人口推計","00200","総務省","019","参考表　都道府県，男女別出生児数及び死亡者数－日本人，外国人","02","人口・世帯","01","人口","人口推計","各年10月1日現在人口","参考表　都道府県，男女別出生児数及び死亡者数－日本人，外国人","平成22年国勢調査基準","","参考表"
