"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0003156660","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","168","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問23-1　希望額融資を断られた経験　（複数回答） 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問23-1　希望額融資を断られた経験　（複数回答）","地域",""
"0003156661","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","840","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問23-2　希望額融資を断られた理由　（複数回答） 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問23-2　希望額融資を断られた理由　（複数回答）","地域",""
"0003156680","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","84","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問23-1　希望額融資を断られた経験　（複数回答） 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問23-1　希望額融資を断られた経験　（複数回答）","住宅の建て方",""
"0003156681","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","420","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問23-2　希望額融資を断られた理由　（複数回答） 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問23-2　希望額融資を断られた理由　（複数回答）","住宅の建て方",""
"0003156682","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","168","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問23-2　希望額融資の可否 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問23-2　希望額融資の可否","地域",""
"0003156683","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","84","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問23-2　希望額融資の可否 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問23-2　希望額融資の可否","住宅の建て方",""
"0003156684","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","168","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問23-2　融資を受けられなかった資金の調達方法 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問23-2　融資を受けられなかった資金の調達方法","地域",""
"0003156685","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","84","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問23-2　融資を受けられなかった資金の調達方法 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問23-2　融資を受けられなかった資金の調達方法","住宅の建て方",""
"0003159182","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","448","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問12-1　住み替え前の住宅の売却損益階級 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問12-1　住み替え前の住宅の売却損益階級","地域",""
"0003159240","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","224","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問12-1　住み替え前の住宅の売却損益階級 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問12-1　住み替え前の住宅の売却損益階級","住宅の建て方",""
"0003159241","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","56","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問13-1　住み替え前の住宅の建て方　一戸建て 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問13-1　住み替え前の住宅の建て方　一戸建て","地域",""
"0003159260","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","28","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","3","経年変化比較表（分譲住宅・中古住宅） 問13-1　住み替え前の住宅の建て方　一戸建て 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（分譲住宅・中古住宅）","問13-1　住み替え前の住宅の建て方　一戸建て","住宅の建て方",""
"0003156642","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","134","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","4","経年変化比較表（中古住宅） 問7　建築時期 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（中古住宅）","問7　建築時期","住宅の建て方",""
"0003156643","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","112","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","4","経年変化比較表（中古住宅） 問9・10　購入前後のリフォームの有無 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（中古住宅）","問9・10　購入前後のリフォームの有無","地域",""
"0003156662","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","84","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","4","経年変化比較表（中古住宅） 問9　売主によるリフォームの有無 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（中古住宅）","問9　売主によるリフォームの有無","地域",""
"0003156663","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","42","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","4","経年変化比較表（中古住宅） 問9　売主によるリフォームの有無 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（中古住宅）","問9　売主によるリフォームの有無","住宅の建て方",""
"0003156664","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","144","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","4","経年変化比較表（中古住宅） 問9・10　購入前後のリフォームの有無 と 問7 建築時期 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（中古住宅）","問9・10　購入前後のリフォームの有無 と 問7 建築時期","住宅の建て方",""
"0003156686","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","126","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","4","経年変化比較表（中古住宅） 問4　中古住宅にした理由　（複数回答） 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（中古住宅）","問4　中古住宅にした理由　（複数回答）","住宅の建て方",""
"0003156687","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","268","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","4","経年変化比較表（中古住宅） 問7　建築時期 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（中古住宅）","問7　建築時期","地域",""
"0003156688","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","28","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","4","経年変化比較表（中古住宅） 問10　購入後のリフォームの有無　リフォームした 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（中古住宅）","問10　購入後のリフォームの有無　リフォームした","地域",""
"0003156689","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","14","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","4","経年変化比較表（中古住宅） 問10　購入後のリフォームの有無　リフォームした 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（中古住宅）","問10　購入後のリフォームの有無　リフォームした","住宅の建て方",""
"0003156690","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","56","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","4","経年変化比較表（中古住宅） 問9・10　購入前後のリフォームの有無 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（中古住宅）","問9・10　購入前後のリフォームの有無","住宅の建て方",""
"0003156700","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","252","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","4","経年変化比較表（中古住宅） 問4　中古住宅にした理由　（複数回答） 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（中古住宅）","問4　中古住宅にした理由　（複数回答）","地域",""
"0003156701","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","288","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","4","経年変化比較表（中古住宅） 問9・10　購入前後のリフォームの有無 と 問7 建築時期 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（中古住宅）","問9・10　購入前後のリフォームの有無 と 問7 建築時期","地域",""
"0003156720","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","224","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問1　住宅選択理由　（複数回答） 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問1　住宅選択理由　（複数回答）","地域",""
"0003156721","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","224","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問1-1　設備等に関する選択理由　（複数回答） 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問1-1　設備等に関する選択理由　（複数回答）","地域",""
"0003156722","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","112","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問1-1　設備等に関する選択理由　（複数回答） 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問1-1　設備等に関する選択理由　（複数回答）","住宅の建て方",""
"0003156723","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","98","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問2　物件に関する情報収集方法　（複数回答） 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問2　物件に関する情報収集方法　（複数回答）","住宅の建て方",""
"0003156740","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","112","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問1　住宅選択理由　（複数回答） 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問1　住宅選択理由　（複数回答）","住宅の建て方",""
"0003156760","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","196","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問2　物件に関する情報収集方法　（複数回答） 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問2　物件に関する情報収集方法　（複数回答）","地域",""
"0003156761","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","56","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問3　賃貸契約の種類 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問3　賃貸契約の種類","地域",""
"0003156762","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","28","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問3　賃貸契約の種類 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問3　賃貸契約の種類","住宅の建て方",""
"0003156763","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","134","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問4　建築時期 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問4　建築時期","住宅の建て方",""
"0003156780","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","268","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問4　建築時期 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問4　建築時期","地域",""
"0003157218","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","168","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問5　住み替え前の住宅の種類 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問5　住み替え前の住宅の種類","地域",""
"0003157229","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","84","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問5　住み替え前の住宅の種類 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問5　住み替え前の住宅の種類","住宅の建て方",""
"0003157239","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","56","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問7-7　通勤時間 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問7-7　通勤時間","地域",""
"0003157249","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","168","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問6　住み替え前の住宅の月額家賃 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問6　住み替え前の住宅の月額家賃","地域",""
"0003157255","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","28","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問7-3　敷地面積 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問7-3　敷地面積","住宅の建て方",""
"0003157256","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","224","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問7-4　高齢者対応設備　（複数回答） 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問7-4　高齢者対応設備　（複数回答）","地域",""
"0003157257","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","112","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問7-4　高齢者対応設備　（複数回答） 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問7-4　高齢者対応設備　（複数回答）","住宅の建て方",""
"0003157263","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","84","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問6　住み替え前の住宅の月額家賃 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問6　住み替え前の住宅の月額家賃","住宅の建て方",""
"0003157267","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","28","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問7-2　住宅の延べ床面積 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問7-2　住宅の延べ床面積","住宅の建て方",""
"0003157273","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","112","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問7-5　省エネ設備　（複数回答） 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問7-5　省エネ設備　（複数回答）","地域",""
"0003157274","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","56","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問7-5　省エネ設備　（複数回答） 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問7-5　省エネ設備　（複数回答）","住宅の建て方",""
"0003157275","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","28","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問7-6　住み替え前の借地権　定期借地 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問7-6　住み替え前の借地権　定期借地","地域",""
"0003157285","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","56","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問7-2　住宅の延べ床面積 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問7-2　住宅の延べ床面積","地域",""
"0003157288","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","56","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問7-3　敷地面積 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問7-3　敷地面積","地域",""
"0003157292","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","80","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問7-4　高齢者対応設備　（複数回答） 高齢者の有無","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問7-4　高齢者対応設備　（複数回答）","高齢者の有無",""
"0003157295","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","14","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問7-6　住み替え前の借地権　定期借地 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問7-6　住み替え前の借地権　定期借地","住宅の建て方",""
"0003157298","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","28","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問7-7　通勤時間 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問7-7　通勤時間","住宅の建て方",""
"0003157299","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","252","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問8　住み替え前の住宅の入居時期 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問8　住み替え前の住宅の入居時期","地域",""
"0003157309","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","84","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問10　世帯主の年齢 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問10　世帯主の年齢","住宅の建て方",""
"0003157313","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","252","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問12　世帯年収 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問12　世帯年収","地域",""
"0003157318","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","98","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問13　居住人数 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問13　居住人数","住宅の建て方",""
"0003157319","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","28","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問14　勤務先からの住宅手当　平均 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問14　勤務先からの住宅手当　平均","地域",""
"0003157324","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","126","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問8　住み替え前の住宅の入居時期 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問8　住み替え前の住宅の入居時期","住宅の建て方",""
"0003157326","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","168","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問10　世帯主の年齢 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問10　世帯主の年齢","地域",""
"0003157328","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","252","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問11　世帯主の職業 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問11　世帯主の職業","地域",""
"0003157329","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","126","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問11　世帯主の職業 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問11　世帯主の職業","住宅の建て方",""
"0003157332","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","14","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問14　勤務先からの住宅手当の有無　受けている 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問14　勤務先からの住宅手当の有無　受けている","住宅の建て方",""
"0003157342","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","56","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問9　住み替え前の居住地 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問9　住み替え前の居住地","地域",""
"0003157343","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","28","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問9　住み替え前の居住地 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問9　住み替え前の居住地","住宅の建て方",""
"0003157356","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","28","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問13　高齢者がいる世帯の内訳 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問13　高齢者がいる世帯の内訳","住宅の建て方",""
"0003157357","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","28","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問14　礼金の有無　あり 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問14　礼金の有無　あり","地域",""
"0003157358","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","28","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問14　更新手数料の有無　あり 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問14　更新手数料の有無　あり","地域",""
"0003157359","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","28","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問14　その他費用の有無　あり 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問14　その他費用の有無　あり","地域",""
"0003157362","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","189","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問8　住み替え前の住宅の入居時期 住宅の種類","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問8　住み替え前の住宅の入居時期","住宅の種類",""
"0003157369","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","126","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問12　世帯年収 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問12　世帯年収","住宅の建て方",""
"0003157370","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","196","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問13　居住人数 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問13　居住人数","地域",""
"0003157371","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","28","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問13　高齢者の有無　住んでいる 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問13　高齢者の有無　住んでいる","地域",""
"0003157373","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","14","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問13　高齢者の有無　住んでいる 住宅の建て方","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問13　高齢者の有無　住んでいる","住宅の建て方",""
"0003157374","住宅市場動向調査","年度次","0","2016-12-28","0","該当なし","56","2017-03-08","","00600630","住宅市場動向調査","00600","国土交通省","5","経年変化比較表（民間賃貸住宅） 問13　高齢者がいる世帯の内訳 地域","08","住宅・土地・建設","01","住宅・土地","住宅市場動向調査","経年変化比較表（民間賃貸住宅）","問13　高齢者がいる世帯の内訳","地域",""
