"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2"
"0001874365","木質バイオマスエネルギー利用動向調査 確報 平成30年木質バイオマスエネルギー利用動向調査","年次","201801-201812","2021-09-30","0","該当なし","10","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","全国集計表 発電機に関する項目 使用年数階層別発電機数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","発電機に関する項目","使用年数階層別発電機数","","","平成30年木質バイオマスエネルギー利用動向調査"
"0001874366","木質バイオマスエネルギー利用動向調査 確報 平成30年木質バイオマスエネルギー利用動向調査","年次","201801-201812","2021-09-30","0","該当なし","18","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","全国集計表 発電機に関する項目 出力規模階層別平均稼働日数、時間","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","発電機に関する項目","出力規模階層別平均稼働日数、時間","","","平成30年木質バイオマスエネルギー利用動向調査"
"0001874367","木質バイオマスエネルギー利用動向調査 確報 平成30年木質バイオマスエネルギー利用動向調査","年次","201801-201812","2021-09-30","0","該当なし","99","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","全国集計表 発電機に関する項目 業種別補助金等活用数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","発電機に関する項目","業種別補助金等活用数","","","平成30年木質バイオマスエネルギー利用動向調査"
"0001874381","木質バイオマスエネルギー利用動向調査 確報 平成30年木質バイオマスエネルギー利用動向調査","年次","201801-201812","2021-09-30","0","該当なし","240","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","都道府県別集計表 発電機に関する項目 種類別発電機数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","発電機に関する項目","種類別発電機数","","","平成30年木質バイオマスエネルギー利用動向調査"
"0001874382","木質バイオマスエネルギー利用動向調査 確報 平成30年木質バイオマスエネルギー利用動向調査","年次","201801-201812","2021-09-30","0","該当なし","240","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","都道府県別集計表 発電機に関する項目 電気の用途別発電機数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","発電機に関する項目","電気の用途別発電機数","","","平成30年木質バイオマスエネルギー利用動向調査"
"0001874383","木質バイオマスエネルギー利用動向調査 確報 平成30年木質バイオマスエネルギー利用動向調査","年次","201801-201812","2021-09-30","0","該当なし","144","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","都道府県別集計表 発電機に関する項目 補助金等活用数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","発電機に関する項目","補助金等活用数","","","平成30年木質バイオマスエネルギー利用動向調査"
"0001874368","木質バイオマスエネルギー利用動向調査 確報 平成30年木質バイオマスエネルギー利用動向調査","年次","201801-201812","2021-09-30","0","該当なし","231","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 業種別種類別ボイラー数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","業種別種類別ボイラー数","","","平成30年木質バイオマスエネルギー利用動向調査"
"0001874369","木質バイオマスエネルギー利用動向調査 確報 平成30年木質バイオマスエネルギー利用動向調査","年次","201801-201812","2021-09-30","0","該当なし","396","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 業種別及び熱の用途別ボイラー数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","業種別及び熱の用途別ボイラー数","","","平成30年木質バイオマスエネルギー利用動向調査"
"0001874370","木質バイオマスエネルギー利用動向調査 確報 平成30年木質バイオマスエネルギー利用動向調査","年次","201801-201812","2021-09-30","0","該当なし","18","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 事業所の従業員規模階層別事業所数及びボイラー数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","事業所の従業員規模階層別事業所数及びボイラー数","","","平成30年木質バイオマスエネルギー利用動向調査"
"0001874371","木質バイオマスエネルギー利用動向調査 確報 平成30年木質バイオマスエネルギー利用動向調査","年次","201801-201812","2021-09-30","0","該当なし","11","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 出力規模階層別ボイラー数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","出力規模階層別ボイラー数","","","平成30年木質バイオマスエネルギー利用動向調査"
"0001874372","木質バイオマスエネルギー利用動向調査 確報 平成30年木質バイオマスエネルギー利用動向調査","年次","201801-201812","2021-09-30","0","該当なし","6","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 ボイラーの種類別平均出力規模","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","ボイラーの種類別平均出力規模","","","平成30年木質バイオマスエネルギー利用動向調査"
"0001874373","木質バイオマスエネルギー利用動向調査 確報 平成30年木質バイオマスエネルギー利用動向調査","年次","201801-201812","2021-09-30","0","該当なし","9","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 使用年数階層別ボイラー数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","使用年数階層別ボイラー数","","","平成30年木質バイオマスエネルギー利用動向調査"
"0001874374","木質バイオマスエネルギー利用動向調査 確報 平成30年木質バイオマスエネルギー利用動向調査","年次","201801-201812","2021-09-30","0","該当なし","20","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 出力規模階層別平均稼働日数、時間","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","出力規模階層別平均稼働日数、時間","","","平成30年木質バイオマスエネルギー利用動向調査"
"0001874375","木質バイオマスエネルギー利用動向調査 確報 平成30年木質バイオマスエネルギー利用動向調査","年次","201801-201812","2021-09-30","0","該当なし","99","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 業種別補助金等活用数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","業種別補助金等活用数","","","平成30年木質バイオマスエネルギー利用動向調査"
"0001874384","木質バイオマスエネルギー利用動向調査 確報 平成30年木質バイオマスエネルギー利用動向調査","年次","201801-201812","2021-09-30","0","該当なし","336","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","都道府県別集計表 ボイラーに関する項目 種類別ボイラー数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","ボイラーに関する項目","種類別ボイラー数","","","平成30年木質バイオマスエネルギー利用動向調査"
"0001874385","木質バイオマスエネルギー利用動向調査 確報 平成30年木質バイオマスエネルギー利用動向調査","年次","201801-201812","2021-09-30","0","該当なし","576","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","都道府県別集計表 ボイラーに関する項目 熱の用途別ボイラー数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","ボイラーに関する項目","熱の用途別ボイラー数","","","平成30年木質バイオマスエネルギー利用動向調査"
"0001874386","木質バイオマスエネルギー利用動向調査 確報 平成30年木質バイオマスエネルギー利用動向調査","年次","201801-201812","2021-09-30","0","該当なし","144","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","都道府県別集計表 ボイラーに関する項目 補助金等活用数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","ボイラーに関する項目","補助金等活用数","","","平成30年木質バイオマスエネルギー利用動向調査"
"0001874376","木質バイオマスエネルギー利用動向調査 確報 平成30年木質バイオマスエネルギー利用動向調査","年次","201801-201812","2021-09-30","0","該当なし","99","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-5","全国集計表 その他（付帯設備等） 業種別補助金等活用数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","その他（付帯設備等）","業種別補助金等活用数","","","平成30年木質バイオマスエネルギー利用動向調査"
"0001874387","木質バイオマスエネルギー利用動向調査 確報 平成30年木質バイオマスエネルギー利用動向調査","年次","201801-201812","2021-09-30","0","該当なし","144","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-5","都道府県別集計表 その他（付帯設備等） 補助金等活用数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","その他（付帯設備等）","補助金等活用数","","","平成30年木質バイオマスエネルギー利用動向調査"
"0001919721","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","38","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-1","全国集計表 木質バイオマスエネルギー利用事業所に関する項目 業種別木質バイオマスエネルギー利用事業所数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","木質バイオマスエネルギー利用事業所に関する項目","業種別木質バイオマスエネルギー利用事業所数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919722","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","76","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-1","全国集計表 木質バイオマスエネルギー利用事業所に関する項目 業種別平均初期投資額・更新額","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","木質バイオマスエネルギー利用事業所に関する項目","業種別平均初期投資額・更新額","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919723","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","532","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-1","全国集計表 木質バイオマスエネルギー利用事業所に関する項目 業種別灰の処理方法別事業所数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","木質バイオマスエネルギー利用事業所に関する項目","業種別灰の処理方法別事業所数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919747","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","192","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-1","都道府県別集計表 木質バイオマスエネルギー利用事業所に関する項目 木質バイオマスエネルギー利用機器の所有形態別事業所数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","木質バイオマスエネルギー利用事業所に関する項目","木質バイオマスエネルギー利用機器の所有形態別事業所数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919724","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","190","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-2","全国集計表 木質バイオマス利用に関する項目 業種別木質バイオマスの利用量","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","木質バイオマス利用に関する項目","業種別木質バイオマスの利用量","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919725","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","20","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-2","全国集計表 木質バイオマス利用に関する項目 事業所における利用機器の所有形態別木質バイオマスの種類別利用量","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","木質バイオマス利用に関する項目","事業所における利用機器の所有形態別木質バイオマスの種類別利用量","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919726","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","85","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-2","全国集計表 木質バイオマス利用に関する項目 事業所における利用機器の所有形態別木材チップの由来別利用量","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","木質バイオマス利用に関する項目","事業所における利用機器の所有形態別木材チップの由来別利用量","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919727","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","12","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-2","全国集計表 木質バイオマス利用に関する項目 事業所における利用機器の所有形態別木質ペレットの由来別利用量","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","木質バイオマス利用に関する項目","事業所における利用機器の所有形態別木質ペレットの由来別利用量","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919728","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","24","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-2","全国集計表 木質バイオマス利用に関する項目 木質バイオマスと非木質バイオマス燃料の非木質バイオマス燃料種類別混焼実施事業所数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","木質バイオマス利用に関する項目","木質バイオマスと非木質バイオマス燃料の非木質バイオマス燃料種類別混焼実施事業所数","注：混焼発電機と混焼ボイラーを所有している事業所は重複している場合がある。計については延べ数を計上している。","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919729","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","21","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-2","全国集計表 木質バイオマス利用に関する項目 木質バイオマスと化石燃料の化石燃料別混焼実施事業所数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","木質バイオマス利用に関する項目","木質バイオマスと化石燃料の化石燃料別混焼実施事業所数","注：混焼発電機と混焼ボイラーを所有している事業所は重複している場合がある。計については延べ数を計上している。","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919748","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","240","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-2","都道府県別集計表 木質バイオマス利用に関する項目 木質バイオマスの利用量","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","木質バイオマス利用に関する項目","木質バイオマスの利用量","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919749","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","816","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-2","都道府県別集計表 木質バイオマス利用に関する項目 木材チップの由来別利用量","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","木質バイオマス利用に関する項目","木材チップの由来別利用量","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919750","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","144","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-2","都道府県別集計表 木質バイオマス利用に関する項目 木質ペレットの由来別利用量","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","木質バイオマス利用に関する項目","木質ペレットの由来別利用量","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919730","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","570","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","全国集計表 発電機に関する項目 業種別種類別発電機数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","発電機に関する項目","業種別種類別発電機数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919731","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","152","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","全国集計表 発電機に関する項目 業種別電気の用途別発電機数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","発電機に関する項目","業種別電気の用途別発電機数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919732","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","16","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","全国集計表 発電機に関する項目 事業所の従業員規模階層別事業所数及び発電機数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","発電機に関する項目","事業所の従業員規模階層別事業所数及び発電機数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919733","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","9","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","全国集計表 発電機に関する項目 出力規模階層別発電機数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","発電機に関する項目","出力規模階層別発電機数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919734","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","5","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","全国集計表 発電機に関する項目 発電機の種類別平均出力規模","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","発電機に関する項目","発電機の種類別平均出力規模","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919735","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","10","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","全国集計表 発電機に関する項目 使用年数階層別発電機数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","発電機に関する項目","使用年数階層別発電機数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919736","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","18","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","全国集計表 発電機に関する項目 出力規模階層別平均稼働日数、時間","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","発電機に関する項目","出力規模階層別平均稼働日数、時間","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919737","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","114","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","全国集計表 発電機に関する項目 業種別補助金等活用数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","発電機に関する項目","業種別補助金等活用数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919751","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","240","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","都道府県別集計表 発電機に関する項目 種類別発電機数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","発電機に関する項目","種類別発電機数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919752","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","192","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","都道府県別集計表 発電機に関する項目 電気の用途別発電機数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","発電機に関する項目","電気の用途別発電機数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919753","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","144","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-3","都道府県別集計表 発電機に関する項目 補助金等活用数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","発電機に関する項目","補助金等活用数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919738","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","228","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 業種別種類別ボイラー数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","業種別種類別ボイラー数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919739","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","418","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 業種別及び熱の用途別ボイラー数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","業種別及び熱の用途別ボイラー数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919740","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","16","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 事業所の従業員規模階層別事業所数及びボイラー数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","事業所の従業員規模階層別事業所数及びボイラー数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919741","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","11","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 出力規模階層別ボイラー数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","出力規模階層別ボイラー数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919742","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","6","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 ボイラーの種類別平均出力規模","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","ボイラーの種類別平均出力規模","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919743","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","10","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 使用年数階層別ボイラー数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","使用年数階層別ボイラー数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919744","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","20","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 出力規模階層別平均稼働日数、時間","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","出力規模階層別平均稼働日数、時間","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919745","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","114","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","全国集計表 ボイラーに関する項目 業種別補助金等活用数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","全国集計表","ボイラーに関する項目","業種別補助金等活用数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919754","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","288","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","都道府県別集計表 ボイラーに関する項目 種類別ボイラー数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","ボイラーに関する項目","種類別ボイラー数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919755","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","528","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","都道府県別集計表 ボイラーに関する項目 熱の用途別ボイラー数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","ボイラーに関する項目","熱の用途別ボイラー数","","","令和２年木質バイオマスエネルギー利用動向調査"
"0001919756","木質バイオマスエネルギー利用動向調査 確報 令和２年木質バイオマスエネルギー利用動向調査","年次","202001-202012","2022-02-28","0","該当なし","144","2024-01-17","","00501008","木質バイオマスエネルギー利用動向調査","00501","林野庁","1-4","都道府県別集計表 ボイラーに関する項目 補助金等活用数","04","農林水産業","03","林業","木質バイオマスエネルギー利用動向調査","確報","都道府県別集計表","ボイラーに関する項目","補助金等活用数","","","令和２年木質バイオマスエネルギー利用動向調査"
