"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE","TITLE_SPEC.TABLE_EXPLANATION"
"0003168964","社会保障費用統計 平成26年度社会保障費用統計","年度次","201404-201503","2016-08-05","0","該当なし","128","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","12","時系列表 １人当たり社会保障給付費と１人当たり国内総生産及び１人当たり国民所得の推移 １人当たり社会保障給付費","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成26年度社会保障費用統計","時系列表","１人当たり社会保障給付費と１人当たり国内総生産及び１人当たり国民所得の推移","１人当たり社会保障給付費","","",""
"0003169003","社会保障費用統計 平成26年度社会保障費用統計","年度次","201404-201503","2016-08-05","0","該当なし","210","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","13","時系列表 機能別社会保障給付費の推移","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成26年度社会保障費用統計","時系列表","機能別社会保障給付費の推移","","","",""
"0003169022","社会保障費用統計 平成26年度社会保障費用統計","年度次","201404-201503","2016-08-05","0","該当なし","870","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","14","時系列表 社会保障財源の項目別推移 金額・割合","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成26年度社会保障費用統計","時系列表","社会保障財源の項目別推移","金額・割合","","",""
"0003169005","社会保障費用統計 平成26年度社会保障費用統計","年度次","201404-201503","2016-08-05","0","該当なし","340","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","3","時系列表 社会支出・国内総生産の対前年度伸び率の推移","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成26年度社会保障費用統計","時系列表","社会支出・国内総生産の対前年度伸び率の推移","","","",""
"0003168985","社会保障費用統計 平成26年度社会保障費用統計","年度次","201404-201503","2016-08-05","0","該当なし","70","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","4","時系列表 １人当たり社会支出と１人当たり国内総生産の推移 １人当たり社会支出","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成26年度社会保障費用統計","時系列表","１人当たり社会支出と１人当たり国内総生産の推移","１人当たり社会支出","","",""
"0003168963","社会保障費用統計 平成26年度社会保障費用統計","年度次","201404-201503","2016-08-05","0","該当なし","918","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","8","時系列表 社会保障給付費の部門別推移 社会保障給付額・給付構成割合 1964年以降","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成26年度社会保障費用統計","時系列表","社会保障給付費の部門別推移","社会保障給付額・給付構成割合","1964年以降","",""
"0003168983","社会保障費用統計 平成26年度社会保障費用統計","年度次","201404-201503","2016-08-05","0","該当なし","190","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","8","時系列表 社会保障給付費の部門別推移 社会保障給付額・給付構成割合 1963年以前","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成26年度社会保障費用統計","時系列表","社会保障給付費の部門別推移","社会保障給付額・給付構成割合","1963年以前","",""
"0003169004","社会保障費用統計 平成26年度社会保障費用統計","年度次","201404-201503","2016-08-05","0","該当なし","1080","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","","","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成26年度社会保障費用統計","時系列表","政策分野別社会支出の国際比較","金額・構成割合・対国内総生産比","","時系列表 政策分野別社会支出の国際比較 金額・構成割合・対国内総生産比",""
"0003169023","社会保障費用統計 平成26年度社会保障費用統計","年度次","201404-201503","2016-08-05","0","該当なし","700","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","","","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成26年度社会保障費用統計","時系列表","政策分野別社会支出の推移","金額・対国内総生産比","","時系列表 政策分野別社会支出の推移 金額・対国内総生産比",""
"0003195604","社会保障費用統計 平成27年度社会保障費用統計","年度次","201504-201603","2017-08-01","0","該当なし","42","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","11","時系列表 社会保障給付費・国内総生産・国民所得の対前年度伸び率の推移 1964年以前","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成27年度社会保障費用統計","時系列表","社会保障給付費・国内総生産・国民所得の対前年度伸び率の推移","1964年以前","","",""
"0003195623","社会保障費用統計 平成27年度社会保障費用統計","年度次","201504-201603","2017-08-01","0","該当なし","204","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","11","時系列表 社会保障給付費・国内総生産・国民所得の対前年度伸び率の推移 1965年以降","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成27年度社会保障費用統計","時系列表","社会保障給付費・国内総生産・国民所得の対前年度伸び率の推移","1965年以降","","",""
"0003195662","社会保障費用統計 平成27年度社会保障費用統計","年度次","201504-201603","2017-08-01","0","該当なし","130","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","12","時系列表 １人当たり社会保障給付費と１人当たり国内総生産及び１人当たり国民所得の推移 １人当たり社会保障給付費","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成27年度社会保障費用統計","時系列表","１人当たり社会保障給付費と１人当たり国内総生産及び１人当たり国民所得の推移","１人当たり社会保障給付費","","",""
"0003195605","社会保障費用統計 平成27年度社会保障費用統計","年度次","201504-201603","2017-08-01","0","該当なし","220","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","13","時系列表 機能別社会保障給付費の推移","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成27年度社会保障費用統計","時系列表","機能別社会保障給付費の推移","","","",""
"0003195624","社会保障費用統計 平成27年度社会保障費用統計","年度次","201504-201603","2017-08-01","0","該当なし","885","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","14","時系列表 社会保障財源の項目別推移 金額・割合","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成27年度社会保障費用統計","時系列表","社会保障財源の項目別推移","金額・割合","","",""
"0003195660","社会保障費用統計 平成27年度社会保障費用統計","年度次","201504-201603","2017-08-01","0","該当なし","350","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","3","時系列表 社会支出・国内総生産の対前年度伸び率の推移","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成27年度社会保障費用統計","時系列表","社会支出・国内総生産の対前年度伸び率の推移","","","",""
"0003195603","社会保障費用統計 平成27年度社会保障費用統計","年度次","201504-201603","2017-08-01","0","該当なし","72","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","4","時系列表 １人当たり社会支出と１人当たり国内総生産の推移 １人当たり社会支出","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成27年度社会保障費用統計","時系列表","１人当たり社会支出と１人当たり国内総生産の推移","１人当たり社会支出","","",""
"0003195641","社会保障費用統計 平成27年度社会保障費用統計","年度次","201504-201603","2017-08-01","0","該当なし","190","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","8","時系列表 社会保障給付費の部門別推移 社会保障給付額・給付構成割合 1963年以前","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成27年度社会保障費用統計","時系列表","社会保障給付費の部門別推移","社会保障給付額・給付構成割合","1963年以前","",""
"0003195661","社会保障費用統計 平成27年度社会保障費用統計","年度次","201504-201603","2017-08-01","0","該当なし","936","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","8","時系列表 社会保障給付費の部門別推移 社会保障給付額・給付構成割合 1964年以降","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成27年度社会保障費用統計","時系列表","社会保障給付費の部門別推移","社会保障給付額・給付構成割合","1964年以降","",""
"0003195622","社会保障費用統計 平成27年度社会保障費用統計","年度次","201504-201603","2017-08-01","0","該当なし","1080","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","","","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成27年度社会保障費用統計","時系列表","政策分野別社会支出の国際比較","金額・構成割合・対国内総生産比","","時系列表 政策分野別社会支出の国際比較 金額・構成割合・対国内総生産比",""
"0003195640","社会保障費用統計 平成27年度社会保障費用統計","年度次","201504-201603","2017-08-01","0","該当なし","720","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","","","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成27年度社会保障費用統計","時系列表","政策分野別社会支出の推移","金額・対国内総生産比","","時系列表 政策分野別社会支出の推移 金額・対国内総生産比",""
"0003234101","社会保障費用統計 平成28年度社会保障費用統計","年度次","201604-201703","2018-08-31","0","該当なし","42","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","11","時系列表 社会保障給付費・国内総生産・国民所得の対前年度伸び率の推移 1964年以前","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成28年度社会保障費用統計","時系列表","社会保障給付費・国内総生産・国民所得の対前年度伸び率の推移","1964年以前","","",""
"0003234104","社会保障費用統計 平成28年度社会保障費用統計","年度次","201604-201703","2018-08-31","0","該当なし","208","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","11","時系列表 社会保障給付費・国内総生産・国民所得の対前年度伸び率の推移 1965年以降","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成28年度社会保障費用統計","時系列表","社会保障給付費・国内総生産・国民所得の対前年度伸び率の推移","1965年以降","","",""
"0003234110","社会保障費用統計 平成28年度社会保障費用統計","年度次","201604-201703","2018-08-31","0","該当なし","132","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","12","時系列表 １人当たり社会保障給付費と１人当たり国内総生産及び１人当たり国民所得の推移 １人当たり社会保障給付費","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成28年度社会保障費用統計","時系列表","１人当たり社会保障給付費と１人当たり国内総生産及び１人当たり国民所得の推移","１人当たり社会保障給付費","","",""
"0003234102","社会保障費用統計 平成28年度社会保障費用統計","年度次","201604-201703","2018-08-31","0","該当なし","230","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","13","時系列表 機能別社会保障給付費の推移","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成28年度社会保障費用統計","時系列表","機能別社会保障給付費の推移","","","",""
"0003234105","社会保障費用統計 平成28年度社会保障費用統計","年度次","201604-201703","2018-08-31","0","該当なし","900","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","14","時系列表 社会保障財源の項目別推移 金額・割合","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成28年度社会保障費用統計","時系列表","社会保障財源の項目別推移","金額・割合","","",""
"0003234108","社会保障費用統計 平成28年度社会保障費用統計","年度次","201604-201703","2018-08-31","0","該当なし","360","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","3","時系列表 社会支出・国内総生産の対前年度伸び率の推移","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成28年度社会保障費用統計","時系列表","社会支出・国内総生産の対前年度伸び率の推移","","","",""
"0003234100","社会保障費用統計 平成28年度社会保障費用統計","年度次","201604-201703","2018-08-31","0","該当なし","74","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","4","時系列表 １人当たり社会支出と１人当たり国内総生産の推移 １人当たり社会支出","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成28年度社会保障費用統計","時系列表","１人当たり社会支出と１人当たり国内総生産の推移","１人当たり社会支出","","",""
"0003234107","社会保障費用統計 平成28年度社会保障費用統計","年度次","201604-201703","2018-08-31","0","該当なし","190","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","8","時系列表 社会保障給付費の部門別推移 社会保障給付額・給付構成割合","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成28年度社会保障費用統計","時系列表","社会保障給付費の部門別推移","社会保障給付額・給付構成割合","","",""
"0003234109","社会保障費用統計 平成28年度社会保障費用統計","年度次","201604-201703","2018-08-31","0","該当なし","954","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","8","時系列表 社会保障給付費の部門別推移 社会保障給付額・給付構成割合","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成28年度社会保障費用統計","時系列表","社会保障給付費の部門別推移","社会保障給付額・給付構成割合","","",""
"0003234103","社会保障費用統計 平成28年度社会保障費用統計","年度次","201604-201703","2018-08-31","0","該当なし","1080","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","","","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成28年度社会保障費用統計","時系列表","政策分野別社会支出の国際比較","金額・構成割合・対国内総生産比","","時系列表 政策分野別社会支出の国際比較 金額・構成割合・対国内総生産比",""
"0003234106","社会保障費用統計 平成28年度社会保障費用統計","年度次","201604-201703","2018-08-31","0","該当なし","740","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","","","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成28年度社会保障費用統計","時系列表","政策分野別社会支出の推移","金額・対国内総生産比","","時系列表 政策分野別社会支出の推移 金額・対国内総生産比",""
"0003346637","社会保障費用統計 平成29年度社会保障費用統計","年度次","201704-201803","2019-08-02","0","該当なし","42","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","11","時系列表 社会保障給付費の対前年度伸び率の推移 1964年以前","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成29年度社会保障費用統計","時系列表","社会保障給付費の対前年度伸び率の推移","1964年以前","","",""
"0003346640","社会保障費用統計 平成29年度社会保障費用統計","年度次","201704-201803","2019-08-02","0","該当なし","212","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","11","時系列表 社会保障給付費の対前年度伸び率の推移 1965年以降","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成29年度社会保障費用統計","時系列表","社会保障給付費の対前年度伸び率の推移","1965年以降","","",""
"0003346646","社会保障費用統計 平成29年度社会保障費用統計","年度次","201704-201803","2019-08-02","0","該当なし","134","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","12","時系列表 １人当たり社会保障給付費 金額及び指数","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成29年度社会保障費用統計","時系列表","１人当たり社会保障給付費","金額及び指数","","",""
"0003346638","社会保障費用統計 平成29年度社会保障費用統計","年度次","201704-201803","2019-08-02","0","該当なし","240","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","13","時系列表 機能別社会保障給付費の推移","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成29年度社会保障費用統計","時系列表","機能別社会保障給付費の推移","","","",""
"0003346641","社会保障費用統計 平成29年度社会保障費用統計","年度次","201704-201803","2019-08-02","0","該当なし","1037","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","14","時系列表 社会保障財源の項目別推移 金額・割合","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成29年度社会保障費用統計","時系列表","社会保障財源の項目別推移","金額・割合","","",""
"0003346644","社会保障費用統計 平成29年度社会保障費用統計","年度次","201704-201803","2019-08-02","0","該当なし","370","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","3","時系列表 社会支出・国内総生産の対前年度伸び率の推移","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成29年度社会保障費用統計","時系列表","社会支出・国内総生産の対前年度伸び率の推移","","","",""
"0003346636","社会保障費用統計 平成29年度社会保障費用統計","年度次","201704-201803","2019-08-02","0","該当なし","76","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","4","時系列表 １人当たり社会支出と１人当たり国内総生産の推移 １人当たり社会支出","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成29年度社会保障費用統計","時系列表","１人当たり社会支出と１人当たり国内総生産の推移","１人当たり社会支出","","",""
"0003346643","社会保障費用統計 平成29年度社会保障費用統計","年度次","201704-201803","2019-08-02","0","該当なし","151","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","8","時系列表 社会保障給付費の部門別推移 社会保障給付額・給付構成割合（1963年以前）","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成29年度社会保障費用統計","時系列表","社会保障給付費の部門別推移","社会保障給付額・給付構成割合（1963年以前）","","",""
"0003346645","社会保障費用統計 平成29年度社会保障費用統計","年度次","201704-201803","2019-08-02","0","該当なし","432","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","8","時系列表 社会保障給付費の部門別推移 社会保障給付額・給付構成割合（1964年以降）","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成29年度社会保障費用統計","時系列表","社会保障給付費の部門別推移","社会保障給付額・給付構成割合（1964年以降）","","",""
"0003346639","社会保障費用統計 平成29年度社会保障費用統計","年度次","201704-201803","2019-08-02","0","該当なし","1080","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","","","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成29年度社会保障費用統計","時系列表","政策分野別社会支出の国際比較","金額・構成割合・対国内総生産比","","時系列表 政策分野別社会支出の国際比較 金額・構成割合・対国内総生産比",""
"0003346642","社会保障費用統計 平成29年度社会保障費用統計","年度次","201704-201803","2019-08-02","0","該当なし","760","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","","","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成29年度社会保障費用統計","時系列表","政策分野別社会支出の推移","金額・対国内総生産比","","時系列表 政策分野別社会支出の推移 金額・対国内総生産比",""
"0003418919","社会保障費用統計 平成30年度社会保障費用統計","年度次","201804-201903","2020-10-16","0","該当なし","780","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","1","時系列表 政策分野別社会支出の推移（第1表、第2表） 金額・対国内総生産比","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成30年度社会保障費用統計","時系列表","政策分野別社会支出の推移（第1表、第2表）","金額・対国内総生産比","","",""
"0003418918","社会保障費用統計 平成30年度社会保障費用統計","年度次","201804-201903","2020-10-16","0","該当なし","1054","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","10","時系列表 社会保障財源の項目別推移（第14表） 金額・割合","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成30年度社会保障費用統計","時系列表","社会保障財源の項目別推移（第14表）","金額・割合","","",""
"0003418993","社会保障費用統計 平成30年度社会保障費用統計","年度次","201804-201903","2020-10-16","0","該当なし","380","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","2","時系列表 社会支出・国内総生産の対前年度伸び率の推移（第3表） 社会支出の対前年度伸び率の推移","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成30年度社会保障費用統計","時系列表","社会支出・国内総生産の対前年度伸び率の推移（第3表）","社会支出の対前年度伸び率の推移","","",""
"0003418913","社会保障費用統計 平成30年度社会保障費用統計","年度次","201804-201903","2020-10-16","0","該当なし","78","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","3","時系列表 １人当たり社会支出と１人当たり国内総生産の推移（第4表） １人当たり社会支出","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成30年度社会保障費用統計","時系列表","１人当たり社会支出と１人当たり国内総生産の推移（第4表）","１人当たり社会支出","","",""
"0003418916","社会保障費用統計 平成30年度社会保障費用統計","年度次","201804-201903","2020-10-16","0","該当なし","1080","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","4","時系列表 政策分野別社会支出の国際比較（第5表、第6表、第7表） 金額・構成割合・対国内総生産比","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成30年度社会保障費用統計","時系列表","政策分野別社会支出の国際比較（第5表、第6表、第7表）","金額・構成割合・対国内総生産比","","",""
"0003418994","社会保障費用統計 平成30年度社会保障費用統計","年度次","201804-201903","2020-10-16","0","該当なし","84","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","5","時系列表 社会保障給付費の部門別推移（第8表） 1963年度以前（金額・構成割合）","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成30年度社会保障費用統計","時系列表","社会保障給付費の部門別推移（第8表）","1963年度以前（金額・構成割合）","","",""
"0003418995","社会保障費用統計 平成30年度社会保障費用統計","年度次","201804-201903","2020-10-16","0","該当なし","440","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","5","時系列表 社会保障給付費の部門別推移（第8表） 1964年度以降（金額・構成割合）","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成30年度社会保障費用統計","時系列表","社会保障給付費の部門別推移（第8表）","1964年度以降（金額・構成割合）","","",""
"0003418920","社会保障費用統計 平成30年度社会保障費用統計","年度次","201804-201903","2020-10-16","0","該当なし","78","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","6","時系列表 社会保障給付費の部門別推移（対国内総生産比・対国民所得比）（第9表、第10表） 1963年度以前","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成30年度社会保障費用統計","時系列表","社会保障給付費の部門別推移（対国内総生産比・対国民所得比）（第9表、第10表）","1963年度以前","","",""
"0003418922","社会保障費用統計 平成30年度社会保障費用統計","年度次","201804-201903","2020-10-16","0","該当なし","440","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","6","時系列表 社会保障給付費の部門別推移（対国内総生産）（第9表、第10表） 1964年度以降","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成30年度社会保障費用統計","時系列表","社会保障給付費の部門別推移（対国内総生産）（第9表、第10表）","1964年度以降","","",""
"0003418996","社会保障費用統計 平成30年度社会保障費用統計","年度次","201804-201903","2020-10-16","0","該当なし","42","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","7","時系列表 社会保障給付費・国内総生産・国民所得の対前年度伸び率の推移（第11表） 1964年度以前（社会保障給付費の伸び率）","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成30年度社会保障費用統計","時系列表","社会保障給付費・国内総生産・国民所得の対前年度伸び率の推移（第11表）","1964年度以前（社会保障給付費の伸び率）","","",""
"0003418997","社会保障費用統計 平成30年度社会保障費用統計","年度次","201804-201903","2020-10-16","0","該当なし","216","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","7","時系列表 社会保障給付費・国内総生産・国民所得の対前年度伸び率の推移（第11表） 1965年度以降（社会保障給付費の伸び率）","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成30年度社会保障費用統計","時系列表","社会保障給付費・国内総生産・国民所得の対前年度伸び率の推移（第11表）","1965年度以降（社会保障給付費の伸び率）","","",""
"0003418923","社会保障費用統計 平成30年度社会保障費用統計","年度次","201804-201903","2020-10-16","0","該当なし","136","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","8","時系列表 １人当たり社会保障給付費と１人当たり国内総生産及び１人当たり国民所得の推移（第12表） １人当たり社会保障給付費","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成30年度社会保障費用統計","時系列表","１人当たり社会保障給付費と１人当たり国内総生産及び１人当たり国民所得の推移（第12表）","１人当たり社会保障給付費","","",""
"0003418915","社会保障費用統計 平成30年度社会保障費用統計","年度次","201804-201903","2020-10-16","0","該当なし","250","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","9","時系列表 機能別社会保障給付費の推移（第13表）","15","社会保障・衛生","01","社会保障","社会保障費用統計","平成30年度社会保障費用統計","時系列表","機能別社会保障給付費の推移（第13表）","","","",""
"0003441243","社会保障費用統計 令和元年度社会保障費用統計","年度次","201904-202003","2021-08-31","0","該当なし","800","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","1","時系列表 政策分野別社会支出の推移（第1表、第2表） 金額・対国内総生産比","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和元年度社会保障費用統計","時系列表","政策分野別社会支出の推移（第1表、第2表）","金額・対国内総生産比","","","注）1.&nbsp;本表はOECD社会支出の基準に従い算出したものである。2.&nbsp;1980から2010年度までの「保健」は、OECD&nbsp;Health&nbsp;Statistics&nbsp;の「公的保健医療支出」から補装具費等と介護保険のうち医療・看護系サービスに関する費用を除いて集計している。「公的保健医療支出」にはこれらの費用が含まれるが、社会保障費用統計ではそれぞれ「保健」以外の政策分野に計上しているためである。3.&nbsp;2011年度以降の「保健」は、国立社会保障・人口問題研究所による集計である。SHA（A&nbsp;System&nbsp;of&nbsp;Health&nbsp;Accounts）基準の改定（2011年）及びOECD社会支出の基準マニュアルの改定（2019年）に伴い、長期療養・介護サービスのうち医療・看護系サービス及び入浴・食事・排泄等のADL（日常生活動作）に関する支援サービスは「保健」に位置づけることとなった。介護保険サービス等については、2010年度までは全て「高齢」に計上されているが、SHA基準が改定された2011年度以降は改定後の基準により集計を行っているため、2010年度と2011年度の間で「保健」と「高齢」に段差が生じている。4.&nbsp;2010年度集計時に新たに追加した費用について、2005年度まで遡及したことから、2004年度との間で段差が生じている。5.&nbsp;2011年度から、衆議院、参議院、国立国会図書館、裁判所、外務省及び防衛省における特別職の国家公務員に対する災害補償が追加されている。6.&nbsp;2015年度に子ども・子育て支援新制度が施行されたことを契機として、「家族」のうち就学前教育・保育の集計方法を変更している。具体的には、2004年度から2014年度の公立保育所運営費及び1992年度から2014年度の就学前教育は推計値を用いていたが、2015年度以降は、決算値を用いて集計している。7.&nbsp;2015年度から、集計の対象とする地方単独事業の範囲を変更したため、2014年度と2015年度の間で段差が生じている。8.&nbsp;政策分野別の項目説明は、公表資料56-67頁参照。"
"0003441278","社会保障費用統計 令和元年度社会保障費用統計","年度次","201904-202003","2021-08-31","0","該当なし","64","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","1","集計表 集計表１　2019年度社会支出集計表","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和元年度社会保障費用統計","集計表","集計表１　2019年度社会支出集計表","","","","注）集計表１はOECD 社会支出の基準に従い算出したものである。"
"0003441242","社会保障費用統計 令和元年度社会保障費用統計","年度次","201904-202003","2021-08-31","0","該当なし","1134","2024-07-18","","00450437","社会保障費用統計","00450","厚生労働省","10","時系列表 社会保障財源の項目別推移（第14表） 金額・割合","15","社会保障・衛生","01","社会保障","社会保障費用統計","令和元年度社会保障費用統計","時系列表","社会保障財源の項目別推移（第14表）","金額・割合","","","注）1.&nbsp;本表は、ILO事務局「第18次社会保障費用調査」の分類（他制度からの移転を除く部分）に従って算出したものである。ただし、「社会保障特別税」は我が国では存在しないため表示していない。	2.&nbsp;公費負担とは、「国庫負担」と「他の公費負担」の合計である。「他の公費負担」とは、①国の制度等に基づいて地方公共団体が負担しているもの、②地方公共団体の義務的経費に付随して、地方公共団体が独自に負担をしているもの、である。ただし、国の制度等に基づかず地方公共団体が独自に行っている事業については、認可外保育所等の一部の就学前教育・保育に係る事業及び公費負担医療給付分が含まれている。3.&nbsp;「資産収入」については、公的年金制度等における運用実績により変動することに留意する必要がある。また、「その他」は積立金からの受入を含む。4.&nbsp;2011年度集計時に新たに追加した費用について、2005年度まで遡及したことから、2004年度との間で段差が生じている。5.&nbsp;2011年度から、衆議院、参議院、国立国会図書館、裁判所、外務省及び防衛省における特別職の国家公務員に対する災害補償が追加されている。6.&nbsp;2015年度から、保育に要する費用に加え、小学校就学前の子どもの教育に要する費用も計上している。また、2004年度から2014年度の公立保育所運営費は推計値を用いていたが、2015年度以降は、決算値を用いて集計している。"
