"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_EXPLANATION","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE"
"0001898797","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 青森県","年次","202001-202012","2021-12-24","0","該当なし","280","2022-01-19","","00500238","集落営農実態調査","00500","農林水産省","2","集落営農数（詳細） 農業経営を営む法人となる計画の策定状況別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","農業経営を営む法人となる計画の策定状況別集落営農数","","","","青森県",""
"0001898798","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 青森県","年次","202001-202012","2021-12-24","0","該当なし","200","2022-01-19","","00500238","集落営農実態調査","00500","農林水産省","3","集落営農数（詳細） 設立年次別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","設立年次別集落営農数","","","","青森県",""
"0001898799","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 青森県","年次","202001-202012","2021-12-24","0","該当なし","60","2022-01-19","","00500238","集落営農実態調査","00500","農林水産省","4","集落営農数（詳細） 経営所得安定対策への加入状況別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","経営所得安定対策への加入状況別集落営農数","","","","青森県",""
"0001898800","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 青森県","年次","202001-202012","2021-12-24","0","該当なし","60","2022-01-19","","00500238","集落営農実態調査","00500","農林水産省","5","集落営農数（詳細） 人・農地プランにおける位置付け状況別集落営農数 中心経営体として位置付けの有無別","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","人・農地プランにおける位置付け状況別集落営農数","中心経営体として位置付けの有無別","","","青森県",""
"0001898801","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 青森県","年次","202001-202012","2021-12-24","0","該当なし","60","2022-01-19","","00500238","集落営農実態調査","00500","農林水産省","5","集落営農数（詳細） 人・農地プランにおける位置付け状況別集落営農数 中心経営体として位置付けられた集落営農の構成員・従業員数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","人・農地プランにおける位置付け状況別集落営農数","中心経営体として位置付けられた集落営農の構成員・従業員数","","","青森県",""
"0001898802","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 青森県","年次","202001-202012","2021-12-24","0","該当なし","60","2022-01-19","","00500238","集落営農実態調査","00500","農林水産省","6","集落営農数（詳細） 規約・定款の整備状況別集落営農数　","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","規約・定款の整備状況別集落営農数　","","","","青森県",""
"0001898818","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 青森県","年次","202001-202012","2021-12-24","0","該当なし","140","2022-01-19","","00500238","集落営農実態調査","00500","農林水産省","7","集落営農数（詳細） 集落営農を構成する農業集落数別集落営農数　","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","集落営農を構成する農業集落数別集落営農数　","","","","青森県",""
"0001898819","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 青森県","年次","202001-202012","2021-12-24","0","該当なし","200","2022-01-19","","00500238","集落営農実態調査","00500","農林水産省","8","集落営農数（詳細） 構成農家数別集落営農数及び認定農業者が参加している集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","構成農家数別集落営農数及び認定農業者が参加している集落営農数","","","","青森県",""
"0001898820","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 青森県","年次","202001-202012","2021-12-24","0","該当なし","160","2022-01-19","","00500238","集落営農実態調査","00500","農林水産省","9","集落営農数（詳細） 構成農家数割合（集落内の総農家数に占める構成農家数の割合）別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","構成農家数割合（集落内の総農家数に占める構成農家数の割合）別集落営農数","","","","青森県",""
"0001898795","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 青森県","年次","202001-202012","2021-12-24","0","該当なし","30","2022-01-19","","00500238","集落営農実態調査","00500","農林水産省","","","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数","集落営農数","","","","青森県","集落営農数 集落営農数"
"0001898546","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","140","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","1","集落営農数（詳細） 組織形態別集落営農数　","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","組織形態別集落営農数　","","","","佐賀県",""
"0001898556","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","140","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","10","集落営農数（詳細） 主たる従事者数別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","主たる従事者数別集落営農数","","","","佐賀県",""
"0001898557","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","160","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","11","集落営農数（詳細） 現況集積面積規模別集落営農数　 経営耕地面積規模別","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積規模別集落営農数　","経営耕地面積規模別","","","佐賀県",""
"0001898558","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","160","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","11","集落営農数（詳細） 現況集積面積規模別集落営農数　 農作業受託面積規模別","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積規模別集落営農数　","農作業受託面積規模別","","","佐賀県",""
"0001898559","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","160","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","11","集落営農数（詳細） 現況集積面積規模別集落営農数　 経営耕地面積＋農作業受託面積規模別　","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積規模別集落営農数　","経営耕地面積＋農作業受託面積規模別　","","","佐賀県",""
"0001898560","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","160","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","12","集落営農数（詳細） 集積面積割合（集落内の総耕地面積に占める割合）別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","集積面積割合（集落内の総耕地面積に占める割合）別集落営農数","","","","佐賀県",""
"0001898561","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","160","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","13","集落営農数（詳細） 集落内の田面積割合別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","集落内の田面積割合別集落営農数","","","","佐賀県",""
"0001898562","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","140","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","14","集落営農数（詳細） 集落内の畑面積割合別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","集落内の畑面積割合別集落営農数","","","","佐賀県",""
"0001898563","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","220","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","15","集落営農数（詳細） 活動内容別集落営農数(複数回答）　","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","活動内容別集落営農数(複数回答）　","","","","佐賀県",""
"0001898564","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","160","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","16","集落営農数（詳細） 経理の共同化の状況別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","経理の共同化の状況別集落営農数","","","","佐賀県",""
"0001898565","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","100","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","17","集落営農数（詳細） 現況集積面積、構成農家数等","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積、構成農家数等","","","","佐賀県",""
"0001898547","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","280","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","2","集落営農数（詳細） 農業経営を営む法人となる計画の策定状況別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","農業経営を営む法人となる計画の策定状況別集落営農数","","","","佐賀県",""
"0001898548","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","200","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","3","集落営農数（詳細） 設立年次別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","設立年次別集落営農数","","","","佐賀県",""
"0001898549","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","60","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","4","集落営農数（詳細） 経営所得安定対策への加入状況別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","経営所得安定対策への加入状況別集落営農数","","","","佐賀県",""
"0001898550","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","60","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","5","集落営農数（詳細） 人・農地プランにおける位置付け状況別集落営農数 中心経営体として位置付けの有無別","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","人・農地プランにおける位置付け状況別集落営農数","中心経営体として位置付けの有無別","","","佐賀県",""
"0001898551","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","60","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","5","集落営農数（詳細） 人・農地プランにおける位置付け状況別集落営農数 中心経営体として位置付けられた集落営農の構成員・従業員数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","人・農地プランにおける位置付け状況別集落営農数","中心経営体として位置付けられた集落営農の構成員・従業員数","","","佐賀県",""
"0001898552","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","60","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","6","集落営農数（詳細） 規約・定款の整備状況別集落営農数　","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","規約・定款の整備状況別集落営農数　","","","","佐賀県",""
"0001898553","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","140","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","7","集落営農数（詳細） 集落営農を構成する農業集落数別集落営農数　","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","集落営農を構成する農業集落数別集落営農数　","","","","佐賀県",""
"0001898554","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","200","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","8","集落営農数（詳細） 構成農家数別集落営農数及び認定農業者が参加している集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","構成農家数別集落営農数及び認定農業者が参加している集落営農数","","","","佐賀県",""
"0001898555","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","160","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","9","集落営農数（詳細） 構成農家数割合（集落内の総農家数に占める構成農家数の割合）別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","構成農家数割合（集落内の総農家数に占める構成農家数の割合）別集落営農数","","","","佐賀県",""
"0001898545","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 佐賀県","年次","202001-202012","2021-12-24","0","該当なし","20","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","","","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数","集落営農数","","","","佐賀県","集落営農数 集落営農数"
"0001898804","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","63","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","1","集落営農数（詳細） 組織形態別集落営農数　","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","組織形態別集落営農数　","","","","長崎県",""
"0001898814","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","63","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","10","集落営農数（詳細） 主たる従事者数別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","主たる従事者数別集落営農数","","","","長崎県",""
"0001898815","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","72","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","11","集落営農数（詳細） 現況集積面積規模別集落営農数　 経営耕地面積規模別","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積規模別集落営農数　","経営耕地面積規模別","","","長崎県",""
"0001898816","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","72","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","11","集落営農数（詳細） 現況集積面積規模別集落営農数　 農作業受託面積規模別","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積規模別集落営農数　","農作業受託面積規模別","","","長崎県",""
"0001898817","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","72","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","11","集落営農数（詳細） 現況集積面積規模別集落営農数　 経営耕地面積＋農作業受託面積規模別　","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積規模別集落営農数　","経営耕地面積＋農作業受託面積規模別　","","","長崎県",""
"0001898831","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","72","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","12","集落営農数（詳細） 集積面積割合（集落内の総耕地面積に占める割合）別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","集積面積割合（集落内の総耕地面積に占める割合）別集落営農数","","","","長崎県",""
"0001898832","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","72","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","13","集落営農数（詳細） 集落内の田面積割合別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","集落内の田面積割合別集落営農数","","","","長崎県",""
"0001898833","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","63","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","14","集落営農数（詳細） 集落内の畑面積割合別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","集落内の畑面積割合別集落営農数","","","","長崎県",""
"0001898834","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","99","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","15","集落営農数（詳細） 活動内容別集落営農数(複数回答）　","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","活動内容別集落営農数(複数回答）　","","","","長崎県",""
"0001898835","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","72","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","16","集落営農数（詳細） 経理の共同化の状況別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","経理の共同化の状況別集落営農数","","","","長崎県",""
"0001898836","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","45","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","17","集落営農数（詳細） 現況集積面積、構成農家数等","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積、構成農家数等","","","","長崎県",""
"0001898805","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","126","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","2","集落営農数（詳細） 農業経営を営む法人となる計画の策定状況別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","農業経営を営む法人となる計画の策定状況別集落営農数","","","","長崎県",""
"0001898806","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","90","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","3","集落営農数（詳細） 設立年次別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","設立年次別集落営農数","","","","長崎県",""
"0001898807","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","27","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","4","集落営農数（詳細） 経営所得安定対策への加入状況別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","経営所得安定対策への加入状況別集落営農数","","","","長崎県",""
"0001898808","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","27","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","5","集落営農数（詳細） 人・農地プランにおける位置付け状況別集落営農数 中心経営体として位置付けの有無別","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","人・農地プランにおける位置付け状況別集落営農数","中心経営体として位置付けの有無別","","","長崎県",""
"0001898809","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","27","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","5","集落営農数（詳細） 人・農地プランにおける位置付け状況別集落営農数 中心経営体として位置付けられた集落営農の構成員・従業員数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","人・農地プランにおける位置付け状況別集落営農数","中心経営体として位置付けられた集落営農の構成員・従業員数","","","長崎県",""
"0001898810","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","27","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","6","集落営農数（詳細） 規約・定款の整備状況別集落営農数　","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","規約・定款の整備状況別集落営農数　","","","","長崎県",""
"0001898811","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","63","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","7","集落営農数（詳細） 集落営農を構成する農業集落数別集落営農数　","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","集落営農を構成する農業集落数別集落営農数　","","","","長崎県",""
"0001898812","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","90","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","8","集落営農数（詳細） 構成農家数別集落営農数及び認定農業者が参加している集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","構成農家数別集落営農数及び認定農業者が参加している集落営農数","","","","長崎県",""
"0001898813","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","72","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","9","集落営農数（詳細） 構成農家数割合（集落内の総農家数に占める構成農家数の割合）別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","構成農家数割合（集落内の総農家数に占める構成農家数の割合）別集落営農数","","","","長崎県",""
"0001898803","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 長崎県","年次","202001-202012","2021-12-24","0","該当なし","15","2022-01-27","","00500238","集落営農実態調査","00500","農林水産省","","","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数","集落営農数","","","","長崎県","集落営農数 集落営農数"
"0001898296","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 熊本県","年次","202001-202012","2021-12-24","0","該当なし","189","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","1","集落営農数（詳細） 組織形態別集落営農数　","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","組織形態別集落営農数　","","","","熊本県",""
"0001898306","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 熊本県","年次","202001-202012","2021-12-24","0","該当なし","189","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","10","集落営農数（詳細） 主たる従事者数別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","主たる従事者数別集落営農数","","","","熊本県",""
"0001898307","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 熊本県","年次","202001-202012","2021-12-24","0","該当なし","216","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","11","集落営農数（詳細） 現況集積面積規模別集落営農数　 経営耕地面積規模別","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積規模別集落営農数　","経営耕地面積規模別","","","熊本県",""
"0001898308","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 熊本県","年次","202001-202012","2021-12-24","0","該当なし","216","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","11","集落営農数（詳細） 現況集積面積規模別集落営農数　 農作業受託面積規模別","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積規模別集落営農数　","農作業受託面積規模別","","","熊本県",""
"0001898309","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 熊本県","年次","202001-202012","2021-12-24","0","該当なし","216","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","11","集落営農数（詳細） 現況集積面積規模別集落営農数　 経営耕地面積＋農作業受託面積規模別　","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","現況集積面積規模別集落営農数　","経営耕地面積＋農作業受託面積規模別　","","","熊本県",""
"0001898310","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 熊本県","年次","202001-202012","2021-12-24","0","該当なし","216","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","12","集落営農数（詳細） 集積面積割合（集落内の総耕地面積に占める割合）別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","集積面積割合（集落内の総耕地面積に占める割合）別集落営農数","","","","熊本県",""
"0001898311","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 熊本県","年次","202001-202012","2021-12-24","0","該当なし","216","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","13","集落営農数（詳細） 集落内の田面積割合別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","集落内の田面積割合別集落営農数","","","","熊本県",""
"0001898312","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 熊本県","年次","202001-202012","2021-12-24","0","該当なし","189","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","14","集落営農数（詳細） 集落内の畑面積割合別集落営農数","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","集落内の畑面積割合別集落営農数","","","","熊本県",""
"0001898313","集落営農実態調査 確報 令和２年集落営農実態調査市町村別統計 熊本県","年次","202001-202012","2021-12-24","0","該当なし","297","2022-01-12","","00500238","集落営農実態調査","00500","農林水産省","15","集落営農数（詳細） 活動内容別集落営農数(複数回答）　","04","農林水産業","01","農業","集落営農実態調査","確報","令和２年集落営農実態調査市町村別統計","集落営農数（詳細）","活動内容別集落営農数(複数回答）　","","","","熊本県",""
