"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY3","TITLE"
"0001871856","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","3233","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","3","第１部都道府県別統計表 組織　役職員 役職員数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","組織　役職員","総合農協統計表","平成30事業年度総合農協統計表","役職員数","","","",""
"0001871857","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","427","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","3","第１部都道府県別統計表 組織　役職員 役員選出方法","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","組織　役職員","総合農協統計表","平成30事業年度総合農協統計表","役員選出方法","","","",""
"0001871858","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","488","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","3","第１部都道府県別統計表 組織　役職員 経営管理委員及び理事の年齢構成","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","組織　役職員","総合農協統計表","平成30事業年度総合農協統計表","経営管理委員及び理事の年齢構成","","","",""
"0001871859","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","976","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","3","第１部都道府県別統計表 組織　役職員 職員員数別組合数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","組織　役職員","総合農協統計表","平成30事業年度総合農協統計表","職員員数別組合数","","","",""
"0001871860","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","1220","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","3","第１部都道府県別統計表 組織　役職員 職員の担当業務別人員数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","組織　役職員","総合農協統計表","平成30事業年度総合農協統計表","職員の担当業務別人員数","","","",""
"0001871861","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","1159","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","3","第１部都道府県別統計表 組織　役職員 臨時・パート職員の担当業務別人員数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","組織　役職員","総合農協統計表","平成30事業年度総合農協統計表","臨時・パート職員の担当業務別人員数","","","",""
"0001871862","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","671","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","3","第１部都道府県別統計表 組織　役職員 営農指導員 員数別組合数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","組織　役職員","総合農協統計表","平成30事業年度総合農協統計表","営農指導員","員数別組合数","","",""
"0001871863","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","488","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","3","第１部都道府県別統計表 組織　役職員 営農指導員 種類別従事者数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","組織　役職員","総合農協統計表","平成30事業年度総合農協統計表","営農指導員","種類別従事者数","","",""
"0001871971","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","200","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","3","第２部農業地帯別組織規模別統計表　農業地帯別集計 業種別生産組織 業種別生産組織","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　農業地帯別集計","業種別生産組織","総合農協統計表","平成30事業年度総合農協統計表","業種別生産組織","","","",""
"0001871972","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","20","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","3","第２部農業地帯別組織規模別統計表　農業地帯別集計 業種別生産組織 青年・女性部組織","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　農業地帯別集計","業種別生産組織","総合農協統計表","平成30事業年度総合農協統計表","青年・女性部組織","","","",""
"0001871991","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","320","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","3","第２部農業地帯別組織規模別統計表　組織規模別集計 業種別生産組織 業種別生産組織","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　組織規模別集計","業種別生産組織","総合農協統計表","平成30事業年度総合農協統計表","業種別生産組織","","","",""
"0001871992","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","32","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","3","第２部農業地帯別組織規模別統計表　組織規模別集計 業種別生産組織 青年・女性部組織","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　組織規模別集計","業種別生産組織","総合農協統計表","平成30事業年度総合農協統計表","青年・女性部組織","","","",""
"0001872802","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","480","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","3","第１部都道府県別統計表 組織　役職員 営農指導員 種類別従事割合","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","組織　役職員","総合農協統計表","平成30事業年度総合農協統計表","営農指導員","種類別従事割合","","",""
"0001871866","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","854","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","4","第１部都道府県別統計表 組織　支所、出張所等出先機関設置状況 出先機関設置か所数別組合数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","組織　支所、出張所等出先機関設置状況","総合農協統計表","平成30事業年度総合農協統計表","出先機関設置か所数別組合数","","","",""
"0001871973","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","360","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","4","第２部農業地帯別組織規模別統計表　農業地帯別集計 役員数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　農業地帯別集計","役員数","総合農協統計表","平成30事業年度総合農協統計表","","","","",""
"0001871993","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","576","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","4","第２部農業地帯別組織規模別統計表　組織規模別集計 役員数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　組織規模別集計","役員数","総合農協統計表","平成30事業年度総合農協統計表","","","","",""
"0001872841","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","427","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","4","第１部都道府県別統計表 組織　支所、出張所等出先機関設置状況 出先機関数等","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","組織　支所、出張所等出先機関設置状況","総合農協統計表","平成30事業年度総合農協統計表","出先機関数等","","","",""
"0001871867","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","183","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","5","第１部都道府県別統計表 組織　組合員組織 集落組織","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","組織　組合員組織","総合農協統計表","平成30事業年度総合農協統計表","集落組織","","","",""
"0001871868","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","1220","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","5","第１部都道府県別統計表 組織　組合員組織 業種別生産組織","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","組織　組合員組織","総合農協統計表","平成30事業年度総合農協統計表","業種別生産組織","","","",""
"0001871869","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","122","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","5","第１部都道府県別統計表 組織　組合員組織 青年・女性部組織","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","組織　組合員組織","総合農協統計表","平成30事業年度総合農協統計表","青年・女性部組織","","","",""
"0001871974","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","80","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","5","第２部農業地帯別組織規模別統計表　農業地帯別集計 経営管理委員及び理事の年齢構成","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　農業地帯別集計","経営管理委員及び理事の年齢構成","総合農協統計表","平成30事業年度総合農協統計表","","","","",""
"0001871994","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","128","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","5","第２部農業地帯別組織規模別統計表　組織規模別集計 経営管理委員及び理事の年齢構成","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　組織規模別集計","経営管理委員及び理事の年齢構成","総合農協統計表","平成30事業年度総合農協統計表","","","","",""
"0001871870","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","260","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第１部都道府県別統計表 財務　貸借対照表 総括表","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表","総合農協統計表","平成30事業年度総合農協統計表","総括表","","","",""
"0001871871","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","260","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第１部都道府県別統計表 財務　貸借対照表 Statement of National Total","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表","総合農協統計表","平成30事業年度総合農協統計表","Statement of National Total","","","",""
"0001871872","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","4087","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第１部都道府県別統計表 財務　貸借対照表 資産","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表","総合農協統計表","平成30事業年度総合農協統計表","資産","","","",""
"0001871873","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","4148","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第１部都道府県別統計表 財務　貸借対照表 負債・純資産","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表","総合農協統計表","平成30事業年度総合農協統計表","負債・純資産","","","",""
"0001871874","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","2440","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第１部都道府県別統計表 財務　貸借対照表 勘定科目の内訳","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表","総合農協統計表","平成30事業年度総合農協統計表","勘定科目の内訳","","","",""
"0001871875","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","183","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第１部都道府県別統計表 財務　貸借対照表 株式の取得状況 取得株式会社数・金額","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表","総合農協統計表","平成30事業年度総合農協統計表","株式の取得状況","取得株式会社数・金額","","",""
"0001871876","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","671","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第１部都道府県別統計表 財務　貸借対照表 株式の取得状況 子会社の業種","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表","総合農協統計表","平成30事業年度総合農協統計表","株式の取得状況","子会社の業種","","",""
"0001871877","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","427","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第１部都道府県別統計表 財務　貸借対照表 子会社の経営状況","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表","総合農協統計表","平成30事業年度総合農協統計表","子会社の経営状況","","","",""
"0001871878","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","610","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第１部都道府県別統計表 財務　貸借対照表 払込済出資金金額別組合数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表","総合農協統計表","平成30事業年度総合農協統計表","払込済出資金金額別組合数","","","",""
"0001871879","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","183","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第１部都道府県別統計表 財務　貸借対照表 出資金の出資口数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表","総合農協統計表","平成30事業年度総合農協統計表","出資金の出資口数","","","",""
"0001871880","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","732","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第１部都道府県別統計表 財務　貸借対照表 貯金年度末残高金額別組合数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表","総合農協統計表","平成30事業年度総合農協統計表","貯金年度末残高金額別組合数","","","",""
"0001871881","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","671","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第１部都道府県別統計表 財務　貸借対照表 当期未処分剰余金金額別組合数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表","総合農協統計表","平成30事業年度総合農協統計表","当期未処分剰余金金額別組合数","","","",""
"0001871882","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","549","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第１部都道府県別統計表 財務　貸借対照表 当期未処理損失金金額別組合数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表","総合農協統計表","平成30事業年度総合農協統計表","当期未処理損失金金額別組合数","","","",""
"0001871883","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","366","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第１部都道府県別統計表 財務　貸借対照表 退職給付債務等の状況","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　貸借対照表","総合農協統計表","平成30事業年度総合農協統計表","退職給付債務等の状況","","","",""
"0001871975","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","70","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第２部農業地帯別組織規模別統計表　農業地帯別集計 職員数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　農業地帯別集計","職員数","総合農協統計表","平成30事業年度総合農協統計表","","","","",""
"0001871995","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","112","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","6","第２部農業地帯別組織規模別統計表　組織規模別集計 職員数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第２部農業地帯別組織規模別統計表　組織規模別集計","職員数","総合農協統計表","平成30事業年度総合農協統計表","","","","",""
"0001871884","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","238","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書 総括表","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書","総合農協統計表","平成30事業年度総合農協統計表","総括表","","","",""
"0001871885","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","238","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書 Statement of National Total","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書","総合農協統計表","平成30事業年度総合農協統計表","Statement of National Total","","","",""
"0001871886","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","4941","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書 事業総利益","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書","総合農協統計表","平成30事業年度総合農協統計表","事業総利益","","","",""
"0001871887","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","366","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書 事業管理費","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書","総合農協統計表","平成30事業年度総合農協統計表","事業管理費","","","",""
"0001871888","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","488","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書 事業外収益","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書","総合農協統計表","平成30事業年度総合農協統計表","事業外収益","","","",""
"0001871889","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","305","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書 事業外費用","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書","総合農協統計表","平成30事業年度総合農協統計表","事業外費用","","","",""
"0001871890","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","366","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書 特別利益","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書","総合農協統計表","平成30事業年度総合農協統計表","特別利益","","","",""
"0001871891","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","427","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書 特別損失","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書","総合農協統計表","平成30事業年度総合農協統計表","特別損失","","","",""
"0001871892","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","122","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書 法人税、住民税及び事業税等","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書","総合農協統計表","平成30事業年度総合農協統計表","法人税、住民税及び事業税等","","","",""
"0001871893","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","366","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書 当期未処分剰余金","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書","総合農協統計表","平成30事業年度総合農協統計表","当期未処分剰余金","","","",""
"0001871894","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","1098","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書 勘定科目の内訳","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書","総合農協統計表","平成30事業年度総合農協統計表","勘定科目の内訳","","","",""
"0001871895","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","732","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書 当期剰余金金額別組合数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書","総合農協統計表","平成30事業年度総合農協統計表","当期剰余金金額別組合数","","","",""
"0001871896","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","610","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書 当期損失金金額別組合数","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書","総合農協統計表","平成30事業年度総合農協統計表","当期損失金金額別組合数","","","",""
"0001871897","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","305","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書 当期未処分剰余金の内訳","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書","総合農協統計表","平成30事業年度総合農協統計表","当期未処分剰余金の内訳","","","",""
"0001871898","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","732","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書 剰余金の処分状況","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書","総合農協統計表","平成30事業年度総合農協統計表","剰余金の処分状況","","","",""
"0001871899","農業協同組合及び同連合会一斉調査 確報 総合農協統計表 平成30事業年度総合農協統計表","年度次","201804-201903","2021-09-30","0","該当なし","305","2023-03-07","","00500602","農業協同組合及び同連合会一斉調査","00500","農林水産省","7","第１部都道府県別統計表 財務　損益計算書 当期未処理損失金の内訳","07","企業・家計・経済","01","企業活動","農業協同組合及び同連合会一斉調査","確報","第１部都道府県別統計表","財務　損益計算書","総合農協統計表","平成30事業年度総合農協統計表","当期未処理損失金の内訳","","","",""
