"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE"
"0003158169","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","120","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 浴室の有無（２区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","浴室の有無（２区分）",""
"0003158170","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","120","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 洗面所(洗面台のみを含む)の有無（２区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","洗面所(洗面台のみを含む)の有無（２区分）",""
"0003158171","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","240","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 住戸の延べ床面積（５区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","住戸の延べ床面積（５区分）",""
"0003158172","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","120","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 駐車場の有無（２区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","駐車場の有無（２区分）",""
"0003158173","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","320","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 空家のある階数（７区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","空家のある階数（７区分）",""
"0003158195","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","400","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 地域（７区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","地域（７区分）",""
"0003158196","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","640","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 住戸の改善内容（14区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","住戸の改善内容（14区分）",""
"0003158197","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","1240","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 建て方・構造（25区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","建て方・構造（25区分）",""
"0003158198","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","1040","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 所有主体・利用形態（16区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","所有主体・利用形態（16区分）",""
"0003158249","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","240","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 住戸の維持・管理（５区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","住戸の維持・管理（５区分）",""
"0003158250","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","320","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 募集家賃（７区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","募集家賃（７区分）",""
"0003158251","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","120","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 腐朽･破損の有無（２区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","腐朽･破損の有無（２区分）",""
"0003158252","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","160","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 居住室の日照（３区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","居住室の日照（３区分）",""
"0003158253","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","440","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 建築時期(竣工時期)（10区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","建築時期(竣工時期)（10区分）",""
"0003158254","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","240","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 台所の形態（５区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","台所の形態（５区分）",""
"0003158261","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","440","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 空家継続期間（10区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","空家継続期間（10区分）",""
"0003158262","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","200","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 賃貸の入居者又は売却先(購入者)の募集状況（４区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","賃貸の入居者又は売却先(購入者)の募集状況（４区分）",""
"0003158263","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","320","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 売出価格（７区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","売出価格（７区分）",""
"0003158264","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","400","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 住戸の改善に要した費用の合計（８区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","住戸の改善に要した費用の合計（８区分）",""
"0003158265","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","320","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 敷地面積（７区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","敷地面積（７区分）",""
"0003158266","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","320","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 建築面積（７区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","建築面積（７区分）",""
"0003158267","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","120","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 新築･中古の区分（２区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","新築･中古の区分（２区分）",""
"0003158268","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","280","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 住戸内に高齢者等のためにある設備（６区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","住戸内に高齢者等のためにある設備（６区分）",""
"0003158269","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","240","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） 住戸内の居住室数（５区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","住戸内の居住室数（５区分）",""
"0003158270","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","320","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","13","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分） エレベータの有無と防犯設備（５区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表13　募集住戸の売却先や賃貸の入居者が決まらない原因（18区分）","エレベータの有無と防犯設備（５区分）",""
"0003158174","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","72","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の売出価格（7区分） 最寄鉄道駅からの距離（３区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の売出価格（7区分）","最寄鉄道駅からの距離（３区分）",""
"0003158199","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","306","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の売出価格（7区分） 最寄鉄道駅までのバス所要時間（13区分））","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の売出価格（7区分）","最寄鉄道駅までのバス所要時間（13区分））",""
"0003158255","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","198","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の売出価格（7区分） 定期借家制度の利用状況（８区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の売出価格（7区分）","定期借家制度の利用状況（８区分）",""
"0003158256","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","54","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の募集家賃（7区分） 新築･中古の区分（２区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の募集家賃（7区分）","新築･中古の区分（２区分）",""
"0003158257","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","108","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の募集家賃（7区分） 住戸内の居住室数（５区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の募集家賃（7区分）","住戸内の居住室数（５区分）",""
"0003158258","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","108","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の募集家賃（7区分） 住戸の延べ床面積（５区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の募集家賃（7区分）","住戸の延べ床面積（５区分）",""
"0003158259","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","198","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の募集家賃（7区分） 定期借家制度の利用状況（８区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の募集家賃（7区分）","定期借家制度の利用状況（８区分）",""
"0003158271","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","180","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の売出価格（7区分） 地域（７区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の売出価格（7区分）","地域（７区分）",""
"0003158272","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","198","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の売出価格（7区分） 空家継続期間（10区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の売出価格（7区分）","空家継続期間（10区分）",""
"0003158273","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","108","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の売出価格（7区分） 住戸の維持・管理（５区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の売出価格（7区分）","住戸の維持・管理（５区分）",""
"0003158274","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","216","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の売出価格（7区分） 住戸が空家になった(なっている)きっかけ（11区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の売出価格（7区分）","住戸が空家になった(なっている)きっかけ（11区分）",""
"0003158275","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","288","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の売出価格（7区分） 住戸の改善内容（14区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の売出価格（7区分）","住戸の改善内容（14区分）",""
"0003158276","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","126","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の売出価格（7区分） 住戸の改善の主な理由（５区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の売出価格（7区分）","住戸の改善の主な理由（５区分）",""
"0003158277","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","180","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の売出価格（7区分） 住戸の改善に要した費用の合計（８区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の売出価格（7区分）","住戸の改善に要した費用の合計（８区分）",""
"0003158278","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","54","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の売出価格（7区分） 腐朽･破損の有無（２区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の売出価格（7区分）","腐朽･破損の有無（２区分）",""
"0003158279","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","558","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の売出価格（7区分） 建て方・構造（25区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の売出価格（7区分）","建て方・構造（25区分）",""
"0003158280","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","144","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の売出価格（7区分） 敷地面積（７区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の売出価格（7区分）","敷地面積（７区分）",""
"0003158281","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","144","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の売出価格（7区分） 建築面積（７区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の売出価格（7区分）","建築面積（７区分）",""
"0003158282","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","468","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の売出価格（7区分） 所有主体・利用形態（16区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の売出価格（7区分）","所有主体・利用形態（16区分）",""
"0003158283","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","198","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の売出価格（7区分） 建築時期(竣工時期)（10区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の売出価格（7区分）","建築時期(竣工時期)（10区分）",""
"0003158284","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","54","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の売出価格（7区分） 新築･中古の区分（２区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の売出価格（7区分）","新築･中古の区分（２区分）",""
"0003158285","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","108","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の売出価格（7区分） 住戸内の居住室数（５区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の売出価格（7区分）","住戸内の居住室数（５区分）",""
"0003158286","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","108","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の売出価格（7区分） 住戸の延べ床面積（５区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の売出価格（7区分）","住戸の延べ床面積（５区分）",""
"0003158287","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","90","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の売出価格（7区分） 最寄鉄道駅までの徒歩所要時間（４区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の売出価格（7区分）","最寄鉄道駅までの徒歩所要時間（４区分）",""
"0003158288","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","126","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の募集家賃（7区分） 住戸の改善の主な理由（５区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の募集家賃（7区分）","住戸の改善の主な理由（５区分）",""
"0003158289","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","468","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の募集家賃（7区分） 所有主体・利用形態（16区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の募集家賃（7区分）","所有主体・利用形態（16区分）",""
"0003158300","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","180","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の募集家賃（7区分） 地域（７区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の募集家賃（7区分）","地域（７区分）",""
"0003158301","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","198","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の募集家賃（7区分） 空家継続期間（10区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の募集家賃（7区分）","空家継続期間（10区分）",""
"0003158302","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","108","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の募集家賃（7区分） 住戸の維持・管理（５区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の募集家賃（7区分）","住戸の維持・管理（５区分）",""
"0003158303","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","216","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の募集家賃（7区分） 住戸が空家になった(なっている)きっかけ（11区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の募集家賃（7区分）","住戸が空家になった(なっている)きっかけ（11区分）",""
"0003158304","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","288","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の募集家賃（7区分） 住戸の改善内容（14区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の募集家賃（7区分）","住戸の改善内容（14区分）",""
"0003158320","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","180","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の募集家賃（7区分） 住戸の改善に要した費用の合計（８区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の募集家賃（7区分）","住戸の改善に要した費用の合計（８区分）",""
"0003158321","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","54","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の募集家賃（7区分） 腐朽･破損の有無（２区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の募集家賃（7区分）","腐朽･破損の有無（２区分）",""
"0003158322","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","558","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の募集家賃（7区分） 建て方・構造（25区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の募集家賃（7区分）","建て方・構造（25区分）",""
"0003158323","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","144","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の募集家賃（7区分） 敷地面積（７区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の募集家賃（7区分）","敷地面積（７区分）",""
"0003158324","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","144","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の募集家賃（7区分） 建築面積（７区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の募集家賃（7区分）","建築面積（７区分）",""
"0003158325","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","198","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の募集家賃（7区分） 建築時期(竣工時期)（10区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の募集家賃（7区分）","建築時期(竣工時期)（10区分）",""
"0003158340","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","72","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の募集家賃（7区分） 最寄鉄道駅からの距離（３区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の募集家賃（7区分）","最寄鉄道駅からの距離（３区分）",""
"0003158341","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","90","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の募集家賃（7区分） 最寄鉄道駅までの徒歩所要時間（４区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の募集家賃（7区分）","最寄鉄道駅までの徒歩所要時間（４区分）",""
"0003158342","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","306","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","14","表14　募集住戸の募集家賃（7区分） 最寄鉄道駅までのバス所要時間（13区分））","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表14　募集住戸の募集家賃（7区分）","最寄鉄道駅までのバス所要時間（13区分））",""
"0003158290","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","240","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","15","表15　定期借家制度の利用状況および利用・未利用の理由（８区分） 住戸の改善に要した費用の合計（８区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表15　定期借家制度の利用状況および利用・未利用の理由（８区分）","住戸の改善に要した費用の合計（８区分）",""
"0003158292","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","192","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","15","表15　定期借家制度の利用状況および利用・未利用の理由（８区分） 建築面積（７区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表15　定期借家制度の利用状況および利用・未利用の理由（８区分）","建築面積（７区分）",""
"0003158305","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","264","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","15","表15　定期借家制度の利用状況および利用・未利用の理由（８区分） 空家継続期間（10区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表15　定期借家制度の利用状況および利用・未利用の理由（８区分）","空家継続期間（10区分）",""
"0003158306","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","168","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","15","表15　定期借家制度の利用状況および利用・未利用の理由（８区分） 住戸の改善の主な理由（５区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表15　定期借家制度の利用状況および利用・未利用の理由（８区分）","住戸の改善の主な理由（５区分）",""
"0003158307","平成21年度空家実態調査","-","200904-201003","2016-12-28","0","該当なし","744","2017-03-08","","00600640","空き家所有者実態調査","00600","国土交通省","15","表15　定期借家制度の利用状況および利用・未利用の理由（８区分） 建て方・構造（25区分）","08","住宅・土地・建設","01","住宅・土地","平成21年度空家実態調査","","表15　定期借家制度の利用状況および利用・未利用の理由（８区分）","建て方・構造（25区分）",""
