"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0001924339","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","100","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-8","総括表（平成30年度及び令和元年度）　　森林組合　　組織・執行体制 役員等構成 年齢階層別役員数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　組織・執行体制","役員等構成","","","年齢階層別役員数",""
"0001924405","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","864","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-8","都道府県別内訳表　　森林組合　　組織・執行体制 役員等構成 役員等数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　組織・執行体制","役員等構成","","","役員等数",""
"0001924406","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","864","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-8","都道府県別内訳表　　森林組合　　組織・執行体制 役員等構成 役員等数（男性）","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　組織・執行体制","役員等構成","","","役員等数（男性）",""
"0001924407","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","864","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-8","都道府県別内訳表　　森林組合　　組織・執行体制 役員等構成 役員等数（女性）","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　組織・執行体制","役員等構成","","","役員等数（女性）",""
"0001924408","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","960","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-8","都道府県別内訳表　　森林組合　　組織・執行体制 役員等構成 年齢階層別役員数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　組織・執行体制","役員等構成","","","年齢階層別役員数",""
"0001924409","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","960","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-8","都道府県別内訳表　　森林組合　　組織・執行体制 役員等構成 年齢階層別雇用労働者数（常勤役員）","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　組織・執行体制","役員等構成","","","年齢階層別雇用労働者数（常勤役員）",""
"0001924410","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","960","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-8","都道府県別内訳表　　森林組合　　組織・執行体制 役員等構成 年齢階層別雇用労働者数（非常勤役員）","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　組織・執行体制","役員等構成","","","年齢階層別雇用労働者数（非常勤役員）",""
"0001924340","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","20","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-9","総括表（平成30年度及び令和元年度）　　森林組合　　組織・執行体制 常勤役員・専従職員数別組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　組織・執行体制","常勤役員・専従職員数別組合数","","","",""
"0001924411","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","480","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","1-9","都道府県別内訳表　　森林組合　　組織・執行体制 常勤役員・専従職員数別組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　組織・執行体制","常勤役員・専従職員数別組合数","","","",""
"0001924392","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","44","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","10","総括表（平成30年度及び令和元年度）　　生産森林組合 販売実績等","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　生産森林組合","販売実績等","","","",""
"0001924471","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","1056","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","10","都道府県別内訳表　　生産森林組合 販売実績等 販売実績","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　生産森林組合","販売実績等","","","販売実績",""
"0001924393","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","28","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","11","総括表（平成30年度及び令和元年度）　　生産森林組合 新植・保育及び主伐・間伐実績","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　生産森林組合","新植・保育及び主伐・間伐実績","","","",""
"0001924472","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","384","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","11","都道府県別内訳表　　生産森林組合 新植・保育実績 新植・保育","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　生産森林組合","新植・保育実績","","","新植・保育",""
"0001924394","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","6","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","12","総括表（平成30年度及び令和元年度）　　生産森林組合 税金関係 青色申告の有無","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　生産森林組合","税金関係","","","青色申告の有無",""
"0001924395","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","6","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","12","総括表（平成30年度及び令和元年度）　　生産森林組合 税金関係 青色申告をしている組合のうち法人税法第６０条の２の「協同組合等の事業分量配当等の損金算入」の有無","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　生産森林組合","税金関係","","","青色申告をしている組合のうち法人税法第６０条の２の「協同組合等の事業分量配当等の損金算入」の有無",""
"0001924396","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","24","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","12","総括表（平成30年度及び令和元年度）　　生産森林組合 税金関係 当期中に納付した税金額","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　生産森林組合","税金関係","","","当期中に納付した税金額",""
"0001924473","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","432","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","12","都道府県別内訳表　　生産森林組合 林産事業の伐採方法別内訳 主間伐実績","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　生産森林組合","林産事業の伐採方法別内訳","","","主間伐実績",""
"0001924474","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","144","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","13","都道府県別内訳表　　生産森林組合 税金関係 青色申告の有無","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　生産森林組合","税金関係","","","青色申告の有無",""
"0001924475","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","144","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","13","都道府県別内訳表　　生産森林組合 税金関係 法人税法60条の２の「協同組合等の事業分量配当等の損金算入」の有無","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　生産森林組合","税金関係","","","法人税法60条の２の「協同組合等の事業分量配当等の損金算入」の有無",""
"0001924476","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","576","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","13","都道府県別内訳表　　生産森林組合 税金関係 期中に納付した税金額","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　生産森林組合","税金関係","","","期中に納付した税金額",""
"0001924382","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","12","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2","総括表（平成30年度及び令和元年度）　　生産森林組合 森林組合及び森林組合連合会への加入の有無","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　生産森林組合","森林組合及び森林組合連合会への加入の有無","","","",""
"0001924460","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","288","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2","都道府県別内訳表　　生産森林組合 森林組合及び森林組合連合会への加入の有無","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　生産森林組合","森林組合及び森林組合連合会への加入の有無","","","",""
"0001924344","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","132","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-1","総括表（平成30年度及び令和元年度）　　森林組合　　財務 貸借対照表 貸借対照表（平成30年度）","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　財務","貸借対照表","","","貸借対照表（平成30年度）",""
"0001924415","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","3360","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-1","都道府県別内訳表　　森林組合　　財務 貸借対照表","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　財務","貸借対照表","","","",""
"0001924345","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","8","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-2","総括表（平成30年度及び令和元年度）　　森林組合　　財務 剰余金処分案による配当金","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　財務","剰余金処分案による配当金","","","",""
"0001924416","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","1152","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-2","都道府県別内訳表　　森林組合　　財務 借入金の借入先別金額 短期借入金","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　財務","借入金の借入先別金額","","","短期借入金",""
"0001924417","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","1536","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-2","都道府県別内訳表　　森林組合　　財務 借入金の借入先別金額 長期借入金","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　財務","借入金の借入先別金額","","","長期借入金",""
"0001924346","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","140","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-3","総括表（平成30年度及び令和元年度）　　森林組合　　財務 借入金の借入先別金額","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　財務","借入金の借入先別金額","","","",""
"0001924418","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","5040","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-3","都道府県別内訳表　　森林組合　　財務 損益計算書","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　財務","損益計算書","","","",""
"0001924347","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","240","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-4","総括表（平成30年度及び令和元年度）　　森林組合　　財務 損益計算書","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　財務","損益計算書","","","",""
"0001924419","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","624","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-4","都道府県別内訳表　　森林組合　　財務 剰余金処分の内訳","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　財務","剰余金処分の内訳","","","",""
"0001924420","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","432","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","2-5","都道府県別内訳表　　森林組合　　財務 払込済出資金別組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　財務","払込済出資金別組合数","","","",""
"0001924348","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","64","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3","総括表（平成30年度及び令和元年度）　　森林組合　　事業 総事業取扱高集計表","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　事業","総事業取扱高集計表","","","",""
"0001924383","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","26","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3","総括表（平成30年度及び令和元年度）　　生産森林組合 組合員数及び事業従事者数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　生産森林組合","組合員数及び事業従事者数","","","",""
"0001924461","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","768","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3","都道府県別内訳表　　生産森林組合 組合員の状況 組合員数及び事業従事者数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　生産森林組合","組合員の状況","","","組合員数及び事業従事者数",""
"0001924349","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","16","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-1","総括表（平成30年度及び令和元年度）　　森林組合　　事業 指導部門 指導事業","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　事業","指導部門","","","指導事業",""
"0001924421","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","384","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-1","都道府県別内訳表　　森林組合　　事業 指導部門 指導事業","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　事業","指導部門","","","指導事業",""
"0001924422","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","144","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-1","都道府県別内訳表　　森林組合　　事業 指導部門 共同施業規程の制定 共同施業規程の制定","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　事業","指導部門","","","共同施業規程の制定","共同施業規程の制定"
"0001924423","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","384","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-1","都道府県別内訳表　　森林組合　　事業 指導部門 共同施業規程の制定 協定内容","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　事業","指導部門","","","共同施業規程の制定","協定内容"
"0001924350","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","60","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-2","総括表（平成30年度及び令和元年度）　　森林組合　　事業 販売部門 販売事業","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　事業","販売部門","","","販売事業",""
"0001924351","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","8","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-2","総括表（平成30年度及び令和元年度）　　森林組合　　事業 販売部門 林産事業 事業実行組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　事業","販売部門","","","林産事業","事業実行組合数"
"0001924352","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","14","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-2","総括表（平成30年度及び令和元年度）　　森林組合　　事業 販売部門 林産事業 木材の生産量別組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　事業","販売部門","","","林産事業","木材の生産量別組合数"
"0001924353","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","220","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-2","総括表（平成30年度及び令和元年度）　　森林組合　　事業 販売部門 林産事業 生産販売及び受託生産","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　事業","販売部門","","","林産事業","生産販売及び受託生産"
"0001924354","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","90","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-2","総括表（平成30年度及び令和元年度）　　森林組合　　事業 販売部門 森林所有者別の木材の生産及び販売の利用状況","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　事業","販売部門","","","森林所有者別の木材の生産及び販売の利用状況",""
"0001924424","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","1152","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-2","都道府県別内訳表　　森林組合　　事業 販売部門 販売事業 販売事業の内訳","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　事業","販売部門","","","販売事業","販売事業の内訳"
"0001924425","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","192","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-2","都道府県別内訳表　　森林組合　　事業 販売部門 林産事業 事業実行組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　事業","販売部門","","","林産事業","事業実行組合数"
"0001924426","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","2976","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-2","都道府県別内訳表　　森林組合　　事業 販売部門 林産事業 生産販売及び受託生産の内訳","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　事業","販売部門","","","林産事業","生産販売及び受託生産の内訳"
"0001924427","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","336","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-2","都道府県別内訳表　　森林組合　　事業 販売部門 林産事業 木材の生産量別組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　事業","販売部門","","","林産事業","木材の生産量別組合数"
"0001924428","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","384","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-2","都道府県別内訳表　　森林組合　　事業 販売部門 間伐の実施状況","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　事業","販売部門","","","間伐の実施状況",""
"0001924429","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","2016","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-2","都道府県別内訳表　　森林組合　　事業 販売部門 森林所有者別の木材の生産及び販売の利用状況","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　事業","販売部門","","","森林所有者別の木材の生産及び販売の利用状況",""
"0001924355","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","10","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-3","総括表（平成30年度及び令和元年度）　　森林組合　　事業 加工部門 加工事業 事業実行組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　事業","加工部門","","","加工事業","事業実行組合数"
"0001924356","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","90","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-3","総括表（平成30年度及び令和元年度）　　森林組合　　事業 加工部門 加工事業 加工製造販売及び受託加工","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　事業","加工部門","","","加工事業","加工製造販売及び受託加工"
"0001924430","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","240","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-3","都道府県別内訳表　　森林組合　　事業 加工部門 加工事業 事業実行組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　事業","加工部門","","","加工事業","事業実行組合数"
"0001924431","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","1872","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-3","都道府県別内訳表　　森林組合　　事業 加工部門 加工事業 加工販売及び受託加工の内訳","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","都道府県別内訳表　　森林組合　　事業","加工部門","","","加工事業","加工販売及び受託加工の内訳"
"0001924357","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","42","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-4","総括表（平成30年度及び令和元年度）　　森林組合　　事業 森林整備部門 購買事業","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　事業","森林整備部門","","","購買事業",""
"0001924358","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","30","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-4","総括表（平成30年度及び令和元年度）　　森林組合　　事業 森林整備部門 養苗事業","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　事業","森林整備部門","","","養苗事業",""
"0001924359","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","96","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-4","総括表（平成30年度及び令和元年度）　　森林組合　　事業 森林整備部門 林業機械の使用状況","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　事業","森林整備部門","","","林業機械の使用状況",""
"0001924360","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","64","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-4","総括表（平成30年度及び令和元年度）　　森林組合　　事業 森林整備部門 森林整備事業 種目別内訳","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　事業","森林整備部門","","","森林整備事業","種目別内訳"
"0001924361","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","64","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-4","総括表（平成30年度及び令和元年度）　　森林組合　　事業 森林整備部門 森林整備事業 新植及び保育の依頼者別内訳","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　事業","森林整備部門","","","森林整備事業","新植及び保育の依頼者別内訳"
"0001924362","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","16","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-4","総括表（平成30年度及び令和元年度）　　森林組合　　事業 森林整備部門 森林整備事業 新植の実行面積別組合数","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　事業","森林整備部門","","","森林整備事業","新植の実行面積別組合数"
"0001924363","森林組合一斉調査 確報 令和元年度森林組合統計","年度次","201904-202003","2022-02-28","0","該当なし","72","2024-01-15","","00501001","森林組合一斉調査","00501","林野庁","3-4","総括表（平成30年度及び令和元年度）　　森林組合　　事業 森林整備部門 森林整備事業 造林・保育の内容","07","企業・家計・経済","01","企業活動","森林組合一斉調査","確報","令和元年度森林組合統計","総括表（平成30年度及び令和元年度）　　森林組合　　事業","森林整備部門","","","森林整備事業","造林・保育の内容"
