"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE_SPEC.TABLE_SUB_CATEGORY3","TITLE_SPEC.TABLE_EXPLANATION","TITLE"
"0003122709","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス　総括編","-","201301-201312","2016-07-13","0","該当なし","49","2026-01-27","","00500210","漁業センサス","00500","農林水産省","7","海面漁業に関する都道府県・大海区別統計 海面漁業地域 活性化の取組 - 水産物直売所を運営する利用者規模別漁協数、施設数及び年間延べ利用者数 水産物直売所の施設数","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス　総括編","海面漁業に関する都道府県・大海区別統計","海面漁業地域","活性化の取組 - 水産物直売所を運営する利用者規模別漁協数、施設数及び年間延べ利用者数","水産物直売所の施設数","","",""
"0003123114","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス　総括編","-","201301-201312","2016-07-13","0","該当なし","6156","2026-01-27","","00500210","漁業センサス","00500","農林水産省","7","海面漁業に関する全国統計 経営体階層別統計 - 主とする漁業種類別経営体数 団体経営体・会社・共同経営 経営体階層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス　総括編","海面漁業に関する全国統計","経営体階層別統計 - 主とする漁業種類別経営体数","団体経営体・会社・共同経営","経営体階層","","",""
"0003123115","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス　総括編","-","201301-201312","2016-07-13","0","該当なし","810","2026-01-27","","00500210","漁業センサス","00500","農林水産省","7","海面漁業に関する全国統計 経営体階層別統計 - 主とする漁業種類別経営体数 団体経営体・会社・共同経営 漁業層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス　総括編","海面漁業に関する全国統計","経営体階層別統計 - 主とする漁業種類別経営体数","団体経営体・会社・共同経営","漁業層","","",""
"0003122581","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス　総括編","-","201301-201312","2016-07-13","0","該当なし","1600","2026-01-27","","00500210","漁業センサス","00500","農林水産省","8","海面漁業に関する全国統計 海面漁業の構造変化 全経営体 - 経営体階層移動経営体数","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス　総括編","海面漁業に関する全国統計","海面漁業の構造変化","全経営体 - 経営体階層移動経営体数","","","",""
"0003122597","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス　総括編","-","201301-201312","2016-07-13","0","該当なし","3136","2026-01-27","","00500210","漁業センサス","00500","農林水産省","8","海面漁業に関する全国統計 海面漁業の構造変化 全経営体 - 主とする漁業種類移動経営体数","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス　総括編","海面漁業に関する全国統計","海面漁業の構造変化","全経営体 - 主とする漁業種類移動経営体数","","","",""
"0003122617","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス　総括編","-","201301-201312","2016-07-13","0","該当なし","36","2026-01-27","","00500210","漁業センサス","00500","農林水産省","8","海面漁業に関する全国統計 海面漁業の構造変化 個人経営体 - 自家漁業の専兼業移動経営体数","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス　総括編","海面漁業に関する全国統計","海面漁業の構造変化","個人経営体 - 自家漁業の専兼業移動経営体数","","","",""
"0003122637","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス　総括編","-","201301-201312","2016-07-13","0","該当なし","324","2026-01-27","","00500210","漁業センサス","00500","農林水産省","8","海面漁業に関する全国統計 海面漁業の構造変化 個人経営体 - 基幹的漁業従事者の年齢階層移動経営体数","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス　総括編","海面漁業に関する全国統計","海面漁業の構造変化","個人経営体 - 基幹的漁業従事者の年齢階層移動経営体数","","","",""
"0003122582","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス　総括編","-","201301-201312","2016-07-13","0","該当なし","1440","2026-01-27","","00500210","漁業センサス","00500","農林水産省","9","海面漁業に関する全国統計 漁業管理組織（運営主体と漁業管理の組合せ別統計） 管理している漁業 - 管理対象魚種別延べ組織数","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス　総括編","海面漁業に関する全国統計","漁業管理組織（運営主体と漁業管理の組合せ別統計）","管理している漁業 - 管理対象魚種別延べ組織数","","","",""
"0003122583","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス　総括編","-","201301-201312","2016-07-13","0","該当なし","360","2026-01-27","","00500210","漁業センサス","00500","農林水産省","9","海面漁業に関する全国統計 漁業管理組織（運営主体と漁業管理の組合せ別統計） 参加漁業経営体数別組織数","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス　総括編","海面漁業に関する全国統計","漁業管理組織（運営主体と漁業管理の組合せ別統計）","参加漁業経営体数別組織数","","","",""
"0003122598","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス　総括編","-","201301-201312","2016-07-13","0","該当なし","440","2026-01-27","","00500210","漁業センサス","00500","農林水産省","9","海面漁業に関する全国統計 漁業管理組織（運営主体と漁業管理の組合せ別統計） 管理している漁業 - 管理対象魚種数別組織数","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス　総括編","海面漁業に関する全国統計","漁業管理組織（運営主体と漁業管理の組合せ別統計）","管理している漁業 - 管理対象魚種数別組織数","","","",""
"0003122599","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス　総括編","-","201301-201312","2016-07-13","0","該当なし","200","2026-01-27","","00500210","漁業センサス","00500","農林水産省","9","海面漁業に関する全国統計 漁業管理組織（運営主体と漁業管理の組合せ別統計） 漁業管理に係る調整範囲別組織数","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス　総括編","海面漁業に関する全国統計","漁業管理組織（運営主体と漁業管理の組合せ別統計）","漁業管理に係る調整範囲別組織数","","","",""
"0003122618","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス　総括編","-","201301-201312","2016-07-13","0","該当なし","480","2026-01-27","","00500210","漁業センサス","00500","農林水産省","9","海面漁業に関する全国統計 漁業管理組織（運営主体と漁業管理の組合せ別統計） 管理している漁業 - 管理対象漁業種類別延べ組織数","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス　総括編","海面漁業に関する全国統計","漁業管理組織（運営主体と漁業管理の組合せ別統計）","管理している漁業 - 管理対象漁業種類別延べ組織数","","","",""
"0003122638","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス　総括編","-","201301-201312","2016-07-13","0","該当なし","440","2026-01-27","","00500210","漁業センサス","00500","農林水産省","9","海面漁業に関する全国統計 漁業管理組織（運営主体と漁業管理の組合せ別統計） 管理している漁業 - 管理対象漁業種類数別組織数","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス　総括編","海面漁業に関する全国統計","漁業管理組織（運営主体と漁業管理の組合せ別統計）","管理している漁業 - 管理対象漁業種類数別組織数","","","",""
"0003122822","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","64","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","経営組織別統計 営んだ漁業種類数別経営体数","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","経営組織別統計","営んだ漁業種類数別経営体数","","","","",""
"0003122823","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-14","0","該当なし","190","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","団体経営体に関する統計 経営体階層別統計 漁業経営体に関する基本的項目 漁業経営体・漁船 経営体階層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","団体経営体に関する統計","経営体階層別統計","漁業経営体に関する基本的項目","漁業経営体・漁船","経営体階層","",""
"0003122824","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","304","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","団体経営体に関する統計 経営体階層別統計 営んだ漁業種類数別経営体数 経営体階層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","団体経営体に関する統計","経営体階層別統計","営んだ漁業種類数別経営体数","経営体階層","","",""
"0003122825","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","304","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","団体経営体に関する統計 経営体階層別統計 動力漁船保有隻数別経営体数 経営体階層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","団体経営体に関する統計","経営体階層別統計","動力漁船保有隻数別経営体数","経営体階層","","",""
"0003122841","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","304","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","経営組織別統計 経営体階層別経営体数 経営体階層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","経営組織別統計","経営体階層別経営体数","経営体階層","","","",""
"0003122842","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","432","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","経営組織別統計 営んだ漁業種類別経営体数","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","経営組織別統計","営んだ漁業種類別経営体数","","","","",""
"0003122843","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","120","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","経営組織別統計 漁獲物・収獲物の販売金額別経営体数","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","経営組織別統計","漁獲物・収獲物の販売金額別経営体数","","","","",""
"0003122844","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-14","0","該当なし","25","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","団体経営体に関する統計 経営体階層別統計 漁業経営体に関する基本的項目 海上作業従事者数・陸上作業従事者数・新規就業者 漁業層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","団体経営体に関する統計","経営体階層別統計","漁業経営体に関する基本的項目","海上作業従事者数・陸上作業従事者数・新規就業者","漁業層","",""
"0003122845","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","2000","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","団体経営体に関する統計 経営体階層別統計 営んだ漁業種類別経営体数 経営体階層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","団体経営体に関する統計","経営体階層別統計","営んだ漁業種類別経営体数","経営体階層","","",""
"0003122846","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","270","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","団体経営体に関する統計 経営体階層別統計 営んだ漁業種類別経営体数 漁業層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","団体経営体に関する統計","経営体階層別統計","営んだ漁業種類別経営体数","漁業層","","",""
"0003122847","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","20","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","団体経営体に関する統計 経営体階層別統計 漁船使用の有無別経営体数 漁業層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","団体経営体に関する統計","経営体階層別統計","漁船使用の有無別経営体数","漁業層","","",""
"0003122853","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","136","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","経営組織別統計 漁業経営体に関する基本的項目 海上作業従事者数・陸上作業従事者数・新規就業者","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","経営組織別統計","漁業経営体に関する基本的項目","海上作業従事者数・陸上作業従事者数・新規就業者","","","",""
"0003122854","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-14","0","該当なし","432","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","経営組織別統計 主とする漁業種類別経営体数","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","経営組織別統計","主とする漁業種類別経営体数","","","","",""
"0003122855","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","64","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","経営組織別統計 動力漁船保有隻数別経営体数","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","経営組織別統計","動力漁船保有隻数別経営体数","","","","",""
"0003122856","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-14","0","該当なし","25","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","団体経営体に関する統計 経営体階層別統計 漁業経営体に関する基本的項目 漁業経営体・漁船 漁業層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","団体経営体に関する統計","経営体階層別統計","漁業経営体に関する基本的項目","漁業経営体・漁船","漁業層","",""
"0003122857","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-14","0","該当なし","270","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","団体経営体に関する統計 経営体階層別統計 主とする漁業種類別経営体数 漁業層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","団体経営体に関する統計","経営体階層別統計","主とする漁業種類別経営体数","漁業層","","",""
"0003122858","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","152","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","団体経営体に関する統計 経営体階層別統計 漁船使用の有無別経営体数 経営体階層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","団体経営体に関する統計","経営体階層別統計","漁船使用の有無別経営体数","経営体階層","","",""
"0003122859","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","570","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","団体経営体に関する統計 経営体階層別統計 漁獲物・収獲物の販売金額別経営体数 経営体階層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","団体経営体に関する統計","経営体階層別統計","漁獲物・収獲物の販売金額別経営体数","経営体階層","","",""
"0003122874","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","40","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","経営組織別統計 漁業経営体に関する基本的項目 漁業経営体・漁船","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","経営組織別統計","漁業経営体に関する基本的項目","漁業経営体・漁船","","","",""
"0003122875","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","40","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","経営組織別統計 経営体階層別経営体数 漁業層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","経営組織別統計","経営体階層別経営体数","漁業層","","","",""
"0003122876","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","32","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","経営組織別統計 漁船使用の有無別経営体数","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","経営組織別統計","漁船使用の有無別経営体数","","","","",""
"0003122877","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-14","0","該当なし","190","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","団体経営体に関する統計 経営体階層別統計 漁業経営体に関する基本的項目 海上作業従事者数・陸上作業従事者数・新規就業者 経営体階層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","団体経営体に関する統計","経営体階層別統計","漁業経営体に関する基本的項目","海上作業従事者数・陸上作業従事者数・新規就業者","経営体階層","",""
"0003122878","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-14","0","該当なし","2052","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","団体経営体に関する統計 経営体階層別統計 主とする漁業種類別経営体数 経営体階層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","団体経営体に関する統計","経営体階層別統計","主とする漁業種類別経営体数","経営体階層","","",""
"0003122879","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","40","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","団体経営体に関する統計 経営体階層別統計 営んだ漁業種類数別経営体数 漁業層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","団体経営体に関する統計","経営体階層別統計","営んだ漁業種類数別経営体数","漁業層","","",""
"0003122880","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","40","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","団体経営体に関する統計 経営体階層別統計 動力漁船保有隻数別経営体数 漁業層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","団体経営体に関する統計","経営体階層別統計","動力漁船保有隻数別経営体数","漁業層","","",""
"0003122888","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","75","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","団体経営体に関する統計 経営体階層別統計 漁獲物・収獲物の販売金額別経営体数 漁業層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","団体経営体に関する統計","経営体階層別統計","漁獲物・収獲物の販売金額別経営体数","漁業層","","",""
"0003122903","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-14","0","該当なし","2052","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","共同経営に関する統計 経営体階層別統計 主とする漁業種類別経営体数 経営体階層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","共同経営に関する統計","経営体階層別統計","主とする漁業種類別経営体数","経営体階層","","",""
"0003122904","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","304","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","共同経営に関する統計 経営体階層別統計 営んだ漁業種類数別経営体数 経営体階層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","共同経営に関する統計","経営体階層別統計","営んだ漁業種類数別経営体数","経営体階層","","",""
"0003122905","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","304","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","共同経営に関する統計 経営体階層別統計 動力漁船保有隻数別経営体数 経営体階層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","共同経営に関する統計","経営体階層別統計","動力漁船保有隻数別経営体数","経営体階層","","",""
"0003122906","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","418","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","共同経営に関する統計 経営体階層別統計 出資金規模別経営体数 経営体階層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","共同経営に関する統計","経営体階層別統計","出資金規模別経営体数","経営体階層","","",""
"0003122921","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-14","0","該当なし","270","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","共同経営に関する統計 経営体階層別統計 主とする漁業種類別経営体数 漁業層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","共同経営に関する統計","経営体階層別統計","主とする漁業種類別経営体数","漁業層","","",""
"0003122922","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","40","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","共同経営に関する統計 経営体階層別統計 営んだ漁業種類数別経営体数 漁業層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","共同経営に関する統計","経営体階層別統計","営んだ漁業種類数別経営体数","漁業層","","",""
"0003122923","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","40","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","共同経営に関する統計 経営体階層別統計 動力漁船保有隻数別経営体数 漁業層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","共同経営に関する統計","経営体階層別統計","動力漁船保有隻数別経営体数","漁業層","","",""
"0003122924","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","55","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","共同経営に関する統計 経営体階層別統計 出資金規模別経営体数 漁業層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","共同経営に関する統計","経営体階層別統計","出資金規模別経営体数","漁業層","","",""
"0003122936","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","2052","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","共同経営に関する統計 経営体階層別統計 営んだ漁業種類別経営体数 経営体階層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","共同経営に関する統計","経営体階層別統計","営んだ漁業種類別経営体数","経営体階層","","",""
"0003122937","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","152","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","共同経営に関する統計 経営体階層別統計 漁船使用の有無別経営体数 経営体階層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","共同経営に関する統計","経営体階層別統計","漁船使用の有無別経営体数","経営体階層","","",""
"0003122938","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","570","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","共同経営に関する統計 経営体階層別統計 漁獲物・収獲物の販売金額別経営体数 経営体階層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","共同経営に関する統計","経営体階層別統計","漁獲物・収獲物の販売金額別経営体数","経営体階層","","",""
"0003122939","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-13","0","該当なし","266","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","共同経営に関する統計 経営体階層別統計 出資者規模別経営体数 経営体階層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","共同経営に関する統計","経営体階層別統計","出資者規模別経営体数","経営体階層","","",""
"0003122954","漁業センサス 2013年漁業センサス 確報 2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","-","201301-201312","2016-07-14","0","該当なし","25","2026-01-27","","00500210","漁業センサス","00500","農林水産省","1","共同経営に関する統計 経営体階層別統計 漁業経営体に関する基本的項目 海上作業従事者数・陸上作業従事者数・新規就業者 漁業層","04","農林水産業","04","水産業","漁業センサス","2013年漁業センサス","確報","2013年漁業センサス第6巻海面漁業の団体経営体に関する統計","共同経営に関する統計","経営体階層別統計","漁業経営体に関する基本的項目","海上作業従事者数・陸上作業従事者数・新規就業者","漁業層","",""
