"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY4"
"0003402503","人口動態調査 人口動態職業・産業別統計 死産","年度次","200504-200603","2020-02-19","0","都道府県","896","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","4","死産数，母の職業(大分類)・都道府県(15大都市再掲)別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","死産","","","死産数，母の職業(大分類)・都道府県(15大都市再掲)別","",""
"0003402507","人口動態調査 人口動態職業・産業別統計 死産","年度次","200004-200103","2020-02-19","0","全国","806","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","4","死産数，母の職業(大分類)・都道府県(１３大都市再掲)別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","死産","","","死産数，母の職業(大分類)・都道府県(１３大都市再掲)別","",""
"0003402507","人口動態調査 人口動態職業・産業別統計 死産","年度次","200004-200103","2020-02-19","0","市区町村","806","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","4","死産数，母の職業(大分類)・都道府県(１３大都市再掲)別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","死産","","","死産数，母の職業(大分類)・都道府県(１３大都市再掲)別","",""
"0003402507","人口動態調査 人口動態職業・産業別統計 死産","年度次","200004-200103","2020-02-19","0","都道府県","806","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","4","死産数，母の職業(大分類)・都道府県(１３大都市再掲)別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","死産","","","死産数，母の職業(大分類)・都道府県(１３大都市再掲)別","",""
"0002061849","人口動態調査 人口動態職業・産業別統計 周産期","年度次","202004-202103","2024-03-29","0","該当なし","507","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","1","周産期死亡数及び周産期死亡率（出産千対），妊娠満22週以後の死産－早期新生児死亡・母の職業（大分類）・年次別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数及び周産期死亡率（出産千対），妊娠満22週以後の死産－早期新生児死亡・母の職業（大分類）・年次別","注：1) 1975年度は職業４部門別に集計されているため、大分類では集計できない職業がある。<br>　　管理的職業従事者、専門的・技術的職業従事者及び事務従事者は事務関係職業として、また、<br>　　販売従事者、サービス職業従事者及び保安職業従事者は販売・サービス関係職業として一括して計上し、事務従事者及び販売従事者を再掲している。<br>　　2) 本表の2005, 2010, 2015年度の数値は、都道府県からの報告漏れ（2019年３月29日公表）による再集計後の数値である。<br>　　3) 1985年度までは妊娠満28週以後の死産数である。",""
"0003402510","人口動態調査 人口動態職業・産業別統計 周産期","年度次","201504-201603","2024-03-29","0","該当なし","459","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","1","周産期死亡数及び周産期死亡率（出産千対），妊娠満22週以後の死産－早期新生児死亡・母の職業（大分類）・年次別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数及び周産期死亡率（出産千対），妊娠満22週以後の死産－早期新生児死亡・母の職業（大分類）・年次別","注：1) 1975年度は職業４部門別に集計されているため、大分類では集計できない職業がある。<br>       管理的職業従事者、専門的・技術的職業従事者及び事務従事者は事務関係職業として、また、<br>       販売従事者、サービス職業従事者及び保安職業従事者は販売・サービス関係職業として一括して計上し、事務従事者及び販売従事者を再掲している。<br>　　2) 1985年度までは妊娠満28週以後の死産数である。",""
"0003402513","人口動態調査 人口動態職業・産業別統計 周産期","年度次","201004-201103","2020-02-19","0","該当なし","402","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","1","周産期死亡数及び死亡率（出産千対），妊娠満22週 以後の死産－早期新生児死亡・母の職業（大分類）・年次別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数及び死亡率（出産千対），妊娠満22週 以後の死産－早期新生児死亡・母の職業（大分類）・年次別","注：1) 1975年度は職業４部門別に集計されているため、大分類では集計できない職業がある。<br>       管理的職業従事者、専門的・技術的職業従事者及び事務従事者は事務関係職業として、また、<br>       販売従事者、サービス職業従事者及び保安職業従事者は販売・サービス関係職業として一括して計上し、事務従事者及び販売従事者を再掲している。<br>　　2) 1985年度までは妊娠満28週以後の死産数である。",""
"0003402516","人口動態調査 人口動態職業・産業別統計 周産期","年度次","200504-200603","2020-02-19","0","該当なし","462","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","1","周産期死亡数及び死亡率（出産千対），妊娠満22週 以後の死産－早期新生児死亡・母の職業（大分類）・年次別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数及び死亡率（出産千対），妊娠満22週 以後の死産－早期新生児死亡・母の職業（大分類）・年次別","注：1) 1975年度は職業四部門別に集計されているため、大分類別では集計できない職業がある。「管理的職業従事者」と「事務従事者」（再掲）は「専門的・技術的職業従事者」に含まれる。「販売従事者」（再掲）と「保安職業従事者」は<br>　　　 「サービス職業従事者」に含まれる。「生産工程・労務作業者」（再掲）は「運輸・通信従事者」に含まれる。<br>　　2) 1980年度・1985年度の「採鉱・採石作業者」は「生産工程・労務作業者」に含まれる。<br>　　3) 1985年度までは妊娠満28週以後の死産数である。<br>　　4) 周産期死亡率には、総数では周産期死亡率（出産千対）、妊娠満22週以後の死産では死産率（出産千対）、早期新生児死亡では早期新生児死亡率（出生千対）を表章している。<br>資料：当該年度の「人口動態職業・産業別統計」による。ただし、1990年度は1995度報告書による。",""
"0003402519","人口動態調査 人口動態職業・産業別統計 周産期","年度次","200004-200103","2020-02-19","0","該当なし","504","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","1","周産期死亡数及び死亡率（出産千対），妊娠満22週 以後の死産－早期新生児死亡・母の職業（大分類）・年次別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数及び死亡率（出産千対），妊娠満22週 以後の死産－早期新生児死亡・母の職業（大分類）・年次別","注：1) 1975年度は職業四部門別に集計されているため、大分類別では集計できない職業がある。「管理的職業従事者」と「事務従事者」<br>　　　 （再掲）は「専門的・技術的職業従事者」に含まれる。「販売従事者」（再掲）と「保安職業従事者」は「サービス職業従事者」に<br>　　　　含まれる。「採鉱・採石作業者」と「生産工程・労務作業者」（再掲）は「運輸・通信従事者」に含まれる。<br>　　2) 「採鉱・採石作業者」の1990年度以降は、「生産工程・労務作業者」に含まれる。<br>　　3) 1985年度までの周産期死亡率は、出生千対で算出している。<br>　　4) 1985年度までは妊娠満28週以後の死産数及び死産比であり、死産比は出生千対で算出している。<br>資料：当該年度の「人口動態職業・産業別統計」による。ただし、1990年度は1995年度報告書による。",""
"0003402522","人口動態調査 人口動態職業・産業別統計 周産期","年度次","199504-199603","2020-02-19","0","該当なし","390","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","1","周産期死亡数，母の年齢（５歳階級）・妊娠満22週以後の死産－早期新生児死亡・母の職業（大分類）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，母の年齢（５歳階級）・妊娠満22週以後の死産－早期新生児死亡・母の職業（大分類）別","",""
"0002061850","人口動態調査 人口動態職業・産業別統計 周産期","年度次","202004-202103","2024-03-29","0","該当なし","480","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","2","周産期死亡数，妊娠満22週以後の死産－早期新生児死亡・母の職業（大分類）・母の年齢（５歳階級）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，妊娠満22週以後の死産－早期新生児死亡・母の職業（大分類）・母の年齢（５歳階級）別","",""
"0003402511","人口動態調査 人口動態職業・産業別統計 周産期","年度次","201504-201603","2024-03-29","0","該当なし","480","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","2","周産期死亡数，妊娠満22週以後の死産－早期新生児死亡・母の職業（大分類）・母の年齢（５歳階級）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，妊娠満22週以後の死産－早期新生児死亡・母の職業（大分類）・母の年齢（５歳階級）別","",""
"0003402514","人口動態調査 人口動態職業・産業別統計 周産期","年度次","201004-201103","2020-02-19","0","該当なし","480","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","2","周産期死亡数，母の年齢(５歳階級)・妊娠満22週以後の死産－早期新生児死亡・母の職業（大分類）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，母の年齢(５歳階級)・妊娠満22週以後の死産－早期新生児死亡・母の職業（大分類）別","",""
"0003402517","人口動態調査 人口動態職業・産業別統計 周産期","年度次","200504-200603","2020-02-19","0","該当なし","420","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","2","周産期死亡数，母の年齢(５歳階級)・妊娠満22週以後の死産－早期新生児死亡・母の職業（大分類）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，母の年齢(５歳階級)・妊娠満22週以後の死産－早期新生児死亡・母の職業（大分類）別","",""
"0003402520","人口動態調査 人口動態職業・産業別統計 周産期","年度次","200004-200103","2020-02-19","0","該当なし","390","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","2","周産期死亡数，母の年齢(５歳階級)・妊娠満22週以後の死産－早期新生児死亡・母の職業（大分類）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，母の年齢(５歳階級)・妊娠満22週以後の死産－早期新生児死亡・母の職業（大分類）別","",""
"0003402523","人口動態調査 人口動態職業・産業別統計 周産期","年度次","199504-199603","2020-02-19","0","全国","806","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","2","周産期死亡数，母の職業（大分類）・都道府県（13大都市再掲）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，母の職業（大分類）・都道府県（13大都市再掲）別","",""
"0003402523","人口動態調査 人口動態職業・産業別統計 周産期","年度次","199504-199603","2020-02-19","0","市区町村","806","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","2","周産期死亡数，母の職業（大分類）・都道府県（13大都市再掲）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，母の職業（大分類）・都道府県（13大都市再掲）別","",""
"0003402523","人口動態調査 人口動態職業・産業別統計 周産期","年度次","199504-199603","2020-02-19","0","都道府県","806","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","2","周産期死亡数，母の職業（大分類）・都道府県（13大都市再掲）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，母の職業（大分類）・都道府県（13大都市再掲）別","",""
"0002061851","人口動態調査 人口動態職業・産業別統計 周産期","年度次","202004-202103","2024-03-29","0","全国","1136","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","3","周産期死亡数，都道府県（特別区－指定都市再掲）・母の職業（大分類）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，都道府県（特別区－指定都市再掲）・母の職業（大分類）別","注：都道府県別の表章は、妊娠満22週以後の死産は母の住所、早期新生児死亡は子の住所による。",""
"0002061851","人口動態調査 人口動態職業・産業別統計 周産期","年度次","202004-202103","2024-03-29","0","市区町村","1136","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","3","周産期死亡数，都道府県（特別区－指定都市再掲）・母の職業（大分類）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，都道府県（特別区－指定都市再掲）・母の職業（大分類）別","注：都道府県別の表章は、妊娠満22週以後の死産は母の住所、早期新生児死亡は子の住所による。",""
"0002061851","人口動態調査 人口動態職業・産業別統計 周産期","年度次","202004-202103","2024-03-29","0","都道府県","1136","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","3","周産期死亡数，都道府県（特別区－指定都市再掲）・母の職業（大分類）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，都道府県（特別区－指定都市再掲）・母の職業（大分類）別","注：都道府県別の表章は、妊娠満22週以後の死産は母の住所、早期新生児死亡は子の住所による。",""
"0003402512","人口動態調査 人口動態職業・産業別統計 周産期","年度次","201504-201603","2024-03-29","0","全国","1136","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","3","周産期死亡数，都道府県（21大都市再掲）・母の職業（大分類）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，都道府県（21大都市再掲）・母の職業（大分類）別","",""
"0003402512","人口動態調査 人口動態職業・産業別統計 周産期","年度次","201504-201603","2024-03-29","0","市区町村","1136","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","3","周産期死亡数，都道府県（21大都市再掲）・母の職業（大分類）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，都道府県（21大都市再掲）・母の職業（大分類）別","",""
"0003402512","人口動態調査 人口動態職業・産業別統計 周産期","年度次","201504-201603","2024-03-29","0","都道府県","1136","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","3","周産期死亡数，都道府県（21大都市再掲）・母の職業（大分類）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，都道府県（21大都市再掲）・母の職業（大分類）別","",""
"0003402515","人口動態調査 人口動態職業・産業別統計 周産期","年度次","201004-201103","2020-02-19","0","全国","1120","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","3","周産期死亡数，母の職業(大分類)・都道府県(20大都市再掲)別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，母の職業(大分類)・都道府県(20大都市再掲)別","",""
"0003402515","人口動態調査 人口動態職業・産業別統計 周産期","年度次","201004-201103","2020-02-19","0","市区町村","1120","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","3","周産期死亡数，母の職業(大分類)・都道府県(20大都市再掲)別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，母の職業(大分類)・都道府県(20大都市再掲)別","",""
"0003402515","人口動態調査 人口動態職業・産業別統計 周産期","年度次","201004-201103","2020-02-19","0","都道府県","1120","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","3","周産期死亡数，母の職業(大分類)・都道府県(20大都市再掲)別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，母の職業(大分類)・都道府県(20大都市再掲)別","",""
"0003402518","人口動態調査 人口動態職業・産業別統計 周産期","年度次","200504-200603","2020-02-19","0","全国","896","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","3","周産期死亡数，母の職業(大分類)・都道府県(15大都市再掲)別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，母の職業(大分類)・都道府県(15大都市再掲)別","",""
"0003402518","人口動態調査 人口動態職業・産業別統計 周産期","年度次","200504-200603","2020-02-19","0","市区町村","896","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","3","周産期死亡数，母の職業(大分類)・都道府県(15大都市再掲)別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，母の職業(大分類)・都道府県(15大都市再掲)別","",""
"0003402518","人口動態調査 人口動態職業・産業別統計 周産期","年度次","200504-200603","2020-02-19","0","都道府県","896","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","3","周産期死亡数，母の職業(大分類)・都道府県(15大都市再掲)別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，母の職業(大分類)・都道府県(15大都市再掲)別","",""
"0003402521","人口動態調査 人口動態職業・産業別統計 周産期","年度次","200004-200103","2020-02-19","0","全国","806","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","3","周産期死亡数，母の職業(大分類)・都道府県(１３大都市再掲)別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，母の職業(大分類)・都道府県(１３大都市再掲)別","",""
"0003402521","人口動態調査 人口動態職業・産業別統計 周産期","年度次","200004-200103","2020-02-19","0","市区町村","806","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","3","周産期死亡数，母の職業(大分類)・都道府県(１３大都市再掲)別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，母の職業(大分類)・都道府県(１３大都市再掲)別","",""
"0003402521","人口動態調査 人口動態職業・産業別統計 周産期","年度次","200004-200103","2020-02-19","0","都道府県","806","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","3","周産期死亡数，母の職業(大分類)・都道府県(１３大都市再掲)別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","周産期","","","周産期死亡数，母の職業(大分類)・都道府県(１３大都市再掲)別","",""
"0003402537","人口動態調査 人口動態職業・産業別統計 婚姻","年度次","201004-201103","2024-03-29","0","該当なし","352","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","1","婚姻件数・標準化婚姻率（人口千対）及び標準化無配偶婚姻率（無配偶人口千対），夫妻・職業（大分類）・年次別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","婚姻","","","婚姻件数・標準化婚姻率（人口千対）及び標準化無配偶婚姻率（無配偶人口千対），夫妻・職業（大分類）・年次別","注：1) 1970年度は当該年度に結婚生活に入ったものであり、妻は初婚のみの数字である。<br>    2) 1975年度は職業４部門別に集計されているため、大分類では集計できない職業がある。<br>       管理的職業従事者、専門的・技術的職業従事者及び事務従事者は事務関係職業として、また、<br>       販売従事者、サービス職業従事者及び保安職業従事者は販売・サービス関係職業として一括して計上し、事務従事者及び販売従事者を再掲している。<br>　　3) 分母に用いた人口は、日本人人口（「無職」＝「完全失業者」＋「非労働力人口」）を使用している。",""
"0003402549","人口動態調査 人口動態職業・産業別統計 婚姻","年度次","200504-200603","2024-03-29","0","該当なし","392","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","1","婚姻件数・標準化婚姻率（人口千対）及び標準化無配偶婚姻率（無配偶人口千対），夫妻・職業（大分類）・年次別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","婚姻","","","婚姻件数・標準化婚姻率（人口千対）及び標準化無配偶婚姻率（無配偶人口千対），夫妻・職業（大分類）・年次別","注：1) 1970年度は当該年度に結婚生活に入ったものであり、妻は初婚のみの数字である。<br>　　2) 1975年度は職業四部門別に集計されているため、大分類別では集計できない職業がある。「管理的職業従事者」と「事務従事者」（再掲）は「専門的・技術的職業従事者」に含まれる。「販売従事者」（再掲）と「保安職業従事者」は「サービス職業従事者」に<br>　　　 含まれる。「生産工程・労務作業者」（再掲）は「運輸・通信従事者」に含まれる。<br>　　3) 1970年度・1980年度・1985年度の「採鉱・採石作業者」は「生産工程・労務作業者」に含まれる。<br>資料：当該年度の「人口動態職業・産業別統計」による。ただし、1975年度の婚姻件数は1980年度報告書による。",""
"0003402561","人口動態調査 人口動態職業・産業別統計 婚姻","年度次","200004-200103","2020-02-19","0","該当なし","364","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","1","婚姻件数・標準化婚姻率（人口千対）及び標準化無配偶婚姻率（無配偶人口千対），夫妻・職業（大分類）・年次別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","婚姻","","","婚姻件数・標準化婚姻率（人口千対）及び標準化無配偶婚姻率（無配偶人口千対），夫妻・職業（大分類）・年次別","注：1)1970年度は当該年度に結婚生活に入ったものであり、妻は初婚のみの数字である。<br>　　2)1975年度は職業四部門別に集計されているため、大分類別では集計できない職業がある。<br>　　　「管理的職業従事者」と「事務従事者」（再掲）は「専門的・技術的職業従事者」に含まれる。<br>　　　「販売従事者」（再掲）と「保安職業従事者」は「サービス職業従事者」に含まれる。<br>　　　「採鉱・採石作業者」と「生産工程・労務作業者」（再掲）は「運輸・通信従事者」に含まれる。<br>　　3)「採鉱・採石作業者」の1990年度以降は、「生産工程・労務作業者」に含まれる。<br>　　4)分母に用いた人口は、日本人人口（「無職」＝「完全失業者」＋「非労働力人口」）を使用している。2000年度は年齢不詳を按分している。<br>資料：当該年度の「人口動態職業・産業別統計」による。ただし、1975年度の婚姻件数は1980年度、1990年度の諸率は1995年度報告書による。",""
"0003402573","人口動態調査 人口動態職業・産業別統計 婚姻","年度次","199504-199603","2020-02-19","0","該当なし","1184","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","1","婚姻件数（平成７年度に結婚生活に入ったもの）・夫の平均婚姻年齢・標準化婚姻率・婚姻率（男子人口千対）及び標準化無配偶婚姻率・無配偶婚姻率（男子無配偶人口千対），夫の年齢（５歳階級）・夫の職業（大分類）別　－夫初婚（再掲）－","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","婚姻","","","婚姻件数（平成７年度に結婚生活に入ったもの）・夫の平均婚姻年齢・標準化婚姻率・婚姻率（男子人口千対）及び標準化無配偶婚姻率・無配偶婚姻率（男子無配偶人口千対），夫の年齢（５歳階級）・夫の職業（大分類）別　－夫初婚（再掲）－","",""
"0002061852","人口動態調査 人口動態職業・産業別統計 婚姻","年度次","202004-202103","2024-03-29","0","該当なし","296","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","1-1","婚姻件数，夫－妻の職業（大分類）・年次別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","婚姻","","","婚姻件数，夫－妻の職業（大分類）・年次別","注：1)昭和45年度は当該年度に結婚生活に入ったものであり、妻は初婚のみの数字である。<br>　　2)昭和50年度は職業４部門別に集計されているため、大分類では集計できない職業がある。<br>　　管理的職業従事者、専門的・技術的職業従事者及び事務従事者は事務関係職業として、また、<br>　　販売従事者、サービス職業従事者及び保安職業従事者は販売・サービス関係職業として一括して計上し、事務従事者及び販売従事者を再掲している。<br>　　3)本表の平成17,22,27年度の数値は、都道府県からの報告漏れ（平成31年３月29日公表）による再集計後の数値である。",""
"0003402524","人口動態調査 人口動態職業・産業別統計 婚姻","年度次","201504-201603","2024-03-29","0","該当なし","268","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","1-1","婚姻件数，夫－妻の職業（大分類）・年次別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","婚姻","","","婚姻件数，夫－妻の職業（大分類）・年次別","注：1) 1970年度は当該年度に結婚生活に入ったものであり、妻は初婚のみの数字である。<br>    2) 1975年度は職業４部門別に集計されているため、大分類では集計できない職業がある。<br>       管理的職業従事者、専門的・技術的職業従事者及び事務従事者は事務関係職業として、また、<br>       販売従事者、サービス職業従事者及び保安職業従事者は販売・サービス関係職業として一括して計上し、事務従事者及び販売従事者を再掲している。",""
"0002061853","人口動態調査 人口動態職業・産業別統計 婚姻","年度次","202004-202103","2024-03-29","0","該当なし","302","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","1-2","婚姻件数・標準化婚姻率（人口千対）及び標準化無配偶婚姻率（無配偶人口千対）（当該年度に結婚生活に入り届け出たもの），夫－妻の職業（大分類）・年次別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","婚姻","","","婚姻件数・標準化婚姻率（人口千対）及び標準化無配偶婚姻率（無配偶人口千対）（当該年度に結婚生活に入り届け出たもの），夫－妻の職業（大分類）・年次別","注：1)本表の平成17,22,27年度の数値は、都道府県からの報告漏れ（平成31年３月29日公表）による再集計後の数値である。<br>　　2)分母に用いた人口は、日本人人口（「無職」＝「完全失業者」＋「非労働力人口」）を使用している。",""
"0003402525","人口動態調査 人口動態職業・産業別統計 婚姻","年度次","201504-201603","2024-03-29","0","該当なし","270","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","1-2","婚姻件数・標準化婚姻率（人口千対）及び標準化無配偶婚姻率（無配偶人口千対）（当該年度に結婚生活に入り届け出たもの），夫－妻の職業（大分類）・年次別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","婚姻","","","婚姻件数・標準化婚姻率（人口千対）及び標準化無配偶婚姻率（無配偶人口千対）（当該年度に結婚生活に入り届け出たもの），夫－妻の職業（大分類）・年次別","注：分母に用いた人口は、日本人人口（「無職」＝「完全失業者」＋「非労働力人口」）を使用している。",""
"0002061863","人口動態調査 人口動態職業・産業別統計 婚姻","年度次","202004-202103","2024-03-29","0","全国","2070","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","10","婚姻件数及び婚姻率（女性人口千対），都道府県（特別区－指定都市再掲）・妻の職業（大分類）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","婚姻","","","婚姻件数及び婚姻率（女性人口千対），都道府県（特別区－指定都市再掲）・妻の職業（大分類）別","注：1)都道府県別の表章は夫の住所地による。<br>　　2)総数には就業状態不詳が、就業者総数には職業不詳が含まれる。",""
"0002061863","人口動態調査 人口動態職業・産業別統計 婚姻","年度次","202004-202103","2024-03-29","0","市区町村","2070","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","10","婚姻件数及び婚姻率（女性人口千対），都道府県（特別区－指定都市再掲）・妻の職業（大分類）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","婚姻","","","婚姻件数及び婚姻率（女性人口千対），都道府県（特別区－指定都市再掲）・妻の職業（大分類）別","注：1)都道府県別の表章は夫の住所地による。<br>　　2)総数には就業状態不詳が、就業者総数には職業不詳が含まれる。",""
"0002061863","人口動態調査 人口動態職業・産業別統計 婚姻","年度次","202004-202103","2024-03-29","0","都道府県","2070","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","10","婚姻件数及び婚姻率（女性人口千対），都道府県（特別区－指定都市再掲）・妻の職業（大分類）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","婚姻","","","婚姻件数及び婚姻率（女性人口千対），都道府県（特別区－指定都市再掲）・妻の職業（大分類）別","注：1)都道府県別の表章は夫の住所地による。<br>　　2)総数には就業状態不詳が、就業者総数には職業不詳が含まれる。",""
"0003402534","人口動態調査 人口動態職業・産業別統計 婚姻","年度次","201504-201603","2024-03-29","0","全国","2070","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","10","婚姻件数及び婚姻率（女性人口千対），都道府県（21大都市再掲）・妻の職業（大分類）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","婚姻","","","婚姻件数及び婚姻率（女性人口千対），都道府県（21大都市再掲）・妻の職業（大分類）別","注：総数には就業状態不詳が、就業者総数には職業不詳が含まれる。",""
"0003402534","人口動態調査 人口動態職業・産業別統計 婚姻","年度次","201504-201603","2024-03-29","0","市区町村","2070","2024-03-29","","00450011","人口動態調査","00450","厚生労働省","10","婚姻件数及び婚姻率（女性人口千対），都道府県（21大都市再掲）・妻の職業（大分類）別","02","人口・世帯","03","人口動態","人口動態調査","人口動態職業・産業別統計","婚姻","","","婚姻件数及び婚姻率（女性人口千対），都道府県（21大都市再掲）・妻の職業（大分類）別","注：総数には就業状態不詳が、就業者総数には職業不詳が含まれる。",""
