"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1"
"0003270446","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","3591","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-5","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで） 業種別資本金階級別の産業財産権制度の利用状況について 特許出願又は審査請求－国際出願","11","情報通信・科学技術","03","知的財産","知的財産活動調査","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで）","業種別資本金階級別の産業財産権制度の利用状況について","","特許出願又は審査請求－国際出願"
"0003270447","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","6384","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-5","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで） 業種別資本金階級別の産業財産権制度の利用状況について 特許出願又は審査請求－外国出願","11","情報通信・科学技術","03","知的財産","知的財産活動調査","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで）","業種別資本金階級別の産業財産権制度の利用状況について","","特許出願又は審査請求－外国出願"
"0003440461","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","380","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-5","業種別資本金階級別 業種別資本金階級別の知的財産部門の活動状況について 知的財産担当役員に就く前の主な業務経験－標本数","11","情報通信・科学技術","03","知的財産","知的財産活動調査","業種別資本金階級別","業種別資本金階級別の知的財産部門の活動状況について","","知的財産担当役員に就く前の主な業務経験－標本数"
"0003440462","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","5700","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-5","業種別資本金階級別 業種別資本金階級別の知的財産部門の活動状況について 知的財産担当役員に就く前の主な業務経験","11","情報通信・科学技術","03","知的財産","知的財産活動調査","業種別資本金階級別","業種別資本金階級別の知的財産部門の活動状況について","","知的財産担当役員に就く前の主な業務経験"
"0003268620","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","3436","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-6","業種別資本金階級別 業種別資本金階級別の知的財産部門の活動状況について 知的財産活動費－標本数","11","情報通信・科学技術","03","知的財産","知的財産活動調査","業種別資本金階級別","業種別資本金階級別の知的財産部門の活動状況について","","知的財産活動費－標本数"
"0003268621","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","8590","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-6","業種別資本金階級別 業種別資本金階級別の知的財産部門の活動状況について 知的財産活動費","11","情報通信・科学技術","03","知的財産","知的財産活動調査","業種別資本金階級別","業種別資本金階級別の知的財産部門の活動状況について","","知的財産活動費"
"0003268623","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","25626","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-6","業種別資本金階級別 業種別資本金階級別の知的財産部門の活動状況について 知的財産活動費－出願系費用","11","情報通信・科学技術","03","知的財産","知的財産活動調査","業種別資本金階級別","業種別資本金階級別の知的財産部門の活動状況について","","知的財産活動費－出願系費用"
"0003270448","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","399","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-6","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで） 業種別資本金階級別の産業財産権制度の利用状況について 実用新案登録出願－標本数","11","情報通信・科学技術","03","知的財産","知的財産活動調査","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで）","業種別資本金階級別の産業財産権制度の利用状況について","","実用新案登録出願－標本数"
"0003270449","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","2394","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-6","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで） 業種別資本金階級別の産業財産権制度の利用状況について 実用新案登録出願","11","情報通信・科学技術","03","知的財産","知的財産活動調査","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで）","業種別資本金階級別の産業財産権制度の利用状況について","","実用新案登録出願"
"0003271581","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","4788","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-6","【更新終了】業種別資本金階級別（平成18年度［2006年度］まで） 業種別資本金階級別の産業財産権制度の利用状況について 特許出願又は審査請求－国内出願","11","情報通信・科学技術","03","知的財産","知的財産活動調査","【更新終了】業種別資本金階級別（平成18年度［2006年度］まで）","業種別資本金階級別の産業財産権制度の利用状況について","","特許出願又は審査請求－国内出願"
"0003268642","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","1722","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-7","業種別資本金階級別 業種別資本金階級別の産業財産権制度の利用状況について 発明、考案及び創作の届出数－標本数","11","情報通信・科学技術","03","知的財産","知的財産活動調査","業種別資本金階級別","業種別資本金階級別の産業財産権制度の利用状況について","","発明、考案及び創作の届出数－標本数"
"0003268643","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","13776","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-7","業種別資本金階級別 業種別資本金階級別の産業財産権制度の利用状況について 発明、考案及び創作の届出数","11","情報通信・科学技術","03","知的財産","知的財産活動調査","業種別資本金階級別","業種別資本金階級別の産業財産権制度の利用状況について","","発明、考案及び創作の届出数"
"0003270451","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","399","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-7","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで） 業種別資本金階級別の産業財産権制度の利用状況について 意匠登録出願－標本数","11","情報通信・科学技術","03","知的財産","知的財産活動調査","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで）","業種別資本金階級別の産業財産権制度の利用状況について","","意匠登録出願－標本数"
"0003275503","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","21546","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-7","【更新終了】業種別資本金階級別（平成28年度［2016年度］まで） 業種別資本金階級別の産業財産権制度の利用状況について 意匠登録出願－外国出願件数","11","情報通信・科学技術","03","知的財産","知的財産活動調査","【更新終了】業種別資本金階級別（平成28年度［2016年度］まで）","業種別資本金階級別の産業財産権制度の利用状況について","","意匠登録出願－外国出願件数"
"0003275505","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","2394","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-7","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで） 業種別資本金階級別の産業財産権制度の利用状況について 意匠登録出願","11","情報通信・科学技術","03","知的財産","知的財産活動調査","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで）","業種別資本金階級別の産業財産権制度の利用状況について","","意匠登録出願"
"0003275506","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","5586","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-7","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで） 業種別資本金階級別の産業財産権制度の利用状況について 意匠登録出願－外国出願件数","11","情報通信・科学技術","03","知的財産","知的財産活動調査","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで）","業種別資本金階級別の産業財産権制度の利用状況について","","意匠登録出願－外国出願件数"
"0003268645","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","1722","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-8","業種別資本金階級別 業種別資本金階級別の産業財産権制度の利用状況について 特許出願又は審査請求－標本数","11","情報通信・科学技術","03","知的財産","知的財産活動調査","業種別資本金階級別","業種別資本金階級別の産業財産権制度の利用状況について","","特許出願又は審査請求－標本数"
"0003268646","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","15498","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-8","業種別資本金階級別 業種別資本金階級別の産業財産権制度の利用状況について 特許出願又は審査請求－国内出願","11","情報通信・科学技術","03","知的財産","知的財産活動調査","業種別資本金階級別","業種別資本金階級別の産業財産権制度の利用状況について","","特許出願又は審査請求－国内出願"
"0003268647","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","15498","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-8","業種別資本金階級別 業種別資本金階級別の産業財産権制度の利用状況について 特許出願又は審査請求－国際出願","11","情報通信・科学技術","03","知的財産","知的財産活動調査","業種別資本金階級別","業種別資本金階級別の産業財産権制度の利用状況について","","特許出願又は審査請求－国際出願"
"0003269137","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","21546","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-8","【更新終了】業種別資本金階級別（平成28年度［2016年度］まで） 業種別資本金階級別の産業財産権制度の利用状況について 商標登録出願又は更新申請－外国出願件数","11","情報通信・科学技術","03","知的財産","知的財産活動調査","【更新終了】業種別資本金階級別（平成28年度［2016年度］まで）","業種別資本金階級別の産業財産権制度の利用状況について","","商標登録出願又は更新申請－外国出願件数"
"0003270580","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","399","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-8","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで） 業種別資本金階級別の産業財産権制度の利用状況について 商標登録出願又は更新申請－標本数","11","情報通信・科学技術","03","知的財産","知的財産活動調査","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで）","業種別資本金階級別の産業財産権制度の利用状況について","","商標登録出願又は更新申請－標本数"
"0003270581","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","4788","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-8","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで） 業種別資本金階級別の産業財産権制度の利用状況について 商標登録出願又は更新申請","11","情報通信・科学技術","03","知的財産","知的財産活動調査","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで）","業種別資本金階級別の産業財産権制度の利用状況について","","商標登録出願又は更新申請"
"0003270582","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","5586","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-8","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで） 業種別資本金階級別の産業財産権制度の利用状況について 商標登録出願又は更新申請－外国出願件数","11","情報通信・科学技術","03","知的財産","知的財産活動調査","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで）","業種別資本金階級別の産業財産権制度の利用状況について","","商標登録出願又は更新申請－外国出願件数"
"0003269060","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","1722","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-9","業種別資本金階級別 業種別資本金階級別の産業財産権制度の利用状況について 実用新案登録出願－標本数","11","情報通信・科学技術","03","知的財産","知的財産活動調査","業種別資本金階級別","業種別資本金階級別の産業財産権制度の利用状況について","","実用新案登録出願－標本数"
"0003269061","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","10731","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-9","業種別資本金階級別 業種別資本金階級別の産業財産権制度の利用状況について 実用新案登録出願","11","情報通信・科学技術","03","知的財産","知的財産活動調査","業種別資本金階級別","業種別資本金階級別の産業財産権制度の利用状況について","","実用新案登録出願"
"0003270583","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","399","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-9","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで） 業種別資本金階級別の産業財産権制度の利用状況について 利用件数と実施件数－標本数","11","情報通信・科学技術","03","知的財産","知的財産活動調査","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで）","業種別資本金階級別の産業財産権制度の利用状況について","","利用件数と実施件数－標本数"
"0003270584","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","14896","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-9","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで） 業種別資本金階級別の産業財産権制度の利用状況について 利用件数と実施件数－権利所有件数、うち利用件数","11","情報通信・科学技術","03","知的財産","知的財産活動調査","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで）","業種別資本金階級別の産業財産権制度の利用状況について","","利用件数と実施件数－権利所有件数、うち利用件数"
"0003270585","知的財産活動調査","年度次","0","2022-01-11","0","該当なし","1995","2022-01-12","","00552010","知的財産活動調査","00552","特許庁","2-9","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで） 業種別資本金階級別の産業財産権制度の利用状況について 利用件数と実施件数－うち未利用件数","11","情報通信・科学技術","03","知的財産","知的財産活動調査","【更新終了】業種別資本金階級別（平成19年度［2007年度］まで）","業種別資本金階級別の産業財産権制度の利用状況について","","利用件数と実施件数－うち未利用件数"
