"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY3","TITLE","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY3"
"0003030295","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","93600","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 L 学術研究，専門・技術サービス業（L71～74）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","L 学術研究，専門・技術サービス業（L71～74）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030309","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","70200","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 M 宿泊業，飲食サービス業（M75～M77）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","M 宿泊業，飲食サービス業（M75～M77）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030313","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","70200","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 N 生活関連サービス業，娯楽業（N78～N80）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","N 生活関連サービス業，娯楽業（N78～N80）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030329","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","46800","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 O 教育，学習支援業（O81～O82）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","O 教育，学習支援業（O81～O82）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030334","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","70200","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 P 医療，福祉（P83～P85）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","P 医療，福祉（P83～P85）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030340","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","46800","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 Q 複合サービス事業（Q86,Q87）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","Q 複合サービス事業（Q86,Q87）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030352","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","187200","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 R サービス業（他に分類されないもの）（R88～R95）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","R サービス業（他に分類されないもの）（R88～R95）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030369","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","117000","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （民＋公営計）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","（民＋公営計）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030379","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","112320","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （労働者の種類別） D 建設業（D06～D08）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","（労働者の種類別）","D 建設業（D06～D08）","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030641","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","70200","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 D 建設業（D06～D08）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","D 建設業（D06～D08）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030648","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","93600","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 F 電気・ガス・熱供給・水道業（F33～F36）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","F 電気・ガス・熱供給・水道業（F33～F36）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003031418","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","898560","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額 （労働者の種類別） E 製造業（E09～E32）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","（労働者の種類別）","E 製造業（E09～E32）","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030401","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","58344","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級別労働者数及び所定内給与額の分布特性値 D 建設業（D06～D08）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別労働者数及び所定内給与額の分布特性値","","","","D 建設業（D06～D08）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030451","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","77792","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級別労働者数及び所定内給与額の分布特性値 F 電気・ガス・熱供給・水道業（F33～F36）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別労働者数及び所定内給与額の分布特性値","","","","F 電気・ガス・熱供給・水道業（F33～F36）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030457","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","97240","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級別労働者数及び所定内給与額の分布特性値 G 情報通信業（G37～G41）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別労働者数及び所定内給与額の分布特性値","","","","G 情報通信業（G37～G41）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030466","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","155584","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級別労働者数及び所定内給与額の分布特性値 H 運輸業，郵便業（H42～H49）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別労働者数及び所定内給与額の分布特性値","","","","H 運輸業，郵便業（H42～H49）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030653","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","136136","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級別労働者数及び所定内給与額の分布特性値 I 卸売業，小売業（I50～I55）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別労働者数及び所定内給与額の分布特性値","","","","I 卸売業，小売業（I50～I55）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030661","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","136136","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級別労働者数及び所定内給与額の分布特性値 I 卸売業，小売業（I56～I61）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別労働者数及び所定内給与額の分布特性値","","","","I 卸売業，小売業（I56～I61）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030669","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","116688","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級別労働者数及び所定内給与額の分布特性値 J 金融業，保険業（J62～J67）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別労働者数及び所定内給与額の分布特性値","","","","J 金融業，保険業（J62～J67）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030672","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","58344","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級別労働者数及び所定内給与額の分布特性値 K 不動産業，物品賃貸業（K68～K70）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別労働者数及び所定内給与額の分布特性値","","","","K 不動産業，物品賃貸業（K68～K70）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030677","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","77792","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級別労働者数及び所定内給与額の分布特性値 L 学術研究，専門・技術サービス業（L71～L74）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別労働者数及び所定内給与額の分布特性値","","","","L 学術研究，専門・技術サービス業（L71～L74）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030693","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","58344","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級別労働者数及び所定内給与額の分布特性値 M 宿泊業，飲食サービス業（M75～M77）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別労働者数及び所定内給与額の分布特性値","","","","M 宿泊業，飲食サービス業（M75～M77）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030700","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","58344","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級別労働者数及び所定内給与額の分布特性値 N 生活関連サービス業，娯楽業（N78～N80）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別労働者数及び所定内給与額の分布特性値","","","","N 生活関連サービス業，娯楽業（N78～N80）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030702","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","38896","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級別労働者数及び所定内給与額の分布特性値 O 教育，学習支援業（O81～O82）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別労働者数及び所定内給与額の分布特性値","","","","O 教育，学習支援業（O81～O82）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030709","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","58344","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級別労働者数及び所定内給与額の分布特性値 P 医療，福祉（P83～P85）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別労働者数及び所定内給与額の分布特性値","","","","P 医療，福祉（P83～P85）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030710","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","38896","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級別労働者数及び所定内給与額の分布特性値 Q 複合サービス事業（Q86,Q87）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別労働者数及び所定内給与額の分布特性値","","","","Q 複合サービス事業（Q86,Q87）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030715","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","155584","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級別労働者数及び所定内給与額の分布特性値 R サービス業（他に分類されないもの）（R88～R95）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別労働者数及び所定内給与額の分布特性値","","","","R サービス業（他に分類されないもの）（R88～R95）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030720","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","97240","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級別労働者数及び所定内給与額の分布特性値 （民＋公営計）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別労働者数及び所定内給与額の分布特性値","","","","（民＋公営計）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030728","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","84864","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級別労働者数及び所定内給与額の分布特性値 （労働者の種類別）-D 建設業（D06～D08）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別労働者数及び所定内給与額の分布特性値","","","","（労働者の種類別）-D 建設業（D06～D08）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030734","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","678912","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級別労働者数及び所定内給与額の分布特性値 （労働者の種類別）-E 製造業（E09～E32）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別労働者数及び所定内給与額の分布特性値","","","","（労働者の種類別）-E 製造業（E09～E32）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030871","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 産業中分類","-","0","2011-04-01","0","該当なし","466752","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","年齢階級別労働者数及び所定内給与額の分布特性値 E 製造業（E09～E32）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","年齢階級別労働者数及び所定内給与額の分布特性値","","","","E 製造業（E09～E32）","","平成21年賃金構造基本統計調査","一般労働者","産業中分類"
"0003030385","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 役職","-","0","2011-04-01","0","該当なし","31200","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","1","役職、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額 産業計","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","役職、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額","","","","産業計","","平成21年賃金構造基本統計調査","一般労働者","役職"
"0003030468","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 役職","-","0","2011-04-01","0","該当なし","62400","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","1","役職、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額 （G 情報通信業）（H 運輸業，郵便業）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","役職、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額","","","","（G 情報通信業）（H 運輸業，郵便業）","","平成21年賃金構造基本統計調査","一般労働者","役職"
"0003030475","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 役職","-","0","2011-04-01","0","該当なし","62400","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","1","役職、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額 （I 卸売業，小売業）（J 金融業，保険業）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","役職、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額","","","","（I 卸売業，小売業）（J 金融業，保険業）","","平成21年賃金構造基本統計調査","一般労働者","役職"
"0003030484","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 役職","-","0","2011-04-01","0","該当なし","62400","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","1","役職、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額 （K 不動産業，物品賃貸業）（L 学術研究，専門・技術サービス業）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","役職、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額","","","","（K 不動産業，物品賃貸業）（L 学術研究，専門・技術サービス業）","","平成21年賃金構造基本統計調査","一般労働者","役職"
"0003030501","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 役職","-","0","2011-04-01","0","該当なし","62400","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","1","役職、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額 （M 宿泊業，飲食サービス業）（N 生活関連サービス業，娯楽業）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","役職、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額","","","","（M 宿泊業，飲食サービス業）（N 生活関連サービス業，娯楽業）","","平成21年賃金構造基本統計調査","一般労働者","役職"
"0003030509","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 役職","-","0","2011-04-01","0","該当なし","62400","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","1","役職、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額 （O 教育，学習支援業）（P 医療，福祉）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","役職、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額","","","","（O 教育，学習支援業）（P 医療，福祉）","","平成21年賃金構造基本統計調査","一般労働者","役職"
"0003030518","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 役職","-","0","2011-04-01","0","該当なし","62400","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","1","役職、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額 （Q 複合サービス事業）（R サービス業（他に分類されないもの））","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","役職、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額","","","","（Q 複合サービス事業）（R サービス業（他に分類されないもの））","","平成21年賃金構造基本統計調査","一般労働者","役職"
"0003030654","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 役職","-","0","2011-04-01","0","該当なし","74880","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","1","役職、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額 （C 鉱業，採石業，砂利採取業）（D 建設業）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","役職、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額","","","","（C 鉱業，採石業，砂利採取業）（D 建設業）","","平成21年賃金構造基本統計調査","一般労働者","役職"
"0003030867","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 役職","-","0","2011-04-01","0","該当なし","37440","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","1","役職、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額（E 製造業）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","役職、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額（E 製造業）","","","","","","平成21年賃金構造基本統計調査","一般労働者","役職"
"0003030868","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 役職","-","0","2011-04-01","0","該当なし","31200","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","1","役職、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額）（F 電気・ガス・熱供給・水道業）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","役職、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額）（F 電気・ガス・熱供給・水道業）","","","","","","平成21年賃金構造基本統計調査","一般労働者","役職"
"0003030433","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 役職","-","0","2011-04-01","0","該当なし","117000","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","役職、年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","役職、年齢階級、勤続年数階級別所定内給与額及び年間賞与その他特別給与額","","","","","","平成21年賃金構造基本統計調査","一般労働者","役職"
"0003030449","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 役職","-","0","2011-04-01","0","該当なし","10200","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","役職、所定内給与額階級別労働者数及び所定内給与額の分布特性値 産業計","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","役職、所定内給与額階級別労働者数及び所定内給与額の分布特性値","","","","産業計","","平成21年賃金構造基本統計調査","一般労働者","役職"
"0003030852","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 役職","-","0","2011-04-01","0","該当なし","169320","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","役職、所定内給与額階級別労働者数及び所定内給与額の分布特性値 （C 鉱業，採石業，砂利採取業～R サービス業）","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","役職、所定内給与額階級別労働者数及び所定内給与額の分布特性値","","","","（C 鉱業，採石業，砂利採取業～R サービス業）","","平成21年賃金構造基本統計調査","一般労働者","役職"
"0003030670","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 職種","-","0","2011-04-01","0","該当なし","12384","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","1","職種別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","職種別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額","","","","","","平成21年賃金構造基本統計調査","一般労働者","職種"
"0003030692","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 職種","-","0","2011-04-01","0","該当なし","78208","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","2","職種・性、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","職種・性、年齢階級別きまって支給する現金給与額、所定内給与額及び年間賞与その他特別給与額","","","","","","平成21年賃金構造基本統計調査","一般労働者","職種"
"0003030696","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 職種","-","0","2011-04-01","0","該当なし","175968","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","3","職種・性、年齢階級、経験年数階級別所定内給与額及び年間賞与その他特別給与額","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","職種・性、年齢階級、経験年数階級別所定内給与額及び年間賞与その他特別給与額","","","","","","平成21年賃金構造基本統計調査","一般労働者","職種"
"0003030707","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 職種","-","0","2011-04-01","0","該当なし","13872","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","4","職種・性、所定内給与額階級別労働者数及び所定内給与額の分布特性値 （自然科学系研究者（男）～航空機客室乗務員（女））","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","職種・性、所定内給与額階級別労働者数及び所定内給与額の分布特性値","","","","（自然科学系研究者（男）～航空機客室乗務員（女））","","平成21年賃金構造基本統計調査","一般労働者","職種"
"0003030717","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 職種","-","0","2011-04-01","0","該当なし","11696","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","4","職種・性、所定内給与額階級別労働者数及び所定内給与額の分布特性値 （製鋼工（男）～用務員（女））","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","職種・性、所定内給与額階級別労働者数及び所定内給与額の分布特性値","","","","（製鋼工（男）～用務員（女））","","平成21年賃金構造基本統計調査","一般労働者","職種"
"0003030829","賃金構造基本統計調査 平成21年賃金構造基本統計調査 一般労働者 標準労働者","-","0","2011-04-01","0","該当なし","83232","2024-11-21","","00450091","賃金構造基本統計調査","00450","厚生労働省","1","標準労働者の年齢各歳別所定内給与額及び年間賞与その他特別給与額","03","労働・賃金","02","賃金・労働条件","賃金構造基本統計調査","標準労働者の年齢各歳別所定内給与額及び年間賞与その他特別給与額","","","","","","平成21年賃金構造基本統計調査","一般労働者","標準労働者"
