"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_EXPLANATION","TITLE"
"0003225760","企業行動に関するアンケート調査 上場企業","年度次","0","2023-03-01","0","該当なし","528","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-8","６　海外現地生産比率と逆輸入比率（製造業のみ） 海外に生産拠点を置く理由　主な理由＋その他該当理由（構成比） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","海外に生産拠点を置く理由　主な理由＋その他該当理由（構成比）","産業別","",""
"0003225761","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","2904","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-8","６　海外現地生産比率と逆輸入比率（製造業のみ） 海外に生産拠点を置く理由　主な理由＋その他該当理由（構成比） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","海外に生産拠点を置く理由　主な理由＋その他該当理由（構成比）","業種別","",""
"0003225762","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","352","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-8","６　海外現地生産比率と逆輸入比率（製造業のみ） 海外に生産拠点を置く理由　主な理由＋その他該当理由（構成比） 資本金規模別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","海外に生産拠点を置く理由　主な理由＋その他該当理由（構成比）","資本金規模別","",""
"0003225763","企業行動に関するアンケート調査 上場企業","年度次","0","2023-03-01","0","該当なし","792","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-9","６　海外現地生産比率と逆輸入比率（製造業のみ） 海外に生産拠点を置く理由　主な理由（構成比） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","海外に生産拠点を置く理由　主な理由（構成比）","産業別","",""
"0003225764","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","4356","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-9","６　海外現地生産比率と逆輸入比率（製造業のみ） 海外に生産拠点を置く理由　主な理由（構成比） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","海外に生産拠点を置く理由　主な理由（構成比）","業種別","",""
"0003225765","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","528","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","6-9","６　海外現地生産比率と逆輸入比率（製造業のみ） 海外に生産拠点を置く理由　主な理由（構成比） 資本金規模別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","６　海外現地生産比率と逆輸入比率（製造業のみ）","海外に生産拠点を置く理由　主な理由（構成比）","資本金規模別","",""
"0003225642","企業行動に関するアンケート調査 上場企業","年度次","0","2023-03-01","0","該当なし","252","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","","回答企業数（構成比）","産業別","","回答企業数（構成比） 産業別"
"0003225643","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","766","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","","回答企業数（構成比）","業種別（平成15年度以降）","","回答企業数（構成比） 業種別（平成15年度以降）"
"0003225644","企業行動に関するアンケート調査 上場企業","年度次","0","2018-10-31","0","該当なし","120","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","","回答企業数（構成比）","業種別（平成14年度、平成13年度）","","回答企業数（構成比） 業種別（平成14年度、平成13年度）"
"0003225645","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","168","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","","回答企業数（構成比）","資本金規模別","","回答企業数（構成比） 資本金規模別"
"0003225646","企業行動に関するアンケート調査 上場企業","年度次","0","2023-03-01","0","該当なし","630","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","","資本金規模別にみた回答企業数（構成比）","産業別","","資本金規模別にみた回答企業数（構成比） 産業別"
"0003225647","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","2668","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","","資本金規模別にみた回答企業数（構成比）","業種別（平成15年度以降）","","資本金規模別にみた回答企業数（構成比） 業種別（平成15年度以降）"
"0003225648","企業行動に関するアンケート調査 上場企業","年度次","0","2018-10-31","0","該当なし","300","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","","資本金規模別にみた回答企業数（構成比）","業種別（平成14年度、平成13年度）","","資本金規模別にみた回答企業数（構成比） 業種別（平成14年度、平成13年度）"
"0003225649","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","420","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","","資本金規模別にみた回答企業数（構成比）","資本金規模別","","資本金規模別にみた回答企業数（構成比） 資本金規模別"
"0003225769","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","1800","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","１年後（次年１月ごろ）の平均仕入価格別平均販売価格","","","クロス表 １年後（次年１月ごろ）の平均仕入価格別平均販売価格"
"0003225770","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","1936","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","海外に生産拠点を置く理由　主な理由別その他該当理由（構成比）","","","クロス表 海外に生産拠点を置く理由　主な理由別その他該当理由（構成比）"
"0003463438","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","5400","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","我が国の実質経済成長率見通し別　業界需要の実質成長率見通し","","","クロス表 我が国の実質経済成長率見通し別　業界需要の実質成長率見通し"
"0003463439","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","5400","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","我が国の名目経済成長率見通し別　業界需要の名目成長率見通し　今後３年間","","","クロス表 我が国の名目経済成長率見通し別　業界需要の名目成長率見通し　今後３年間"
"0003463440","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","5400","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","我が国の名目経済成長率見通し別　業界需要の名目成長率見通し　今後５年間","","","クロス表 我が国の名目経済成長率見通し別　業界需要の名目成長率見通し　今後５年間"
"0003463441","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","5400","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","我が国の名目経済成長率見通し別　業界需要の名目成長率見通し","","","クロス表 我が国の名目経済成長率見通し別　業界需要の名目成長率見通し"
"0003463442","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","5400","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","我が国の実質経済成長率見通し別　業界需要の実質成長率見通し　今後３年間","","","クロス表 我が国の実質経済成長率見通し別　業界需要の実質成長率見通し　今後３年間"
"0003463443","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","5400","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","我が国の実質経済成長率見通し別　業界需要の実質成長率見通し　今後５年間","","","クロス表 我が国の実質経済成長率見通し別　業界需要の実質成長率見通し　今後５年間"
"0003463444","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","5400","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","我が国の名目経済成長率見通し別　我が国の実質経済成長率見通し","","","クロス表 我が国の名目経済成長率見通し別　我が国の実質経済成長率見通し"
"0003463445","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","5400","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","我が国の名目経済成長率見通し別　我が国の実質経済成長率見通し　今後３年間","","","クロス表 我が国の名目経済成長率見通し別　我が国の実質経済成長率見通し　今後３年間"
"0003463446","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","5400","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","我が国の名目経済成長率見通し別　我が国の実質経済成長率見通し　今後５年間","","","クロス表 我が国の名目経済成長率見通し別　我が国の実質経済成長率見通し　今後５年間"
"0003463447","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","5400","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","業界需要の名目成長率見通し別　業界需要の実質成長率見通し","","","クロス表 業界需要の名目成長率見通し別　業界需要の実質成長率見通し"
"0003463448","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","5400","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","業界需要の名目成長率見通し別　業界需要の実質成長率見通し　今後３年間","","","クロス表 業界需要の名目成長率見通し別　業界需要の実質成長率見通し　今後３年間"
"0003463449","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","5400","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","業界需要の名目成長率見通し別　業界需要の実質成長率見通し　今後５年間","","","クロス表 業界需要の名目成長率見通し別　業界需要の実質成長率見通し　今後５年間"
"0003463450","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","5400","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","我が国の実質経済成長率見通し別 設備投資の増減率　今後３年間","","","クロス表 我が国の実質経済成長率見通し別 設備投資の増減率　今後３年間"
"0003463451","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","5400","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","業界需要の実質成長率見通し別　設備投資の増減率　今後３年間","","","クロス表 業界需要の実質成長率見通し別　設備投資の増減率　今後３年間"
"0003463452","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","3600","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","我が国の実質経済成長率見通し別　雇用者数の増減率　今後３年間","","","クロス表 我が国の実質経済成長率見通し別　雇用者数の増減率　今後３年間"
"0003463453","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","3300","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","我が国の実質経済成長率見通し別　雇用者数のうち正社員・正職員としている人の増減率　今後３年間","","","クロス表 我が国の実質経済成長率見通し別　雇用者数のうち正社員・正職員としている人の増減率　今後３年間"
"0003463454","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","3600","2024-07-24","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","業界需要の実質成長率見通し別　雇用者数の増減率　今後３年間","","","クロス表 業界需要の実質成長率見通し別　雇用者数の増減率　今後３年間"
"0003463455","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","3300","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","業界需要の実質成長率見通し別　雇用者数のうち正社員・正職員としている人の増減率　今後３年間","","","クロス表 業界需要の実質成長率見通し別　雇用者数のうち正社員・正職員としている人の増減率　今後３年間"
"0003463456","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","2904","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","１年後の予想円レ－ト別　海外現地生産比率（実績見込み）","","","クロス表 １年後の予想円レ－ト別　海外現地生産比率（実績見込み）"
"0003463457","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","2904","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","１年後の予想円レ－ト別　海外現地生産比率（見通し）","","","クロス表 １年後の予想円レ－ト別　海外現地生産比率（見通し）"
"0003463458","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","2904","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","１年後の予想円レ－ト別　逆輸入比率（実績見込み）","","","クロス表 １年後の予想円レ－ト別　逆輸入比率（実績見込み）"
"0003463460","企業行動に関するアンケート調査 上場企業","年度次","0","2022-12-01","0","該当なし","2904","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","","","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","上場企業","クロス表","１年後の予想円レ－ト別　逆輸入比率（見通し）","","","クロス表 １年後の予想円レ－ト別　逆輸入比率（見通し）"
"0003226113","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","540","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-1","１　景気・需要見通し 我が国の名目経済成長率見通し（次年度） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","我が国の名目経済成長率見通し（次年度）","産業別","",""
"0003226114","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2970","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-1","１　景気・需要見通し 我が国の名目経済成長率見通し（次年度） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","我が国の名目経済成長率見通し（次年度）","業種別","",""
"0003226291","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","540","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-10","１　景気・需要見通し 業界需要の実質成長率見通し（次年度） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","業界需要の実質成長率見通し（次年度）","産業別","",""
"0003226292","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2970","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-10","１　景気・需要見通し 業界需要の実質成長率見通し（次年度） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","業界需要の実質成長率見通し（次年度）","業種別","",""
"0003226293","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","540","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-11","１　景気・需要見通し 業界需要の実質成長率見通し（今後３年間） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","業界需要の実質成長率見通し（今後３年間）","産業別","",""
"0003226294","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2970","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-11","１　景気・需要見通し 業界需要の実質成長率見通し（今後３年間） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","業界需要の実質成長率見通し（今後３年間）","業種別","",""
"0003226295","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","540","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-12","１　景気・需要見通し 業界需要の実質成長率見通し（今後５年間） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","業界需要の実質成長率見通し（今後５年間）","産業別","",""
"0003226296","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2970","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-12","１　景気・需要見通し 業界需要の実質成長率見通し（今後５年間） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","業界需要の実質成長率見通し（今後５年間）","業種別","",""
"0003226115","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","540","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-2","１　景気・需要見通し 我が国の名目経済成長率見通し（今後３年間） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","我が国の名目経済成長率見通し（今後３年間）","産業別","",""
"0003226116","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2970","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-2","１　景気・需要見通し 我が国の名目経済成長率見通し（今後３年間） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","我が国の名目経済成長率見通し（今後３年間）","業種別","",""
"0003226117","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","540","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-3","１　景気・需要見通し 我が国の名目経済成長率見通し（今後５年間） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","我が国の名目経済成長率見通し（今後５年間）","産業別","",""
"0003226118","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2970","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-3","１　景気・需要見通し 我が国の名目経済成長率見通し（今後５年間） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","我が国の名目経済成長率見通し（今後５年間）","業種別","",""
"0003226119","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","540","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-4","１　景気・需要見通し 我が国の実質経済成長率見通し（次年度） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","我が国の実質経済成長率見通し（次年度）","産業別","",""
"0003226280","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2970","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-4","１　景気・需要見通し 我が国の実質経済成長率見通し（次年度） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","我が国の実質経済成長率見通し（次年度）","業種別","",""
"0003226281","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","540","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-5","１　景気・需要見通し 我が国の実質経済成長率見通し（今後３年間） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","我が国の実質経済成長率見通し（今後３年間）","産業別","",""
"0003226282","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2970","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-5","１　景気・需要見通し 我が国の実質経済成長率見通し（今後３年間） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","我が国の実質経済成長率見通し（今後３年間）","業種別","",""
"0003226283","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","540","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-6","１　景気・需要見通し 我が国の実質経済成長率見通し（今後５年間） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","我が国の実質経済成長率見通し（今後５年間）","産業別","",""
"0003226284","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2970","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-6","１　景気・需要見通し 我が国の実質経済成長率見通し（今後５年間） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","我が国の実質経済成長率見通し（今後５年間）","業種別","",""
"0003226285","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","540","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-7","１　景気・需要見通し 業界需要の名目成長率見通し（次年度） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","業界需要の名目成長率見通し（次年度）","産業別","",""
"0003226286","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2970","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-7","１　景気・需要見通し 業界需要の名目成長率見通し（次年度） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","業界需要の名目成長率見通し（次年度）","業種別","",""
"0003226287","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","540","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-8","１　景気・需要見通し 業界需要の名目成長率見通し（今後３年間） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","業界需要の名目成長率見通し（今後３年間）","産業別","",""
"0003226288","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2970","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-8","１　景気・需要見通し 業界需要の名目成長率見通し（今後３年間） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","業界需要の名目成長率見通し（今後３年間）","業種別","",""
"0003226289","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","540","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-9","１　景気・需要見通し 業界需要の名目成長率見通し（今後５年間） 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","業界需要の名目成長率見通し（今後５年間）","産業別","",""
"0003226290","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","2970","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","1-9","１　景気・需要見通し 業界需要の名目成長率見通し（今後５年間） 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","１　景気・需要見通し","業界需要の名目成長率見通し（今後５年間）","業種別","",""
"0003226297","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","360","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","2-1","２　為替レート １年後（次年１月ごろ）の予想円レート 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","２　為替レート","１年後（次年１月ごろ）の予想円レート","産業別","",""
"0003226298","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1980","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","2-1","２　為替レート １年後（次年１月ごろ）の予想円レート 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","２　為替レート","１年後（次年１月ごろ）の予想円レート","業種別","",""
"0003226299","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","360","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","2-2","２　為替レート 輸出を行っている企業の１年後（次年１月ごろ）の予想円レート 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","２　為替レート","輸出を行っている企業の１年後（次年１月ごろ）の予想円レート","産業別","",""
"0003226300","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","1980","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","2-2","２　為替レート 輸出を行っている企業の１年後（次年１月ごろ）の予想円レート 業種別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","２　為替レート","輸出を行っている企業の１年後（次年１月ごろ）の予想円レート","業種別","",""
"0003226301","企業行動に関するアンケート調査 中堅・中小企業","年度次","0","2022-12-01","0","該当なし","420","2023-03-27","","00100402","企業行動に関するアンケート調査","00100","内閣府","2-3","２　為替レート 採算円レート 産業別","07","企業・家計・経済","01","企業活動","企業行動に関するアンケート調査","中堅・中小企業","２　為替レート","採算円レート","産業別","",""
