"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME"
"0003346139","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.105　DB×問12　【支所数】能力開発の方針","-","201309","2020-03-27","0","該当なし","56","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.105　DB×問12　【支所数】能力開発の方針"
"0003346140","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.106　問1×問12　【業種】能力開発の方針","-","201309","2020-03-27","0","該当なし","40","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.106　問1×問12　【業種】能力開発の方針"
"0003346141","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.107　問2×問12　【従業員規模・女性比率】能力開発の方針　役員における女性の有無（社外取締役含む）、NO.108　問1×問2×問12　【業種×従業員規模・女性比率】能力開発の方針　役員における女性の有無（社外取締役含む）","-","201309","2020-03-27","0","該当なし","160","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.107　問2×問12　【従業員規模・女性比率】能力開発の方針　役員における女性の有無（社外取締役含む）、NO.108　問1×問2×問12　【業種×従業員規模・女性比率】能力開発の方針　役員における女性の有無（社外取締役含む）"
"0003346142","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.107　問2×問12　【従業員規模・女性比率】能力開発の方針　管理職　正社員における女性の有無、NO.108　問1×問2×問12　【業種×従業員規模・女性比率】能力開発の方針　管理職　正社員における女性の有無","-","201309","2020-03-27","0","該当なし","160","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.107　問2×問12　【従業員規模・女性比率】能力開発の方針　管理職　正社員における女性の有無、NO.108　問1×問2×問12　【業種×従業員規模・女性比率】能力開発の方針　管理職　正社員における女性の有無"
"0003346143","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.109　問4×問12　【導入されている働き方に関する制度】能力開発の方針、NO.112　問1×問4×問12　【業種×導入されている働き方に関する制度】能力開発の方針","-","201309","2020-03-27","0","該当なし","200","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.109　問4×問12　【導入されている働き方に関する制度】能力開発の方針、NO.112　問1×問4×問12　【業種×導入されている働き方に関する制度】能力開発の方針"
"0003346144","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.110　問3×問12　【WLB推進組織有無】能力開発の方針、NO.111　問1×問3×問12　【業種×WLB推進組織有無】能力開発の方針","-","201309","2020-03-27","0","該当なし","152","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.110　問3×問12　【WLB推進組織有無】能力開発の方針、NO.111　問1×問3×問12　【業種×WLB推進組織有無】能力開発の方針"
"0003346145","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.113　問1×問16×問12　【業種×評価される社員像】能力開発の方針","-","201309","2020-03-27","0","該当なし","200","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.113　問1×問16×問12　【業種×評価される社員像】能力開発の方針"
"0003346146","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.114　問1×問5×問12　【業種×正社員の平均的残業時間】能力開発の方針","-","201309","2020-03-27","0","該当なし","456","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.114　問1×問5×問12　【業種×正社員の平均的残業時間】能力開発の方針"
"0003346147","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.115　問1×問6×問12　【業種×長時間残業社員の割合】能力開発の方針","-","201309","2020-03-27","0","該当なし","400","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.115　問1×問6×問12　【業種×長時間残業社員の割合】能力開発の方針"
"0003346148","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.116　DB×問13-1　【支所数】導入している自己啓発実施促進の取組","-","201309","2020-03-27","0","該当なし","91","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.116　DB×問13-1　【支所数】導入している自己啓発実施促進の取組"
"0003346149","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.117　問1×問13-1　【業種】導入している自己啓発実施促進の取組","-","201309","2020-03-27","0","該当なし","65","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.117　問1×問13-1　【業種】導入している自己啓発実施促進の取組"
"0003346150","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.118　問2×問13-1　【従業員規模・女性比率】導入している自己啓発実施促進の取組　役員における女性の有無（社外取締役含む）、NO.119　問1×問2×問13-1　【業種×従業員規模・女性比率】導入している自己啓発実施促進の取組　役員における女性の有無（社外取締役含む）","-","201309","2020-03-27","0","該当なし","260","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.118　問2×問13-1　【従業員規模・女性比率】導入している自己啓発実施促進の取組　役員における女性の有無（社外取締役含む）、NO.119　問1×問2×問13-1　【業種×従業員規模・女性比率】導入している自己啓発実施促進の取組　役員における女性の有無（社外取締役含む）"
"0003346151","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.118　問2×問13-1　【従業員規模・女性比率】導入している自己啓発実施促進の取組　管理職　正社員における女性の有無、NO.119　問1×問2×問13-1　【業種×従業員規模・女性比率】導入している自己啓発実施促進の取組　管理職　正社員における女性の有無","-","201309","2020-03-27","0","該当なし","260","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.118　問2×問13-1　【従業員規模・女性比率】導入している自己啓発実施促進の取組　管理職　正社員における女性の有無、NO.119　問1×問2×問13-1　【業種×従業員規模・女性比率】導入している自己啓発実施促進の取組　管理職　正社員における女性の有無"
"0003346152","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.120　問4×問13-1　【導入されている働き方に関する制度】導入している自己啓発実施促進の取組、NO.123　問1×問4×問13-1　【業種×導入されている働き方に関する制度】導入している自己啓発実施促進の取組","-","201309","2020-03-27","0","該当なし","325","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.120　問4×問13-1　【導入されている働き方に関する制度】導入している自己啓発実施促進の取組、NO.123　問1×問4×問13-1　【業種×導入されている働き方に関する制度】導入している自己啓発実施促進の取組"
"0003346153","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.121　問3×問13-1　【WLB推進組織有無】導入している自己啓発実施促進の取組、NO.122　問1×問3×問13-1　【業種×WLB推進組織有無】導入している自己啓発実施促進の取組","-","201309","2020-03-27","0","該当なし","247","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.121　問3×問13-1　【WLB推進組織有無】導入している自己啓発実施促進の取組、NO.122　問1×問3×問13-1　【業種×WLB推進組織有無】導入している自己啓発実施促進の取組"
"0003346154","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.124　問1×問16×問13-1　【業種×評価される社員像】導入している自己啓発実施促進の取組　自己啓発の時間確保のため、仕事を早く終わらせること","-","201309","2020-03-27","0","該当なし","325","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.124　問1×問16×問13-1　【業種×評価される社員像】導入している自己啓発実施促進の取組　自己啓発の時間確保のため、仕事を早く終わらせること"
"0003346155","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.125　問1×問6×問13-1　【業種×長時間残業社員の割合】導入している自己啓発実施促進の取組","-","201309","2020-03-27","0","該当なし","650","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.125　問1×問6×問13-1　【業種×長時間残業社員の割合】導入している自己啓発実施促進の取組"
"0003346156","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.126　問1×問7×問13-1　【業種×長時間残業の発生場所】導入している自己啓発実施促進の取組","-","201309","2020-03-27","0","該当なし","377","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.126　問1×問7×問13-1　【業種×長時間残業の発生場所】導入している自己啓発実施促進の取組"
"0003346157","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.127　DB×問13-2　【支所数】効果的な自己啓発実施促進の取組","-","201309","2020-03-27","0","該当なし","91","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.127　DB×問13-2　【支所数】効果的な自己啓発実施促進の取組"
"0003346158","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.128　問1×問13-2　【業種】効果的な自己啓発実施促進の取組","-","201309","2020-03-27","0","該当なし","65","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.128　問1×問13-2　【業種】効果的な自己啓発実施促進の取組"
"0003346159","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.129　問2×問13-2　【従業員規模・女性比率】効果的な自己啓発実施促進の取組　役員における女性の有無（社外取締役含む）、NO.130　問1×問2×問13-2　【業種×従業員規模・女性比率】効果的な自己啓発実施促進の取組　役員における女性の有無（社外取締役含む）","-","201309","2020-03-27","0","該当なし","260","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.129　問2×問13-2　【従業員規模・女性比率】効果的な自己啓発実施促進の取組　役員における女性の有無（社外取締役含む）、NO.130　問1×問2×問13-2　【業種×従業員規模・女性比率】効果的な自己啓発実施促進の取組　役員における女性の有無（社外取締役含む）"
"0003346160","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.129　問2×問13-2　【従業員規模・女性比率】効果的な自己啓発実施促進の取組　管理職　正社員における女性の有無、NO.130　問1×問2×問13-2　【業種×従業員規模・女性比率】効果的な自己啓発実施促進の取組　管理職　正社員における女性の有無","-","201309","2020-03-27","0","該当なし","260","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.129　問2×問13-2　【従業員規模・女性比率】効果的な自己啓発実施促進の取組　管理職　正社員における女性の有無、NO.130　問1×問2×問13-2　【業種×従業員規模・女性比率】効果的な自己啓発実施促進の取組　管理職　正社員における女性の有無"
"0003346161","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.131　問4×問13-2　【導入されている働き方に関する制度】効果的な自己啓発実施促進の取組、NO.134　問1×問4×問13-2　【業種×導入されている働き方に関する制度】効果的な自己啓発実施促進の取組","-","201309","2020-03-27","0","該当なし","325","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.131　問4×問13-2　【導入されている働き方に関する制度】効果的な自己啓発実施促進の取組、NO.134　問1×問4×問13-2　【業種×導入されている働き方に関する制度】効果的な自己啓発実施促進の取組"
"0003346162","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.132　問3×問13-2　【WLB推進組織有無】効果的な自己啓発実施促進の取組、NO.133　問1×問3×問13-2　【業種×WLB推進組織有無】効果的な自己啓発実施促進の取組","-","201309","2020-03-27","0","該当なし","247","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.132　問3×問13-2　【WLB推進組織有無】効果的な自己啓発実施促進の取組、NO.133　問1×問3×問13-2　【業種×WLB推進組織有無】効果的な自己啓発実施促進の取組"
"0003346163","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.135　問1×問16×問13-2　【業種×評価される社員像】効果的な自己啓発実施促進の取組　人事評価における課題への対応状況  自己啓発の時間確保のため、仕事を早く終わらせること","-","201309","2020-03-27","0","該当なし","325","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.135　問1×問16×問13-2　【業種×評価される社員像】効果的な自己啓発実施促進の取組　人事評価における課題への対応状況  自己啓発の時間確保のため、仕事を早く終わらせること"
"0003346164","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.136　問1×問6×問13-2　【業種×長時間残業社員の割合】効果的な自己啓発実施促進の取組","-","201309","2020-03-27","0","該当なし","650","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.136　問1×問6×問13-2　【業種×長時間残業社員の割合】効果的な自己啓発実施促進の取組"
"0003346165","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.137　問1×問7×問13-2　【業種×長時間残業の発生場所】効果的な自己啓発実施促進の取組","-","201309","2020-03-27","0","該当なし","377","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.137　問1×問7×問13-2　【業種×長時間残業の発生場所】効果的な自己啓発実施促進の取組"
"0003346166","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.138　DB×問14　【支所数】WLB推進のメリット","-","201309","2020-03-27","0","該当なし","84","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.138　DB×問14　【支所数】WLB推進のメリット"
"0003346167","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.139　問1×問14　【業種】WLB推進のメリット","-","201309","2020-03-27","0","該当なし","60","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.139　問1×問14　【業種】WLB推進のメリット"
"0003346168","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.140　問2×問14　【従業員規模・女性比率】WLB推進のメリット、NO.141　問1×問2×問14　【業種×従業員規模・女性比率】WLB推進のメリット","-","201309","2020-03-27","0","該当なし","180","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.140　問2×問14　【従業員規模・女性比率】WLB推進のメリット、NO.141　問1×問2×問14　【業種×従業員規模・女性比率】WLB推進のメリット"
"0003346169","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.140　問2×問14　【従業員規模・女性比率】WLB推進のメリット　役員における女性の有無（社外取締役含む）、NO.141　問1×問2×問14　【業種×従業員規模・女性比率】WLB推進のメリット　役員における女性の有無（社外取締役含む）","-","201309","2020-03-27","0","該当なし","240","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.140　問2×問14　【従業員規模・女性比率】WLB推進のメリット　役員における女性の有無（社外取締役含む）、NO.141　問1×問2×問14　【業種×従業員規模・女性比率】WLB推進のメリット　役員における女性の有無（社外取締役含む）"
"0003346170","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.140　問2×問14　【従業員規模・女性比率】WLB推進のメリット　管理職　正社員における女性の有無、NO.141　問1×問2×問14　【業種×従業員規模・女性比率】WLB推進のメリット　管理職　正社員における女性の有無","-","201309","2020-03-27","0","該当なし","240","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.140　問2×問14　【従業員規模・女性比率】WLB推進のメリット　管理職　正社員における女性の有無、NO.141　問1×問2×問14　【業種×従業員規模・女性比率】WLB推進のメリット　管理職　正社員における女性の有無"
"0003346171","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.142　問4×問14　【導入されている働き方に関する制度】WLB推進のメリット、NO.145　問1×問4×問14　【業種×導入されている働き方に関する制度】WLB推進のメリット","-","201309","2020-03-27","0","該当なし","300","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.142　問4×問14　【導入されている働き方に関する制度】WLB推進のメリット、NO.145　問1×問4×問14　【業種×導入されている働き方に関する制度】WLB推進のメリット"
"0003346172","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.143　問3×問14　【WLB推進組織有無】WLB推進のメリット、NO.144　問1×問3×問14　【業種×WLB推進組織有無】WLB推進のメリット","-","201309","2020-03-27","0","該当なし","228","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.143　問3×問14　【WLB推進組織有無】WLB推進のメリット、NO.144　問1×問3×問14　【業種×WLB推進組織有無】WLB推進のメリット"
"0003346173","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.146　問1×問16×問14　【業種×評価される社員像】WLB推進のメリット　残業や休日出勤せず、時間内に仕事を終え帰宅すること、NO.146　問1×問16×問14　【業種×評価される社員像】WLB推進のメリット　役割を果たし、有給休暇のほとんどを消化すること、NO.146　問1×問16×問14　【業種×評価される社員像】WLB推進のメリット　自己啓発の時間確保のため、仕事を早く終わらせること","-","201309","2020-03-27","0","該当なし","900","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.146　問1×問16×問14　【業種×評価される社員像】WLB推進のメリット　残業や休日出勤せず、時間内に仕事を終え帰宅すること、NO.146　問1×問16×問14　【業種×評価される社員像】WLB推進のメリット　役割を果たし、有給休暇のほとんどを消化すること、NO.146　問1×問16×問14　【業種×評価される社員像】WLB推進のメリット　自己啓発の時間確保のため、仕事を早く終わらせること"
"0003346174","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.147　DB×問14-2　【支所数】WLB推進の最も大きなメリット","-","201309","2020-03-27","0","該当なし","84","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.147　DB×問14-2　【支所数】WLB推進の最も大きなメリット"
"0003346175","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.148　問1×問14-2　【業種】WLB推進の最も大きなメリット","-","201309","2020-03-27","0","該当なし","60","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.148　問1×問14-2　【業種】WLB推進の最も大きなメリット"
"0003346176","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.149　問2×問14-2　【従業員規模・女性比率】WLB推進の最も大きなメリット、NO.150　問1×問2×問14-2　【業種×従業員規模・女性比率】WLB推進の最も大きなメリット","-","201309","2020-03-27","0","該当なし","180","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.149　問2×問14-2　【従業員規模・女性比率】WLB推進の最も大きなメリット、NO.150　問1×問2×問14-2　【業種×従業員規模・女性比率】WLB推進の最も大きなメリット"
"0003346177","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.149　問2×問14-2　【従業員規模・女性比率】WLB推進の最も大きなメリット　役員における女性の有無（社外取締役含む）、NO.150　問1×問2×問14-2　【業種×従業員規模・女性比率】WLB推進の最も大きなメリット　役員における女性の有無（社外取締役含む）","-","201309","2020-03-27","0","該当なし","240","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.149　問2×問14-2　【従業員規模・女性比率】WLB推進の最も大きなメリット　役員における女性の有無（社外取締役含む）、NO.150　問1×問2×問14-2　【業種×従業員規模・女性比率】WLB推進の最も大きなメリット　役員における女性の有無（社外取締役含む）"
"0003346178","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.149　問2×問14-2　【従業員規模・女性比率】WLB推進の最も大きなメリット　管理職　正社員における女性の有無、NO.150　問1×問2×問14-2　【業種×従業員規模・女性比率】WLB推進の最も大きなメリット　管理職　正社員における女性の有無","-","201309","2020-03-27","0","該当なし","240","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.149　問2×問14-2　【従業員規模・女性比率】WLB推進の最も大きなメリット　管理職　正社員における女性の有無、NO.150　問1×問2×問14-2　【業種×従業員規模・女性比率】WLB推進の最も大きなメリット　管理職　正社員における女性の有無"
"0003346179","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.151　問4×問14-2　【導入されている働き方に関する制度】WLB推進の最も大きなメリット、NO.154　問1×問4×問14-2　【業種×導入されている働き方に関する制度】WLB推進の最も大きなメリット","-","201309","2020-03-27","0","該当なし","300","2020-03-28","","00100202","企業のワーク・ライフ・バランスに関する調査","00100","内閣府","15","社会保障・衛生","03","社会福祉","企業のワーク・ライフ・バランスに関する調査","企業のワーク・ライフ・バランスに関する調査の各問回答データ NO.151　問4×問14-2　【導入されている働き方に関する制度】WLB推進の最も大きなメリット、NO.154　問1×問4×問14-2　【業種×導入されている働き方に関する制度】WLB推進の最も大きなメリット"
