"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2"
"0003128429","（概要）薬事工業生産動態統計調査","年次","200701-200712","2017-12-11","0","該当なし","10","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","37","概要 医療機器生産金額の推移 平成19年 指数(平成10年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器生産金額の推移","概要","平成19年","指数(平成10年=100)"
"0003128436","（概要）薬事工業生産動態統計調査","年次","201301-201312","2017-12-11","0","該当なし","10","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","37","概要 医療機器生産金額の推移 平成25年 指数(平成16年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器生産金額の推移","概要","平成25年","指数(平成16年=100)"
"0003128437","（概要）薬事工業生産動態統計調査","年次","200901-200912","2017-12-11","0","該当なし","10","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","37","概要 医療機器生産金額の推移 平成21年 指数(平成12年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器生産金額の推移","概要","平成21年","指数(平成12年=100)"
"0003128438","（概要）薬事工業生産動態統計調査","年次","200501-200512","2017-12-11","0","該当なし","10","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","37","概要 医療機器生産金額の推移 平成17年 指数(平成8年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器生産金額の推移","概要","平成17年","指数(平成8年=100)"
"0003128454","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","80","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","37","概要 医療機器生産金額の推移 生産金額・対前年増減額・対前年増減比率・月平均生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器生産金額の推移","概要","生産金額・対前年増減額・対前年増減比率・月平均生産金額",""
"0003128455","（概要）薬事工業生産動態統計調査","年次","201001-201012","2017-12-11","0","該当なし","10","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","37","概要 医療機器生産金額の推移 平成22年 指数(平成13年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器生産金額の推移","概要","平成22年","指数(平成13年=100)"
"0003128456","（概要）薬事工業生産動態統計調査","年次","200601-200612","2017-12-11","0","該当なし","10","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","37","概要 医療機器生産金額の推移 平成18年 指数(平成9年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器生産金額の推移","概要","平成18年","指数(平成9年=100)"
"0003128474","（概要）薬事工業生産動態統計調査","年次","201201-201212","2017-12-11","0","該当なし","10","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","37","概要 医療機器生産金額の推移 平成24年 指数(平成15年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器生産金額の推移","概要","平成24年","指数(平成15年=100)"
"0003128475","（概要）薬事工業生産動態統計調査","年次","200801-200812","2017-12-11","0","該当なし","10","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","37","概要 医療機器生産金額の推移 平成20年 指数(平成11年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器生産金額の推移","概要","平成20年","指数(平成11年=100)"
"0003129162","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","128","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","37","概要 その他の代謝性医薬品の生産数量 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","その他の代謝性医薬品の生産数量","概要","平成16年以前",""
"0003176620","（概要）薬事工業生産動態統計調査","年次","201401-201412","2017-12-11","0","該当なし","10","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","37","概要 医療機器生産金額の推移 平成26年 指数(平成17年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器生産金額の推移","概要","平成26年","指数(平成17年=100)"
"0003195821","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","10","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","37","概要 医療機器生産金額の推移 平成27年 指数(平成18年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器生産金額の推移","概要","平成27年","指数(平成18年=100)"
"0003128476","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","660","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","38","概要 医療機器大分類別生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器大分類別生産金額","概要","",""
"0003129148","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","240","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","38","概要 中枢神経系用薬の生産数量 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","中枢神経系用薬の生産数量","概要","平成16年以前",""
"0003128430","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","1936","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","39","概要 医療機器小分類別生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器小分類別生産金額","概要","",""
"0003129090","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","160","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","39","概要 消化器官用薬の生産数量 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","消化器官用薬の生産数量","概要","平成16年以前",""
"0003128012","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","168","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","4","概要 医薬品主要薬効大分類別生産金額の推移 平成16年以前 生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品主要薬効大分類別生産金額の推移","概要","平成16年以前","生産金額"
"0003128032","（概要）薬事工業生産動態統計調査","年次","200001-200012","2017-12-11","0","該当なし","120","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","4","概要 医薬品主要薬効大分類別生産金額の推移 平成12年 指数(平成3年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品主要薬効大分類別生産金額の推移","概要","平成12年","指数(平成3年=100)"
"0003128069","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","120","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","4","概要 医薬品主要薬効大分類別生産金額の推移 平成16年 指数(平成7年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品主要薬効大分類別生産金額の推移","概要","平成16年","指数(平成7年=100)"
"0003128070","（概要）薬事工業生産動態統計調査","年次","200301-200312","2017-12-11","0","該当なし","120","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","4","概要 医薬品主要薬効大分類別生産金額の推移 平成15年 指数(平成6年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品主要薬効大分類別生産金額の推移","概要","平成15年","指数(平成6年=100)"
"0003128072","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","420","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","4","概要 循環器官用薬の生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","循環器官用薬の生産金額","概要","",""
"0003128073","（概要）薬事工業生産動態統計調査","年次","200201-200212","2017-12-11","0","該当なし","120","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","4","概要 医薬品主要薬効大分類別生産金額の推移 平成14年 指数(平成5年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品主要薬効大分類別生産金額の推移","概要","平成14年","指数(平成5年=100)"
"0003128074","（概要）薬事工業生産動態統計調査","年次","200101-200112","2017-12-11","0","該当なし","120","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","4","概要 医薬品主要薬効大分類別生産金額の推移 平成13年 指数(平成4年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品主要薬効大分類別生産金額の推移","概要","平成13年","指数(平成4年=100)"
"0003129178","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","160","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","40","概要 抗生物質製剤の生産数量 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","抗生物質製剤の生産数量","概要","平成16年以前",""
"0003139109","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","2112","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","40","概要 都道府県別医療機器生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","都道府県別医療機器生産金額","概要","",""
"0003128439","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","198","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","41","概要 生産規模別医療機器製造所数及び生産金額 製造所数（月平均）","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","生産規模別医療機器製造所数及び生産金額","概要","製造所数（月平均）",""
"0003128477","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","198","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","41","概要 生産規模別医療機器製造所数及び生産金額 生産金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","生産規模別医療機器製造所数及び生産金額","概要","生産金額",""
"0003129163","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","32","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","41","概要 外皮用薬の生産数量 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","外皮用薬の生産数量","概要","平成16年以前",""
"0003128431","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","42","概要 医療機器輸出金額の推移 輸出金額・対前年増減額・対前年増減比率","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器輸出金額の推移","概要","輸出金額・対前年増減額・対前年増減比率",""
"0003128432","（概要）薬事工業生産動態統計調査","年次","201001-201012","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","42","概要 医療機器輸出金額の推移 平成22年 指数(平成18年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器輸出金額の推移","概要","平成22年","指数(平成18年=100)"
"0003128440","（概要）薬事工業生産動態統計調査","年次","201201-201212","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","42","概要 医療機器輸出金額の推移 平成24年 指数(平成20年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器輸出金額の推移","概要","平成24年","指数(平成20年=100)"
"0003128441","（概要）薬事工業生産動態統計調査","年次","200801-200812","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","42","概要 医療機器輸出金額の推移 平成20年 指数(平成16年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器輸出金額の推移","概要","平成20年","指数(平成16年=100)"
"0003128458","（概要）薬事工業生産動態統計調査","年次","201301-201312","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","42","概要 医療機器輸出金額の推移 平成25年 指数(平成21年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器輸出金額の推移","概要","平成25年","指数(平成21年=100)"
"0003128459","（概要）薬事工業生産動態統計調査","年次","200901-200912","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","42","概要 医療機器輸出金額の推移 平成21年 指数(平成17年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器輸出金額の推移","概要","平成21年","指数(平成17年=100)"
"0003128460","（概要）薬事工業生産動態統計調査","年次","200501-200512","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","42","概要 医療機器輸出金額の推移 平成17年 指数(平成13年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器輸出金額の推移","概要","平成17年","指数(平成13年=100)"
"0003128478","（概要）薬事工業生産動態統計調査","年次","201101-201112","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","42","概要 医療機器輸出金額の推移 平成23年 指数(平成19年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器輸出金額の推移","概要","平成23年","指数(平成19年=100)"
"0003128479","（概要）薬事工業生産動態統計調査","年次","200701-200712","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","42","概要 医療機器輸出金額の推移 平成19年 指数(平成15年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器輸出金額の推移","概要","平成19年","指数(平成15年=100)"
"0003128493","（概要）薬事工業生産動態統計調査","年次","200601-200612","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","42","概要 医療機器輸出金額の推移 平成18年 指数(平成14年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器輸出金額の推移","概要","平成18年","指数(平成14年=100)"
"0003129149","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","272","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","42","概要 ビタミン剤の生産数量 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","ビタミン剤の生産数量","概要","平成16年以前",""
"0003176621","（概要）薬事工業生産動態統計調査","年次","201401-201412","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","42","概要 医療機器輸出金額の推移 平成26年 指数(平成22年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器輸出金額の推移","概要","平成26年","指数(平成22年=100)"
"0003195841","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","42","概要 医療機器輸出金額の推移 平成27年 指数(平成23年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器輸出金額の推移","概要","平成27年","指数(平成23年=100)"
"0003128442","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","264","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","43","概要 医療機器大分類別主要国別輸出金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器大分類別主要国別輸出金額","概要","",""
"0003129091","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","27","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","43","概要 医薬品輸出金額の推移 平成16年以前 輸出金額・対前年増減額・対前年増減比率","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品輸出金額の推移","概要","平成16年以前","輸出金額・対前年増減額・対前年増減比率"
"0003129092","（概要）薬事工業生産動態統計調査","年次","200101-200112","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","43","概要 医薬品輸出金額の推移 平成13年 指数(平成9年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品輸出金額の推移","概要","平成13年","指数(平成9年=100)"
"0003129150","（概要）薬事工業生産動態統計調査","年次","200201-200212","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","43","概要 医薬品輸出金額の推移 平成14年 指数(平成10年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品輸出金額の推移","概要","平成14年","指数(平成10年=100)"
"0003129164","（概要）薬事工業生産動態統計調査","年次","200301-200312","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","43","概要 医薬品輸出金額の推移 平成15年 指数(平成11年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品輸出金額の推移","概要","平成15年","指数(平成11年=100)"
"0003129179","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","43","概要 医薬品輸出金額の推移 平成16年 指数(平成12年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品輸出金額の推移","概要","平成16年","指数(平成12年=100)"
"0003129180","（概要）薬事工業生産動態統計調査","年次","200001-200012","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","43","概要 医薬品輸出金額の推移 平成12年 指数(平成8年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品輸出金額の推移","概要","平成12年","指数(平成8年=100)"
"0003129165","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","144","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","44","概要 医薬品薬効大分類主要国別輸出金額 平成16年以前","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品薬効大分類主要国別輸出金額","概要","平成16年以前",""
"0003139110","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","44","概要 医療機器州別輸出金額の推移 平成23年 指数(平成19年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器州別輸出金額の推移","概要","平成23年","指数(平成19年=100)"
"0003139111","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","44","概要 医療機器州別輸出金額の推移 平成19年 指数(平成15年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器州別輸出金額の推移","概要","平成19年","指数(平成15年=100)"
"0003139130","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","135","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","44","概要 医療機器州別輸出金額の推移 輸出金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器州別輸出金額の推移","概要","輸出金額",""
"0003139131","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","44","概要 医療機器州別輸出金額の推移 平成22年 指数(平成18年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器州別輸出金額の推移","概要","平成22年","指数(平成18年=100)"
"0003139132","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","44","概要 医療機器州別輸出金額の推移 平成18年 指数(平成14年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器州別輸出金額の推移","概要","平成18年","指数(平成14年=100)"
"0003139149","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","44","概要 医療機器州別輸出金額の推移 平成25年 指数(平成21年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器州別輸出金額の推移","概要","平成25年","指数(平成21年=100)"
"0003139150","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","44","概要 医療機器州別輸出金額の推移 平成21年 指数(平成17年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器州別輸出金額の推移","概要","平成21年","指数(平成17年=100)"
"0003139151","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","44","概要 医療機器州別輸出金額の推移 平成17年 指数(平成13年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器州別輸出金額の推移","概要","平成17年","指数(平成13年=100)"
"0003139168","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","44","概要 医療機器州別輸出金額の推移 平成24年 指数(平成20年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器州別輸出金額の推移","概要","平成24年","指数(平成20年=100)"
"0003139169","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","44","概要 医療機器州別輸出金額の推移 平成20年 指数(平成16年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器州別輸出金額の推移","概要","平成20年","指数(平成16年=100)"
"0003176601","（概要）薬事工業生産動態統計調査","年次","201401-201412","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","44","概要 医療機器州別輸出金額の推移 平成26年 指数(平成22年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器州別輸出金額の推移","概要","平成26年","指数(平成22年=100)"
"0003195801","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","44","概要 医療機器州別輸出金額の推移 平成27年 指数(平成23年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器州別輸出金額の推移","概要","平成27年","指数(平成23年=100)"
"0003139097","（概要）薬事工業生産動態統計調査","年次","200301-200312","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","45","概要 医薬品州別輸出金額の推移 平成15年 指数(平成11年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品州別輸出金額の推移","概要","平成15年","指数(平成11年=100)"
"0003139118","（概要）薬事工業生産動態統計調査","年次","200201-200212","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","45","概要 医薬品州別輸出金額の推移 平成14年（概要） 指数(平成10年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品州別輸出金額の推移","概要","平成14年（概要）","指数(平成10年=100)"
"0003139136","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","81","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","45","概要 医薬品州別輸出金額の推移 平成16年以前 輸出金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品州別輸出金額の推移","概要","平成16年以前","輸出金額"
"0003139137","（概要）薬事工業生産動態統計調査","年次","200101-200112","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","45","概要 医薬品州別輸出金額の推移 平成13年 指数(平成9年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品州別輸出金額の推移","概要","平成13年","指数(平成9年=100)"
"0003139155","（概要）薬事工業生産動態統計調査","年次","200401-200412","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","45","概要 医薬品州別輸出金額の推移 平成16年 指数(平成12年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品州別輸出金額の推移","概要","平成16年","指数(平成12年=100)"
"0003139156","（概要）薬事工業生産動態統計調査","年次","200001-200012","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","45","概要 医薬品州別輸出金額の推移 平成12年 指数(平成8年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医薬品州別輸出金額の推移","概要","平成12年","指数(平成8年=100)"
"0003139170","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","264","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","45","概要 医療機器主要国別輸出金額","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器主要国別輸出金額","概要","",""
"0003128445","（概要）薬事工業生産動態統計調査","年次","201501-201512","2017-12-11","0","該当なし","45","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","46","概要 医療機器輸入金額の推移 輸入金額・対前年増減額・対前年増減比率","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器輸入金額の推移","概要","輸入金額・対前年増減額・対前年増減比率",""
"0003128446","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","46","概要 医療機器輸入金額の推移 平成22年 指数(平成18年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器輸入金額の推移","概要","平成22年","指数(平成18年=100)"
"0003128447","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","46","概要 医療機器輸入金額の推移 平成18年 指数(平成14年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器輸入金額の推移","概要","平成18年","指数(平成14年=100)"
"0003128464","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","46","概要 医療機器輸入金額の推移 平成23年 指数(平成19年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器輸入金額の推移","概要","平成23年","指数(平成19年=100)"
"0003128465","（概要）薬事工業生産動態統計調査","年次","0","2016-03-31","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","46","概要 医療機器輸入金額の推移 平成19年 指数(平成15年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器輸入金額の推移","概要","平成19年","指数(平成15年=100)"
"0003128483","（概要）薬事工業生産動態統計調査","年次","0","2017-12-11","0","該当なし","5","2019-02-19","","00450151","薬事工業生産動態統計調査","00450","厚生労働省","46","概要 医療機器輸入金額の推移 平成25年 指数(平成21年=100)","05","鉱工業","02","製造業","（概要）薬事工業生産動態統計調査","","医療機器輸入金額の推移","概要","平成25年","指数(平成21年=100)"
