"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION"
"0003377974","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","308","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","1","業務、ＯＦＦ－ＪＴの受講の状況別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","業務、ＯＦＦ－ＪＴの受講の状況別労働者構成比","「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003377975","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","112","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","1","役職、ＯＦＦ－ＪＴの受講の状況別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","役職、ＯＦＦ－ＪＴの受講の状況別労働者構成比","「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378058","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","28","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","自己啓発にかかった費用の補助の有無別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","自己啓発にかかった費用の補助の有無別労働者構成比","１）自己啓発を行った労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378059","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","56","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","性、自己啓発にかかった費用の補助の有無別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","性、自己啓発にかかった費用の補助の有無別労働者構成比","１）自己啓発を行った労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378060","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","616","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","産業、自己啓発にかかった費用の補助の有無別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","産業、自己啓発にかかった費用の補助の有無別労働者構成比","１）自己啓発を行った労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378061","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","140","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","事業所規模、自己啓発にかかった費用の補助の有無別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","事業所規模、自己啓発にかかった費用の補助の有無別労働者構成比","１）自己啓発を行った労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378062","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","140","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","企業規模、自己啓発にかかった費用の補助の有無別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","企業規模、自己啓発にかかった費用の補助の有無別労働者構成比","１）自己啓発を行った労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378063","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","168","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","年齢階級、自己啓発にかかった費用の補助の有無別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","年齢階級、自己啓発にかかった費用の補助の有無別労働者構成比","１）自己啓発を行った労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378064","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","84","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","最終学歴、自己啓発にかかった費用の補助の有無別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","最終学歴、自己啓発にかかった費用の補助の有無別労働者構成比","１）自己啓発を行った労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378065","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","168","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","雇用形態、自己啓発にかかった費用の補助の有無別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","雇用形態、自己啓発にかかった費用の補助の有無別労働者構成比","１）自己啓発を行った労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378066","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","47","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","自己啓発にかかった費用の補助の主体別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","自己啓発にかかった費用の補助の主体別労働者構成比","１）費用の補助を受けた労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「最大（択一）」は、不明分があるため、合計100とならない。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378067","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","94","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","性、自己啓発にかかった費用の補助の主体別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","性、自己啓発にかかった費用の補助の主体別労働者構成比","１）費用の補助を受けた労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「最大（択一）」は、不明分があるため、合計100とならない。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378068","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","1034","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","産業、自己啓発にかかった費用の補助の主体別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","産業、自己啓発にかかった費用の補助の主体別労働者構成比","１）費用の補助を受けた労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「最大（択一）」は、不明分があるため、合計100とならない。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378069","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","235","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","事業所規模、自己啓発にかかった費用の補助の主体別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","事業所規模、自己啓発にかかった費用の補助の主体別労働者構成比","１）費用の補助を受けた労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「最大（択一）」は、不明分があるため、合計100とならない。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378070","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","235","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","企業規模、自己啓発にかかった費用の補助の主体別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","企業規模、自己啓発にかかった費用の補助の主体別労働者構成比","１）費用の補助を受けた労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「最大（択一）」は、不明分があるため、合計100とならない。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378071","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","282","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","年齢階級、自己啓発にかかった費用の補助の主体別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","年齢階級、自己啓発にかかった費用の補助の主体別労働者構成比","１）費用の補助を受けた労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「最大（択一）」は、不明分があるため、合計100とならない。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378072","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","189","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","最終学歴、自己啓発にかかった費用の補助の主体別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","最終学歴、自己啓発にかかった費用の補助の主体別労働者構成比","１）費用の補助を受けた労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「最大（択一）」は、不明分があるため、合計100とならない。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378073","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","282","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","10","雇用形態、自己啓発にかかった費用の補助の主体別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","雇用形態、自己啓発にかかった費用の補助の主体別労働者構成比","１）費用の補助を受けた労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「最大（択一）」は、不明分があるため、合計100とならない。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003405331","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","69","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","11","自己啓発にかかった費用のうち補助を受けた額階級別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","自己啓発にかかった費用のうち補助を受けた額階級別労働者構成比","１）自己啓発を行いかつ費用の補助を受けた労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）平均補助額（推計）は、各金額階級の中間値を当該回答の補助を受けた金額とし、最高階級「50万円以上」は65万円として算出。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003405332","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","138","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","11","性、自己啓発にかかった費用のうち補助を受けた額階級別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","性、自己啓発にかかった費用のうち補助を受けた額階級別労働者構成比","１）自己啓発を行いかつ費用の補助を受けた労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）平均補助額（推計）は、各金額階級の中間値を当該回答の補助を受けた金額とし、最高階級「50万円以上」は65万円として算出。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003405333","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","1518","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","11","産業、自己啓発にかかった費用のうち補助を受けた額階級別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","産業、自己啓発にかかった費用のうち補助を受けた額階級別労働者構成比","１）自己啓発を行いかつ費用の補助を受けた労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）平均補助額（推計）は、各金額階級の中間値を当該回答の補助を受けた金額とし、最高階級「50万円以上」は65万円として算出。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003405334","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","345","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","11","事業所規模、自己啓発にかかった費用のうち補助を受けた額階級別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","事業所規模、自己啓発にかかった費用のうち補助を受けた額階級別労働者構成比","１）自己啓発を行いかつ費用の補助を受けた労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）平均補助額（推計）は、各金額階級の中間値を当該回答の補助を受けた金額とし、最高階級「50万円以上」は65万円として算出。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003405335","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","345","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","11","企業規模、自己啓発にかかった費用のうち補助を受けた額階級別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","企業規模、自己啓発にかかった費用のうち補助を受けた額階級別労働者構成比","１）自己啓発を行いかつ費用の補助を受けた労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）平均補助額（推計）は、各金額階級の中間値を当該回答の補助を受けた金額とし、最高階級「50万円以上」は65万円として算出。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003405336","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","414","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","11","年齢階級、自己啓発にかかった費用のうち補助を受けた額階級別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","年齢階級、自己啓発にかかった費用のうち補助を受けた額階級別労働者構成比","１）自己啓発を行いかつ費用の補助を受けた労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）平均補助額（推計）は、各金額階級の中間値を当該回答の補助を受けた金額とし、最高階級「50万円以上」は65万円として算出。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003405337","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","231","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","11","最終学歴、自己啓発にかかった費用のうち補助を受けた額階級別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","最終学歴、自己啓発にかかった費用のうち補助を受けた額階級別労働者構成比","１）自己啓発を行いかつ費用の補助を受けた労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）平均補助額（推計）は、各金額階級の中間値を当該回答の補助を受けた金額とし、最高階級「50万円以上」は65万円として算出。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003405338","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","414","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","11","雇用形態、自己啓発にかかった費用のうち補助を受けた額階級別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","雇用形態、自己啓発にかかった費用のうち補助を受けた額階級別労働者構成比","１）自己啓発を行いかつ費用の補助を受けた労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）平均補助額（推計）は、各金額階級の中間値を当該回答の補助を受けた金額とし、最高階級「50万円以上」は65万円として算出。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378082","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","141","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","12","自己啓発を行った理由別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","自己啓発を行った理由別労働者構成比","１）自己啓発を行った労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「自己啓発を行った理由」は、不明分があるため、合計100とならない。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378083","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","282","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","12","性、自己啓発を行った理由別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","性、自己啓発を行った理由別労働者構成比","１）自己啓発を行った労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「自己啓発を行った理由」は、不明分があるため、合計100とならない。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378084","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","3102","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","12","産業、自己啓発を行った理由別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","産業、自己啓発を行った理由別労働者構成比","１）自己啓発を行った労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「自己啓発を行った理由」は、不明分があるため、合計100とならない。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378085","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","705","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","12","事業所規模、自己啓発を行った理由別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","事業所規模、自己啓発を行った理由別労働者構成比","１）自己啓発を行った労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「自己啓発を行った理由」は、不明分があるため、合計100とならない。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378086","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","705","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","12","企業規模、自己啓発を行った理由別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","企業規模、自己啓発を行った理由別労働者構成比","１）自己啓発を行った労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「自己啓発を行った理由」は、不明分があるため、合計100とならない。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378087","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","846","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","12","年齢階級、自己啓発を行った理由別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","年齢階級、自己啓発を行った理由別労働者構成比","１）自己啓発を行った労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「自己啓発を行った理由」は、不明分があるため、合計100とならない。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378088","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","399","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","12","最終学歴、自己啓発を行った理由別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","最終学歴、自己啓発を行った理由別労働者構成比","１）自己啓発を行った労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「自己啓発を行った理由」は、不明分があるため、合計100とならない。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378089","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","846","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","12","雇用形態、自己啓発を行った理由別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","雇用形態、自己啓発を行った理由別労働者構成比","１）自己啓発を行った労働者計・正社員計・正社員以外計をそれぞれ100とした割合である。<br>２）「自己啓発を行った理由」は、不明分があるため、合計100とならない。<br>３）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378090","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","30","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","13","自己啓発の業務における役立ち度別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","自己啓発の業務における役立ち度別労働者構成比","１）自己啓発を行った労働者計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378091","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","60","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","13","性、自己啓発の業務における役立ち度別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","性、自己啓発の業務における役立ち度別労働者構成比","１）自己啓発を行った労働者計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378092","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","660","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","13","産業、自己啓発の業務における役立ち度別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","産業、自己啓発の業務における役立ち度別労働者構成比","１）自己啓発を行った労働者計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378093","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","150","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","13","事業所規模、自己啓発の業務における役立ち度別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","事業所規模、自己啓発の業務における役立ち度別労働者構成比","１）自己啓発を行った労働者計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378094","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","150","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","13","企業規模、自己啓発の業務における役立ち度別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","企業規模、自己啓発の業務における役立ち度別労働者構成比","１）自己啓発を行った労働者計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378095","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","180","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","13","年齢階級、自己啓発の業務における役立ち度別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","年齢階級、自己啓発の業務における役立ち度別労働者構成比","１）自己啓発を行った労働者計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
"0003378096","能力開発基本調査 第3章　統計表 第3節　個人調査","年度次","0","2020-02-26","0","全国","42","2020-02-27","","00450451","能力開発基本調査","00450","厚生労働省","13","最終学歴、自己啓発の業務における役立ち度別労働者構成比","07","企業・家計・経済","01","企業活動","能力開発基本調査","第3章　統計表","第3節　個人調査","最終学歴、自己啓発の業務における役立ち度別労働者構成比","１）自己啓発を行った労働者計をそれぞれ100とした割合である。<br>２）「正社員」（計）、「正社員以外」（計）は、雇用形態が不明（未記入）の場合、調査票の正社員【A票】・正社員以外【B票】の区分に基づき補正の上、算出。"
