"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_EXPLANATION","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_SUB_CATEGORY2","TITLE"
"0001879292","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","3","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別） 鳥獣種別の仕入価格及び解体処理の請負価格","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の解体実績等（解体頭・羽数規模別、全国農業地域別、都道府県別）","","鳥獣種別の仕入価格及び解体処理の請負価格","",""
"0001879293","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","792","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設で処理して得た金額","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","食肉処理施設で処理して得た金額","",""
"0001879294","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","792","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設で処理して得た金額（１施設当たり）","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","食肉処理施設で処理して得た金額（１施設当たり）","",""
"0001879295","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","858","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） イノシシの部位別等販売数量、販売金額及び販売価格 販売数量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","イノシシの部位別等販売数量、販売金額及び販売価格","販売数量",""
"0001879296","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","858","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） イノシシの部位別等販売数量、販売金額及び販売価格 販売金額","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","イノシシの部位別等販売数量、販売金額及び販売価格","販売金額",""
"0001879297","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","858","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） イノシシの部位別等販売数量、販売金額及び販売価格 販売価格","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","イノシシの部位別等販売数量、販売金額及び販売価格","販売価格",""
"0001879298","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","858","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） シカの部位別等販売数量、販売金額及び販売価格 販売数量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","シカの部位別等販売数量、販売金額及び販売価格","販売数量",""
"0001879299","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","858","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） シカの部位別等販売数量、販売金額及び販売価格 販売金額","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","シカの部位別等販売数量、販売金額及び販売価格","販売金額",""
"0001879300","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","858","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） シカの部位別等販売数量、販売金額及び販売価格 販売価格","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","シカの部位別等販売数量、販売金額及び販売価格","販売価格",""
"0001879301","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） その他鳥獣の種類別等販売数量、販売金額及び販売価格 販売数量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","その他鳥獣の種類別等販売数量、販売金額及び販売価格","販売数量",""
"0001879302","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） その他鳥獣の種類別等販売数量、販売金額及び販売価格 販売金額","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","その他鳥獣の種類別等販売数量、販売金額及び販売価格","販売金額",""
"0001879303","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） その他鳥獣の種類別等販売数量、販売金額及び販売価格 販売価格","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","その他鳥獣の種類別等販売数量、販売金額及び販売価格","販売価格",""
"0001879304","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 全鳥獣の販売数量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合","全鳥獣の販売数量",""
"0001879305","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 全鳥獣の販売数量割合","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合","全鳥獣の販売数量割合",""
"0001879306","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 イノシシの販売数量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合","イノシシの販売数量",""
"0001879307","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 イノシシの販売数量割合","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合","イノシシの販売数量割合",""
"0001879308","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 シカの販売数量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合","シカの販売数量",""
"0001879309","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 シカの販売数量割合","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合","シカの販売数量割合",""
"0001879310","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 その他鳥獣の販売数量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合","その他鳥獣の販売数量",""
"0001879311","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","528","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合 その他鳥獣の販売数量割合","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","食肉処理施設が卸売・小売に販売した食肉の鳥獣種別販売先別の販売数量及び割合","その他鳥獣の販売数量割合",""
"0001879312","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","1320","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","4","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別） 食肉、食肉以外の販売がある食肉処理施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（解体頭･羽数規模別、全国農業地域別、都道府県別）","","食肉、食肉以外の販売がある食肉処理施設数","",""
"0001879313","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","330","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","5","野生鳥獣資源利用実態調査 廃棄物処理量、廃棄物処理経費（解体頭・羽数規模別、全国農業地域別、都道府県別）","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","廃棄物処理量、廃棄物処理経費（解体頭・羽数規模別、全国農業地域別、都道府県別）","","","",""
"0001879314","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","177","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","6","野生鳥獣資源利用実態調査 イノシシ、シカの解体頭数（全国農業地域別、都道府県別）","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","イノシシ、シカの解体頭数（全国農業地域別、都道府県別）","","","",""
"0001879315","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","531","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","7","野生鳥獣資源利用実態調査 食肉処理施設の概要（令和元年度の休業含む。）（全国農業地域別、都道府県別） 設立年別施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の概要（令和元年度の休業含む。）（全国農業地域別、都道府県別）","","設立年別施設数","",""
"0001879316","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","236","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","7","野生鳥獣資源利用実態調査 食肉処理施設の概要（令和元年度の休業含む。）（全国農業地域別、都道府県別） 設置者・運営者別施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の概要（令和元年度の休業含む。）（全国農業地域別、都道府県別）","","設置者・運営者別施設数","",""
"0001879317","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","354","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","7","野生鳥獣資源利用実態調査 食肉処理施設の概要（令和元年度の休業含む。）（全国農業地域別、都道府県別） 施設面積規模別施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の概要（令和元年度の休業含む。）（全国農業地域別、都道府県別）","","施設面積規模別施設数","",""
"0001879318","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","295","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","7","野生鳥獣資源利用実態調査 食肉処理施設の概要（令和元年度の休業含む。）（全国農業地域別、都道府県別） ライン設備別施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の概要（令和元年度の休業含む。）（全国農業地域別、都道府県別）","","ライン設備別施設数","",""
"0001879319","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","236","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","7","野生鳥獣資源利用実態調査 食肉処理施設の概要（令和元年度の休業含む。）（全国農業地域別、都道府県別） 鳥獣種別の年間処理能力頭数・羽数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の概要（令和元年度の休業含む。）（全国農業地域別、都道府県別）","","鳥獣種別の年間処理能力頭数・羽数","",""
"0001879320","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","177","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","7","野生鳥獣資源利用実態調査 食肉処理施設の概要（令和元年度の休業含む。）（全国農業地域別、都道府県別） 金属探知機の有無別施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の概要（令和元年度の休業含む。）（全国農業地域別、都道府県別）","","金属探知機の有無別施設数","",""
"0001879321","野生鳥獣資源利用実態調査 確報 令和元年度野生鳥獣資源利用実態調査","年度次","202004-202103","2021-08-31","0","該当なし","236","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","7","野生鳥獣資源利用実態調査 食肉処理施設の概要（令和元年度の休業含む。）（全国農業地域別、都道府県別） 食肉処理実施期間別施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和元年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の概要（令和元年度の休業含む。）（全国農業地域別、都道府県別）","","食肉処理実施期間別施設数","",""
"0001919641","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","14","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-1","野生鳥獣資源利用実態調査 食肉処理施設の稼働状況（全国） 年間施設稼働日数規模別施設数等","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の稼働状況（全国）","","年間施設稼働日数規模別施設数等","",""
"0001919642","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","26","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-1","野生鳥獣資源利用実態調査 食肉処理施設の稼働状況（全国） 年間作業従事者数及び専従者数規模別施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の稼働状況（全国）","","年間作業従事者数及び専従者数規模別施設数","",""
"0001919643","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","16","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-2","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の解体頭・羽数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の解体実績等（全国）","","鳥獣種別の解体頭・羽数","",""
"0001919644","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","36","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-2","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） ジビエ利用量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の解体実績等（全国）","","ジビエ利用量","",""
"0001919645","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","16","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-2","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の解体処理のみの請負及び自家消費向け別ジビエ利用量","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の解体実績等（全国）","","鳥獣種別の解体処理のみの請負及び自家消費向け別ジビエ利用量","",""
"0001919646","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","36","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-2","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の食肉処理施設数 イノシシ及びシカの解体頭数規模別施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の解体実績等（全国）","","鳥獣種別の食肉処理施設数","イノシシ及びシカの解体頭数規模別施設数",""
"0001919647","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","12","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-2","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の食肉処理施設数 解体したその他鳥獣の種類別施設数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の解体実績等（全国）","","鳥獣種別の食肉処理施設数","解体したその他鳥獣の種類別施設数",""
"0001919648","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","24","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-2","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の搬入時の重量及び１頭・羽当たりの体重","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の解体実績等（全国）","","鳥獣種別の搬入時の重量及び１頭・羽当たりの体重","",""
"0001919649","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","32","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-2","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の捕獲方法別解体頭・羽数","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の解体実績等（全国）","","鳥獣種別の捕獲方法別解体頭・羽数","",""
"0001919650","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","8","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-2","野生鳥獣資源利用実態調査 食肉処理施設の解体実績等（全国） 鳥獣種別の仕入価格及び解体処理の請負価格","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の解体実績等（全国）","","鳥獣種別の仕入価格及び解体処理の請負価格","",""
"0001919651","野生鳥獣資源利用実態調査 確報 令和２年度野生鳥獣資源利用実態調査","年度次","202104-202203","2022-02-28","0","該当なし","48","2025-03-04","","00500248","野生鳥獣資源利用実態調査","00500","農林水産省","1-3","野生鳥獣資源利用実態調査 食肉処理施設の販売実績等（全国） 食肉処理施設で野生鳥獣を処理して得た金額","04","農林水産業","02","畜産業","野生鳥獣資源利用実態調査","確報","令和２年度野生鳥獣資源利用実態調査","野生鳥獣資源利用実態調査","食肉処理施設の販売実績等（全国）","","食肉処理施設で野生鳥獣を処理して得た金額","",""
